policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
two_stage_0.50,0.1076923076923077,0.11946508074341333,0.007664269425294727,0.0,0.11115892662888774,0.8153846153846154,0.18461538461538463,6,52,7,0.7503304770563093,0.6923076923076923,0.5230769230769231,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,0
fixed_k3,0.07692307692307693,0.11615018230989779,0.004349370991779178,0.0,0.04723530597546399,0.8769230769230769,0.12307692307692308,0,60,5,0.0,1.0,0.7846153846153846,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,0
oracle,1.0,0.11180081131811861,0.0,0.0,0.0,1.0,0.0,0,0,65,0.7601081127652304,0.6461538461538462,0.7384615384615385,117,8ce26b79391ed61d2d60a9db8a6d0bdf6ea4de1d9dd3c9fe0535731f2c04b882,215,150,65,0
direct_loss,0.3076923076923077,0.12008859880185944,0.010051904710199904,0.0,0.11087251463380227,0.8,0.2,9,36,20,0.9984795835666247,0.35384615384615387,0.0,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,1
fixed_risk_0.010,0.13846153846153847,0.1160971211361121,0.006060427044452564,0.0,0.11087251463380227,0.8615384615384616,0.13846153846153847,4,52,9,0.576780469831929,0.8,0.47692307692307695,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,0
two_stage_0.25,0.2153846153846154,0.11695005387636613,0.006913359784706589,0.0,0.11087251463380227,0.8461538461538461,0.15384615384615385,5,46,14,0.8796517466755772,0.5846153846153846,0.26153846153846155,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,1
two_stage_0.30,0.2,0.1160971211361121,0.006060427044452564,0.0,0.11087251463380227,0.8615384615384616,0.13846153846153847,4,48,13,0.8488579156345157,0.6153846153846154,0.2923076923076923,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,1
two_stage_0.35,0.18461538461538463,0.1160971211361121,0.006060427044452564,0.0,0.11087251463380227,0.8615384615384616,0.13846153846153847,4,49,12,0.8144165336433129,0.6461538461538462,0.3230769230769231,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,0
two_stage_0.40,0.18461538461538463,0.11520083512875737,0.0051641410370978314,0.0,0.11087251463380227,0.8769230769230769,0.12307692307692308,3,50,12,0.7948326115444267,0.6615384615384615,0.35384615384615387,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,1
two_stage_0.45,0.15384615384615385,0.11520083512875737,0.0051641410370978314,0.0,0.11087251463380227,0.8769230769230769,0.12307692307692308,3,52,10,0.7545671916154547,0.6923076923076923,0.36923076923076925,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,0
two_stage_0.50,0.15384615384615385,0.11520083512875737,0.0051641410370978314,0.0,0.11087251463380227,0.8769230769230769,0.12307692307692308,3,52,10,0.7545671916154547,0.6923076923076923,0.36923076923076925,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,0
