condition,true_class,run_index,evidence_time,scheme,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
parameter_mismatch_delta_0.520,parameter_mismatch,117,80,event_anchored,0.10411690124987509,0.5591771598240257,0.01663563030553431,0.06,0.58,0.0,0.04411690124987509,0.020822840175974244,0.01663563030553431,0.027191790577127884
parameter_mismatch_delta_0.520,parameter_mismatch,118,80,event_anchored,0.09310519416791606,0.5666269481788426,0.014597178457097399,0.06,0.58,0.0,0.03310519416791606,0.013373051821157333,0.014597178457097399,0.020358474815390264
parameter_mismatch_delta_0.520,parameter_mismatch,119,80,event_anchored,0.11306670912927166,0.560270910888601,0.0211605933049107,0.06,0.58,0.0,0.053066709129271666,0.019729089111398923,0.0211605933049107,0.03131879718186043
parameter_mismatch_delta_0.520,parameter_mismatch,120,80,event_anchored,0.11041582588959793,0.5646936484884092,0.019897735076563686,0.06,0.58,0.0,0.050415825889597934,0.015306351511590766,0.019897735076563686,0.02853997082591746
parameter_mismatch_delta_0.520,parameter_mismatch,121,80,event_anchored,0.09918112527707257,0.5660763454485243,0.015146180073843296,0.06,0.58,0.0,0.03918112527707257,0.013923654551475706,0.015146180073843296,0.022750319967463857
parameter_mismatch_delta_0.520,parameter_mismatch,122,80,event_anchored,0.0963194181684348,0.5624769523703451,0.014929793849588237,0.06,0.58,0.0,0.0363194181684348,0.017523047629654842,0.014929793849588237,0.02292408654922596
parameter_mismatch_delta_0.520,parameter_mismatch,123,80,event_anchored,0.09273880659148762,0.5648888416473411,0.01368088434709479,0.06,0.58,0.0,0.03273880659148762,0.01511115835265886,0.01368088434709479,0.020510283097080424
parameter_mismatch_delta_0.520,parameter_mismatch,124,80,event_anchored,0.09637840146831253,0.5635864044138981,0.0168256013070375,0.06,0.58,0.0,0.03637840146831253,0.016413595586101892,0.0168256013070375,0.023205866120483976
parameter_mismatch_delta_0.520,parameter_mismatch,125,80,event_anchored,0.10052394495513536,0.5643526911103162,0.01637828719332783,0.06,0.58,0.0,0.040523944955135366,0.015647308889683798,0.01637828719332783,0.024183180346048997
parameter_mismatch_delta_0.520,parameter_mismatch,126,80,event_anchored,0.12293446172837827,0.5546527230175603,0.026780768156743223,0.06,0.58,0.0,0.06293446172837827,0.02534727698243966,0.026780768156743223,0.03835416895585372
parameter_mismatch_delta_0.520,parameter_mismatch,127,80,event_anchored,0.08813467504424954,0.5685550301755202,0.01179345520033997,0.06,0.58,0.0,0.028134675044249546,0.011444969824479734,0.01179345520033997,0.01712436668968975
parameter_mismatch_delta_0.520,parameter_mismatch,128,80,event_anchored,0.11898771164229886,0.5543018235921613,0.0225225628471923,0.06,0.58,0.0,0.058987711642298865,0.02569817640783867,0.0225225628471923,0.035736150299109946
parameter_mismatch_delta_0.520,parameter_mismatch,129,80,event_anchored,0.09242040731927713,0.5656892830102893,0.013972470959983581,0.06,0.58,0.0,0.03242040731927713,0.014310716989710648,0.013972470959983581,0.02023453175632379
parameter_mismatch_delta_0.520,parameter_mismatch,130,80,event_anchored,0.0896379390093422,0.5668396906311219,0.012721650403286062,0.06,0.58,0.0,0.029637939009342196,0.01316030936887802,0.012721650403286062,0.01850663292716876
parameter_mismatch_delta_0.520,parameter_mismatch,131,80,event_anchored,0.13368610365919414,0.5458794045441279,0.030286131909153864,0.06,0.58,0.0,0.07368610365919415,0.034120595455872094,0.030286131909153864,0.04603094367474003
parameter_mismatch_delta_0.520,parameter_mismatch,132,80,event_anchored,0.10784265325057277,0.5609594249882974,0.018264504572126486,0.06,0.58,0.0,0.04784265325057277,0.019040575011702532,0.018264504572126486,0.02838257761146726
parameter_mismatch_delta_0.520,parameter_mismatch,133,80,event_anchored,0.09902107169808809,0.5685747981962608,0.015095891892037779,0.06,0.58,0.0,0.03902107169808809,0.011425201803739182,0.015095891892037779,0.021847388464621684
parameter_mismatch_delta_0.520,parameter_mismatch,134,80,event_anchored,0.13016154087568205,0.5587097053616381,0.02746721998102785,0.06,0.58,0.0,0.07016154087568205,0.02129029463836185,0.02746721998102785,0.03963968516502392
parameter_mismatch_delta_0.520,parameter_mismatch,135,80,event_anchored,0.15028897465501032,0.5382878160345895,0.031548968874089145,0.06,0.58,0.0,0.09028897465501032,0.04171218396541043,0.031548968874089145,0.054516709164836634
parameter_mismatch_delta_0.520,parameter_mismatch,136,80,event_anchored,0.21659879075322175,0.5000902386295215,0.055195461591965374,0.06,0.58,0.0,0.15659879075322175,0.07990976137047845,0.055195461591965374,0.0972346712385552
parameter_mismatch_delta_0.520,parameter_mismatch,137,80,event_anchored,0.09818336004358583,0.5638331066197194,0.016268945860094974,0.06,0.58,0.0,0.03818336004358583,0.016166893380280545,0.016268945860094974,0.02353973309465378
parameter_mismatch_delta_0.520,parameter_mismatch,138,80,event_anchored,0.16615579971517963,0.5393928890891007,0.03833848782008117,0.06,0.58,0.0,0.10615579971517963,0.0406071109108993,0.03833848782008117,0.06170046614872003
parameter_mismatch_delta_0.520,parameter_mismatch,139,80,event_anchored,0.1610485939272704,0.5385600557840649,0.03853152502218561,0.06,0.58,0.0,0.10104859392727039,0.04143994421593511,0.03853152502218561,0.06034002105513037
parameter_mismatch_delta_0.520,parameter_mismatch,140,80,event_anchored,0.1422623643010963,0.5528184802090524,0.03303189125579403,0.06,0.58,0.0,0.08226236430109629,0.027181519790947517,0.03303189125579403,0.047491925115945945
parameter_mismatch_delta_0.520,parameter_mismatch,141,80,event_anchored,0.17260203399702553,0.5319666274779605,0.04624450119783772,0.06,0.58,0.0,0.11260203399702554,0.04803337252203943,0.04624450119783772,0.06895996923896756
parameter_mismatch_delta_0.520,parameter_mismatch,142,80,event_anchored,0.12719550471307048,0.5436212117977481,0.023277028439977917,0.06,0.58,0.0,0.06719550471307048,0.03637878820225182,0.023277028439977917,0.04228377378510007
parameter_mismatch_delta_0.520,parameter_mismatch,143,80,event_anchored,0.13183429909537217,0.5474060359658562,0.028248007753384687,0.06,0.58,0.0,0.07183429909537217,0.03259396403414372,0.028248007753384687,0.04422542362763353
parameter_mismatch_delta_0.520,parameter_mismatch,144,80,event_anchored,0.10190665007044068,0.5615175226615948,0.01665701167038443,0.06,0.58,0.0,0.041906650070440685,0.018482477338405134,0.01665701167038443,0.025682046359743416
parameter_mismatch_delta_0.520,parameter_mismatch,145,80,event_anchored,0.08991369507010231,0.5638216396407272,0.012268365908485668,0.06,0.58,0.0,0.029913695070102317,0.01617836035927278,0.012268365908485668,0.019453473779286922
parameter_mismatch_delta_0.520,parameter_mismatch,146,80,event_anchored,0.10059594989319076,0.5640221258030105,0.017769620907778762,0.06,0.58,0.0,0.040595949893190764,0.015977874196989483,0.017769620907778762,0.024781148332653002
parameter_mismatch_delta_0.520,parameter_mismatch,147,80,event_anchored,0.10274846727803309,0.5603822769455473,0.018359376706157712,0.06,0.58,0.0,0.042748467278033095,0.01961772305445264,0.018359376706157712,0.02690852234621448
parameter_mismatch_delta_0.520,parameter_mismatch,148,80,event_anchored,0.10166352575808994,0.56130932898528,0.017929854425371095,0.06,0.58,0.0,0.041663525758089945,0.018690671014719995,0.017929854425371095,0.02609468373272701
parameter_mismatch_delta_0.520,parameter_mismatch,149,80,event_anchored,0.10544888589297684,0.5580706613521201,0.019666773057940228,0.06,0.58,0.0,0.04544888589297684,0.021929338647879826,0.019666773057940228,0.029014999199598965
parameter_mismatch_delta_0.520,parameter_mismatch,150,80,event_anchored,0.09049547051719452,0.5656267565575324,0.012676929946759799,0.06,0.58,0.0,0.03049547051719452,0.014373243442467598,0.012676929946759799,0.01918188130214064
parameter_mismatch_delta_0.520,parameter_mismatch,151,80,event_anchored,0.09310002878857558,0.5679971235080874,0.013930177838795346,0.06,0.58,0.0,0.03310002878857558,0.012002876491912562,0.013930177838795346,0.019677694373094495
parameter_mismatch_delta_0.520,parameter_mismatch,152,80,event_anchored,0.10110298996929533,0.5608709778763136,0.01717315832754615,0.06,0.58,0.0,0.04110298996929533,0.01912902212368639,0.01717315832754615,0.02580172347350929
parameter_mismatch_delta_0.520,parameter_mismatch,153,80,event_anchored,0.1716291922607381,0.5238315361599207,0.04635485338673086,0.06,0.58,0.0,0.11162919226073811,0.05616846384007923,0.04635485338673086,0.07138416982918273
parameter_mismatch_delta_0.520,parameter_mismatch,154,80,event_anchored,0.21165331218114403,0.5067160844187265,0.06749190067628326,0.06,0.58,0.0,0.15165331218114403,0.07328391558127345,0.06749190067628326,0.09747637614623358
parameter_mismatch_delta_0.520,parameter_mismatch,155,80,event_anchored,0.08985006731560374,0.5662312615823619,0.012963346313792822,0.06,0.58,0.0,0.029850067315603745,0.013768738417638038,0.012963346313792822,0.018860717349011534
parameter_mismatch_delta_0.520,parameter_mismatch,156,80,event_anchored,0.18647979791749913,0.5168635316236497,0.051046419591256324,0.06,0.58,0.0,0.12647979791749914,0.06313646837635023,0.051046419591256324,0.08022089529503523
parameter_mismatch_delta_0.520,parameter_mismatch,157,80,event_anchored,0.18492109296752496,0.5270676768765328,0.045280483942268315,0.06,0.58,0.0,0.12492109296752496,0.052932323123467184,0.045280483942268315,0.07437796667775348
parameter_mismatch_delta_0.520,parameter_mismatch,158,80,event_anchored,0.09621730153857,0.5646816053073441,0.014574136542750213,0.06,0.58,0.0,0.03621730153857,0.015318394692655835,0.014574136542750213,0.02203661092465868
parameter_mismatch_delta_0.520,parameter_mismatch,159,80,event_anchored,0.23667743790706727,0.48400668748023656,0.06855242933344505,0.06,0.58,0.0,0.17667743790706728,0.0959933125197634,0.06855242933344505,0.11374105992009191
parameter_mismatch_delta_0.520,parameter_mismatch,160,80,event_anchored,0.12043243654783219,0.5529635141134936,0.022702167929884727,0.06,0.58,0.0,0.06043243654783219,0.027036485886506312,0.022702167929884727,0.03672369678807441
parameter_mismatch_delta_0.520,parameter_mismatch,161,80,event_anchored,0.09765956772395512,0.5617959343877719,0.016374167878267346,0.06,0.58,0.0,0.03765956772395512,0.018204065612228093,0.016374167878267346,0.024079267071483522
parameter_mismatch_delta_0.520,parameter_mismatch,162,80,event_anchored,0.10705853740747795,0.5602339983092218,0.018947819200542216,0.06,0.58,0.0,0.04705853740747795,0.019766001690778134,0.018947819200542216,0.028590786099599433
parameter_mismatch_delta_0.520,parameter_mismatch,163,80,event_anchored,0.1707111832552782,0.5315328453479652,0.04205587590755004,0.06,0.58,0.0,0.1107111832552782,0.04846715465203477,0.04205587590755004,0.067078071271621
parameter_mismatch_delta_0.520,parameter_mismatch,164,80,event_anchored,0.11766313627128726,0.5483748659221666,0.02088419265296792,0.06,0.58,0.0,0.05766313627128726,0.031625134077833406,0.02088419265296792,0.03672415433402953
parameter_mismatch_delta_0.520,parameter_mismatch,165,80,event_anchored,0.12551728234221732,0.5531289297048468,0.028631196518483802,0.06,0.58,0.0,0.06551728234221732,0.02687107029515312,0.028631196518483802,0.04033984971861808
parameter_mismatch_delta_0.520,parameter_mismatch,166,80,event_anchored,0.09628155560958535,0.5646508779338726,0.01468910404456565,0.06,0.58,0.0,0.03628155560958535,0.015349122066127374,0.01468910404456565,0.022106593906759456
parameter_mismatch_delta_0.520,parameter_mismatch,167,80,event_anchored,0.25691242860728125,0.47026165030786204,0.07092917613882266,0.06,0.58,0.0,0.19691242860728125,0.10973834969213792,0.07092917613882266,0.12585998481274727
parameter_mismatch_delta_0.520,parameter_mismatch,168,80,event_anchored,0.13008699325096001,0.5489327359459075,0.03001595251878377,0.06,0.58,0.0,0.07008699325096002,0.031067264054092436,0.03001595251878377,0.04372340327461208
parameter_mismatch_delta_0.520,parameter_mismatch,169,80,event_anchored,0.11406617144750024,0.5588537347323196,0.02196918118674418,0.06,0.58,0.0,0.05406617144750024,0.021146265267680375,0.02196918118674418,0.03239387263397493
parameter_mismatch_delta_0.520,parameter_mismatch,170,80,event_anchored,0.1144201652547474,0.5572217612399162,0.021318631231945176,0.06,0.58,0.0,0.054420165254747396,0.02277823876008378,0.021318631231945176,0.03283901174892545
parameter_mismatch_delta_0.520,parameter_mismatch,171,80,event_anchored,0.10184606986487969,0.5649460752417765,0.01703892740497624,0.06,0.58,0.0,0.041846069864879695,0.015053924758223425,0.01703892740497624,0.02464630734269312
parameter_mismatch_delta_0.520,parameter_mismatch,172,80,event_anchored,0.1508244430486609,0.5452154255418599,0.03801661581156972,0.06,0.58,0.0,0.09082444304866091,0.034784574458140094,0.03801661581156972,0.054541877772790244
parameter_mismatch_delta_0.520,parameter_mismatch,173,80,event_anchored,0.10430114200628542,0.5617673581234444,0.018960511743513958,0.06,0.58,0.0,0.04430114200628542,0.0182326418765556,0.018960511743513958,0.027164765208784993
parameter_mismatch_delta_0.520,parameter_mismatch,174,80,event_anchored,0.12633894934902862,0.5594591947890833,0.024717802730071604,0.06,0.58,0.0,0.06633894934902862,0.020540805210916613,0.024717802730071604,0.03719918576333894
parameter_mismatch_delta_0.520,parameter_mismatch,175,80,event_anchored,0.10425557060585705,0.5607149460832459,0.018815070073603495,0.06,0.58,0.0,0.04425557060585705,0.019285053916754058,0.018815070073603495,0.027451898198738202
parameter_mismatch_delta_0.520,parameter_mismatch,176,80,event_anchored,0.09468154188432011,0.5651434792478977,0.014422863665583598,0.06,0.58,0.0,0.03468154188432011,0.014856520752102309,0.014422863665583598,0.02132030876733534
parameter_mismatch_delta_0.520,parameter_mismatch,177,80,event_anchored,0.09715885288812896,0.5600073885759838,0.01584379138685477,0.06,0.58,0.0,0.037158852888128965,0.019992611424016205,0.01584379138685477,0.024331751899666645
parameter_mismatch_delta_0.520,parameter_mismatch,178,80,event_anchored,0.09061916908248792,0.5658629407244006,0.01326558866162298,0.06,0.58,0.0,0.03061916908248792,0.014137059275599384,0.01326558866162298,0.019340605673236762
parameter_mismatch_delta_0.520,parameter_mismatch,179,80,event_anchored,0.09623224788484962,0.5638000879013523,0.014313545506765505,0.06,0.58,0.0,0.03623224788484962,0.016199912098647684,0.014313545506765505,0.02224856849675427
parameter_mismatch_delta_0.520,parameter_mismatch,180,80,event_anchored,0.0844338131419072,0.5714590451379216,0.010329598360984796,0.06,0.58,0.0,0.024433813141907207,0.008540954862078398,0.010329598360984796,0.014434788788323468
parameter_mismatch_delta_0.520,parameter_mismatch,181,80,event_anchored,0.09128792268052038,0.5655003802410213,0.013022121227338732,0.06,0.58,0.0,0.031287922680520386,0.014499619758978621,0.013022121227338732,0.019603221222279248
parameter_mismatch_delta_0.520,parameter_mismatch,182,80,event_anchored,0.12864932422809178,0.5499884177992365,0.026351803427551404,0.06,0.58,0.0,0.06864932422809178,0.030011582200763498,0.026351803427551404,0.041670903285468894
parameter_mismatch_delta_0.520,parameter_mismatch,183,80,event_anchored,0.25575666822339954,0.5066199534060024,0.06888912686453441,0.06,0.58,0.0,0.19575666822339954,0.07338004659399755,0.06888912686453441,0.11267528056064384
parameter_mismatch_delta_0.520,parameter_mismatch,184,80,event_anchored,0.11778634008760458,0.5603685850106652,0.023981631134828686,0.06,0.58,0.0,0.05778634008760458,0.01963141498933474,0.023981631134828686,0.03379979540392267
parameter_mismatch_delta_0.520,parameter_mismatch,185,80,event_anchored,0.09411861419645615,0.5676274920967888,0.013609996606173916,0.06,0.58,0.0,0.03411861419645615,0.012372507903211205,0.013609996606173916,0.020033706235280422
parameter_mismatch_delta_0.520,parameter_mismatch,186,80,event_anchored,0.11696006028567085,0.5548352470173512,0.02075849050323677,0.06,0.58,0.0,0.056960060285670855,0.025164752982648753,0.02075849050323677,0.03429443459051879
parameter_mismatch_delta_0.520,parameter_mismatch,187,80,event_anchored,0.11921560468396566,0.5519446461687096,0.026355039934482648,0.06,0.58,0.0,0.05921560468396567,0.02805535383129032,0.026355039934482648,0.037875332816579545
parameter_mismatch_delta_0.520,parameter_mismatch,188,80,event_anchored,0.12439104671233688,0.5571470849570238,0.02318462864549874,0.06,0.58,0.0,0.06439104671233688,0.022852915042976152,0.02318462864549874,0.03680953013360393
parameter_mismatch_delta_0.520,parameter_mismatch,189,80,event_anchored,0.27478876209391867,0.4598009742515684,0.07079252551131573,0.06,0.58,0.0,0.21478876209391867,0.12019902574843155,0.07079252551131573,0.135260104451222
parameter_mismatch_delta_0.520,parameter_mismatch,190,80,event_anchored,0.08751914302532192,0.5666529650058963,0.011652751380698979,0.06,0.58,0.0,0.02751914302532192,0.013347034994103613,0.011652751380698979,0.017506309800041503
parameter_mismatch_delta_0.520,parameter_mismatch,191,80,event_anchored,0.21586828679594566,0.5283053407704612,0.05848903955033749,0.06,0.58,0.0,0.15586828679594567,0.05169465922953875,0.05848903955033749,0.08868399519194063
parameter_mismatch_delta_0.520,parameter_mismatch,192,80,event_anchored,0.08752497541672273,0.5682208310743391,0.012173508887744409,0.06,0.58,0.0,0.027524975416722733,0.011779168925660888,0.012173508887744409,0.01715921774337601
parameter_mismatch_delta_0.520,parameter_mismatch,193,80,event_anchored,0.08640546510246255,0.5684963102741538,0.011245763852872044,0.06,0.58,0.0,0.026405465102462555,0.011503689725846145,0.011245763852872044,0.016384972893726917
parameter_mismatch_delta_0.520,parameter_mismatch,194,80,event_anchored,0.15912198702608055,0.5307472815637101,0.039425354149502836,0.06,0.58,0.0,0.09912198702608055,0.049252718436289866,0.039425354149502836,0.06260001987062441
parameter_mismatch_delta_0.520,parameter_mismatch,195,80,event_anchored,0.10050417555124996,0.5630100986737676,0.015343235106549292,0.06,0.58,0.0,0.040504175551249966,0.01698990132623235,0.015343235106549292,0.0242791039946772
parameter_mismatch_delta_0.520,parameter_mismatch,196,80,event_anchored,0.09484599574026988,0.5672448591500946,0.01425853367006353,0.06,0.58,0.0,0.03484599574026988,0.012755140849905366,0.01425853367006353,0.020619890086746258
parameter_mismatch_delta_0.520,parameter_mismatch,197,80,event_anchored,0.09529732195829355,0.5653092160358163,0.014104923875018757,0.06,0.58,0.0,0.03529732195829355,0.014690783964183662,0.014104923875018757,0.02136434326583199
parameter_mismatch_delta_0.520,parameter_mismatch,198,80,event_anchored,0.10849890639520131,0.5622236872130518,0.019476660832342875,0.06,0.58,0.0,0.04849890639520131,0.017776312786948134,0.019476660832342875,0.028583960004830773
parameter_mismatch_delta_0.520,parameter_mismatch,199,80,event_anchored,0.12296888526871176,0.5597547245003365,0.024683156707125432,0.06,0.58,0.0,0.06296888526871176,0.020245275499663484,0.024683156707125432,0.03596577249183356
structural_change_delta_0.060,structural_change,100,80,event_anchored,0.20733190658171446,0.4542403033294068,0.10231298574250737,0.28,0.34,0.18,0.07266809341828556,0.11424030332940677,0.07768701425749262,0.08819847033506165
structural_change_delta_0.060,structural_change,101,80,event_anchored,0.2592734185280869,0.38318201257805573,0.15333405402107142,0.28,0.34,0.18,0.02072658147191314,0.043182012578055706,0.026665945978928574,0.030191513342965808
structural_change_delta_0.060,structural_change,102,80,event_anchored,0.276867168468505,0.3679073450368704,0.15889465276588355,0.28,0.34,0.18,0.0031328315314950173,0.027907345036870368,0.021105347234116445,0.017381841267493942
structural_change_delta_0.060,structural_change,103,80,event_anchored,0.25324745080843136,0.39810246843082653,0.14482483263000553,0.28,0.34,0.18,0.026752549191568664,0.058102468430826504,0.03517516736999446,0.040010061664129876
structural_change_delta_0.060,structural_change,104,80,event_anchored,0.2792428214518133,0.38843521090822036,0.14586727592984622,0.28,0.34,0.18,0.0007571785481867432,0.04843521090822034,0.034132724070153775,0.02777503784218695
structural_change_delta_0.060,structural_change,105,80,event_anchored,0.2770631016436576,0.36615495148472216,0.15576664726135306,0.28,0.34,0.18,0.002936898356342421,0.026154951484722133,0.024233352738646935,0.017775067526570498
structural_change_delta_0.060,structural_change,106,80,event_anchored,0.269308161646459,0.37279362157092766,0.15314969156717467,0.28,0.34,0.18,0.010691838353541039,0.032793621570927634,0.02685030843282532,0.023445256119097996
structural_change_delta_0.060,structural_change,107,80,event_anchored,0.27408351096199324,0.36199032816796717,0.16684786575843932,0.28,0.34,0.18,0.005916489038006789,0.021990328167967144,0.01315213424156067,0.013686317149178201
structural_change_delta_0.060,structural_change,108,80,event_anchored,0.2717978671660689,0.39490563158151987,0.1451751003840676,0.28,0.34,0.18,0.00820213283393112,0.05490563158151984,0.03482489961593238,0.032644221343794445
structural_change_delta_0.060,structural_change,109,80,event_anchored,0.2735430116705199,0.39833528701318377,0.1413162805199413,0.28,0.34,0.18,0.006456988329480107,0.058335287013183745,0.03868371948005869,0.03449199827424085
structural_change_delta_0.060,structural_change,110,80,event_anchored,0.2359780720800536,0.42648640311405417,0.12162748511598305,0.28,0.34,0.18,0.04402192791994641,0.08648640311405414,0.05837251488401694,0.0629602819726725
structural_change_delta_0.060,structural_change,111,80,event_anchored,0.27291863875960115,0.387478576550191,0.14866672066362963,0.28,0.34,0.18,0.007081361240398876,0.047478576550191,0.03133327933637037,0.028631072375653415
structural_change_delta_0.060,structural_change,112,80,event_anchored,0.257532627096173,0.38873072012381493,0.14990603088922796,0.28,0.34,0.18,0.022467372903827054,0.04873072012381491,0.03009396911077203,0.03376402071280466
structural_change_delta_0.060,structural_change,113,80,event_anchored,0.27574568672288274,0.37099242361887286,0.15801065768020067,0.28,0.34,0.18,0.004254313277117283,0.030992423618872833,0.02198934231979932,0.019078693071929814
structural_change_delta_0.060,structural_change,114,80,event_anchored,0.254889780131839,0.3927102802813177,0.14622194881724104,0.28,0.34,0.18,0.025110219868161032,0.05271028028131769,0.03377805118275895,0.03719951711074589
structural_change_delta_0.060,structural_change,115,80,event_anchored,0.2693721878170843,0.3711182286149758,0.15822521645323373,0.28,0.34,0.18,0.010627812182915752,0.031118228614975763,0.021774783546766263,0.021173608114885927
structural_change_delta_0.060,structural_change,116,80,event_anchored,0.2660964324235753,0.37718704767991024,0.1570929373722108,0.28,0.34,0.18,0.013903567576424747,0.03718704767991021,0.022907062627789188,0.02466589262804138
structural_change_delta_0.060,structural_change,117,80,event_anchored,0.25514731234151733,0.38967708356396946,0.14697482217820276,0.28,0.34,0.18,0.024852687658482697,0.04967708356396944,0.03302517782179723,0.03585164968141646
structural_change_delta_0.060,structural_change,118,80,event_anchored,0.2750438235928213,0.36869644456634076,0.16212674579286493,0.28,0.34,0.18,0.004956176407178714,0.02869644456634074,0.017873254207135064,0.01717529172688484
structural_change_delta_0.060,structural_change,119,80,event_anchored,0.2733103721724424,0.3683820147759601,0.1608252827036262,0.28,0.34,0.18,0.006689627827557609,0.028382014775960085,0.019174717296373794,0.018082119966630495
structural_change_delta_0.060,structural_change,120,80,event_anchored,0.2735674010637309,0.3625846479066511,0.16544665327457247,0.28,0.34,0.18,0.006432598936269129,0.0225846479066511,0.014553346725427518,0.014523531189449249
structural_change_delta_0.060,structural_change,121,80,event_anchored,0.24397680710397898,0.4091128976183171,0.1344786088500797,0.28,0.34,0.18,0.036023192896021045,0.06911289761831707,0.04552139114992029,0.050219160554752805
structural_change_delta_0.060,structural_change,122,80,event_anchored,0.27203153842539807,0.3800062054477189,0.15107806687694939,0.28,0.34,0.18,0.00796846157460196,0.04000620544771888,0.028921933123050608,0.02563220004845715
structural_change_delta_0.060,structural_change,123,80,event_anchored,0.272142520459559,0.3864813102374811,0.15260744569781498,0.28,0.34,0.18,0.007857479540441026,0.04648131023748109,0.027392554302185013,0.027243781360035708
structural_change_delta_0.060,structural_change,124,80,event_anchored,0.2710879200280485,0.368343206677915,0.1622634927740199,0.28,0.34,0.18,0.008912079971951536,0.028343206677914956,0.01773650722598008,0.018330597958615524
structural_change_delta_0.060,structural_change,125,80,event_anchored,0.26611341313883113,0.37553901573086845,0.15788528948581462,0.28,0.34,0.18,0.013886586861168893,0.03553901573086843,0.02211471051418537,0.023846771035407565
structural_change_delta_0.060,structural_change,126,80,event_anchored,0.26226544964537474,0.3792462449144753,0.15396808258836048,0.28,0.34,0.18,0.01773455035462529,0.03924624491447526,0.026031917411639516,0.027670904226913356
structural_change_delta_0.060,structural_change,127,80,event_anchored,0.2698108518558161,0.38097449780518855,0.15325622604508907,0.28,0.34,0.18,0.010189148144183924,0.040974497805188526,0.026743773954910927,0.025969139968094457
structural_change_delta_0.060,structural_change,128,80,event_anchored,0.26457301288243884,0.3902544817989106,0.14727888994860175,0.28,0.34,0.18,0.015426987117561186,0.050254481798910566,0.032721110051398244,0.032800859655956666
structural_change_delta_0.060,structural_change,129,80,event_anchored,0.2637867637928339,0.40401189248157937,0.14184660779027816,0.28,0.34,0.18,0.016213236207166137,0.06401189248157935,0.03815339220972183,0.03945950696615577
structural_change_delta_0.060,structural_change,130,80,event_anchored,0.27113616750508296,0.38080937483435323,0.1572473728861708,0.28,0.34,0.18,0.008863832494917068,0.04080937483435321,0.022752627113829194,0.02414194481436649
structural_change_delta_0.060,structural_change,131,80,event_anchored,0.2725208830639509,0.3696127707041038,0.16058079527514862,0.28,0.34,0.18,0.007479116936049135,0.029612770704103786,0.01941920472485137,0.018837030788334763
structural_change_delta_0.060,structural_change,132,80,event_anchored,0.24538541179183598,0.403952802913974,0.1363076960851979,0.28,0.34,0.18,0.03461458820816404,0.06395280291397398,0.04369230391480208,0.0474198983456467
structural_change_delta_0.060,structural_change,133,80,event_anchored,0.2657226717526139,0.37337449933115524,0.1574293472138376,0.28,0.34,0.18,0.014277328247386145,0.033374499331155216,0.022570652786162382,0.023407493454901247
structural_change_delta_0.060,structural_change,134,80,event_anchored,0.26772751089677,0.3985221479970405,0.14484350934781498,0.28,0.34,0.18,0.012272489103230033,0.058522147997040475,0.03515649065218501,0.03531704258415184
structural_change_delta_0.060,structural_change,135,80,event_anchored,0.27121936262258806,0.3695063021015371,0.16117209112814113,0.28,0.34,0.18,0.00878063737741197,0.029506302101537096,0.018827908871858867,0.019038282783602645
structural_change_delta_0.060,structural_change,136,80,event_anchored,0.26979981800687786,0.36371673194056,0.1634605674521914,0.28,0.34,0.18,0.01020018199312217,0.023716731940559954,0.016539432547808597,0.01681878216049691
structural_change_delta_0.060,structural_change,137,80,event_anchored,0.2783868739639992,0.37829812575149846,0.1500991317342775,0.28,0.34,0.18,0.0016131260360008337,0.038298125751498435,0.029900868265722497,0.023270706684407255
structural_change_delta_0.060,structural_change,138,80,event_anchored,0.2559101790147515,0.39815725761716503,0.13982502142611883,0.28,0.34,0.18,0.024089820985248533,0.058157257617165004,0.040174978573881165,0.040807352392098234
structural_change_delta_0.060,structural_change,139,80,event_anchored,0.2555820879898979,0.38880339616211224,0.1474670741525078,0.28,0.34,0.18,0.024417912010102127,0.04880339616211221,0.032532925847492206,0.03525141133990218
structural_change_delta_0.060,structural_change,140,80,event_anchored,0.26642247216119713,0.37445070899521576,0.15652259398224563,0.28,0.34,0.18,0.013577527838802894,0.03445070899521574,0.02347740601775436,0.023835214283924332
structural_change_delta_0.060,structural_change,141,80,event_anchored,0.27040555977110703,0.3854587851978463,0.15251109598354523,0.28,0.34,0.18,0.009594440228892998,0.045458785197846296,0.027488904016454763,0.027514043147731353
structural_change_delta_0.060,structural_change,142,80,event_anchored,0.24658318165192195,0.4183093480738887,0.12698119569784083,0.28,0.34,0.18,0.03341681834807808,0.07830934807388867,0.05301880430215916,0.054914990241375305
structural_change_delta_0.060,structural_change,143,80,event_anchored,0.2610212079940373,0.38116451131213724,0.15056417259082247,0.28,0.34,0.18,0.018978792005962752,0.04116451131213722,0.029435827409177523,0.02985971024242583
structural_change_delta_0.060,structural_change,144,80,event_anchored,0.3065829517139279,0.3635309435739478,0.12019952059419681,0.28,0.34,0.18,0.026582951713927883,0.02353094357394775,0.059800479405803186,0.03663812489789294
structural_change_delta_0.060,structural_change,145,80,event_anchored,0.2706075675149691,0.3956955461200232,0.14318779472343418,0.28,0.34,0.18,0.00939243248503091,0.0556955461200232,0.03681220527656581,0.033966727960539976
