regime,seed,true_class,predicted_class,measurement_noise_score,process_disturbance_score,parameter_mismatch_score,structural_change_score,classification_margin,correct
process_disturbance,17,process_disturbance,process_disturbance,0.5,5.77957040102952,0.21933376581891934,2.8741096905902648,2.9054607104392556,True
process_disturbance,18,process_disturbance,process_disturbance,0.6570871348489431,4.555101424165709,0.24623189243212518,2.333222562033905,2.2218788621318044,True
process_disturbance,19,process_disturbance,process_disturbance,0.0,3.182849883739018,0.40392658490983074,1.960028314876325,1.222821568862693,True
process_disturbance,20,process_disturbance,process_disturbance,0.125,8.450116096321485,0.7438661844231629,4.093037938865729,4.357078157455756,True
process_disturbance,21,process_disturbance,process_disturbance,0.0,3.7979447317462927,1.0875990620776823,2.080842590838251,1.7171021409080418,True
process_disturbance,22,process_disturbance,process_disturbance,0.0,8.370150460203877,0.7084613610184178,3.8991674575206448,4.470983002683233,True
process_disturbance,23,process_disturbance,parameter_mismatch,0.0,0.27706531666340234,0.34599238977048075,0.3326301375707856,0.013362252199695168,False
process_disturbance,24,process_disturbance,process_disturbance,0.3392055181315261,5.037550812268926,0.39311310827462376,2.348060104207772,2.6894907080611543,True
process_disturbance,25,process_disturbance,parameter_mismatch,0.44205438422465426,0.059777188773527445,0.6812262859687276,0.25538821547853013,0.23917190174407332,False
process_disturbance,26,process_disturbance,process_disturbance,0.0,7.253340918110976,0.6333266905764492,3.3297453349137025,3.9235955831972738,True
process_disturbance,27,process_disturbance,process_disturbance,0.375,3.563159671209513,0.2654384436415165,2.0432981597498303,1.5198615114596827,True
process_disturbance,28,process_disturbance,process_disturbance,0.0,2.7564485318248586,0.8010216553223845,1.9058277388989167,0.850620792925942,True
process_disturbance,29,process_disturbance,process_disturbance,0.0,4.296167664700267,0.7630126490647597,2.581260137543045,1.714907527157222,True
process_disturbance,30,process_disturbance,process_disturbance,0.125,6.773224542577643,0.39723367319895636,3.299824807506431,3.473399735071212,True
process_disturbance,31,process_disturbance,process_disturbance,0.36068381015573386,6.030165468333017,0.36472348531475074,3.0246318862567088,3.0055335820763083,True
process_disturbance,32,process_disturbance,parameter_mismatch,0.2896936131351422,0.46088357407168745,0.695264555804853,0.6022470892197436,0.09301746658510945,False
process_disturbance,33,process_disturbance,process_disturbance,0.125,2.9300107845497383,0.11380619306048612,1.5157006364084273,1.414310148141311,True
process_disturbance,34,process_disturbance,process_disturbance,0.375,3.6089781738119946,0.1996674512736003,1.749170604401082,1.8598075694109126,True
process_disturbance,35,process_disturbance,process_disturbance,0.0,8.364459278229269,0.752110950773091,4.363530389255694,4.000928888973575,True
process_disturbance,36,process_disturbance,process_disturbance,0.5,4.404808938604519,0.45954131427794565,2.030289149104403,2.3745197895001158,True
process_disturbance,37,process_disturbance,structural_change,0.375,0.5483767373220447,0.3565738995303496,0.8176065833933223,0.26922984607127753,False
process_disturbance,38,process_disturbance,process_disturbance,0.5,1.547998009373237,0.20313270724296062,1.0886245086179134,0.4593735007553237,True
process_disturbance,39,process_disturbance,process_disturbance,0.375,8.745000811228635,0.419830393849051,3.8214414044875484,4.923559406741087,True
process_disturbance,40,process_disturbance,process_disturbance,0.375,3.953336779799427,0.4015778870346969,2.0674135596994665,1.8859232200999605,True
process_disturbance,41,process_disturbance,process_disturbance,0.0,3.604329444909552,0.5465802937890096,1.8156485115685264,1.7886809333410258,True
process_disturbance,42,process_disturbance,process_disturbance,0.5,8.215946640785681,0.5069484254375825,4.049096681628962,4.166849959156719,True
process_disturbance,43,process_disturbance,process_disturbance,0.625,4.960670208353101,0.39558644684870514,2.0527427512727527,2.9079274570803486,True
process_disturbance,44,process_disturbance,process_disturbance,0.0,6.828799491064037,0.6139225396613346,3.3260412743646333,3.5027582166994033,True
process_disturbance,45,process_disturbance,process_disturbance,0.25,2.4162046101549435,0.19840872820094668,1.4171425433000722,0.9990620668548713,True
process_disturbance,46,process_disturbance,process_disturbance,0.375,5.137113413570043,0.40403643776029835,2.557033264490161,2.5800801490798824,True
process_disturbance,47,process_disturbance,process_disturbance,0.5,4.050719549403639,0.23184641263195838,2.0235136987692433,2.0272058506343957,True
process_disturbance,48,process_disturbance,process_disturbance,0.375,3.753850336022651,0.15614821439289228,2.303318385529788,1.4505319504928629,True
process_disturbance,49,process_disturbance,process_disturbance,0.5,4.126338272765299,0.13791469478059848,2.5690502958807118,1.557287976884587,True
process_disturbance,50,process_disturbance,process_disturbance,0.125,8.129245866835353,0.39034906453911294,4.134275335455938,3.9949705313794146,True
process_disturbance,51,process_disturbance,process_disturbance,0.0,3.3821027284646106,0.43758804875273866,1.79214595021755,1.5899567782470605,True
process_disturbance,52,process_disturbance,process_disturbance,0.0,1.0102536682261847,0.5627318699015929,0.8809394755640492,0.1293141926621355,True
process_disturbance,53,process_disturbance,process_disturbance,0.25,3.3107014056171513,0.0944108563929349,1.9313254577165797,1.3793759479005716,True
process_disturbance,54,process_disturbance,process_disturbance,0.375,9.424438022635222,0.7203937581189206,4.505914187547185,4.918523835088037,True
process_disturbance,55,process_disturbance,process_disturbance,0.5,9.345717013345695,0.3937180438792496,4.853665023350936,4.492051989994759,True
process_disturbance,56,process_disturbance,process_disturbance,0.4783679207694306,7.661356273710187,0.3412531496821325,3.8045816457368957,3.856774627973291,True
