regime,seed,pre_parameter_mean,event_parameter_mean,post_parameter_mean,parameter_shift_event_vs_pre,parameter_shift_post_vs_pre,final_parameter_estimate,event_mean_abs_parameter_update,post_mean_abs_parameter_update,event_cumulative_abs_parameter_update,post_cumulative_abs_parameter_update,event_mean_lambda,post_mean_lambda,event_mean_effective_q,post_mean_effective_q,event_mean_nis,post_mean_nis
process_disturbance,82,0.9180104039459089,0.9420593432606208,0.9222097422391801,0.02404893931471186,0.0041993382932711265,0.914350755001822,0.007714979188335962,0.0028551995622028573,0.07714979188335959,0.057103991244057135,0.17318422342808987,0.11789703072878825,0.8946085731964526,0.06596076348819607,5.32178364199316,0.9227377953029402
process_disturbance,83,0.9186473029569667,0.942728003968431,0.9226394946676444,0.02408070101146431,0.003992191710677662,0.9174927357660843,0.00664304610642314,0.003607939255213287,0.06643046106423141,0.07215878510426575,0.17252736187176018,0.1427038964063462,0.6008123530360617,0.14669615053419718,3.7811634028018295,1.3184517594457053
process_disturbance,84,0.9205432897847071,0.945111867031209,0.9224004970914672,0.024568577246501855,0.0018572073067600892,0.9173611590052486,0.006959347128914432,0.004120334444349961,0.06959347128914434,0.08240668888699923,0.17227712922132926,0.14618467713089012,0.9221148764777423,0.25606163866756626,5.427053147311089,2.023542337633386
process_disturbance,85,0.923034990796235,0.9370568764627314,0.9268825214833717,0.014021885666496425,0.0038475306871367243,0.9317218755396771,0.0061135139596069,0.003340228812688804,0.061135139596069005,0.06680457625377607,0.16504899571411696,0.13267164646591245,0.5275205072370136,0.13095503027489785,3.536372974026399,1.2011063184276138
process_disturbance,86,0.9229901589059788,0.9422401757771279,0.9207398596462693,0.019250016871149134,-0.002250299259709543,0.9141410511351086,0.006334535876334637,0.0024025388608662672,0.06334535876334638,0.04805077721732534,0.17051865372544012,0.11076283672275944,0.7388913964201587,0.11664102643707012,4.502168347925586,1.0356175213978915
process_disturbance,87,0.9230769580134826,0.9407413622747006,0.919903109359148,0.01766440426121807,-0.0031738486543345656,0.9115794831469867,0.005674193785533224,0.002906798260427689,0.05674193785533224,0.058135965208553776,0.17275914930314612,0.11500352078901376,0.6182811786341135,0.0547094377392202,3.816797199350527,0.9029058090309127
process_disturbance,88,0.925000267075027,0.9394019153074133,0.921279528667552,0.014401648232386322,-0.0037207384074749994,0.9261100445171738,0.004742407964711189,0.0032509632823417628,0.0474240796471119,0.06501926564683526,0.16324110729642588,0.13814901071812508,0.27573708085091936,0.1012808620329258,2.088074941414073,1.1056604203639344
process_disturbance,89,0.9206476388692649,0.9412646308135756,0.9199733610502894,0.02061699194431066,-0.0006742778189755549,0.9178746814802629,0.005430435941603553,0.003347819117963796,0.05430435941603553,0.06695638235927594,0.155382917173467,0.13493896396501456,0.3165630383326701,0.08003489264010402,2.5183561715649923,1.014144104438631
process_disturbance,90,0.924022509003281,0.9395118114145624,0.9194681624474245,0.015489302411281436,-0.004554346555856514,0.928363753903731,0.006373713913030586,0.0017342817693949994,0.06373713913030585,0.034685635387899996,0.17477000028083126,0.0761135932843966,0.538590339409517,0.010314539782150578,3.6071152213917093,0.39770955731829466
process_disturbance,91,0.9215458152891698,0.9360053169894336,0.9204372742868521,0.014459501700263777,-0.00110854100231772,0.9293622139383478,0.004623121705591935,0.0032452196317197604,0.04623121705591935,0.06490439263439521,0.16930896930552153,0.12864319895125342,0.504202990517107,0.10576474388534848,3.045348738206392,1.1428508840973912
process_disturbance,92,0.9206332605954844,0.9373504079188778,0.9225269286490212,0.016717147323393355,0.0018936680535367456,0.9162358147218831,0.005368746804412937,0.0033593260616122628,0.05368746804412937,0.06718652123224524,0.15081451921376066,0.11977266776336526,0.2723191919179524,0.0767219037011411,2.0699758462090188,1.1521973674589256
process_disturbance,93,0.923614748612854,0.9396186076453766,0.9185090491499477,0.01600385903252266,-0.005105699462906288,0.9213808953388405,0.005120910616982452,0.0025405916787747795,0.05120910616982453,0.05081183357549558,0.16246259084351838,0.10782613068976181,0.42255385883105323,0.06520997325704525,2.8458455267706695,0.7682170774040936
process_disturbance,94,0.9161954627916608,0.9407144628624301,0.9211125939236368,0.024519000070769348,0.004917131131976005,0.9181706771736025,0.005469253073870658,0.0032212385570164394,0.054692530738706585,0.06442477114032878,0.16101152110359326,0.1247748957157336,0.5030181747836392,0.11723914257830262,3.339808732672105,1.1985004497127705
process_disturbance,95,0.9208534641939963,0.9422857230014201,0.9197003900765219,0.021432258807423832,-0.0011530741174743397,0.9173368731819462,0.0049647113689018805,0.0022428273503169818,0.0496471136890188,0.044856547006339634,0.14764169955295206,0.1105345101994785,0.359943628359031,0.05774239214781977,2.6195493348599395,0.6999299339662279
process_disturbance,96,0.9173928690594526,0.939522938490615,0.9207677525766862,0.022130069431162358,0.0033748835172335845,0.9225631025335413,0.004278474724354471,0.0022071964114817734,0.04278474724354472,0.04414392822963546,0.15732427929542664,0.08627383639257243,0.3321460029328674,0.01558598072765467,2.348266653206767,0.5686904988211652
process_disturbance,97,0.9243144874192126,0.9423634818434105,0.917627467133893,0.01804899442419783,-0.006687020285319645,0.9259473808631477,0.006107168518344598,0.0029124002082243513,0.061071685183445974,0.05824800416448703,0.16869513380906642,0.14280050697974694,0.5643487853611429,0.12206076931458469,3.6661595763660517,1.055027813485826
process_disturbance,98,0.9250057372513796,0.9398557084884884,0.9207372210199226,0.01484997123710885,-0.004268516231456965,0.9252917503124846,0.005836035040025869,0.00384111514699424,0.05836035040025868,0.0768223029398848,0.15286127503196853,0.1396564271124151,0.5238755287250575,0.10051606801756299,3.3062305525579934,1.3496299292782943
process_disturbance,99,0.9189472462206267,0.9342092304361298,0.9198142936936717,0.015261984215503066,0.0008670474730450017,0.9181024821393555,0.005998130710017136,0.0036667811570030634,0.059981307100171355,0.07333562314006126,0.1576180057884074,0.1494636685579086,0.521177536790374,0.13880619722218163,3.4924924414863407,1.2581716622471935
structural_change,0,0.919941204502487,0.8683110944026633,0.807539013323299,-0.051630110099823656,-0.11240219117918793,0.7880798783324817,0.010121053053774086,0.007849063307473245,0.10121053053774086,0.15698126614946492,0.17375729025027203,0.14576929957920018,0.4109159771986579,0.12831259390247193,3.170208497920473,1.2412858075328959
structural_change,1,0.9166819225515042,0.8625094557979849,0.8130006905006094,-0.05417246675351928,-0.10368123205089474,0.8195906607239432,0.010020257597957709,0.007387474087577107,0.10020257597957709,0.14774948175154212,0.16397622509433912,0.12427663518566685,0.4046049498933133,0.08029772806867957,3.061535290501731,1.045991215186795
structural_change,2,0.9209461497661052,0.8740431860209412,0.8047776480002776,-0.046902963745164006,-0.1161685017658276,0.7970034942141833,0.009274723674306791,0.005058798137243522,0.09274723674306791,0.10117596274487045,0.1704804452167888,0.09448715621833487,0.27810694489197557,0.04657382985049655,2.3693837106514715,0.6419061168487956
structural_change,3,0.9227133173712592,0.8692719556972478,0.7998849979068632,-0.05344136167401137,-0.12282831946439599,0.7974045397901245,0.009332339008690897,0.0076420124877589375,0.09332339008690899,0.1528402497551788,0.1663336140486893,0.10930732336291948,0.31124836139865325,0.05415736519368581,2.515516670206179,0.9540889436506785
structural_change,4,0.9188023935952399,0.8685369498412999,0.8118896153892338,-0.05026544375393993,-0.10691277820600609,0.7914865899594156,0.01040971400906584,0.008986065151567562,0.10409714009065839,0.17972130303135125,0.17777000549972344,0.14406866069164798,0.336434522516968,0.1180695124619781,2.803984874520664,1.4380718265579737
structural_change,5,0.9205831194571714,0.8598931112692042,0.803907783279813,-0.060690008187967215,-0.11667533617735837,0.7922892636962158,0.010230492699948418,0.009336626003069018,0.10230492699948417,0.18673252006138039,0.17599607416608098,0.12635900805653197,0.3187359360428254,0.09764229122417145,2.4039080565272393,1.3042747651718876
structural_change,6,0.9218601705339123,0.8652114649693115,0.8115720752477562,-0.05664870556460089,-0.11028809528615613,0.803121409175636,0.0098262927241152,0.007366372576686758,0.098262927241152,0.14732745153373517,0.17957786298022949,0.13125367498103685,0.3978984830477586,0.09515332011174767,2.882931140339893,1.1030393642122822
structural_change,7,0.9217662243052751,0.8627407576153799,0.8050463260688795,-0.05902546668989517,-0.11671989823639561,0.7817837138925234,0.009860376437835,0.0038584169119109005,0.09860376437835,0.07716833823821799,0.17077782643806383,0.09294565041334174,0.2702515609170362,0.0675128026900871,2.4384345234107325,0.5892548333236088
structural_change,8,0.9180956914005475,0.8673914022577867,0.8041667077737747,-0.05070428914276082,-0.11392898362677273,0.8270355690552248,0.009371584830513084,0.006675678582435188,0.09371584830513084,0.13351357164870373,0.16077216791332566,0.13847284560165102,0.29040407794835127,0.08209398085103599,2.502034144700511,0.9459753102560757
structural_change,9,0.9221786090365701,0.8690771248127741,0.8048502073943298,-0.053101484223796014,-0.11732840164224034,0.799902988620552,0.011093800990223316,0.005814362635016558,0.11093800990223314,0.11628725270033115,0.17388759706668822,0.11746183817291658,0.3916725745586925,0.0799518374460298,3.0220934029556674,0.8859071696785091
structural_change,10,0.9190118622164396,0.8606794681796964,0.7958882633172364,-0.058332394036743174,-0.12312359889920321,0.7962425947281689,0.01098875889681951,0.008564149830239691,0.10988758896819512,0.17128299660479385,0.1770228502218983,0.1299968476333571,0.3856872225467293,0.07274490166118264,3.047643038225254,1.0372325499014405
structural_change,11,0.924841167869103,0.8678707223529207,0.8124037184037219,-0.056970445516182244,-0.11243744946538103,0.8101252590413547,0.011324753206616441,0.005997236302104034,0.11324753206616442,0.11994472604208065,0.18283807382451378,0.12858187030532178,0.47481139400246064,0.08682012886587376,3.3397117638691025,0.9333799210108853
structural_change,12,0.9190406917288355,0.8693390081560306,0.8016617095486127,-0.04970168357280491,-0.1173789821802228,0.8094460401045684,0.008674362696198732,0.00734974172737778,0.08674362696198733,0.1469948345475556,0.17861789328422284,0.1204928188720576,0.39034710034163356,0.06806615348573798,2.9471999792806853,0.8426430745581083
structural_change,13,0.9226605671485967,0.8657123873039029,0.8073901595234333,-0.0569481798446938,-0.11527040762516338,0.8047110173699115,0.009592683751244972,0.005248424032838361,0.09592683751244971,0.10496848065676721,0.1725499212238726,0.08236272041332897,0.29314503559842564,0.02359288917075375,2.552357403650134,0.6673624894488163
structural_change,14,0.9257241290485841,0.8654035086005789,0.808576064845086,-0.060320620448005235,-0.1171480642034981,0.789790413356932,0.00970315246118315,0.00715833069799639,0.09703152461183151,0.1431666139599278,0.1703531907026771,0.11089155092869571,0.3861303146654074,0.04948724170772248,2.8722094606068294,0.8881363671182986
structural_change,15,0.9199713829584987,0.8669319158565318,0.8064429604825093,-0.05303946710196683,-0.11352842247598938,0.8102998508189247,0.010131434540599877,0.0070231187250315965,0.10131434540599878,0.14046237450063195,0.17680354876694654,0.1295223904328555,0.46907496959483613,0.06096544731748268,3.3484959282210434,0.9295295259309878
structural_change,16,0.9171914924935544,0.8641959104270757,0.8028523481715848,-0.0529955820664787,-0.11433914432196957,0.8046089857600284,0.007979038171003925,0.006718776403018638,0.07979038171003927,0.13437552806037273,0.17220420360721453,0.11854816569189576,0.3191395899678736,0.06757878810234903,2.2441047900676425,0.9366837045038754
structural_change,17,0.9181982848484452,0.8591054057378467,0.7990225856491646,-0.05909287911059857,-0.11917569919928062,0.8014540189083035,0.008535715858415619,0.0050354488859457635,0.08535715858415618,0.10070897771891527,0.17225030968297136,0.08807380112601201,0.2525581693625612,0.02454763930444535,2.199466418559101,0.5541515820683278
structural_change,18,0.9239332278397561,0.8616440763544164,0.8064857137678614,-0.062289151485339644,-0.11744751407189469,0.8021946404373156,0.009616972837567855,0.006192964554626584,0.09616972837567855,0.1238592910925317,0.1771322319342872,0.10651604230982868,0.3392081173236426,0.04604064550152437,2.5528002666008205,0.8152892424367542
structural_change,19,0.916155838880429,0.8692817759979797,0.8111172200067268,-0.04687406288244922,-0.10503861887370214,0.801975085110455,0.009779954819988402,0.006572206628876465,0.09779954819988401,0.1314441325775293,0.17915508726665175,0.13334854865728576,0.48106298146693494,0.07907587373141231,3.1064655162491257,0.980739025270419
structural_change,20,0.9191566175291012,0.8728506071014847,0.8086669771956263,-0.046306010427616506,-0.11048964033347486,0.7784175092910892,0.008754363510748016,0.0077357794653924805,0.08754363510748017,0.1547155893078496,0.17153612638705074,0.12752662612874335,0.43780148598890717,0.0805865238663196,3.0185246546040623,1.070705786326855
structural_change,21,0.9184021490816385,0.8682958666038587,0.8051790783011437,-0.05010628247777982,-0.11322307078049487,0.8048095560917823,0.011438242481564349,0.006561131488854979,0.11438242481564347,0.13122262977709956,0.17954626873867313,0.12792136782794825,0.4285850367604978,0.08821585668805494,3.2420488462989017,0.8943882273057403
structural_change,22,0.9157452707508588,0.8618839326549349,0.8020359627208782,-0.05386133809592386,-0.11370930802998058,0.7871737534022787,0.008138930533763215,0.005565388125909963,0.08138930533763215,0.11130776251819924,0.1645104199295841,0.12236887569579473,0.2720025326108644,0.07721249704789927,2.2822372151982697,0.8354627872211645
structural_change,23,0.9215553717781423,0.8653733570216997,0.8113680937188206,-0.05618201475644258,-0.11018727805932171,0.817754803952375,0.008945328592646252,0.0076139923633994555,0.08945328592646251,0.15227984726798913,0.17369496916262409,0.1219115899152078,0.3187814784708016,0.09591358710336721,2.2428413856684997,1.1504509054157472
structural_change,24,0.9190995386587061,0.864047412763252,0.8114566431058614,-0.05505212589545405,-0.10764289555284468,0.8085671674226687,0.00701505083335403,0.007787931970707532,0.07015050833354032,0.15575863941415066,0.15974018104844262,0.13789394389564838,0.34097832425510527,0.12032065370224468,2.2612434048993113,1.3001792487410635
structural_change,25,0.9220737558249994,0.8730313192015966,0.8046477404163075,-0.049042436623402796,-0.11742601540869191,0.8053519271088275,0.00961084278034386,0.007609580386205829,0.0961084278034386,0.15219160772411655,0.16906314523389884,0.1344566541024344,0.3417973564291439,0.12433022888200783,2.449718226747728,1.2840364587114268
structural_change,26,0.9200168006967392,0.8619310791485019,0.8056311748249969,-0.058085721548237323,-0.11438562587174228,0.7855090801009146,0.010248320119507489,0.005750678169419719,0.10248320119507487,0.11501356338839437,0.17821728770685097,0.10845130338702483,0.4000701045494287,0.03490834275021863,2.9582392606214207,0.7142385871168175
structural_change,27,0.9192107584319062,0.8665487032423842,0.8103790341556415,-0.05266205518952205,-0.10883172427626475,0.8080245373640886,0.008930326410643705,0.008937930525550843,0.08930326410643705,0.17875861051101685,0.17525502013659483,0.13465326165368857,0.3260886805813292,0.1371360918300958,2.4811340083543794,1.4320781679397327
structural_change,28,0.92118315235543,0.8676311750453883,0.8103468134534972,-0.05355197731004169,-0.11083633890193278,0.7992354736687762,0.01004609704158994,0.005239433562958675,0.10046097041589941,0.10478867125917352,0.17654998138332464,0.09776647639478332,0.4698777560715654,0.042928927996808953,3.1527684338909356,0.6730736558831263
structural_change,29,0.920139758955633,0.8627954165463648,0.8132201462132014,-0.05734434240926822,-0.10691961274243167,0.8018666928821835,0.00858962020664458,0.0055325275186767055,0.0858962020664458,0.1106505503735341,0.16869738598170478,0.116855279184923,0.3278611371048116,0.05776735881662058,2.50364529994814,0.8791179093617636
structural_change,30,0.9208384590467518,0.8703812899498581,0.8039045073234963,-0.050457169096893684,-0.11693395172325549,0.8041929338565422,0.011162069692008562,0.0071384739262629095,0.11162069692008561,0.14276947852525818,0.17881168087750807,0.12617151243138502,0.49208123888307176,0.06274884124471568,3.4472890441633632,0.8774555014015163
structural_change,31,0.9201366846984308,0.8626144972015921,0.8073239417646103,-0.057522187496838684,-0.11281274293382049,0.7936238751355329,0.008247379397782617,0.00810320778598802,0.08247379397782618,0.16206415571976038,0.17054596160356014,0.1465503950469328,0.21487009126699685,0.14904724155496538,1.9437026620441207,1.3014852529579386
structural_change,32,0.9193993473225878,0.8665401196643059,0.8070662090637841,-0.05285922765828188,-0.11233313825880364,0.8000851642814113,0.009529151495480014,0.007418235536017486,0.09529151495480015,0.1483647107203497,0.1677379275808867,0.1296671254208977,0.30281403222253017,0.11831593368649129,2.340310781000067,1.185017201166741
structural_change,33,0.9198659082624719,0.8638616923719079,0.8068794329053007,-0.056004215890564035,-0.11298647535717121,0.795222014789386,0.008609538092810145,0.005970750008311949,0.08609538092810144,0.119415000166239,0.1695318829832507,0.12689680519183905,0.2726955839836939,0.10652261281555822,2.166844210008243,0.9935449446460509
structural_change,34,0.9186890216238613,0.8664907995794416,0.8006092682182536,-0.052198222044419706,-0.11807975340560772,0.8093502523374033,0.00893067867353621,0.006824277446619442,0.08930678673536209,0.13648554893238884,0.1618738163933564,0.11321167888200456,0.30231658049916676,0.05613086300790829,2.4056600956625025,0.824513289524684
structural_change,35,0.9186253395896791,0.8658204181868072,0.807201548314483,-0.05280492140287185,-0.11142379127519608,0.8144831381913094,0.009820549056564853,0.006676110914348971,0.09820549056564853,0.13352221828697944,0.17227965694561914,0.13580081403929622,0.3801497975238088,0.08166388710517632,2.864408847621015,0.901522576721961
structural_change,36,0.9221487503490511,0.8594055543468722,0.7933237131772445,-0.06274319600217892,-0.1288250371718066,0.8254867685964868,0.008951588170289057,0.006489294850754105,0.08951588170289058,0.12978589701508209,0.1726871875412177,0.1039719849067608,0.27992440328329626,0.03655560573713889,2.241952941886759,0.7717724988637495
structural_change,37,0.9180671495194122,0.8717371882656222,0.8129795559298912,-0.046329961253789964,-0.10508759358952091,0.7916827746212082,0.010594297204375793,0.006632743574189504,0.10594297204375792,0.1326548714837901,0.1758634848968884,0.1336855039299831,0.3209119647147341,0.10838224972185762,2.4172196931956784,1.028341446796317
structural_change,38,0.9213442918362251,0.8656065480346821,0.803262693926297,-0.05573774380154306,-0.11808159790992812,0.808200414128638,0.0082114214340052,0.006459961850250885,0.08211421434005199,0.12919923700501768,0.16599844849073833,0.11631924433118643,0.3338062552968618,0.04031101715928985,2.39091220827351,0.8221793623143206
structural_change,39,0.9237562972516213,0.8656191666917653,0.8107355204179403,-0.05813713055985603,-0.11302077683368106,0.8024811612691065,0.009010463115608755,0.005388687534847951,0.09010463115608755,0.10777375069695902,0.17240784912694773,0.09517837636249084,0.4356981375100565,0.03714678225073979,3.186399240121465,0.6427483519578937
structural_change,40,0.9203473062213154,0.8646834835138141,0.7980368323344835,-0.055663822707501365,-0.12231047388683192,0.7936314538033953,0.009299921028403397,0.0071328431695641655,0.09299921028403399,0.1426568633912833,0.16810091621914636,0.12764083129454,0.24843927785096243,0.09844642540302694,2.224865933611548,1.078225101583805
structural_change,41,0.924371123377336,0.8653455697561614,0.805060470783917,-0.059025553621174565,-0.119310652593419,0.7937779772622523,0.009654222573945282,0.007738352516271564,0.09654222573945283,0.15476705032543128,0.1728742286385613,0.1394820068529995,0.35762669324848767,0.08909679123710776,2.691357735916813,1.1017576914084526
structural_change,42,0.922560566339044,0.8673392022305476,0.8116393165618683,-0.05522136410849643,-0.11092124977717577,0.8097736685186021,0.009847414815630815,0.005503548466490608,0.09847414815630813,0.11007096932981215,0.1741867737486085,0.10808183111898927,0.3689638229316544,0.04315350186538116,2.8937725870861657,0.6801477019917773
structural_change,43,0.9190047064248519,0.8688172861891648,0.8075471155938975,-0.05018742023568712,-0.11145759083095441,0.808421379529442,0.00886649442859718,0.005703975009228597,0.0886649442859718,0.11407950018457196,0.16810996196865066,0.1132001513924326,0.32188951114679554,0.04971815354712581,2.5673753313795142,0.6939901712729835
structural_change,44,0.9204255196420673,0.864736125724601,0.8097921887662496,-0.0556893939174663,-0.11063333087581773,0.8071821334665163,0.009352575661255452,0.005908267145236299,0.09352575661255451,0.11816534290472598,0.17134052484922002,0.11079079680659473,0.3349495188624472,0.06145499649479156,2.5840408296049304,0.8944602450370629
structural_change,45,0.9208466478528814,0.8610080604601887,0.8032213302397074,-0.059838587392692655,-0.11762531761317396,0.7916731250195391,0.009717547875738244,0.0063776349504245005,0.09717547875738246,0.12755269900849,0.1729670248492654,0.11595955287496945,0.4428886285482566,0.04724242583982233,3.210427159936938,0.8107577300825004
structural_change,46,0.9201800114017287,0.8679421927205986,0.811952183522955,-0.05223781868113009,-0.10822782787877372,0.8009345302764123,0.009663929795233487,0.007779335162998642,0.09663929795233486,0.15558670325997284,0.17712362150640146,0.1354991317609802,0.4296238847327191,0.10251526210103647,3.1396187370544806,1.0787503364314817
structural_change,47,0.9214364865939395,0.8658640424293008,0.7993306948376965,-0.05557244416463869,-0.12210579175624303,0.8116114173629099,0.010402765544932045,0.006789606441051035,0.10402765544932045,0.13579212882102068,0.1772497957734764,0.1063621263027266,0.35304194308133596,0.05866526946326537,2.6784723883345447,0.8747091260791628
structural_change,48,0.9198231169785311,0.870305162953573,0.8093086245694431,-0.04951795402495818,-0.11051449240908806,0.8219206051186801,0.009529560809678404,0.006098346046520884,0.09529560809678406,0.12196692093041768,0.17750413856986696,0.11983906421925311,0.29699081770083924,0.05478500741632526,2.394790069783057,0.734524946916525
structural_change,49,0.9206618266420619,0.8596425481113775,0.8076222532413638,-0.06101927853068434,-0.11303957340069803,0.8049896823518535,0.010356291072790586,0.006664696133808504,0.10356291072790585,0.13329392267617007,0.17275796259866097,0.1262012054708413,0.42378076140995286,0.08661825760310099,3.1180675443718022,0.9463478639042782
structural_change,50,0.9211197600807832,0.8642749558384001,0.8110303226003671,-0.05684480424238314,-0.11008943748041611,0.815601930590004,0.009048787343446444,0.0068315117462597365,0.09048787343446445,0.13663023492519474,0.17482745713434739,0.12720207910027695,0.5448136695741295,0.07738562148066293,3.6126361843772017,0.9567519606872491
structural_change,51,0.9233396825985949,0.8657149735159071,0.8094675733690625,-0.0576247090826878,-0.11387210922953239,0.8039050978126466,0.009154510264190377,0.006283485376933702,0.09154510264190377,0.12566970753867404,0.17049658078072724,0.10629111280996596,0.30404424808817915,0.04300777972101438,2.503152884539491,0.7460421161661169
structural_change,52,0.9201445776457506,0.8654680711519609,0.8046938165071846,-0.054676506493789745,-0.115450761138566,0.7911387912276983,0.009868903484046973,0.006483609536990281,0.09868903484046973,0.12967219073980563,0.17802017434314468,0.10616567809622104,0.45767322618515854,0.05714868594031778,3.2748972432724215,0.8024024050985921
structural_change,53,0.9224986430423779,0.8613491016470824,0.8009346101432507,-0.06114954139529549,-0.1215640328991272,0.7953894148631291,0.00933301623806533,0.006020270170718108,0.0933301623806533,0.12040540341436216,0.1701411879963621,0.11600623556404614,0.3260626296259033,0.04350569819281524,2.6149607573636353,0.8153945812809513
structural_change,54,0.9205051531731633,0.8688130694791796,0.8045480506096689,-0.051692083693983704,-0.11595710256349434,0.7877536627966957,0.009039814644307432,0.006060432761512276,0.09039814644307433,0.12120865523024553,0.16875280949341406,0.11053479802692455,0.43451468927472353,0.18356663081124802,3.1440883295114204,1.359832945347488
structural_change,55,0.9193949946067946,0.8671982427310982,0.8035178707950482,-0.05219675187569639,-0.11587712381174642,0.8042694072903981,0.008732519397520587,0.0072334385338479945,0.08732519397520587,0.14466877067695988,0.16728086548880614,0.12645983900973162,0.2888812658661742,0.0756932918614282,2.4529798997335153,0.925140349646333
structural_change,56,0.9216293525493574,0.869504591157325,0.8114029768863472,-0.05212476139203237,-0.11022637566301019,0.7977655396029347,0.010168277052702748,0.005417821989338638,0.1016827705270275,0.10835643978677276,0.17632337406092313,0.12063353081286884,0.5231964514309742,0.0669364139422064,3.6432255409825074,0.6589707531730026
structural_change,57,0.9205510921710844,0.8692680649930019,0.7961024623710611,-0.05128302717808253,-0.12444862980002336,0.8108157724516631,0.008663093564349682,0.006293901144963848,0.08663093564349683,0.125878022899277,0.16166325006767646,0.10814137323324484,0.22459048668672948,0.07313027440545126,2.0744372981758894,0.8627356071738218
structural_change,58,0.9246525976078219,0.8670184284877088,0.8111612313541796,-0.0576341691201131,-0.11349136625364231,0.7984089954199389,0.009419474460206264,0.006211557559909414,0.09419474460206263,0.12423115119818828,0.17016883891673912,0.1372517437545008,0.35286778405210534,0.07874604145920358,2.611081054753219,0.9604143608296023
structural_change,59,0.9206516038634672,0.8684810309390218,0.8063072949352612,-0.05217057292444538,-0.11434430892820602,0.7921948962108953,0.008063407919906338,0.006441175788151926,0.08063407919906337,0.12882351576303852,0.15762279374285082,0.12427662850777046,0.27034201144584147,0.08985297883178192,2.2077223021819994,0.9739304225349616
