context_index,optimal_persistence,selected_persistence,direction,best_loss,selected_loss,regret,consequential_regret,absolute_margin,total_spread
190,1,1,optimal,0.0654790245627019,0.0654790245627019,0.0,0,0.0,0.0
190,1,2,excessive_persistence,0.0654790245627019,0.0654790245627019,0.0,0,0.0,0.0
190,1,3,excessive_persistence,0.0654790245627019,0.0654790245627019,0.0,0,0.0,0.0
191,1,1,optimal,0.027719137740470558,0.027719137740470558,0.0,0,0.0,0.0
191,1,2,excessive_persistence,0.027719137740470558,0.027719137740470558,0.0,0,0.0,0.0
191,1,3,excessive_persistence,0.027719137740470558,0.027719137740470558,0.0,0,0.0,0.0
192,2,1,insufficient_persistence,0.13037687326941183,0.22556507348423654,0.09518820021482471,1,0.0,0.09518820021482471
192,2,2,optimal,0.13037687326941183,0.13037687326941183,0.0,0,0.0,0.09518820021482471
192,2,3,excessive_persistence,0.13037687326941183,0.13037687326941183,0.0,0,0.0,0.09518820021482471
193,2,1,insufficient_persistence,0.0637488407143979,0.15893704092922264,0.09518820021482474,1,0.0,0.09518820021482474
193,2,2,optimal,0.0637488407143979,0.0637488407143979,0.0,0,0.0,0.09518820021482474
193,2,3,excessive_persistence,0.0637488407143979,0.0637488407143979,0.0,0,0.0,0.09518820021482474
194,2,1,insufficient_persistence,0.028940158593343774,0.12412835880816851,0.09518820021482474,1,0.0,0.09518820021482474
194,2,2,optimal,0.028940158593343774,0.028940158593343774,0.0,0,0.0,0.09518820021482474
194,2,3,excessive_persistence,0.028940158593343774,0.028940158593343774,0.0,0,0.0,0.09518820021482474
195,2,1,insufficient_persistence,0.16029348339533178,0.21146817230024806,0.05117468890491628,1,0.0,0.05117468890491628
195,2,2,optimal,0.16029348339533178,0.16029348339533178,0.0,0,0.0,0.05117468890491628
195,2,3,excessive_persistence,0.16029348339533178,0.16029348339533178,0.0,0,0.0,0.05117468890491628
196,2,1,insufficient_persistence,0.10094369437485395,0.15211838327977023,0.05117468890491628,1,0.0,0.05117468890491628
196,2,2,optimal,0.10094369437485395,0.10094369437485395,0.0,0,0.0,0.05117468890491628
196,2,3,excessive_persistence,0.10094369437485395,0.10094369437485395,0.0,0,0.0,0.05117468890491628
197,2,1,insufficient_persistence,0.04732521492621085,0.09849990383112711,0.05117468890491626,1,0.0,0.05117468890491626
197,2,2,optimal,0.04732521492621085,0.04732521492621085,0.0,0,0.0,0.05117468890491626
197,2,3,excessive_persistence,0.04732521492621085,0.04732521492621085,0.0,0,0.0,0.05117468890491626
198,1,1,optimal,0.20666449035166423,0.20666449035166423,0.0,0,0.0,0.0
198,1,2,excessive_persistence,0.20666449035166423,0.20666449035166423,0.0,0,0.0,0.0
198,1,3,excessive_persistence,0.20666449035166423,0.20666449035166423,0.0,0,0.0,0.0
199,1,1,optimal,0.11308393477904274,0.11308393477904274,0.0,0,0.0,0.0
199,1,2,excessive_persistence,0.11308393477904274,0.11308393477904274,0.0,0,0.0,0.0
199,1,3,excessive_persistence,0.11308393477904274,0.11308393477904274,0.0,0,0.0,0.0
200,1,1,optimal,0.06425081814995232,0.06425081814995232,0.0,0,0.0,0.0
200,1,2,excessive_persistence,0.06425081814995232,0.06425081814995232,0.0,0,0.0,0.0
200,1,3,excessive_persistence,0.06425081814995232,0.06425081814995232,0.0,0,0.0,0.0
201,1,1,optimal,0.031007672077760787,0.031007672077760787,0.0,0,0.0,0.0
201,1,2,excessive_persistence,0.031007672077760787,0.031007672077760787,0.0,0,0.0,0.0
201,1,3,excessive_persistence,0.031007672077760787,0.031007672077760787,0.0,0,0.0,0.0
202,1,1,optimal,0.21217964192760116,0.21217964192760116,0.0,0,0.0,0.0
202,1,2,excessive_persistence,0.21217964192760116,0.21217964192760116,0.0,0,0.0,0.0
202,1,3,excessive_persistence,0.21217964192760116,0.21217964192760116,0.0,0,0.0,0.0
203,1,1,optimal,0.12591036749928944,0.12591036749928944,0.0,0,0.0,0.0
203,1,2,excessive_persistence,0.12591036749928944,0.12591036749928944,0.0,0,0.0,0.0
203,1,3,excessive_persistence,0.12591036749928944,0.12591036749928944,0.0,0,0.0,0.0
204,1,1,optimal,0.07496062109453039,0.07496062109453039,0.0,0,0.0,0.0
204,1,2,excessive_persistence,0.07496062109453039,0.07496062109453039,0.0,0,0.0,0.0
204,1,3,excessive_persistence,0.07496062109453039,0.07496062109453039,0.0,0,0.0,0.0
205,1,1,optimal,0.03481197310616451,0.03481197310616451,0.0,0,0.0,0.0
205,1,2,excessive_persistence,0.03481197310616451,0.03481197310616451,0.0,0,0.0,0.0
205,1,3,excessive_persistence,0.03481197310616451,0.03481197310616451,0.0,0,0.0,0.0
206,3,1,insufficient_persistence,0.28604698828085107,0.30841730793359606,0.022370319652744997,1,0.022370319652744997,0.03348088192022192
206,3,2,insufficient_persistence,0.28604698828085107,0.319527870201073,0.03348088192022192,1,0.022370319652744997,0.03348088192022192
206,3,3,optimal,0.28604698828085107,0.28604698828085107,0.0,0,0.022370319652744997,0.03348088192022192
207,3,1,insufficient_persistence,0.16426750883700925,0.2527217809474495,0.08845427211044027,1,0.05497339019021841,0.08845427211044027
207,3,2,insufficient_persistence,0.16426750883700925,0.21924089902722765,0.05497339019021841,1,0.05497339019021841,0.08845427211044027
207,3,3,optimal,0.16426750883700925,0.16426750883700925,0.0,0,0.05497339019021841,0.08845427211044027
208,2,1,insufficient_persistence,0.32528666750163987,0.4283098371005407,0.10302316959890084,1,0.0,0.10302316959890084
208,2,2,optimal,0.32528666750163987,0.32528666750163987,0.0,0,0.0,0.10302316959890084
208,2,3,excessive_persistence,0.32528666750163987,0.32528666750163987,0.0,0,0.0,0.10302316959890084
209,2,1,insufficient_persistence,0.2142670104295058,0.302166763314793,0.08789975288528717,1,0.0,0.08789975288528717
209,2,2,optimal,0.2142670104295058,0.2142670104295058,0.0,0,0.0,0.08789975288528717
209,2,3,excessive_persistence,0.2142670104295058,0.2142670104295058,0.0,0,0.0,0.08789975288528717
210,2,1,insufficient_persistence,0.15673763941988886,0.244637392305176,0.08789975288528715,1,0.0,0.08789975288528715
210,2,2,optimal,0.15673763941988886,0.15673763941988886,0.0,0,0.0,0.08789975288528715
210,2,3,excessive_persistence,0.15673763941988886,0.15673763941988886,0.0,0,0.0,0.08789975288528715
211,2,1,insufficient_persistence,0.0722449421709826,0.16014469505626974,0.08789975288528715,1,0.0,0.08789975288528715
211,2,2,optimal,0.0722449421709826,0.0722449421709826,0.0,0,0.0,0.08789975288528715
211,2,3,excessive_persistence,0.0722449421709826,0.0722449421709826,0.0,0,0.0,0.08789975288528715
212,2,1,insufficient_persistence,0.22654927259850527,0.2694916723250431,0.04294239972653785,1,0.0,0.04294239972653785
212,2,2,optimal,0.22654927259850527,0.22654927259850527,0.0,0,0.0,0.04294239972653785
212,2,3,excessive_persistence,0.22654927259850527,0.22654927259850527,0.0,0,0.0,0.04294239972653785
213,2,1,insufficient_persistence,0.1463055955662042,0.18924799529274206,0.04294239972653785,1,0.0,0.04294239972653785
213,2,2,optimal,0.1463055955662042,0.1463055955662042,0.0,0,0.0,0.04294239972653785
213,2,3,excessive_persistence,0.1463055955662042,0.1463055955662042,0.0,0,0.0,0.04294239972653785
214,2,1,insufficient_persistence,0.07556653299357208,0.1185089327201099,0.04294239972653782,1,0.0,0.04294239972653782
214,2,2,optimal,0.07556653299357208,0.07556653299357208,0.0,0,0.0,0.04294239972653782
214,2,3,excessive_persistence,0.07556653299357208,0.07556653299357208,0.0,0,0.0,0.04294239972653782
215,3,1,insufficient_persistence,0.2860649834462876,0.2934405699947185,0.007375586548430901,1,0.007375586548430901,0.02035231501358986
215,3,2,insufficient_persistence,0.2860649834462876,0.3064172984598775,0.02035231501358986,1,0.007375586548430901,0.02035231501358986
215,3,3,optimal,0.2860649834462876,0.2860649834462876,0.0,0,0.007375586548430901,0.02035231501358986
216,3,1,insufficient_persistence,0.19116117007011063,0.2220809112471467,0.03091974117703608,1,0.010567426163446192,0.03091974117703608
216,3,2,insufficient_persistence,0.19116117007011063,0.20172859623355682,0.010567426163446192,1,0.010567426163446192,0.03091974117703608
216,3,3,optimal,0.19116117007011063,0.19116117007011063,0.0,0,0.010567426163446192,0.03091974117703608
217,2,1,insufficient_persistence,0.4248091469982862,0.4403280539852039,0.015518906986917713,1,0.006871910725323005,0.015518906986917713
217,2,2,optimal,0.4248091469982862,0.4248091469982862,0.0,0,0.006871910725323005,0.015518906986917713
217,2,3,excessive_persistence,0.4248091469982862,0.4316810577236092,0.006871910725323005,1,0.006871910725323005,0.015518906986917713
218,1,1,optimal,0.28155914707217267,0.28155914707217267,0.0,0,0.006622848127195047,0.006871910725323005
218,1,2,excessive_persistence,0.28155914707217267,0.28843105779749567,0.006871910725323005,1,0.006622848127195047,0.006871910725323005
218,1,3,excessive_persistence,0.28155914707217267,0.2881819951993677,0.006622848127195047,1,0.006622848127195047,0.006871910725323005
219,1,1,optimal,0.2298112190479818,0.2298112190479818,0.0,0,0.0,0.0
219,1,2,excessive_persistence,0.2298112190479818,0.2298112190479818,0.0,0,0.0,0.0
219,1,3,excessive_persistence,0.2298112190479818,0.2298112190479818,0.0,0,0.0,0.0
220,1,1,optimal,0.1314268917673989,0.1314268917673989,0.0,0,0.0,0.0
220,1,2,excessive_persistence,0.1314268917673989,0.1314268917673989,0.0,0,0.0,0.0
220,1,3,excessive_persistence,0.1314268917673989,0.1314268917673989,0.0,0,0.0,0.0
221,1,1,optimal,0.07424711329701217,0.07424711329701217,0.0,0,0.0,0.0
221,1,2,excessive_persistence,0.07424711329701217,0.07424711329701217,0.0,0,0.0,0.0
221,1,3,excessive_persistence,0.07424711329701217,0.07424711329701217,0.0,0,0.0,0.0
222,1,1,optimal,0.03390697390701055,0.03390697390701055,0.0,0,0.0,0.0
222,1,2,excessive_persistence,0.03390697390701055,0.03390697390701055,0.0,0,0.0,0.0
222,1,3,excessive_persistence,0.03390697390701055,0.03390697390701055,0.0,0,0.0,0.0
223,1,1,optimal,0.11993407125483549,0.11993407125483549,0.0,0,0.0,0.0
223,1,2,excessive_persistence,0.11993407125483549,0.11993407125483549,0.0,0,0.0,0.0
223,1,3,excessive_persistence,0.11993407125483549,0.11993407125483549,0.0,0,0.0,0.0
224,1,1,optimal,0.06682398605324484,0.06682398605324484,0.0,0,0.0,0.0
224,1,2,excessive_persistence,0.06682398605324484,0.06682398605324484,0.0,0,0.0,0.0
224,1,3,excessive_persistence,0.06682398605324484,0.06682398605324484,0.0,0,0.0,0.0
225,1,1,optimal,0.03002841045570134,0.03002841045570134,0.0,0,0.0,0.0
225,1,2,excessive_persistence,0.03002841045570134,0.03002841045570134,0.0,0,0.0,0.0
225,1,3,excessive_persistence,0.03002841045570134,0.03002841045570134,0.0,0,0.0,0.0
226,1,1,optimal,0.2492247346734363,0.2492247346734363,0.0,0,0.0,0.0
226,1,2,excessive_persistence,0.2492247346734363,0.2492247346734363,0.0,0,0.0,0.0
226,1,3,excessive_persistence,0.2492247346734363,0.2492247346734363,0.0,0,0.0,0.0
227,1,1,optimal,0.15980694622969888,0.15980694622969888,0.0,0,0.0,0.0
227,1,2,excessive_persistence,0.15980694622969888,0.15980694622969888,0.0,0,0.0,0.0
227,1,3,excessive_persistence,0.15980694622969888,0.15980694622969888,0.0,0,0.0,0.0
228,1,1,optimal,0.10713038233232486,0.10713038233232486,0.0,0,0.0,0.0
228,1,2,excessive_persistence,0.10713038233232486,0.10713038233232486,0.0,0,0.0,0.0
228,1,3,excessive_persistence,0.10713038233232486,0.10713038233232486,0.0,0,0.0,0.0
229,1,1,optimal,0.06852401784703527,0.06852401784703527,0.0,0,0.0,0.0
229,1,2,excessive_persistence,0.06852401784703527,0.06852401784703527,0.0,0,0.0,0.0
229,1,3,excessive_persistence,0.06852401784703527,0.06852401784703527,0.0,0,0.0,0.0
230,3,1,insufficient_persistence,0.3085672904468313,0.3402702092940084,0.03170291884717713,1,0.03170291884717713,0.04232919195337048
230,3,2,insufficient_persistence,0.3085672904468313,0.35089648240020177,0.04232919195337048,1,0.03170291884717713,0.04232919195337048
230,3,3,optimal,0.3085672904468313,0.3085672904468313,0.0,0,0.03170291884717713,0.04232919195337048
231,3,1,insufficient_persistence,0.1852124581774306,0.2720528503206849,0.08684039214325429,1,0.04451120018988386,0.08684039214325429
231,3,2,insufficient_persistence,0.1852124581774306,0.22972365836731445,0.04451120018988386,1,0.04451120018988386,0.08684039214325429
231,3,3,optimal,0.1852124581774306,0.1852124581774306,0.0,0,0.04451120018988386,0.08684039214325429
232,2,1,insufficient_persistence,0.25209342320805017,0.2916267076505784,0.03953328444252824,1,0.0,0.03953328444252824
232,2,2,optimal,0.25209342320805017,0.25209342320805017,0.0,0,0.0,0.03953328444252824
232,2,3,excessive_persistence,0.25209342320805017,0.25209342320805017,0.0,0,0.0,0.03953328444252824
233,1,1,optimal,0.16015684181029588,0.16015684181029588,0.0,0,0.0,0.0
233,1,2,excessive_persistence,0.16015684181029588,0.16015684181029588,0.0,0,0.0,0.0
233,1,3,excessive_persistence,0.16015684181029588,0.16015684181029588,0.0,0,0.0,0.0
234,1,1,optimal,0.09333960227972724,0.09333960227972724,0.0,0,0.0,0.0
234,1,2,excessive_persistence,0.09333960227972724,0.09333960227972724,0.0,0,0.0,0.0
234,1,3,excessive_persistence,0.09333960227972724,0.09333960227972724,0.0,0,0.0,0.0
235,1,1,optimal,0.047173737122399445,0.047173737122399445,0.0,0,0.0,0.0
235,1,2,excessive_persistence,0.047173737122399445,0.047173737122399445,0.0,0,0.0,0.0
235,1,3,excessive_persistence,0.047173737122399445,0.047173737122399445,0.0,0,0.0,0.0
236,3,1,insufficient_persistence,0.294106080283146,0.3599499182619339,0.0658438379787879,1,0.03676296772801363,0.0658438379787879
236,3,2,insufficient_persistence,0.294106080283146,0.3308690480111596,0.03676296772801363,1,0.03676296772801363,0.0658438379787879
236,3,3,optimal,0.294106080283146,0.294106080283146,0.0,0,0.03676296772801363,0.0658438379787879
237,3,1,insufficient_persistence,0.1590064059678853,0.23419170245366447,0.07518529648577918,1,0.03842232875776555,0.07518529648577918
237,3,2,insufficient_persistence,0.1590064059678853,0.19742873472565084,0.03842232875776555,1,0.03842232875776555,0.07518529648577918
237,3,3,optimal,0.1590064059678853,0.1590064059678853,0.0,0,0.03842232875776555,0.07518529648577918
238,2,1,insufficient_persistence,0.32015462637263536,0.3515358546925031,0.03138122831986773,1,0.0,0.03138122831986773
238,2,2,optimal,0.32015462637263536,0.32015462637263536,0.0,0,0.0,0.03138122831986773
238,2,3,excessive_persistence,0.32015462637263536,0.32015462637263536,0.0,0,0.0,0.03138122831986773
239,2,1,insufficient_persistence,0.21695846452646775,0.2483396928463355,0.031381228319867754,1,0.0,0.031381228319867754
239,2,2,optimal,0.21695846452646775,0.21695846452646775,0.0,0,0.0,0.031381228319867754
239,2,3,excessive_persistence,0.21695846452646775,0.21695846452646775,0.0,0,0.0,0.031381228319867754
240,2,1,insufficient_persistence,0.11138186890869321,0.14276309722856095,0.03138122831986774,1,0.0,0.03138122831986774
240,2,2,optimal,0.11138186890869321,0.11138186890869321,0.0,0,0.0,0.03138122831986774
240,2,3,excessive_persistence,0.11138186890869321,0.11138186890869321,0.0,0,0.0,0.03138122831986774
241,3,1,insufficient_persistence,0.159693652741461,0.21741146317494314,0.05771781043348215,1,0.05771781043348215,0.06960889750293561
241,3,2,insufficient_persistence,0.159693652741461,0.2293025502443966,0.06960889750293561,1,0.05771781043348215,0.06960889750293561
241,3,3,optimal,0.159693652741461,0.159693652741461,0.0,0,0.05771781043348215,0.06960889750293561
242,3,1,insufficient_persistence,0.08313893048702059,0.14085674092050277,0.057717810433482175,1,0.057717810433482175,0.06960889750293561
242,3,2,insufficient_persistence,0.08313893048702059,0.1527478279899562,0.06960889750293561,1,0.057717810433482175,0.06960889750293561
242,3,3,optimal,0.08313893048702059,0.08313893048702059,0.0,0,0.057717810433482175,0.06960889750293561
243,2,1,insufficient_persistence,0.03742369358229869,0.1070325910852343,0.06960889750293561,1,0.0,0.06960889750293561
243,2,2,optimal,0.03742369358229869,0.03742369358229869,0.0,0,0.0,0.06960889750293561
243,2,3,excessive_persistence,0.03742369358229869,0.03742369358229869,0.0,0,0.0,0.06960889750293561
244,2,1,insufficient_persistence,0.11850095119868767,0.17907168405455287,0.0605707328558652,1,0.0,0.0605707328558652
244,2,2,optimal,0.11850095119868767,0.11850095119868767,0.0,0,0.0,0.0605707328558652
244,2,3,excessive_persistence,0.11850095119868767,0.11850095119868767,0.0,0,0.0,0.0605707328558652
245,2,1,insufficient_persistence,0.0654252689458783,0.1259960018017435,0.0605707328558652,1,0.0,0.0605707328558652
245,2,2,optimal,0.0654252689458783,0.0654252689458783,0.0,0,0.0,0.0605707328558652
245,2,3,excessive_persistence,0.0654252689458783,0.0654252689458783,0.0,0,0.0,0.0605707328558652
246,2,1,insufficient_persistence,0.027058739697134633,0.08762947255299984,0.06057073285586521,1,0.0,0.06057073285586521
246,2,2,optimal,0.027058739697134633,0.027058739697134633,0.0,0,0.0,0.06057073285586521
246,2,3,excessive_persistence,0.027058739697134633,0.027058739697134633,0.0,0,0.0,0.06057073285586521
247,1,1,optimal,0.05884185799298667,0.05884185799298667,0.0,0,0.0,0.0
247,1,2,excessive_persistence,0.05884185799298667,0.05884185799298667,0.0,0,0.0,0.0
247,1,3,excessive_persistence,0.05884185799298667,0.05884185799298667,0.0,0,0.0,0.0
248,1,1,optimal,0.029256538920398895,0.029256538920398895,0.0,0,0.0,0.0
248,1,2,excessive_persistence,0.029256538920398895,0.029256538920398895,0.0,0,0.0,0.0
248,1,3,excessive_persistence,0.029256538920398895,0.029256538920398895,0.0,0,0.0,0.0
