condition,true_class,run_index,evidence_time,scheme,candidate_exists,benefit_probability,release_probability,predicted_release,selected_persistence,persistence_distance_1,persistence_distance_2,persistence_distance_3,adopted_event_memory,release_evidence_run,release_count,transition_count,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
process_disturbance_2.70,process_disturbance,171,80,fixed_3,True,0.7305879737558073,0.3487769107382766,False,3,,,,True,0,0,1,0.4044519514441317,0.16553165953170873,0.062349474932392464,0.05554804855586831,0.10553165953170873,0.002349474932392466,0.05447639433998984
process_disturbance_2.70,process_disturbance,171,100,fixed_3,True,0.6988334905262669,0.3015308801949922,False,3,,,,True,0,0,1,0.4060803231062605,0.163656890410235,0.06256769295483752,0.0539196768937395,0.10365689041023501,0.002567692954837525,0.05338142008627068
process_disturbance_2.70,process_disturbance,171,60,adaptive_persistence,True,0.8546093421437072,0.3879176363383318,False,1,6.913032197027006,7.85149782211986,7.898954664522101,True,0,0,1,0.3883558267660772,0.19018946002418857,0.06416642688467245,0.0716441732339228,0.13018946002418857,0.004166426884672447,0.06866668671426128
process_disturbance_2.70,process_disturbance,171,70,adaptive_persistence,True,0.7616302183500329,0.3461031043987029,False,1,5.9974727443915485,7.066619689731427,7.218799402010951,True,0,0,1,0.3997485391021524,0.1709772937654029,0.06330747409574286,0.06025146089784761,0.11097729376540291,0.0033074740957428628,0.05817874291966446
process_disturbance_2.70,process_disturbance,171,80,adaptive_persistence,True,0.7305879737558073,0.3487769107382766,False,1,5.976824573316603,6.993913632804883,7.173581090846274,True,0,0,1,0.4044519514441317,0.16553165953170873,0.062349474932392464,0.05554804855586831,0.10553165953170873,0.002349474932392466,0.05447639433998984
process_disturbance_2.70,process_disturbance,171,100,adaptive_persistence,True,0.6988334905262669,0.3015308801949922,False,1,6.355002752580296,7.394134386443365,7.674590340705082,True,0,0,1,0.4060803231062605,0.163656890410235,0.06256769295483752,0.0539196768937395,0.10365689041023501,0.002567692954837525,0.05338142008627068
process_disturbance_2.70,process_disturbance,172,60,fixed_1,True,0.839549854888535,0.38875312167660414,False,1,,,,True,0,0,1,0.3966920996429289,0.17663850763555905,0.06189943962682434,0.06330790035707112,0.11663850763555905,0.0018994396268243452,0.060615282539818176
process_disturbance_2.70,process_disturbance,172,70,fixed_1,True,0.8023474232303497,0.28881767660937474,False,1,,,,True,0,0,1,0.4103307623846922,0.15639353743708045,0.06337736198635549,0.04966923761530784,0.09639353743708046,0.0033773619863554927,0.0498133790129146
process_disturbance_2.70,process_disturbance,172,80,fixed_1,True,0.7449938829487462,0.2968105468588604,False,1,,,,True,0,0,1,0.39845901448481996,0.18771083195146318,0.06433691625491228,0.06154098551518006,0.12771083195146318,0.004336916254912282,0.06452957790718518
process_disturbance_2.70,process_disturbance,172,100,fixed_1,True,0.7292916564560519,0.27458575328645307,False,1,,,,True,0,0,1,0.4165157311136083,0.15168778437584257,0.06269899813481215,0.04348426888639173,0.09168778437584257,0.0026989981348121556,0.04595701713234882
process_disturbance_2.70,process_disturbance,172,60,fixed_2,True,0.839549854888535,0.38875312167660414,False,2,,,,True,0,0,1,0.3966920996429289,0.17663850763555905,0.06189943962682434,0.06330790035707112,0.11663850763555905,0.0018994396268243452,0.060615282539818176
process_disturbance_2.70,process_disturbance,172,70,fixed_2,True,0.8023474232303497,0.28881767660937474,False,2,,,,True,0,0,1,0.4103307623846922,0.15639353743708045,0.06337736198635549,0.04966923761530784,0.09639353743708046,0.0033773619863554927,0.0498133790129146
process_disturbance_2.70,process_disturbance,172,80,fixed_2,True,0.7449938829487462,0.2968105468588604,False,2,,,,True,0,0,1,0.39845901448481996,0.18771083195146318,0.06433691625491228,0.06154098551518006,0.12771083195146318,0.004336916254912282,0.06452957790718518
process_disturbance_2.70,process_disturbance,172,100,fixed_2,True,0.7292916564560519,0.27458575328645307,False,2,,,,True,0,0,1,0.4165157311136083,0.15168778437584257,0.06269899813481215,0.04348426888639173,0.09168778437584257,0.0026989981348121556,0.04595701713234882
process_disturbance_2.70,process_disturbance,172,60,fixed_3,True,0.839549854888535,0.38875312167660414,False,3,,,,True,0,0,1,0.3966920996429289,0.17663850763555905,0.06189943962682434,0.06330790035707112,0.11663850763555905,0.0018994396268243452,0.060615282539818176
process_disturbance_2.70,process_disturbance,172,70,fixed_3,True,0.8023474232303497,0.28881767660937474,False,3,,,,True,0,0,1,0.4103307623846922,0.15639353743708045,0.06337736198635549,0.04966923761530784,0.09639353743708046,0.0033773619863554927,0.0498133790129146
process_disturbance_2.70,process_disturbance,172,80,fixed_3,True,0.7449938829487462,0.2968105468588604,False,3,,,,True,0,0,1,0.39845901448481996,0.18771083195146318,0.06433691625491228,0.06154098551518006,0.12771083195146318,0.004336916254912282,0.06452957790718518
process_disturbance_2.70,process_disturbance,172,100,fixed_3,True,0.7292916564560519,0.27458575328645307,False,3,,,,True,0,0,1,0.4165157311136083,0.15168778437584257,0.06269899813481215,0.04348426888639173,0.09168778437584257,0.0026989981348121556,0.04595701713234882
process_disturbance_2.70,process_disturbance,172,60,adaptive_persistence,True,0.839549854888535,0.38875312167660414,False,1,2.4496058339464026,3.497405034479204,3.6840123908786833,True,0,0,1,0.3966920996429289,0.17663850763555905,0.06189943962682434,0.06330790035707112,0.11663850763555905,0.0018994396268243452,0.060615282539818176
process_disturbance_2.70,process_disturbance,172,70,adaptive_persistence,True,0.8023474232303497,0.28881767660937474,False,1,1.8599220328445927,3.267852071598988,3.594892386293915,True,0,0,1,0.4103307623846922,0.15639353743708045,0.06337736198635549,0.04966923761530784,0.09639353743708046,0.0033773619863554927,0.0498133790129146
process_disturbance_2.70,process_disturbance,172,80,adaptive_persistence,True,0.7449938829487462,0.2968105468588604,False,1,2.05748643604193,3.196421345894149,3.516204734240613,True,0,0,1,0.39845901448481996,0.18771083195146318,0.06433691625491228,0.06154098551518006,0.12771083195146318,0.004336916254912282,0.06452957790718518
process_disturbance_2.70,process_disturbance,172,100,adaptive_persistence,True,0.7292916564560519,0.27458575328645307,False,1,2.5336474699260085,3.596245858791838,4.170073618250136,True,0,0,1,0.4165157311136083,0.15168778437584257,0.06269899813481215,0.04348426888639173,0.09168778437584257,0.0026989981348121556,0.04595701713234882
process_disturbance_2.70,process_disturbance,173,60,fixed_1,True,0.27740626140489,0.7939998882865499,True,1,,,,False,0,0,0,0.38146303281494814,0.17646941154335521,0.063931693344873,0.07853696718505188,0.11646941154335522,0.003931693344873005,0.06631269069109337
process_disturbance_2.70,process_disturbance,173,70,fixed_1,True,0.28931390534677826,0.7817826562015681,True,1,,,,False,0,0,0,0.36672926837114794,0.19484480445191074,0.06042203026532218,0.09327073162885208,0.13484480445191074,0.0004220302653221847,0.07617918878202834
process_disturbance_2.70,process_disturbance,173,80,fixed_1,True,0.29724315933685436,0.7651124856644009,True,1,,,,False,0,0,0,0.3691401743074382,0.18740715981851053,0.054960875681284875,0.09085982569256185,0.12740715981851053,0.005039124318715123,0.0744353699432625
process_disturbance_2.70,process_disturbance,173,100,fixed_1,True,0.37970616767332116,0.640691698098384,True,1,,,,False,0,0,0,0.324697894030194,0.25138056011757076,0.05025346523919918,0.13530210596980602,0.19138056011757076,0.00974653476080082,0.11214306694939254
process_disturbance_2.70,process_disturbance,173,60,fixed_2,True,0.27740626140489,0.7939998882865499,True,2,,,,False,0,0,0,0.38146303281494814,0.17646941154335521,0.063931693344873,0.07853696718505188,0.11646941154335522,0.003931693344873005,0.06631269069109337
process_disturbance_2.70,process_disturbance,173,70,fixed_2,True,0.28931390534677826,0.7817826562015681,True,2,,,,False,0,0,0,0.36672926837114794,0.19484480445191074,0.06042203026532218,0.09327073162885208,0.13484480445191074,0.0004220302653221847,0.07617918878202834
process_disturbance_2.70,process_disturbance,173,80,fixed_2,True,0.29724315933685436,0.7651124856644009,True,2,,,,False,0,0,0,0.3691401743074382,0.18740715981851053,0.054960875681284875,0.09085982569256185,0.12740715981851053,0.005039124318715123,0.0744353699432625
process_disturbance_2.70,process_disturbance,173,100,fixed_2,True,0.37970616767332116,0.640691698098384,True,2,,,,False,0,0,0,0.324697894030194,0.25138056011757076,0.05025346523919918,0.13530210596980602,0.19138056011757076,0.00974653476080082,0.11214306694939254
process_disturbance_2.70,process_disturbance,173,60,fixed_3,True,0.27740626140489,0.7939998882865499,True,3,,,,False,0,0,0,0.38146303281494814,0.17646941154335521,0.063931693344873,0.07853696718505188,0.11646941154335522,0.003931693344873005,0.06631269069109337
process_disturbance_2.70,process_disturbance,173,70,fixed_3,True,0.28931390534677826,0.7817826562015681,True,3,,,,False,0,0,0,0.36672926837114794,0.19484480445191074,0.06042203026532218,0.09327073162885208,0.13484480445191074,0.0004220302653221847,0.07617918878202834
process_disturbance_2.70,process_disturbance,173,80,fixed_3,True,0.29724315933685436,0.7651124856644009,True,3,,,,False,0,0,0,0.3691401743074382,0.18740715981851053,0.054960875681284875,0.09085982569256185,0.12740715981851053,0.005039124318715123,0.0744353699432625
process_disturbance_2.70,process_disturbance,173,100,fixed_3,True,0.37970616767332116,0.640691698098384,True,3,,,,False,0,0,0,0.324697894030194,0.25138056011757076,0.05025346523919918,0.13530210596980602,0.19138056011757076,0.00974653476080082,0.11214306694939254
process_disturbance_2.70,process_disturbance,173,60,adaptive_persistence,True,0.27740626140489,0.7939998882865499,True,,,,,False,0,0,0,0.38146303281494814,0.17646941154335521,0.063931693344873,0.07853696718505188,0.11646941154335522,0.003931693344873005,0.06631269069109337
process_disturbance_2.70,process_disturbance,173,70,adaptive_persistence,True,0.28931390534677826,0.7817826562015681,True,,,,,False,0,0,0,0.36672926837114794,0.19484480445191074,0.06042203026532218,0.09327073162885208,0.13484480445191074,0.0004220302653221847,0.07617918878202834
process_disturbance_2.70,process_disturbance,173,80,adaptive_persistence,True,0.29724315933685436,0.7651124856644009,True,,,,,False,0,0,0,0.3691401743074382,0.18740715981851053,0.054960875681284875,0.09085982569256185,0.12740715981851053,0.005039124318715123,0.0744353699432625
process_disturbance_2.70,process_disturbance,173,100,adaptive_persistence,True,0.37970616767332116,0.640691698098384,True,,,,,False,0,0,0,0.324697894030194,0.25138056011757076,0.05025346523919918,0.13530210596980602,0.19138056011757076,0.00974653476080082,0.11214306694939254
process_disturbance_2.70,process_disturbance,174,60,fixed_1,True,0.2569576633093318,0.727762669253662,True,1,,,,False,0,0,0,0.2936381859644372,0.29151428282036274,0.05309062636007562,0.16636181403556283,0.23151428282036274,0.006909373639924381,0.13492849016528333
process_disturbance_2.70,process_disturbance,174,70,fixed_1,True,0.40276314640576577,0.631611661230153,True,1,,,,False,0,0,0,0.2970044807922009,0.2869855217375209,0.055027282900442176,0.16299551920779914,0.2269855217375209,0.004972717099557822,0.13165125268162595
process_disturbance_2.70,process_disturbance,174,80,fixed_1,True,0.35206558722323855,0.7136993622024425,True,1,,,,False,0,0,0,0.29657584509413487,0.2834961436116126,0.04765519834694922,0.16342415490586515,0.22349614361161263,0.012344801653050776,0.13308836672350952
process_disturbance_2.70,process_disturbance,174,100,fixed_1,True,0.27957244895897504,0.7009104948960803,True,1,,,,False,0,0,0,0.2993320065425148,0.27931396722232155,0.04471185769945682,0.16066799345748523,0.21931396722232155,0.015288142300543178,0.13175670099345
process_disturbance_2.70,process_disturbance,174,60,fixed_2,True,0.2569576633093318,0.727762669253662,True,2,,,,False,0,0,0,0.2936381859644372,0.29151428282036274,0.05309062636007562,0.16636181403556283,0.23151428282036274,0.006909373639924381,0.13492849016528333
process_disturbance_2.70,process_disturbance,174,70,fixed_2,True,0.40276314640576577,0.631611661230153,True,2,,,,False,0,0,0,0.2970044807922009,0.2869855217375209,0.055027282900442176,0.16299551920779914,0.2269855217375209,0.004972717099557822,0.13165125268162595
process_disturbance_2.70,process_disturbance,174,80,fixed_2,True,0.35206558722323855,0.7136993622024425,True,2,,,,False,0,0,0,0.29657584509413487,0.2834961436116126,0.04765519834694922,0.16342415490586515,0.22349614361161263,0.012344801653050776,0.13308836672350952
process_disturbance_2.70,process_disturbance,174,100,fixed_2,True,0.27957244895897504,0.7009104948960803,True,2,,,,False,0,0,0,0.2993320065425148,0.27931396722232155,0.04471185769945682,0.16066799345748523,0.21931396722232155,0.015288142300543178,0.13175670099345
process_disturbance_2.70,process_disturbance,174,60,fixed_3,True,0.2569576633093318,0.727762669253662,True,3,,,,False,0,0,0,0.2936381859644372,0.29151428282036274,0.05309062636007562,0.16636181403556283,0.23151428282036274,0.006909373639924381,0.13492849016528333
process_disturbance_2.70,process_disturbance,174,70,fixed_3,True,0.40276314640576577,0.631611661230153,True,3,,,,False,0,0,0,0.2970044807922009,0.2869855217375209,0.055027282900442176,0.16299551920779914,0.2269855217375209,0.004972717099557822,0.13165125268162595
process_disturbance_2.70,process_disturbance,174,80,fixed_3,True,0.35206558722323855,0.7136993622024425,True,3,,,,False,0,0,0,0.29657584509413487,0.2834961436116126,0.04765519834694922,0.16342415490586515,0.22349614361161263,0.012344801653050776,0.13308836672350952
process_disturbance_2.70,process_disturbance,174,100,fixed_3,True,0.27957244895897504,0.7009104948960803,True,3,,,,False,0,0,0,0.2993320065425148,0.27931396722232155,0.04471185769945682,0.16066799345748523,0.21931396722232155,0.015288142300543178,0.13175670099345
process_disturbance_2.70,process_disturbance,174,60,adaptive_persistence,True,0.2569576633093318,0.727762669253662,True,,,,,False,0,0,0,0.2936381859644372,0.29151428282036274,0.05309062636007562,0.16636181403556283,0.23151428282036274,0.006909373639924381,0.13492849016528333
process_disturbance_2.70,process_disturbance,174,70,adaptive_persistence,True,0.40276314640576577,0.631611661230153,True,,,,,False,0,0,0,0.2970044807922009,0.2869855217375209,0.055027282900442176,0.16299551920779914,0.2269855217375209,0.004972717099557822,0.13165125268162595
process_disturbance_2.70,process_disturbance,174,80,adaptive_persistence,True,0.35206558722323855,0.7136993622024425,True,,,,,False,0,0,0,0.29657584509413487,0.2834961436116126,0.04765519834694922,0.16342415490586515,0.22349614361161263,0.012344801653050776,0.13308836672350952
process_disturbance_2.70,process_disturbance,174,100,adaptive_persistence,True,0.27957244895897504,0.7009104948960803,True,,,,,False,0,0,0,0.2993320065425148,0.27931396722232155,0.04471185769945682,0.16066799345748523,0.21931396722232155,0.015288142300543178,0.13175670099345
process_disturbance_2.70,process_disturbance,175,60,fixed_1,True,0.26699926486208914,0.8007428884833624,True,1,,,,False,0,0,0,0.3370963859484686,0.23963378211160818,0.06705024568903334,0.12290361405153144,0.1796337821116082,0.007050245689033341,0.10319588061739099
process_disturbance_2.70,process_disturbance,175,70,fixed_1,True,0.3147264533783078,0.7744213321395804,True,1,,,,False,0,0,0,0.3127095947822233,0.2719583477509378,0.06114031166327143,0.1472904052177767,0.2119583477509378,0.0011403116632714289,0.12012968821066197
process_disturbance_2.70,process_disturbance,175,80,fixed_1,True,0.3944157724736107,0.7161652772256603,True,1,,,,False,0,0,0,0.30200211811777466,0.2857291480985682,0.057580633815380075,0.15799788188222536,0.2257291480985682,0.0024193661846199227,0.12871546538847117
process_disturbance_2.70,process_disturbance,175,100,fixed_1,True,0.49789243406145356,0.6463840950568894,True,1,,,,False,0,0,0,0.28546818426743736,0.3098202899368309,0.04803574750292294,0.17453181573256266,0.24982028993683092,0.011964252497077055,0.1454387860554902
process_disturbance_2.70,process_disturbance,175,60,fixed_2,True,0.26699926486208914,0.8007428884833624,True,2,,,,False,0,0,0,0.3370963859484686,0.23963378211160818,0.06705024568903334,0.12290361405153144,0.1796337821116082,0.007050245689033341,0.10319588061739099
process_disturbance_2.70,process_disturbance,175,70,fixed_2,True,0.3147264533783078,0.7744213321395804,True,2,,,,False,0,0,0,0.3127095947822233,0.2719583477509378,0.06114031166327143,0.1472904052177767,0.2119583477509378,0.0011403116632714289,0.12012968821066197
process_disturbance_2.70,process_disturbance,175,80,fixed_2,True,0.3944157724736107,0.7161652772256603,True,2,,,,False,0,0,0,0.30200211811777466,0.2857291480985682,0.057580633815380075,0.15799788188222536,0.2257291480985682,0.0024193661846199227,0.12871546538847117
process_disturbance_2.70,process_disturbance,175,100,fixed_2,True,0.49789243406145356,0.6463840950568894,True,2,,,,False,0,0,0,0.28546818426743736,0.3098202899368309,0.04803574750292294,0.17453181573256266,0.24982028993683092,0.011964252497077055,0.1454387860554902
process_disturbance_2.70,process_disturbance,175,60,fixed_3,True,0.26699926486208914,0.8007428884833624,True,3,,,,False,0,0,0,0.3370963859484686,0.23963378211160818,0.06705024568903334,0.12290361405153144,0.1796337821116082,0.007050245689033341,0.10319588061739099
process_disturbance_2.70,process_disturbance,175,70,fixed_3,True,0.3147264533783078,0.7744213321395804,True,3,,,,False,0,0,0,0.3127095947822233,0.2719583477509378,0.06114031166327143,0.1472904052177767,0.2119583477509378,0.0011403116632714289,0.12012968821066197
process_disturbance_2.70,process_disturbance,175,80,fixed_3,True,0.3944157724736107,0.7161652772256603,True,3,,,,False,0,0,0,0.30200211811777466,0.2857291480985682,0.057580633815380075,0.15799788188222536,0.2257291480985682,0.0024193661846199227,0.12871546538847117
process_disturbance_2.70,process_disturbance,175,100,fixed_3,True,0.49789243406145356,0.6463840950568894,True,3,,,,False,0,0,0,0.28546818426743736,0.3098202899368309,0.04803574750292294,0.17453181573256266,0.24982028993683092,0.011964252497077055,0.1454387860554902
process_disturbance_2.70,process_disturbance,175,60,adaptive_persistence,True,0.26699926486208914,0.8007428884833624,True,,,,,False,0,0,0,0.3370963859484686,0.23963378211160818,0.06705024568903334,0.12290361405153144,0.1796337821116082,0.007050245689033341,0.10319588061739099
process_disturbance_2.70,process_disturbance,175,70,adaptive_persistence,True,0.3147264533783078,0.7744213321395804,True,,,,,False,0,0,0,0.3127095947822233,0.2719583477509378,0.06114031166327143,0.1472904052177767,0.2119583477509378,0.0011403116632714289,0.12012968821066197
process_disturbance_2.70,process_disturbance,175,80,adaptive_persistence,True,0.3944157724736107,0.7161652772256603,True,,,,,False,0,0,0,0.30200211811777466,0.2857291480985682,0.057580633815380075,0.15799788188222536,0.2257291480985682,0.0024193661846199227,0.12871546538847117
process_disturbance_2.70,process_disturbance,175,100,adaptive_persistence,True,0.49789243406145356,0.6463840950568894,True,,,,,False,0,0,0,0.28546818426743736,0.3098202899368309,0.04803574750292294,0.17453181573256266,0.24982028993683092,0.011964252497077055,0.1454387860554902
process_disturbance_2.70,process_disturbance,176,60,fixed_1,True,0.399817477217629,0.7797477831893163,True,1,,,,False,0,0,0,0.3553942181796288,0.21183406487593429,0.06094431048430705,0.10460578182037122,0.1518340648759343,0.0009443104843070496,0.0857947190602042
process_disturbance_2.70,process_disturbance,176,70,fixed_1,True,0.4275517078489946,0.7888859479157777,True,1,,,,False,0,0,0,0.3608927532561646,0.20027535906225236,0.055925302339544083,0.09910724674383542,0.14027535906225236,0.004074697660455914,0.0811524344888479
process_disturbance_2.70,process_disturbance,176,80,fixed_1,True,0.4662041310847345,0.7557451160900419,True,1,,,,False,0,0,0,0.3181002012984372,0.25750783839920977,0.049805710173885895,0.14189979870156283,0.19750783839920977,0.010194289826114103,0.11653397564229556
process_disturbance_2.70,process_disturbance,176,100,fixed_1,True,0.4136535725532754,0.6402108862554359,True,1,,,,False,0,0,0,0.29269093120433154,0.29277158056566865,0.047304273170231476,0.16730906879566848,0.23277158056566866,0.012695726829768522,0.13759212539703522
process_disturbance_2.70,process_disturbance,176,60,fixed_2,True,0.399817477217629,0.7797477831893163,True,2,,,,False,0,0,0,0.3553942181796288,0.21183406487593429,0.06094431048430705,0.10460578182037122,0.1518340648759343,0.0009443104843070496,0.0857947190602042
process_disturbance_2.70,process_disturbance,176,70,fixed_2,True,0.4275517078489946,0.7888859479157777,True,2,,,,False,0,0,0,0.3608927532561646,0.20027535906225236,0.055925302339544083,0.09910724674383542,0.14027535906225236,0.004074697660455914,0.0811524344888479
process_disturbance_2.70,process_disturbance,176,80,fixed_2,True,0.4662041310847345,0.7557451160900419,True,2,,,,False,0,0,0,0.3181002012984372,0.25750783839920977,0.049805710173885895,0.14189979870156283,0.19750783839920977,0.010194289826114103,0.11653397564229556
process_disturbance_2.70,process_disturbance,176,100,fixed_2,True,0.4136535725532754,0.6402108862554359,True,2,,,,False,0,0,0,0.29269093120433154,0.29277158056566865,0.047304273170231476,0.16730906879566848,0.23277158056566866,0.012695726829768522,0.13759212539703522
process_disturbance_2.70,process_disturbance,176,60,fixed_3,True,0.399817477217629,0.7797477831893163,True,3,,,,False,0,0,0,0.3553942181796288,0.21183406487593429,0.06094431048430705,0.10460578182037122,0.1518340648759343,0.0009443104843070496,0.0857947190602042
process_disturbance_2.70,process_disturbance,176,70,fixed_3,True,0.4275517078489946,0.7888859479157777,True,3,,,,False,0,0,0,0.3608927532561646,0.20027535906225236,0.055925302339544083,0.09910724674383542,0.14027535906225236,0.004074697660455914,0.0811524344888479
process_disturbance_2.70,process_disturbance,176,80,fixed_3,True,0.4662041310847345,0.7557451160900419,True,3,,,,False,0,0,0,0.3181002012984372,0.25750783839920977,0.049805710173885895,0.14189979870156283,0.19750783839920977,0.010194289826114103,0.11653397564229556
process_disturbance_2.70,process_disturbance,176,100,fixed_3,True,0.4136535725532754,0.6402108862554359,True,3,,,,False,0,0,0,0.29269093120433154,0.29277158056566865,0.047304273170231476,0.16730906879566848,0.23277158056566866,0.012695726829768522,0.13759212539703522
process_disturbance_2.70,process_disturbance,176,60,adaptive_persistence,True,0.399817477217629,0.7797477831893163,True,,,,,False,0,0,0,0.3553942181796288,0.21183406487593429,0.06094431048430705,0.10460578182037122,0.1518340648759343,0.0009443104843070496,0.0857947190602042
process_disturbance_2.70,process_disturbance,176,70,adaptive_persistence,True,0.4275517078489946,0.7888859479157777,True,,,,,False,0,0,0,0.3608927532561646,0.20027535906225236,0.055925302339544083,0.09910724674383542,0.14027535906225236,0.004074697660455914,0.0811524344888479
process_disturbance_2.70,process_disturbance,176,80,adaptive_persistence,True,0.4662041310847345,0.7557451160900419,True,,,,,False,0,0,0,0.3181002012984372,0.25750783839920977,0.049805710173885895,0.14189979870156283,0.19750783839920977,0.010194289826114103,0.11653397564229556
process_disturbance_2.70,process_disturbance,176,100,adaptive_persistence,True,0.4136535725532754,0.6402108862554359,True,,,,,False,0,0,0,0.29269093120433154,0.29277158056566865,0.047304273170231476,0.16730906879566848,0.23277158056566866,0.012695726829768522,0.13759212539703522
process_disturbance_2.70,process_disturbance,177,60,fixed_1,True,0.3995944036243342,0.7434001680504159,True,1,,,,False,0,0,0,0.34485578018465823,0.24054263910079757,0.0758161176506143,0.11514421981534179,0.18054263910079757,0.015816117650614303,0.10383432552225122
process_disturbance_2.70,process_disturbance,177,70,fixed_1,True,0.5112544467567156,0.5412954793241797,True,1,,,,False,0,0,0,0.3049974431868131,0.30715040465826104,0.07940235581413166,0.15500255681318692,0.24715040465826105,0.01940235581413166,0.1405184390951932
process_disturbance_2.70,process_disturbance,177,80,fixed_1,True,0.4140986814450296,0.5705021344159514,True,1,,,,False,0,0,0,0.310718674590859,0.28398911385560355,0.06783139770168975,0.14928132540914102,0.22398911385560355,0.007831397701689752,0.1270339456554781
process_disturbance_2.70,process_disturbance,177,100,fixed_1,True,0.40480403058055686,0.6364866716595834,True,1,,,,False,0,0,0,0.3094947795051264,0.2785539306896404,0.050996735354346144,0.15050522049487364,0.2185539306896404,0.009003264645653854,0.12602080527672263
process_disturbance_2.70,process_disturbance,177,60,fixed_2,True,0.3995944036243342,0.7434001680504159,True,2,,,,False,0,0,0,0.34485578018465823,0.24054263910079757,0.0758161176506143,0.11514421981534179,0.18054263910079757,0.015816117650614303,0.10383432552225122
process_disturbance_2.70,process_disturbance,177,70,fixed_2,True,0.5112544467567156,0.5412954793241797,True,2,,,,False,0,0,0,0.3049974431868131,0.30715040465826104,0.07940235581413166,0.15500255681318692,0.24715040465826105,0.01940235581413166,0.1405184390951932
process_disturbance_2.70,process_disturbance,177,80,fixed_2,True,0.4140986814450296,0.5705021344159514,True,2,,,,False,0,0,0,0.310718674590859,0.28398911385560355,0.06783139770168975,0.14928132540914102,0.22398911385560355,0.007831397701689752,0.1270339456554781
process_disturbance_2.70,process_disturbance,177,100,fixed_2,True,0.40480403058055686,0.6364866716595834,True,2,,,,False,0,0,0,0.3094947795051264,0.2785539306896404,0.050996735354346144,0.15050522049487364,0.2185539306896404,0.009003264645653854,0.12602080527672263
process_disturbance_2.70,process_disturbance,177,60,fixed_3,True,0.3995944036243342,0.7434001680504159,True,3,,,,False,0,0,0,0.34485578018465823,0.24054263910079757,0.0758161176506143,0.11514421981534179,0.18054263910079757,0.015816117650614303,0.10383432552225122
process_disturbance_2.70,process_disturbance,177,70,fixed_3,True,0.5112544467567156,0.5412954793241797,True,3,,,,False,0,0,0,0.3049974431868131,0.30715040465826104,0.07940235581413166,0.15500255681318692,0.24715040465826105,0.01940235581413166,0.1405184390951932
process_disturbance_2.70,process_disturbance,177,80,fixed_3,True,0.4140986814450296,0.5705021344159514,True,3,,,,False,0,0,0,0.310718674590859,0.28398911385560355,0.06783139770168975,0.14928132540914102,0.22398911385560355,0.007831397701689752,0.1270339456554781
process_disturbance_2.70,process_disturbance,177,100,fixed_3,True,0.40480403058055686,0.6364866716595834,True,3,,,,False,0,0,0,0.3094947795051264,0.2785539306896404,0.050996735354346144,0.15050522049487364,0.2185539306896404,0.009003264645653854,0.12602080527672263
process_disturbance_2.70,process_disturbance,177,60,adaptive_persistence,True,0.3995944036243342,0.7434001680504159,True,,,,,False,0,0,0,0.34485578018465823,0.24054263910079757,0.0758161176506143,0.11514421981534179,0.18054263910079757,0.015816117650614303,0.10383432552225122
process_disturbance_2.70,process_disturbance,177,70,adaptive_persistence,True,0.5112544467567156,0.5412954793241797,True,,,,,False,0,0,0,0.3049974431868131,0.30715040465826104,0.07940235581413166,0.15500255681318692,0.24715040465826105,0.01940235581413166,0.1405184390951932
process_disturbance_2.70,process_disturbance,177,80,adaptive_persistence,True,0.4140986814450296,0.5705021344159514,True,,,,,False,0,0,0,0.310718674590859,0.28398911385560355,0.06783139770168975,0.14928132540914102,0.22398911385560355,0.007831397701689752,0.1270339456554781
process_disturbance_2.70,process_disturbance,177,100,adaptive_persistence,True,0.40480403058055686,0.6364866716595834,True,,,,,False,0,0,0,0.3094947795051264,0.2785539306896404,0.050996735354346144,0.15050522049487364,0.2185539306896404,0.009003264645653854,0.12602080527672263
process_disturbance_2.70,process_disturbance,178,60,fixed_1,True,0.8577224301731128,0.348514678407212,False,1,,,,True,0,0,1,0.39321833213635193,0.18769811021857202,0.06360909748540995,0.06678166786364809,0.12769811021857203,0.003609097485409954,0.06602962518921002
process_disturbance_2.70,process_disturbance,178,70,fixed_1,True,0.8043164543345818,0.3232085722826956,False,1,,,,True,0,0,1,0.407373004127086,0.16564077028653706,0.06375178177907159,0.05262699587291403,0.10564077028653707,0.0037517817790715946,0.05400651597950756
process_disturbance_2.70,process_disturbance,178,80,fixed_1,True,0.7659147928889416,0.28325227139221615,False,1,,,,True,0,0,1,0.4094083811037,0.1680100817869337,0.06389794237512043,0.05059161889630004,0.10801008178693369,0.003897942375120436,0.054166547686118054
process_disturbance_2.70,process_disturbance,178,100,fixed_1,True,0.7307244182319799,0.2338956121480344,False,1,,,,True,0,0,1,0.4136186731105758,0.1608508730191427,0.06386433646410915,0.0463813268894242,0.1008508730191427,0.00386433646410915,0.050365512124225346
process_disturbance_2.70,process_disturbance,178,60,fixed_2,True,0.8577224301731128,0.348514678407212,False,2,,,,True,0,0,1,0.39321833213635193,0.18769811021857202,0.06360909748540995,0.06678166786364809,0.12769811021857203,0.003609097485409954,0.06602962518921002
process_disturbance_2.70,process_disturbance,178,70,fixed_2,True,0.8043164543345818,0.3232085722826956,False,2,,,,True,0,0,1,0.407373004127086,0.16564077028653706,0.06375178177907159,0.05262699587291403,0.10564077028653707,0.0037517817790715946,0.05400651597950756
