condition,true_class,seed,policy,classification_correct,classification_margin,failure_mode,adaptation_scale,uncertainty_scale,abstain,incorrect_commitment_cost,unnecessary_abstention_cost,adaptation_exposure,uncertainty_cost,severe_failure_penalty,total_policy_cost
process_disturbance_boundary,process_disturbance,34117,failure_aware,True,0.20044348269161955,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
process_disturbance_boundary,process_disturbance,34118,baseline,True,2.9295175101525164,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34118,generic_uncertainty,True,2.9295175101525164,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34118,failure_aware,True,2.9295175101525164,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34119,baseline,True,0.7424857789239965,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34119,generic_uncertainty,True,0.7424857789239965,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34119,failure_aware,True,0.7424857789239965,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34120,baseline,True,2.333737032759139,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34120,generic_uncertainty,True,2.333737032759139,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34120,failure_aware,True,2.333737032759139,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34121,baseline,True,1.9060918911032552,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34121,generic_uncertainty,True,1.9060918911032552,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34121,failure_aware,True,1.9060918911032552,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34122,baseline,True,3.7892883534472013,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34122,generic_uncertainty,True,3.7892883534472013,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34122,failure_aware,True,3.7892883534472013,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34123,baseline,True,0.9411049201296713,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34123,generic_uncertainty,True,0.9411049201296713,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34123,failure_aware,True,0.9411049201296713,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34124,baseline,True,1.836539875992992,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34124,generic_uncertainty,True,1.836539875992992,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34124,failure_aware,True,1.836539875992992,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34125,baseline,True,2.8252622853176117,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34125,generic_uncertainty,True,2.8252622853176117,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34125,failure_aware,True,2.8252622853176117,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34126,baseline,True,2.0379344083923865,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34126,generic_uncertainty,True,2.0379344083923865,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34126,failure_aware,True,2.0379344083923865,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34127,baseline,True,1.9786631195307327,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34127,generic_uncertainty,True,1.9786631195307327,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34127,failure_aware,True,1.9786631195307327,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34128,baseline,True,0.7765915360727481,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34128,generic_uncertainty,True,0.7765915360727481,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34128,failure_aware,True,0.7765915360727481,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34129,baseline,True,2.318987109214471,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34129,generic_uncertainty,True,2.318987109214471,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34129,failure_aware,True,2.318987109214471,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34130,baseline,True,0.43894507838051067,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34130,generic_uncertainty,True,0.43894507838051067,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34130,failure_aware,True,0.43894507838051067,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34131,baseline,True,0.31832363072814973,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34131,generic_uncertainty,True,0.31832363072814973,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34131,failure_aware,True,0.31832363072814973,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34132,baseline,True,1.2627800907493503,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34132,generic_uncertainty,True,1.2627800907493503,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34132,failure_aware,True,1.2627800907493503,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34133,baseline,False,0.0904558842850901,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
process_disturbance_boundary,process_disturbance,34133,generic_uncertainty,False,0.0904558842850901,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34133,failure_aware,False,0.0904558842850901,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
process_disturbance_boundary,process_disturbance,34134,baseline,True,2.6932418803069433,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34134,generic_uncertainty,True,2.6932418803069433,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34134,failure_aware,True,2.6932418803069433,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34135,baseline,True,1.6698749447230505,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34135,generic_uncertainty,True,1.6698749447230505,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34135,failure_aware,True,1.6698749447230505,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34136,baseline,True,2.96472872776053,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34136,generic_uncertainty,True,2.96472872776053,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34136,failure_aware,True,2.96472872776053,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34137,baseline,True,1.391429416163648,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34137,generic_uncertainty,True,1.391429416163648,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34137,failure_aware,True,1.391429416163648,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34138,baseline,False,0.42533946735075756,A_S,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
process_disturbance_boundary,process_disturbance,34138,generic_uncertainty,False,0.42533946735075756,A_S,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34138,failure_aware,False,0.42533946735075756,A_S,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
process_disturbance_boundary,process_disturbance,34139,baseline,True,1.9098229898347139,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34139,generic_uncertainty,True,1.9098229898347139,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34139,failure_aware,True,1.9098229898347139,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34140,baseline,True,1.7540394862924664,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34140,generic_uncertainty,True,1.7540394862924664,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34140,failure_aware,True,1.7540394862924664,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34141,baseline,True,3.653958292702794,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34141,generic_uncertainty,True,3.653958292702794,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34141,failure_aware,True,3.653958292702794,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34142,baseline,True,1.6590330122983783,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34142,generic_uncertainty,True,1.6590330122983783,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34142,failure_aware,True,1.6590330122983783,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34143,baseline,True,1.3922686285334978,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34143,generic_uncertainty,True,1.3922686285334978,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34143,failure_aware,True,1.3922686285334978,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34144,baseline,True,2.7747163879679198,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34144,generic_uncertainty,True,2.7747163879679198,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34144,failure_aware,True,2.7747163879679198,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34145,baseline,True,1.883455154536763,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34145,generic_uncertainty,True,1.883455154536763,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34145,failure_aware,True,1.883455154536763,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34146,baseline,True,1.1523258347139613,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34146,generic_uncertainty,True,1.1523258347139613,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34146,failure_aware,True,1.1523258347139613,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34147,baseline,True,0.6065808316130528,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34147,generic_uncertainty,True,0.6065808316130528,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34147,failure_aware,True,0.6065808316130528,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34148,baseline,False,0.17465963477188773,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
process_disturbance_boundary,process_disturbance,34148,generic_uncertainty,False,0.17465963477188773,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34148,failure_aware,False,0.17465963477188773,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
process_disturbance_boundary,process_disturbance,34149,baseline,False,0.24482690468408108,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
process_disturbance_boundary,process_disturbance,34149,generic_uncertainty,False,0.24482690468408108,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34149,failure_aware,False,0.24482690468408108,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
process_disturbance_boundary,process_disturbance,34150,baseline,True,0.4749598057582032,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34150,generic_uncertainty,True,0.4749598057582032,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34150,failure_aware,True,0.4749598057582032,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34151,baseline,False,0.04751445822948619,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
process_disturbance_boundary,process_disturbance,34151,generic_uncertainty,False,0.04751445822948619,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34151,failure_aware,False,0.04751445822948619,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
process_disturbance_boundary,process_disturbance,34152,baseline,True,0.6310846386112496,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34152,generic_uncertainty,True,0.6310846386112496,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34152,failure_aware,True,0.6310846386112496,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34153,baseline,True,0.22092312095322064,C,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34153,generic_uncertainty,True,0.22092312095322064,C,0.25,1.5,True,0.0,0.25,0.0,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34153,failure_aware,True,0.22092312095322064,C,0.5,1.15,True,0.0,0.25,0.0,0.014999999999999993,0.0,0.265
process_disturbance_boundary,process_disturbance,34154,baseline,True,3.962055285459813,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34154,generic_uncertainty,True,3.962055285459813,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34154,failure_aware,True,3.962055285459813,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34155,baseline,True,3.7507651706092537,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34155,generic_uncertainty,True,3.7507651706092537,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34155,failure_aware,True,3.7507651706092537,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34156,baseline,True,4.554366995567796,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34156,generic_uncertainty,True,4.554366995567796,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34156,failure_aware,True,4.554366995567796,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34157,baseline,True,1.633240193514237,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34157,generic_uncertainty,True,1.633240193514237,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34157,failure_aware,True,1.633240193514237,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34158,baseline,True,0.6977944297829541,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34158,generic_uncertainty,True,0.6977944297829541,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34158,failure_aware,True,0.6977944297829541,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34159,baseline,True,0.7980656400832118,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34159,generic_uncertainty,True,0.7980656400832118,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34159,failure_aware,True,0.7980656400832118,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34160,baseline,True,2.139283868981789,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34160,generic_uncertainty,True,2.139283868981789,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34160,failure_aware,True,2.139283868981789,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34161,baseline,True,1.7558480829181184,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34161,generic_uncertainty,True,1.7558480829181184,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34161,failure_aware,True,1.7558480829181184,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34162,baseline,True,0.7113852143729682,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34162,generic_uncertainty,True,0.7113852143729682,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34162,failure_aware,True,0.7113852143729682,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34163,baseline,True,2.679846998323284,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34163,generic_uncertainty,True,2.679846998323284,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34163,failure_aware,True,2.679846998323284,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34164,baseline,True,1.904377000295002,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34164,generic_uncertainty,True,1.904377000295002,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34164,failure_aware,True,1.904377000295002,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34165,baseline,True,0.6469689555835638,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34165,generic_uncertainty,True,0.6469689555835638,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34165,failure_aware,True,0.6469689555835638,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34166,baseline,True,0.6840839749148192,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34166,generic_uncertainty,True,0.6840839749148192,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34166,failure_aware,True,0.6840839749148192,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34167,baseline,True,2.839369556439049,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34167,generic_uncertainty,True,2.839369556439049,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34167,failure_aware,True,2.839369556439049,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34168,baseline,True,2.3547915707314333,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34168,generic_uncertainty,True,2.3547915707314333,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34168,failure_aware,True,2.3547915707314333,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34169,baseline,True,1.4762549803607778,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34169,generic_uncertainty,True,1.4762549803607778,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34169,failure_aware,True,1.4762549803607778,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34170,baseline,True,0.5459807230909051,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34170,generic_uncertainty,True,0.5459807230909051,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34170,failure_aware,True,0.5459807230909051,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34171,baseline,True,2.027381780730704,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34171,generic_uncertainty,True,2.027381780730704,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34171,failure_aware,True,2.027381780730704,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34172,baseline,True,0.976245954378526,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34172,generic_uncertainty,True,0.976245954378526,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34172,failure_aware,True,0.976245954378526,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34173,baseline,True,0.4830086068635917,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34173,generic_uncertainty,True,0.4830086068635917,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34173,failure_aware,True,0.4830086068635917,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34174,baseline,True,1.6636544532357025,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34174,generic_uncertainty,True,1.6636544532357025,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34174,failure_aware,True,1.6636544532357025,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34175,baseline,True,1.1422740213424922,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34175,generic_uncertainty,True,1.1422740213424922,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34175,failure_aware,True,1.1422740213424922,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34176,baseline,False,0.029852032036087106,A_C,1.0,1.0,False,1.0,0.0,1.0,0.0,0.5,2.5
process_disturbance_boundary,process_disturbance,34176,generic_uncertainty,False,0.029852032036087106,A_C,0.25,1.5,True,0.0,0.0,0.25,0.05,0.0,0.3
process_disturbance_boundary,process_disturbance,34176,failure_aware,False,0.029852032036087106,A_C,0.1,2.0,True,0.0,0.0,0.1,0.1,0.0,0.2
process_disturbance_boundary,process_disturbance,34177,baseline,True,0.5773848418835825,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34177,generic_uncertainty,True,0.5773848418835825,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34177,failure_aware,True,0.5773848418835825,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34178,baseline,True,0.8465751195471289,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34178,generic_uncertainty,True,0.8465751195471289,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
process_disturbance_boundary,process_disturbance,34178,failure_aware,True,0.8465751195471289,pass,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
