generation_seed,test_index,primary_action,baseline_action,unconditional_action,hierarchical_action,true_responsive_action,baseline_expansion,baseline_outcome,state_harmful_probability,support_distance_baseline_action,unconditional_veto,hierarchical_veto,hierarchical_support_condition,current_mismatch_indicator,anchor_age,trigger_score,safety_score_baseline_action,downside_score_baseline_action,baseline_regret,unconditional_regret,hierarchical_regret
44040,45,1,1,1,1,1,0,none,0.7756677728925224,1.7485082951982243,0,0,0,0.47708654612945744,16.0,6.1392014015604675,0.9970050505050504,0.0,0.07282005870473773,0.07282005870473773,0.07282005870473773
44040,46,1,1,1,1,1,0,none,0.30010460216121415,3.012020155676242,0,0,1,0.02606851722633298,26.0,6.1392014015604675,0.9664508529465426,0.0007575817833152928,0.07282005870473773,0.07282005870473773,0.07282005870473773
44040,47,1,1,1,1,1,0,none,0.49942587068343747,2.6123418043848874,0,0,1,0.4206670948058495,36.0,6.1392014015604675,0.9818071730900678,0.0001424025908487392,0.07282005870473773,0.07282005870473773,0.07282005870473773
44040,48,1,1,1,1,1,0,none,0.7654263081740583,1.7391128045363673,0,0,0,0.31285883271152326,5.0,6.363712579153624,0.9967064393939394,0.0,0.07826732288638927,0.07826732288638927,0.07826732288638927
44040,49,1,1,1,1,1,0,none,0.40440502069415424,2.604596744335896,0,0,1,0.011123471196983883,15.0,6.363712579153624,0.9720652657076946,0.0006892285397078979,0.07826732288638928,0.07826732288638928,0.07826732288638928
44040,50,1,1,1,1,1,0,none,0.3011224768427891,2.3387593677250704,0,0,1,0.18200106921108344,35.0,6.363712579153624,0.9782173880562608,0.00020392051009539457,0.07826732288638927,0.07826732288638927,0.07826732288638927
44040,51,1,1,1,1,1,0,none,0.6521253280764387,2.133233569783191,0,0,1,0.08598769282553367,6.0,5.373191821002914,0.9620407196969697,3.417662180369742e-05,0.040151767777500236,0.040151767777500236,0.040151767777500236
44040,52,1,1,1,1,1,0,none,0.510167527291104,1.9404722750194285,0,0,0,0.06750565624563001,16.0,5.373191821002914,0.7554611441462447,0.0010936518977183176,0.040151767777500263,0.040151767777500263,0.040151767777500263
44040,53,1,1,1,1,1,0,none,0.480579936528675,1.8569253105733607,0,0,0,0.18438567670017922,26.0,5.373191821002914,0.9836525372775371,0.0,0.040151767777500263,0.040151767777500263,0.040151767777500263
44040,54,1,1,1,1,1,0,none,0.174701435220881,2.6118955469391922,0,0,1,0.061037142846652355,46.0,5.373191821002914,0.9816935367264314,4.556882907159655e-05,0.04015176777750026,0.04015176777750026,0.04015176777750026
44040,55,1,1,1,1,1,0,none,0.6114495019289078,1.9326804659707981,0,0,0,0.16614696885504554,14.0,5.491487455901677,0.6415977377405585,0.0018113609555959634,0.0,0.0,0.0
44040,56,2,1,2,2,2,1,neutral,0.5186687443069216,2.152618048799389,1,1,1,0.20795013748010505,24.0,5.491487455901677,0.7590445142483648,0.004307068076356441,0.0,0.0,0.0
44040,57,1,1,1,1,1,0,none,0.24355531133209604,1.8222350835514962,0,0,0,0.010568392561994563,34.0,5.491487455901677,0.9425083607160814,0.0,0.0,0.0,0.0
44040,58,1,1,1,1,1,0,none,0.26271232090597174,1.750729195349748,0,0,0,0.34185944803343543,54.0,5.491487455901677,0.9938392857142857,0.0,0.0,0.0,0.0
44040,59,1,1,1,1,1,0,none,0.8741304320754343,1.2274811921001312,0,0,0,0.35208186256624663,3.0,4.573310731251885,0.990866739163614,0.0,0.0,0.0,0.0
44040,60,1,1,1,1,1,0,none,0.5556221481034695,1.6823255220685422,0,0,0,0.008594037244655364,13.0,4.573310731251885,0.6473689169290171,0.0018113609555959634,0.0,0.0,0.0
44040,61,1,1,1,1,1,0,none,0.9681565036728095,2.437761769187849,0,0,1,1.0800102624138348,23.0,4.573310731251885,0.7751849849496907,0.001480986944826888,0.0,0.0,0.0
44040,62,1,1,1,1,1,0,none,0.20868073362344208,2.2015763467154157,0,0,1,0.012806625506335245,43.0,4.573310731251885,0.9900744047619047,0.0,0.0,0.0,0.0
44040,63,1,1,1,1,1,0,none,0.9250391016077837,2.0162429289876043,0,0,1,0.9911926610886628,10.0,9.007481951895482,0.9833948464530361,0.0006892285397078979,0.03197435454896777,0.03197435454896777,0.03197435454896777
44040,64,1,1,1,1,1,0,none,0.20877224459305066,2.224228114507439,0,0,1,0.18421405788797252,30.0,9.007481951895482,0.9760339464978192,0.00028936206460463814,0.03197435454896777,0.03197435454896777,0.03197435454896777
44040,65,1,1,1,1,1,0,none,0.9645129540618667,2.383424751066782,0,0,1,0.921262009291077,10.0,5.416766825340382,0.9865093419312169,0.0,0.0671999906011807,0.0671999906011807,0.0671999906011807
44040,66,1,1,1,1,1,0,none,0.8075508314116392,1.7029476968182897,0,0,0,0.533440822787545,20.0,5.416766825340382,0.930874934093684,0.0,0.0671999906011807,0.0671999906011807,0.0671999906011807
44040,67,1,1,1,1,1,0,none,0.44552962915424904,1.7368418755464916,0,0,0,0.20773306882130982,30.0,5.416766825340382,0.9782143759018755,0.0,0.0671999906011807,0.0671999906011807,0.0671999906011807
44040,68,1,1,1,1,1,0,none,0.5288737020306553,2.3446641098453957,0,0,1,0.6062276528434573,50.0,5.416766825340382,0.9897132936507935,0.0,0.0671999906011807,0.0671999906011807,0.0671999906011807
44040,69,1,1,1,1,1,0,none,0.987967977623004,2.4681442072028412,0,0,1,1.1808731717242538,11.0,4.5195816768491,0.9833355579154868,0.0006892285397078979,0.0,0.0,0.0
44040,70,1,1,1,1,1,0,none,0.5014955113493548,2.537868585152591,0,0,1,0.06225060441701618,21.0,4.5195816768491,0.9815645292207792,0.0,0.0,0.0,0.0
44040,71,1,1,1,1,1,0,none,0.4233592479980517,2.6085682102648997,0,0,1,0.12243159778235022,31.0,4.5195816768491,0.9901488095238095,0.0,0.0,0.0,0.0
44040,72,1,1,1,1,1,0,none,0.15859442057750245,2.6564911322301956,0,0,1,0.032315356425834926,51.0,4.5195816768491,0.9629769078691772,0.0001424025908487392,0.0,0.0,0.0
44040,73,1,1,1,1,1,0,none,0.5694619982238444,1.8927003077364,0,0,0,0.17387239695389184,17.0,5.642647683896675,0.9565039611338954,0.0,0.024566846935600073,0.024566846935600073,0.024566846935600073
44040,74,1,1,1,1,1,0,none,0.45289828723024417,2.6214186368539436,0,0,1,0.18973971091357117,27.0,5.642647683896675,0.9901488095238095,0.0,0.024566846935600045,0.024566846935600045,0.024566846935600045
44040,75,1,1,1,1,1,0,none,0.7243779149094132,2.7283484183803233,0,0,1,0.6739635888540138,37.0,5.642647683896675,0.990202922077922,0.0,0.024566846935600045,0.024566846935600045,0.024566846935600045
44040,76,1,1,1,1,1,0,none,0.5058624760199908,3.0697442622801243,0,0,1,0.7040875832678659,57.0,5.642647683896675,0.9866935367264315,0.0001424025908487392,0.024566846935600045,0.024566846935600045,0.024566846935600045
44040,77,1,1,1,1,1,0,none,0.49312031478767016,1.8428150557263294,0,0,0,0.22849514725200426,3.0,9.920887917563924,0.9913874458874459,0.0,0.0,0.0,0.0
44040,78,1,1,1,1,1,0,none,0.7236855499427888,1.5757586675560513,0,0,0,0.6651552621497373,13.0,9.920887917563924,0.9913272283272283,0.0,0.0,0.0,0.0
44040,79,1,1,1,1,1,0,none,0.5964861188476104,2.070597192286646,0,0,1,0.802242248355586,33.0,9.920887917563924,1.0,0.0,0.0,0.0,0.0
44040,80,1,1,1,1,1,0,none,0.5127983664285709,2.1528625924608518,0,0,1,0.06883293836024976,20.0,4.623830543105649,0.9816108255170755,0.0,0.12793329680204896,0.12793329680204896,0.12793329680204896
44040,81,1,1,1,1,1,0,none,0.4544847522966126,2.8099829803621517,0,0,1,0.15243629027053748,30.0,4.623830543105649,0.9913988095238095,0.0,0.12793329680204896,0.12793329680204896,0.12793329680204896
44040,82,1,1,1,1,1,0,none,0.2484477372255366,2.8614936941725397,0,0,1,0.03686563045916655,40.0,4.623830543105649,0.9821310367264314,4.556882907159655e-05,0.12793329680204896,0.12793329680204896,0.12793329680204896
44040,83,1,1,1,1,1,0,none,0.7949259184993783,13.070478214866219,0,0,1,0.3531818311566704,10.0,5.340034493964086,0.990267857142857,0.0,0.0,0.0,0.0
44040,84,1,1,1,1,1,0,none,0.6688140166831955,10.777119659905528,0,0,1,0.06446841568888412,7.0,4.6724561345647375,0.9744788763867711,0.0001424025908487392,0.0,0.0,0.0
44040,85,1,1,1,1,1,0,none,0.4129333073226802,12.1316281365859,0,0,1,0.06233366362246819,27.0,4.6724561345647375,0.984400954308849,0.0001424025908487392,0.0,0.0,0.0
44040,86,1,1,1,1,1,0,none,0.7083732666162512,11.52319657395832,0,0,1,0.21273135949833283,4.0,6.365004060474811,0.979179800462695,0.0,0.0,0.0,0.0
44040,87,1,1,1,1,1,0,none,1.5470802106176234e-06,14.58640749401996,0,0,1,1.2452584349564904,29.0,63.90246998285716,0.7474357253776945,0.0004670804979838648,0.013947470121940184,0.013947470121940184,0.013947470121940184
44040,88,3,3,3,3,1,0,none,9.789623257917798e-09,12.786451803077417,0,0,1,0.08710270672872705,49.0,63.90246998285716,0.31422573025450096,0.0,0.01460111224107831,0.01460111224107831,0.01460111224107831
44041,0,1,1,1,1,1,0,none,0.36161957063916095,3.0426505038239418,0,0,1,1.1041596676704568,31.0,17.264514668744685,0.6387867063492062,0.008575069087053707,0.0847257555991308,0.0847257555991308,0.0847257555991308
44041,1,1,1,1,1,1,0,none,0.006229774286796297,4.742172819559275,0,0,1,0.10722431842761071,51.0,17.264514668744685,0.8557951388888889,0.01831732301971843,0.08472575559913079,0.08472575559913079,0.08472575559913079
44041,2,1,1,1,1,1,0,none,0.5723911414539045,1.235054485530164,0,0,0,0.2966733897956209,13.0,7.811138833663312,0.8872628968253967,0.0,0.04152332325893404,0.04152332325893404,0.04152332325893404
44041,3,1,1,1,1,1,0,none,0.7244493716139995,2.0881614793597683,0,0,1,0.6423916688551128,23.0,7.811138833663312,0.8934940476190476,0.0,0.04152332325893407,0.04152332325893407,0.04152332325893407
44041,4,1,1,1,1,1,0,none,0.2378707274513602,2.5366470035864603,0,0,1,0.17878894182186475,33.0,7.811138833663312,0.9956041666666665,0.0,0.04152332325893407,0.04152332325893407,0.04152332325893407
44041,5,1,1,1,1,1,0,none,0.7252049143200955,3.0546313474080824,0,0,1,1.0965665858960296,53.0,7.811138833663312,0.9650714285714287,0.0010738080080757255,0.04152332325893407,0.04152332325893407,0.04152332325893407
44041,6,2,2,2,2,2,0,none,0.8866464555260761,2.7157967781877748,0,0,1,0.5853616484784068,14.0,4.969481799948674,0.7648735119047622,0.004074061020981666,0.0,0.0,0.0
44041,7,2,2,2,2,2,0,none,0.7015885973011654,2.189977363070732,0,0,1,0.3896915260294998,24.0,4.969481799948674,0.7406805555555555,0.0037147748852344974,0.0,0.0,0.0
44041,8,1,1,1,1,1,0,none,0.33704984656590964,2.163436768998964,0,0,1,0.09904994058449842,34.0,4.969481799948674,0.7879494047619042,0.0006219620465631021,0.0,0.0,0.0
44041,9,1,1,1,1,1,0,none,0.13835945800890273,2.977925404060608,0,0,1,0.06869742111987757,54.0,4.969481799948674,0.9631458333333331,0.0005472012759439349,0.0,0.0,0.0
44041,10,3,2,3,2,3,1,neutral,0.9340903361093064,1.6554795531351463,1,0,0,0.6473552865114514,9.0,4.560355657254428,0.753380907287157,0.006241196653232738,0.0,0.0,0.0
44041,11,1,1,1,1,1,0,none,0.4713685266765283,2.080590160669038,0,0,1,0.0006321828969838392,19.0,4.560355657254428,0.9549166666666669,0.004173622725434855,0.0,0.0,0.0
44041,12,1,1,1,1,1,0,none,0.4656720470246802,2.0951267698781475,0,0,1,0.2960889628364405,39.0,4.560355657254428,0.9615208333333333,0.00044599339338070095,0.0,0.0,0.0
44041,13,3,2,3,2,3,1,neutral,0.8624451291989956,1.5911200277019506,1,0,0,0.48339738853582687,8.0,5.602146552174002,0.7287559072871571,0.0,0.0,0.0,0.0
44041,14,2,2,2,2,2,0,none,0.7605918128028966,1.892395512532263,0,0,0,0.4383510551207277,18.0,5.602146552174002,0.8471289682539682,0.0,0.0,0.0,0.0
44041,15,1,1,1,1,1,0,none,0.4049982166544793,2.2322815624558654,0,0,1,0.29606457385768226,38.0,5.602146552174002,0.9815,0.00020593014018072516,0.0,0.0,0.0
44041,16,1,1,1,1,1,0,none,0.22512796709105043,1.700369849616603,0,0,0,0.0582428845495889,10.0,10.79649297110075,0.37613690476190476,0.0006101944899673855,0.0,0.0,0.0
44041,17,1,1,1,1,1,0,none,0.2840093577077618,1.8374634213743026,0,0,0,0.2990751967996582,20.0,10.79649297110075,0.7022142857142853,0.00039336957956739307,0.0,0.0,0.0
44041,18,1,1,1,1,1,0,none,0.06319124509410035,2.5655063921765615,0,0,1,0.09015088490054679,40.0,10.79649297110075,0.8350575396825396,0.01860458581366392,0.0,0.0,0.0
44041,19,3,3,3,3,1,0,none,0.9994296923274908,2.8660688193236328,0,0,1,2.8476204982781286,7.0,14.705577450410473,0.7191694173881679,0.0,0.0,0.0,0.0
44041,20,3,3,3,3,3,0,none,0.7222666022538142,2.855128198189104,0,0,1,1.1201633928373742,17.0,14.705577450410473,0.8195049915362415,0.0,0.0,0.0,0.0
44041,21,1,1,1,1,1,0,none,0.03669374761521204,2.5225040319671583,0,0,1,0.20407967046996892,37.0,14.705577450410473,0.8336909722222222,0.02273832642200829,0.0,0.0,0.0
44041,22,3,2,2,2,3,1,neutral,0.4315379933663926,2.355773019212232,0,0,1,0.6676232221339767,7.0,15.35241468980229,0.7678442460317457,2.1629265697153748e-05,0.0,0.0,0.0
44041,23,2,2,2,2,2,0,none,0.08612213456960896,2.383258466831618,0,0,1,0.2169064304004015,17.0,15.35241468980229,0.6578887987012988,0.0,0.0,0.0,0.0
44041,24,2,2,2,2,2,0,none,0.024421370537710832,3.044569496734982,0,0,1,0.13662056769635716,37.0,15.35241468980229,0.4942394931457433,0.0,0.0,0.0,0.0
44041,25,1,1,1,1,1,0,none,0.45079277322658673,1.7276602709547006,0,0,0,0.01837793865890355,12.0,6.337855453748655,0.8002450396825397,0.0018049635547583702,0.0,0.0,0.0
44041,26,1,1,1,1,1,0,none,0.3389747633563465,1.4276541562368184,0,0,0,0.03373340765553464,22.0,6.337855453748655,0.7935267857142856,0.0019461970097472883,0.0,0.0,0.0
44041,27,1,1,1,1,1,0,none,0.47154424612867685,1.5979238236273534,0,0,0,0.3445221928793065,32.0,6.337855453748655,0.9638541666666666,0.0,0.0,0.0,0.0
44041,28,1,1,1,1,1,0,none,0.21743040202100775,1.7357267782324008,0,0,0,0.3100614939622194,52.0,6.337855453748655,0.9891458333333333,0.00031595386432805043,0.0,0.0,0.0
44041,29,1,1,1,1,1,0,none,0.7891725135167798,1.8671720007855792,0,0,0,0.3404198914672483,10.0,5.307625746477998,0.8560624999999997,0.00038272737401713093,0.0011710061125048687,0.0011710061125048687,0.0011710061125048687
44041,30,1,1,1,1,1,0,none,0.316151539490939,2.155218940017827,0,0,1,0.03925734127395693,30.0,5.307625746477998,0.8227752976190478,0.0028097341457257764,0.0011710061125048687,0.0011710061125048687,0.0011710061125048687
44041,31,2,2,2,2,2,0,none,0.6424125163067348,2.3964599479606616,0,0,1,0.4438121586849455,10.0,9.108921018534954,0.6667752976190481,0.00011535608371815331,0.0,0.0,0.0
44041,32,1,1,1,1,1,0,none,0.16374177308079332,3.2736786483224534,0,0,1,0.10658622892901495,30.0,9.108921018534954,0.9858988095238097,0.00010590719449891352,0.0,0.0,0.0
44041,33,1,1,1,1,1,0,none,0.20743142462222083,1.5124943773034463,0,0,0,0.012900906530676133,9.0,10.795117494348787,0.5252127976190477,0.002677923038455273,0.10340441717394228,0.10340441717394228,0.10340441717394228
44041,34,3,2,2,2,3,1,neutral,0.13071786799554547,2.2468255754915427,0,0,1,0.0041012785806398945,19.0,10.795117494348787,0.6881530483405487,2.1629265697153748e-05,0.0,0.0,0.0
44041,35,1,1,1,1,3,0,none,0.867530253109597,2.4774232894743085,0,0,1,1.2436011644990046,29.0,10.795117494348787,0.6167886904761903,0.004272163406590862,0.1034044171739423,0.1034044171739423,0.1034044171739423
44041,36,3,3,3,3,3,0,none,0.0898972557153893,4.212272960359546,0,0,1,0.33597144792156514,49.0,10.795117494348787,0.19768749999999996,0.0,0.0,0.0,0.0
44041,37,1,1,1,1,1,0,none,0.6980192557771671,1.9495983934038725,0,0,0,0.0682326169625127,5.0,4.612339812534982,0.5970416666666665,0.00019065919865411424,0.0,0.0,0.0
44041,38,3,3,3,3,1,0,none,0.6965203920744875,1.7873985357868505,0,0,0,0.3682395209825574,25.0,4.612339812534982,0.5927289411976915,0.0,0.0,0.0,0.0
44041,39,3,2,3,3,2,1,beneficial,0.6386697371785899,2.428873402888683,1,1,1,0.7030729976965578,8.0,12.65732056430289,0.7161069173881675,0.0,0.0,0.0,0.0
44041,40,3,3,3,3,3,0,none,0.544767064828496,3.183971972586123,0,0,1,0.8926310705996607,28.0,12.65732056430289,0.1989313672438672,0.0,0.0,0.0,0.0
44041,41,1,1,1,1,1,0,none,0.7756677728925224,1.771536721011218,0,0,0,0.47708654612945744,16.0,6.1392014015604675,0.9032916666666665,0.0,0.0707787369193103,0.0707787369193103,0.0707787369193103
44041,42,1,1,1,1,1,0,none,0.30010460216121415,3.869839521410045,0,0,1,0.02606851722633298,26.0,6.1392014015604675,0.8949464285714286,0.0027627981827446067,0.0707787369193103,0.0707787369193103,0.0707787369193103
44041,43,1,1,1,1,1,0,none,0.49942587068343747,2.7770906119362313,0,0,1,0.4206670948058495,36.0,6.1392014015604675,0.9615401785714287,0.001131987040085443,0.0707787369193103,0.0707787369193103,0.0707787369193103
44041,44,1,1,1,1,1,0,none,0.7654263081740583,1.9645588068305675,0,0,0,0.31285883271152326,5.0,6.363712579153624,0.9460902777777779,0.0,0.07622889546310366,0.07622889546310366,0.07622889546310366
