condition,true_class,seed,classification_correct,classification_margin,score_spread,delta_event_vs_pre_nis,delta_post_vs_pre_nis,recovery_ratio_nis,event_max_nis,post_longest_nis_run_above_1,delta_event_vs_pre_autocorrelation,delta_post_vs_pre_autocorrelation,parameter_shift_post_vs_pre,post_cumulative_abs_parameter_update,evidence_sufficient,operating_point_hard_accuracy,operating_point_coverage,operating_point_selective_accuracy
measurement_noise_1.00,measurement_noise,2093,True,0.31444288970704637,0.9262245346647084,-0.6531258986871806,-1.1057711025724162,0.680993744686272,2.751129404734265,3,0.3373248904345269,-0.28999650362998275,-0.011933203499705947,0.11406620691974155,True,0.97,0.91,1.0
measurement_noise_1.00,measurement_noise,2094,True,1.0349880997409813,1.9326454192171145,0.11075172962014301,0.5412648933003248,1.3026427692870748,4.802152882275888,4,-0.007072996191707481,-0.18876714585841942,-0.004415945155375134,0.1597620843414569,True,0.97,0.91,1.0
measurement_noise_1.00,measurement_noise,2095,True,0.4959581278554518,1.1816731431229017,-0.06428498473255007,0.005614869647996956,1.0868317095722444,4.127524986854809,1,-0.448414558854379,-0.3851883515722426,-0.002962321655867295,0.08981799166328279,True,0.97,0.91,1.0
measurement_noise_1.00,measurement_noise,2096,True,0.16856458329233592,0.76725376137785,0.24764952092996817,-0.3091280798766739,0.5180154754756063,3.9794847436353087,2,0.8763238773004548,0.10357371924310171,-0.00411532396422154,0.08766594614221626,True,0.97,0.91,1.0
measurement_noise_1.00,measurement_noise,2097,True,0.6678003503047776,1.1975803133964469,-0.2202200369083307,-0.044783676427281094,1.1834750741337179,2.332871246178155,1,0.007761097808037732,-0.029832171902799826,0.005985547056725604,0.11572439011990793,True,0.97,0.91,1.0
measurement_noise_1.00,measurement_noise,2098,True,0.7533671284005947,1.4418512204557221,-0.061515907944872605,0.2201553429260381,1.4282417913433159,2.0883299228091277,2,-0.0489966473036376,0.1707607876863285,0.0185414091153141,0.10370983610619611,True,0.97,0.91,1.0
measurement_noise_1.00,measurement_noise,2099,True,0.9653723414105546,1.425466902512472,-0.28070524838067756,-0.6538410075420014,0.6832764486332136,2.435769066217766,3,0.028429088367878996,0.4023552668823407,-0.002403612231309249,0.09686090545605816,True,0.97,0.91,1.0
process_disturbance_2.50,process_disturbance,2000,True,3.6042352495538426,6.217172940024996,3.229890093623494,-0.12418325267465535,0.23690621015734378,36.93122396415789,2,0.4772311279629553,-0.01343159150781953,0.0004831230124903163,0.05509296945235717,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2001,True,0.29065957356467786,1.0146860882280042,0.7179228684203363,-0.4759318309008317,0.34490529431590816,7.593229518369446,3,0.6343327130660114,0.5420408009318238,0.0002860854205181118,0.043130388275548846,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2002,False,0.46088273317494954,0.6549807574623568,0.968824915814245,0.7098955130910001,0.8848320670759484,9.52667064914948,2,0.2645187452127049,-0.18321502443105875,0.008496231739880344,0.09734115777842138,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2003,False,0.6430363618340554,0.8544532139019603,0.25270095568073603,-0.5031771698547868,0.46619464141546285,6.560551518703784,3,0.2723415220553862,0.032230611228474954,-0.0017917079431278848,0.04407999507782389,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2004,True,0.8306827950619717,2.1936852433345475,1.527375281311206,-0.05191917621077746,0.3119145552901993,14.319225653456606,2,0.4704015665216785,-0.06470876466947773,0.0006806830618961701,0.053528701848468606,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2005,True,0.9394580702416809,1.573875399825503,1.4127380931491236,-0.11253360131321677,0.40927428981989117,18.537431564515167,2,-0.06258851828980469,-0.6083119223039765,-0.0009575265375105779,0.06342176800702298,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2006,True,2.1044751672357944,3.593147253092747,2.2191899326511493,-0.011938301397598217,0.3671079538780633,27.557100830982762,2,0.16384347600412752,-0.2359699123948119,0.0009931588647061895,0.07458137872859151,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2007,True,4.382019139463719,8.65508712936324,4.297790750208379,0.003722877992944018,0.17153063910945757,39.24633656809847,1,0.6253228409541737,0.21896716897815288,0.0026582179882996826,0.0530614213290846,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2008,True,0.24292950535703306,1.3342638842535877,1.6781116249971284,0.3387952455626162,0.4127889915173923,7.438114537502794,2,0.27751876351789856,0.0908055341879614,-0.00045508331133070623,0.058920576819414365,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2009,True,0.10263106073931505,1.3149428107431436,0.34795876057366826,-1.2167674836923537,0.2029431653183156,13.511095868597103,1,0.49158507301514115,0.39968772761770044,7.110975588342505e-05,0.032648680861202976,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2010,True,1.5157812755563826,2.793016000537976,2.0353578158497423,-0.2059207439692664,0.18170042225222582,17.68197978243033,2,0.11825539846390015,-0.6757548191517747,-0.0037854838645781097,0.039097852146506844,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2011,True,2.4661349245025312,4.904888445259761,2.838965439830547,0.3633175523167521,0.3295740992938544,27.666123801568624,3,0.4117072392961846,0.2591886677631867,-0.0018693799242259779,0.0724444760564655,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2012,True,1.3720567494028426,3.2231403425084992,2.3041671887021877,0.6508921326215327,0.4474277848519249,19.551770690542476,2,0.29487965217715983,0.270119615149415,0.0022548987703315815,0.068964423753565,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2013,True,0.799792728119848,2.6218501757724244,1.9681205379815463,0.1765198376108864,0.37054039622077434,13.09204680813286,2,0.4976140080745931,0.3111069425609564,0.002561155247524094,0.06729879311995535,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2014,True,4.291811705355597,8.56623281130195,4.2767083114791,0.39339423400078766,0.19237831685592474,38.64653977127966,1,0.6108672901164693,0.23744902235163345,0.0028565815564569608,0.051283262836649975,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2015,True,0.4343215322510878,1.7866691087901678,1.607967952570264,0.44160823144177497,0.5245340245842299,14.817537963736461,3,0.2696491894470051,-0.3084317963623747,0.006691751216850617,0.07221470995980188,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2016,True,2.096501774696036,3.9461694686599813,2.3972370768901143,-0.31032401910813645,0.18548653929978073,22.42394585445003,1,0.21172524394575856,-0.05194544090358,0.0015121562534099464,0.0487797490435763,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2017,True,0.048701676248008474,0.37591196124347526,0.6367363467673937,-0.6801935283552601,0.38594149898853974,7.605508549123468,1,0.24094630756547816,-0.10280734992084328,-0.0016665478543325118,0.05665966896621928,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2018,True,2.1563251268965904,4.40587895078412,2.599277014315681,0.2967006107590714,0.3432657766070163,25.090039727156462,2,0.3848057386654181,-0.12079030906709817,0.0006433528271014843,0.06637541849060645,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2019,True,1.6400821690232257,3.2446663213545883,2.4318474179223126,0.050864669757218595,0.20519259722648622,16.81828823871255,1,0.05391572732152661,-0.2339087912077721,-0.0017141715140880365,0.04461613645672236,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2020,False,0.07790341656034333,0.16647393558510026,0.741435663296353,0.0688047520519397,0.6246313569030769,10.354507227660964,2,-0.1920808557524701,-0.3637829294880913,-0.0027197183840754757,0.06439643018316868,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2021,False,0.03839755617902718,0.6712111732322046,0.6217966521661926,0.2604137810505285,0.7367926560667541,5.768853295969589,2,0.508446545755273,0.15582749642499638,-0.004575291908268775,0.05393056228885316,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2022,True,1.9868846937781637,4.148948890472357,2.236186318794139,-0.3133655565929181,0.22792743279639446,23.068394749971795,1,0.5505195307980918,0.2660936763846294,0.002428818665011878,0.04810626156090987,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2023,True,0.6224072572633104,1.388566292809577,1.2152831093609728,0.022636832841492538,0.4965292060312076,18.0424480934365,2,0.445288088486831,0.3313247381363908,-0.0033214620921128146,0.0637035470015141,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2024,True,0.326169583806303,1.1911944361634192,1.3262718636923156,0.39015758203126616,0.5281654600208298,13.85150680424413,3,0.4047834943732588,-0.0466874667010376,-0.0016863108345174238,0.06455624282889595,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2025,True,0.8128580883269094,1.5573245560027769,1.3448695142273333,-0.018046213981312897,0.3900917573373823,16.741376978355376,1,0.15748530086994467,0.06342354423852112,0.00016938906258978648,0.060180704898659086,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2026,True,0.29363812538323586,1.216141775759542,1.410756720528076,0.3721334246580783,0.5250190443646049,12.802049743965378,3,0.11265424563082252,-0.08527503218029317,0.0011603704542146875,0.06758411938341573,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2027,True,2.831050516811316,4.857003401104153,2.815163617382821,-0.12955112914029332,0.16502235482878988,28.380086532950557,1,0.20788235473649694,-0.29874534816262155,-0.0011805854363073909,0.04289648677340335,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2028,True,3.4577023966305744,5.745818347808425,3.1991096561727916,-0.08973378779674424,0.2194644888895226,35.0506515474813,2,0.1944377535828311,0.23917638402300154,-0.0005038877283486398,0.05831503367653454,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2029,True,0.6098879014946681,1.9958577324819646,1.5207199144751196,-0.07500620527395685,0.34013237768129045,12.01493214384454,2,0.5063944684781949,0.30948182287702786,0.00032657658681711776,0.052468264496088296,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2030,True,0.026430220831801687,1.2330355586463768,1.0649480198663466,-0.1551395368968952,0.44339668711637364,9.916083381419488,1,0.7901992654308534,0.6456084474473627,-0.0011488049138513867,0.060629665331671266,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2031,True,1.0858523912007207,2.750011110125562,1.8516614607209694,0.6230952329583802,0.5132208757967206,19.819851862317666,2,0.4119298076498229,0.10672938547314181,-0.0018959654870058795,0.06390793235498936,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2032,True,4.463447122845621,7.728776303928942,4.288641613618669,-0.43441386154647144,0.13316385682804016,38.92381386008896,1,-0.09811004730172987,-0.27138056974353897,0.0004181800080148568,0.04833470368423703,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2033,True,2.7680014901601453,5.0303548868114,3.124971411377442,0.8041790663102164,0.3776165504064843,30.022791245724406,1,-0.1647710334863655,-0.3133899713539702,-0.0003125880378735957,0.06681546440966492,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2034,True,0.9762544319985886,2.0688076534567466,1.634379591231896,0.27410926515399314,0.43546137118747985,18.03393529706973,2,0.07664444352446065,-0.005087867943683266,0.0011161179874895621,0.059067885425963314,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2035,True,3.317276385581355,5.656074384817385,3.001832471308035,-0.1716859587776114,0.2043824551184857,34.017303070575494,1,0.25736485735631526,0.05234290432682806,-0.000788833527502808,0.04633687124545903,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2036,True,2.7396277139752083,4.846136004489822,2.732159751875363,-0.17565131444814452,0.24273066323836645,30.708248146212767,1,0.188964826607875,0.11900531164253109,0.005454038346321077,0.0599676259377614,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2037,False,0.19465326089650548,0.4389238167961147,1.0780567813592505,0.2590626910257243,0.5532084167677647,9.634954657163734,3,-0.3341893467140503,-0.7367610020965112,0.002833029423922606,0.06400240525956515,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2038,True,1.25489111091077,3.41699463562374,2.1376793082699317,0.5051528046899468,0.4208154374936335,18.106295966160697,2,0.6339749211699064,0.6872539675560423,9.747112543367908e-05,0.06963982088396387,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2039,True,0.64083653924326,1.4959173369788288,1.2950982660363157,0.15256209977860147,0.5291847177688959,18.397177310234014,3,0.13326868492918548,-0.1590582134028276,0.00224948189627594,0.0748600320073781,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2040,True,1.5692312525277072,3.134867065859156,1.9142980686408428,-0.4633718109834728,0.198758848198956,19.309688535949572,1,0.2760831412282936,0.0014497348052872408,-0.002412498613491687,0.048152310050206135,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2041,True,0.31019147252847845,1.1721647393857175,1.16860844643709,0.06101768930413598,0.4078633530833352,11.789168382215935,1,0.6974704913274716,-0.12748901256613238,-0.0012583211479161305,0.045142384342007985,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2042,True,1.1857937886613377,2.8533021011714466,1.9048472479277865,0.11902426433272384,0.34736087924117065,17.973012926768106,1,0.5999573505397737,-0.015174866127050879,-0.0038407295674623976,0.058307479616499985,False,0.86,0.76,0.9473684210526315
process_disturbance_2.50,process_disturbance,2043,True,3.5207388188769237,6.467083940173156,3.532377870692727,0.39191250200237604,0.2762515158766531,35.79349039786579,3,0.24814836580473398,-0.4854983546667059,0.003392702284062188,0.0683490144012396,False,0.86,0.76,0.9473684210526315
