condition,true_class,run_index,evidence_time,scheme,detected_event_time,triggered,event_time_error,trigger_score,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
structural_change_delta_0.060,structural_change,193,80,uniform,47,True,3,6.078824558991261,0.23489852206538062,0.3886131599712542,0.11505034841840663,0.28,0.34,0.18,0.04510147793461941,0.04861315997125415,0.06494965158159337,0.05288809649582231
structural_change_delta_0.060,structural_change,194,80,uniform,39,True,11,8.86884651489224,0.25428267786863235,0.36877858763688565,0.13495812412519553,0.28,0.34,0.18,0.02571732213136768,0.028778587636885622,0.04504187587480446,0.03317926188101925
structural_change_delta_0.060,structural_change,195,80,uniform,47,True,3,10.213952806503068,0.2637004499854201,0.35697613647263,0.14760891005308194,0.28,0.34,0.18,0.016299550014579944,0.016976136472629966,0.032391089946918056,0.021888925478042654
structural_change_delta_0.060,structural_change,196,80,uniform,51,True,1,5.398578142628743,0.2631087448401978,0.36005274194474346,0.1492815314184662,0.28,0.34,0.18,0.01689125515980222,0.020052741944743435,0.030718468581533792,0.02255415522869315
structural_change_delta_0.060,structural_change,197,80,uniform,50,True,0,7.027216311910861,0.2659182544213874,0.3548352305009712,0.13900539282462526,0.28,0.34,0.18,0.014081745578612637,0.014835230500971186,0.04099460717537473,0.023303861084986183
structural_change_delta_0.060,structural_change,198,80,uniform,53,True,3,4.985949488769274,0.2500239548349101,0.3854684674055945,0.09478973662796185,0.28,0.34,0.18,0.02997604516508995,0.04546846740559446,0.08521026337203814,0.05355159198090752
structural_change_delta_0.060,structural_change,199,80,uniform,,False,,0.0,0.23955406295136325,0.3846485981424239,0.12005111475246812,0.28,0.34,0.18,0.040445937048636776,0.04464859814242389,0.05994888524753188,0.04834780681286418
measurement_noise_0.850,measurement_noise,100,80,oracle_event,47,True,3,9.269394552975303,0.23498097585142871,0.684335352667169,0.06405170102044716,0.22,0.8,0.06,0.014980975851428713,0.115664647332831,0.004051701020447163,0.044899108068235626
measurement_noise_0.850,measurement_noise,101,80,oracle_event,42,True,8,10.250992757637025,0.23606922346380588,0.7115414931691288,0.061913014000135935,0.22,0.8,0.06,0.016069223463805876,0.0884585068308712,0.0019130140001359375,0.035480248098271
measurement_noise_0.850,measurement_noise,102,80,oracle_event,43,True,7,10.322594017004386,0.18314625178082627,0.6081009763233619,0.04628878950386128,0.22,0.8,0.06,0.036853748219173726,0.19189902367663814,0.013711210496138715,0.08082132746398353
measurement_noise_0.850,measurement_noise,103,80,oracle_event,25,True,25,4.7881678114426425,0.1903961479252851,0.6070168653066154,0.04994135201571889,0.22,0.8,0.06,0.029603852074714915,0.19298313469338468,0.010058647984281105,0.07754854491746023
measurement_noise_0.850,measurement_noise,104,80,oracle_event,38,True,12,7.802605629405268,0.14483400717230963,0.5875212354670477,0.033920755029655705,0.22,0.8,0.06,0.07516599282769038,0.21247876453295234,0.026079244970344292,0.10457466744366234
measurement_noise_0.850,measurement_noise,105,80,oracle_event,32,True,18,4.585563055344746,0.12061467453181704,0.5768814926591785,0.024470974965642014,0.22,0.8,0.06,0.09938532546818296,0.2231185073408215,0.03552902503435798,0.11934428594778748
measurement_noise_0.850,measurement_noise,106,80,oracle_event,40,True,10,19.97849898752784,0.22987718775342292,0.6947592267214648,0.06230235293269955,0.22,0.8,0.06,0.009877187753422917,0.1052407732785352,0.00230235293269955,0.03914010465488589
measurement_noise_0.850,measurement_noise,107,80,oracle_event,52,True,2,4.5663500029080915,0.18662959523546122,0.639412083103486,0.04700432869811528,0.22,0.8,0.06,0.033370404764538786,0.16058791689651408,0.012995671301884719,0.06898466432097919
measurement_noise_0.850,measurement_noise,108,80,oracle_event,75,True,25,9.257342817377214,0.21181907928300037,0.651917410159348,0.05625145548407225,0.22,0.8,0.06,0.008180920716999635,0.14808258984065203,0.0037485445159277445,0.053337351691193136
measurement_noise_0.850,measurement_noise,109,80,oracle_event,45,True,5,5.409411313336083,0.20566146034257976,0.6445466103818416,0.05696399034329486,0.22,0.8,0.06,0.01433853965742024,0.15545338961815847,0.003036009656705141,0.05760931297742795
measurement_noise_0.850,measurement_noise,110,80,oracle_event,39,True,11,4.883972883892004,0.2334190376571472,0.7051605998845285,0.06349321984866813,0.22,0.8,0.06,0.013419037657147193,0.09483940011547154,0.0034932198486681276,0.03725055254042895
measurement_noise_0.850,measurement_noise,111,80,oracle_event,44,True,6,4.89373843123992,0.2473105421042778,0.6739387579601852,0.06464077919668068,0.22,0.8,0.06,0.027310542104277802,0.12606124203981484,0.004640779196680683,0.05267085444692444
measurement_noise_0.850,measurement_noise,112,80,oracle_event,39,True,11,7.11950734600614,0.24189738624143542,0.6710281057359947,0.06320136890787184,0.22,0.8,0.06,0.021897386241435418,0.12897189426400535,0.0032013689078718433,0.05135688313777087
measurement_noise_0.850,measurement_noise,113,80,oracle_event,,False,,0.0,0.23296236466476558,0.6990114545164761,0.06275478680750109,0.22,0.8,0.06,0.01296236466476558,0.10098854548352398,0.002754786807501089,0.03890189898526355
measurement_noise_0.850,measurement_noise,114,80,oracle_event,48,True,2,5.3095971765409935,0.21880339203475785,0.6813970468733787,0.0569627143133943,0.22,0.8,0.06,0.0011966079652421524,0.11860295312662139,0.0030372856866056966,0.04094561559282308
measurement_noise_0.850,measurement_noise,115,80,oracle_event,31,True,19,6.095633097677139,0.21368991795178274,0.6459608266883659,0.05716346956680961,0.22,0.8,0.06,0.006310082048217258,0.1540391733116342,0.00283653043319039,0.05439526193101395
measurement_noise_0.850,measurement_noise,116,80,oracle_event,52,True,2,5.555405807002365,0.2615502489894286,0.6196347537695621,0.06805537416914392,0.22,0.8,0.06,0.04155024898942858,0.18036524623043793,0.008055374169143925,0.07665695646300348
measurement_noise_0.850,measurement_noise,117,80,oracle_event,41,True,9,11.415308518927546,0.23328807213500058,0.6257308212339512,0.06388049095020931,0.22,0.8,0.06,0.013288072135000578,0.17426917876604886,0.0038804909502093143,0.06381258061708625
measurement_noise_0.850,measurement_noise,118,80,oracle_event,49,True,1,587.2550598001928,0.14685852962322538,0.585133030559765,0.033321052296419615,0.22,0.8,0.06,0.07314147037677463,0.2148669694402351,0.026678947703580383,0.1048957958401967
measurement_noise_0.850,measurement_noise,119,80,oracle_event,28,True,22,5.325726687359783,0.24025358364252236,0.6719090457776639,0.06355876080541695,0.22,0.8,0.06,0.02025358364252236,0.12809095422233618,0.0035587608054169495,0.050634432890091834
measurement_noise_0.850,measurement_noise,120,80,oracle_event,51,True,1,13.02615612700317,0.21263305536312285,0.6596061319254741,0.05786206799490273,0.22,0.8,0.06,0.0073669446368771485,0.14039386807452592,0.002137932005097265,0.049966248238833444
measurement_noise_0.850,measurement_noise,121,80,oracle_event,62,True,12,6.274178461009219,0.1358872890383672,0.5761248325760281,0.02753359416313018,0.22,0.8,0.06,0.08411271096163281,0.22387516742397195,0.03246640583686981,0.11348476140749153
measurement_noise_0.850,measurement_noise,122,80,oracle_event,42,True,8,5.527562331595927,0.26142596519324157,0.6098047932738666,0.06688136416198201,0.22,0.8,0.06,0.04142596519324157,0.19019520672613344,0.006881364161982012,0.07950084536045234
measurement_noise_0.850,measurement_noise,123,80,oracle_event,39,True,11,7.530425007107972,0.23600797367613122,0.6918017758191601,0.06330725057079858,0.22,0.8,0.06,0.016007973676131215,0.10819822418083991,0.0033072505707985866,0.04250448280925657
measurement_noise_0.850,measurement_noise,124,80,oracle_event,29,True,21,5.438498257298434,0.21272971519231465,0.6589465147695344,0.058772173498232674,0.22,0.8,0.06,0.007270284807685351,0.14105348523046568,0.0012278265017673234,0.04985053217997278
measurement_noise_0.850,measurement_noise,125,80,oracle_event,49,True,1,5.960857524453711,0.21943760631416961,0.6531572310795337,0.061169596312274296,0.22,0.8,0.06,0.0005623936858303868,0.14684276892046633,0.0011695963122742986,0.04952491963952367
measurement_noise_0.850,measurement_noise,126,80,oracle_event,33,True,17,6.1680184650597045,0.18858805629743775,0.6107430032402548,0.04995823153602548,0.22,0.8,0.06,0.031411943702562256,0.18925699675974528,0.010041768463974518,0.07690356964209402
measurement_noise_0.850,measurement_noise,127,80,oracle_event,,False,,0.0,0.25675455494872446,0.6291299011032395,0.07072230107290721,0.22,0.8,0.06,0.036754554948724455,0.17087009889676052,0.010722301072907212,0.07278231830613073
measurement_noise_0.850,measurement_noise,128,80,oracle_event,,False,,0.0,0.2280102742402434,0.6697782154725951,0.05817088799036335,0.22,0.8,0.06,0.008010274240243392,0.13022178452740496,0.0018291120096366464,0.046687056925761666
measurement_noise_0.850,measurement_noise,129,80,oracle_event,72,True,22,5.3376886760776365,0.22384971642351814,0.6681083236059056,0.0586763177131745,0.22,0.8,0.06,0.0038497164235181403,0.1318916763940945,0.0013236822868255005,0.04568835836814605
measurement_noise_0.850,measurement_noise,130,80,oracle_event,38,True,12,11.233853068875245,0.20753009417888565,0.6554195879491757,0.05323434916597773,0.22,0.8,0.06,0.012469905821114347,0.1445804120508244,0.006765650834022266,0.054605322901987004
measurement_noise_0.850,measurement_noise,131,80,oracle_event,,False,,0.0,0.23527272363531126,0.6638630647749366,0.06678918944898046,0.22,0.8,0.06,0.015272723635311264,0.13613693522506343,0.006789189448980465,0.052732949436451716
measurement_noise_0.850,measurement_noise,132,80,oracle_event,34,True,16,5.233424288855871,0.22381791718569355,0.6425203350862942,0.05890829418681292,0.22,0.8,0.06,0.003817917185693548,0.1574796649137058,0.0010917058131870785,0.054129762637528805
measurement_noise_0.850,measurement_noise,133,80,oracle_event,68,True,18,5.951045891476638,0.2167237380629819,0.6658583304458086,0.05881761510686154,0.22,0.8,0.06,0.0032762619370181045,0.1341416695541915,0.0011823848931384606,0.04620010546144935
measurement_noise_0.850,measurement_noise,134,80,oracle_event,57,True,7,4.916132931492658,0.218928178342927,0.6781120299807141,0.05940552164345831,0.22,0.8,0.06,0.0010718216570730077,0.12188797001928597,0.0005944783565416875,0.041184756677633556
measurement_noise_0.850,measurement_noise,135,80,oracle_event,58,True,8,7.899508768647195,0.19141921518751925,0.6151797134495117,0.05065448508819244,0.22,0.8,0.06,0.028580784812480747,0.18482028655048832,0.00934551491180756,0.0742488620915922
measurement_noise_0.850,measurement_noise,136,80,oracle_event,32,True,18,7.183955822382171,0.22431445114769394,0.6916092736602923,0.05764516686182481,0.22,0.8,0.06,0.004314451147693937,0.1083907263397077,0.002354833138175187,0.038353336875192275
measurement_noise_0.850,measurement_noise,137,80,oracle_event,53,True,3,6.405747039594045,0.16460577432455636,0.5829752119313864,0.037544681501590786,0.22,0.8,0.06,0.05539422567544364,0.2170247880686137,0.02245531849840921,0.09829144408082219
measurement_noise_0.850,measurement_noise,138,80,oracle_event,69,True,19,4.515810846745799,0.22588217667008387,0.701594576640706,0.06405860724303371,0.22,0.8,0.06,0.005882176670083866,0.09840542335929403,0.00405860724303371,0.0361154024241372
measurement_noise_0.850,measurement_noise,139,80,oracle_event,56,True,6,4.794105168077895,0.22961675093624936,0.731157424321009,0.06149213339527216,0.22,0.8,0.06,0.009616750936249363,0.06884257567899099,0.0014921333952721619,0.02665048667017084
measurement_noise_0.850,measurement_noise,140,80,oracle_event,,False,,0.0,0.2641757015643059,0.6138095034510901,0.06862285795371664,0.22,0.8,0.06,0.04417570156430592,0.18619049654890996,0.008622857953716645,0.0796630186889775
measurement_noise_0.850,measurement_noise,141,80,oracle_event,50,True,0,5.714137381454115,0.2337515254413247,0.6984568708517993,0.06252051223900561,0.22,0.8,0.06,0.013751525441324686,0.10154312914820074,0.0025205122390056095,0.039271722276177014
measurement_noise_0.850,measurement_noise,142,80,oracle_event,64,True,14,17.889797461943985,0.15002754294592535,0.5798381349561855,0.037016127218860724,0.22,0.8,0.06,0.06997245705407465,0.22016186504381452,0.022983872781139274,0.10437273162634281
measurement_noise_0.850,measurement_noise,143,80,oracle_event,35,True,15,7.495362254288032,0.23276141137031664,0.6457832895814075,0.06288695259992157,0.22,0.8,0.06,0.012761411370316639,0.15421671041859253,0.002886952599921569,0.05662169146294358
measurement_noise_0.850,measurement_noise,144,80,oracle_event,,False,,0.0,0.2431460140435749,0.6818342397134425,0.06415923133631571,0.22,0.8,0.06,0.023146014043574886,0.11816576028655756,0.004159231336315711,0.048490335222149385
measurement_noise_0.850,measurement_noise,145,80,oracle_event,26,True,24,5.0729324203261505,0.22908533718652352,0.6637812597984243,0.06579024557022922,0.22,0.8,0.06,0.009085337186523518,0.13621874020157576,0.005790245570229224,0.050364774319442834
measurement_noise_0.850,measurement_noise,146,80,oracle_event,31,True,19,6.757705953445299,0.25092440416478523,0.6136767723139351,0.07039578602835109,0.22,0.8,0.06,0.03092440416478523,0.1863232276860649,0.01039578602835109,0.07588113929306707
measurement_noise_0.850,measurement_noise,147,80,oracle_event,45,True,5,6.6821151139442465,0.21118763276987873,0.6406172861888851,0.05406234262798323,0.22,0.8,0.06,0.00881236723012127,0.1593827138111149,0.0059376573720167705,0.058044246137750985
measurement_noise_0.850,measurement_noise,148,80,oracle_event,63,True,13,6.667742761594778,0.21613916866616156,0.6324359810142568,0.06238766097651682,0.22,0.8,0.06,0.003860831333838438,0.16756401898574325,0.0023876609765168255,0.05793750376536617
measurement_noise_0.850,measurement_noise,149,80,oracle_event,53,True,3,6.210649028830499,0.22764477286638918,0.6567686840424448,0.05592227989151887,0.22,0.8,0.06,0.007644772866389177,0.14323131595755523,0.004077720108481127,0.051651269644141844
measurement_noise_0.850,measurement_noise,150,80,oracle_event,46,True,4,11.966840427980094,0.19545605315909925,0.628799813641769,0.051280377324394506,0.22,0.8,0.06,0.02454394684090075,0.1712001863582311,0.008719622675605491,0.06815458529157911
measurement_noise_0.850,measurement_noise,151,80,oracle_event,29,True,21,4.874031119919367,0.22371569552339113,0.658303184074853,0.05928438827172014,0.22,0.8,0.06,0.003715695523391127,0.14169681592514705,0.000715611728279858,0.04870937439227268
measurement_noise_0.850,measurement_noise,152,80,oracle_event,54,True,4,4.9854426345461365,0.24237577564523777,0.6780779233148189,0.06347613446675418,0.22,0.8,0.06,0.022375775645237767,0.12192207668518118,0.0034761344667541827,0.04925799559905771
measurement_noise_0.850,measurement_noise,153,80,oracle_event,35,True,15,6.164116559850223,0.2441543615245691,0.6681782752283044,0.0642571490019258,0.22,0.8,0.06,0.024154361524569096,0.13182172477169563,0.0042571490019258085,0.05341107843273018
measurement_noise_0.850,measurement_noise,154,80,oracle_event,45,True,5,7.382493450265751,0.2203213314968503,0.6669633009511351,0.06401086184885799,0.22,0.8,0.06,0.00032133149685029117,0.13303669904886495,0.004010861848857988,0.045789630798191074
measurement_noise_0.850,measurement_noise,155,80,oracle_event,70,True,20,13.98045377203134,0.2483524718300093,0.6678727592362846,0.06560265380792346,0.22,0.8,0.06,0.0283524718300093,0.1321272407637154,0.005602653807923463,0.05536078880054939
measurement_noise_0.850,measurement_noise,156,80,oracle_event,57,True,7,5.96197260932511,0.22488067944308587,0.7091397722550137,0.05974356767281664,0.22,0.8,0.06,0.004880679443085872,0.09086022774498637,0.0002564323271833577,0.031999113171751865
measurement_noise_0.850,measurement_noise,157,80,oracle_event,,False,,0.0,0.23629223158146773,0.6859948858020294,0.06276744110935085,0.22,0.8,0.06,0.016292231581467725,0.11400511419797066,0.002767441109350857,0.044354928962929745
measurement_noise_0.850,measurement_noise,158,80,oracle_event,40,True,10,9.043070309610702,0.2410664289090336,0.6872589874865807,0.06608600969547207,0.22,0.8,0.06,0.021066428909033597,0.11274101251341939,0.006086009695472072,0.046631150372641685
measurement_noise_0.850,measurement_noise,159,80,oracle_event,49,True,1,4.785196412892164,0.1536694919848068,0.5890529436141176,0.03722250084796613,0.22,0.8,0.06,0.06633050801519319,0.2109470563858824,0.022777499152033864,0.10001835451770315
measurement_noise_0.850,measurement_noise,160,80,oracle_event,45,True,5,5.915623346719242,0.2578329399611004,0.6450375537422717,0.0648780567419147,0.22,0.8,0.06,0.037832939961100404,0.15496244625772837,0.004878056741914702,0.06589114765358116
measurement_noise_0.850,measurement_noise,161,80,oracle_event,41,True,9,7.902663273787533,0.2305534101789058,0.6704097927627395,0.060539717959113684,0.22,0.8,0.06,0.010553410178905792,0.12959020723726056,0.0005397179591136864,0.046894445125093345
measurement_noise_0.850,measurement_noise,162,80,oracle_event,49,True,1,5.648280988066438,0.18341987110782415,0.6115030069238815,0.046452865362444216,0.22,0.8,0.06,0.03658012889217585,0.18849699307611856,0.013547134637555781,0.07954141886861674
measurement_noise_0.850,measurement_noise,163,80,oracle_event,43,True,7,5.935037906782027,0.25093901244019906,0.6475802757289452,0.0648469620517192,0.22,0.8,0.06,0.03093901244019906,0.15241972427105488,0.004846962051719209,0.06273523292099105
measurement_noise_0.850,measurement_noise,164,80,oracle_event,,False,,0.0,0.2579863429207669,0.6133223915153543,0.07254563474902709,0.22,0.8,0.06,0.037986342920766886,0.18667760848464576,0.01254563474902709,0.07906986205147991
measurement_noise_0.850,measurement_noise,165,80,oracle_event,43,True,7,9.08085747125471,0.22486236382805985,0.6715354072159239,0.05976236101016143,0.22,0.8,0.06,0.004862363828059851,0.12846459278407618,0.00023763898983857057,0.04452153186732487
measurement_noise_0.850,measurement_noise,166,80,oracle_event,38,True,12,21.36049780080417,0.26573177078413834,0.6057095987613561,0.06985248860434831,0.22,0.8,0.06,0.04573177078413834,0.19429040123864394,0.009852488604348314,0.08329155354237687
measurement_noise_0.850,measurement_noise,167,80,oracle_event,44,True,6,6.315730077871614,0.23835887890146962,0.6856447971997461,0.0647859679410996,0.22,0.8,0.06,0.018358878901469616,0.11435520280025391,0.004785967941099603,0.045833349880941045
measurement_noise_0.850,measurement_noise,168,80,oracle_event,33,True,17,7.247066080120276,0.1749251620074303,0.6036153535221004,0.047214622222689656,0.22,0.8,0.06,0.0450748379925697,0.19638464647789966,0.012785377777310342,0.08474828741592656
measurement_noise_0.850,measurement_noise,169,80,oracle_event,47,True,3,33.06479624248359,0.19096878758619631,0.6178660392214818,0.04875599939008939,0.22,0.8,0.06,0.029031212413803686,0.1821339607785183,0.011244000609910605,0.07413639126741087
measurement_noise_0.850,measurement_noise,170,80,oracle_event,,False,,0.0,0.2630022095716195,0.6054941195798546,0.07017263942206653,0.22,0.8,0.06,0.043002209571619515,0.1945058804201455,0.010172639422066532,0.08256024313794384
measurement_noise_0.850,measurement_noise,171,80,oracle_event,43,True,7,13.027057747807998,0.2344427967284557,0.6668378449435884,0.061512211383283756,0.22,0.8,0.06,0.014442796728455692,0.1331621550564116,0.0015122113832837583,0.04970572105605035
measurement_noise_0.850,measurement_noise,172,80,oracle_event,31,True,19,5.834705036667471,0.2401045136454753,0.6810830529872599,0.06551709013723518,0.22,0.8,0.06,0.020104513645475303,0.11891694701274014,0.005517090137235184,0.04817951693181687
measurement_noise_0.850,measurement_noise,173,80,oracle_event,40,True,10,8.713819071920817,0.2515311925458295,0.5929843377686258,0.07342921924576193,0.22,0.8,0.06,0.031531192545829506,0.20701566223137424,0.01342921924576193,0.08399202467432189
measurement_noise_0.850,measurement_noise,174,80,oracle_event,30,True,20,5.1768561308285435,0.20530272773809474,0.6546161766512845,0.055448155796504896,0.22,0.8,0.06,0.014697272261905259,0.14538382334871558,0.004551844203495102,0.054877646604705316
measurement_noise_0.850,measurement_noise,175,80,oracle_event,31,True,19,8.80407507212897,0.2111663959144234,0.6510797431433515,0.055531050850355146,0.22,0.8,0.06,0.008833604085576596,0.14892025685664856,0.004468949149644852,0.05407427003062334
measurement_noise_0.850,measurement_noise,176,80,oracle_event,39,True,11,8.25076923149657,0.23142307749448454,0.7083774362515903,0.06339535584652056,0.22,0.8,0.06,0.01142307749448454,0.09162256374840971,0.0033953558465205647,0.03548033236313827
measurement_noise_0.850,measurement_noise,177,80,oracle_event,40,True,10,5.514325061816445,0.28310627065453686,0.5527775118604835,0.0710240882171195,0.22,0.8,0.06,0.06310627065453686,0.24722248813951653,0.011024088217119504,0.10711761567039096
measurement_noise_0.850,measurement_noise,178,80,oracle_event,50,True,0,7.148086307981052,0.2267910910473082,0.6674116560737258,0.0580502918419981,0.22,0.8,0.06,0.006791091047308212,0.13258834392627428,0.0019497081580018977,0.04710971437719479
measurement_noise_0.850,measurement_noise,179,80,oracle_event,72,True,22,8.669190670983562,0.22535205332179864,0.6606224375675471,0.0667981174473363,0.22,0.8,0.06,0.005352053321798639,0.13937756243245292,0.006798117447336299,0.050509244400529285
measurement_noise_0.850,measurement_noise,180,80,oracle_event,,False,,0.0,0.2391186112846006,0.6926389774569616,0.0656187385721802,0.22,0.8,0.06,0.0191186112846006,0.10736102254303848,0.005618738572180204,0.04403279079993976
measurement_noise_0.850,measurement_noise,181,80,oracle_event,48,True,2,20.99656335808346,0.1865272235371056,0.5887667657982683,0.04786031094916174,0.22,0.8,0.06,0.0334727764628944,0.2112332342017318,0.01213968905083826,0.08561523323848814
measurement_noise_0.850,measurement_noise,182,80,oracle_event,,False,,0.0,0.260286093934955,0.6329653209509314,0.06509577397180924,0.22,0.8,0.06,0.040286093934955,0.16703467904906866,0.005095773971809242,0.0708055156519443
measurement_noise_0.850,measurement_noise,183,80,oracle_event,42,True,8,8.61951482888041,0.21807411648697475,0.6494617481319598,0.05763528919323829,0.22,0.8,0.06,0.0019258835130252505,0.15053825186804026,0.002364710806761705,0.05160961539594241
measurement_noise_0.850,measurement_noise,184,80,oracle_event,49,True,1,5.792511581032409,0.19160337735701932,0.5940550272779518,0.050381005096278846,0.22,0.8,0.06,0.02839662264298068,0.20594497272204826,0.009618994903721152,0.08132019675625003
measurement_noise_0.850,measurement_noise,185,80,oracle_event,42,True,8,21.5673383055437,0.23953888847454108,0.6780038498996116,0.06580057357015645,0.22,0.8,0.06,0.019538888474541077,0.12199615010038845,0.005800573570156453,0.049111870715028656
measurement_noise_0.850,measurement_noise,186,80,oracle_event,43,True,7,5.000954520606491,0.16774779997749945,0.6048819390824315,0.04058664262226275,0.22,0.8,0.06,0.052252200022500556,0.19511806091756856,0.01941335737773725,0.08892787277260213
measurement_noise_0.850,measurement_noise,187,80,oracle_event,34,True,16,8.361358449601418,0.12162673359371226,0.5633005032895326,0.026556523328458214,0.22,0.8,0.06,0.09837326640628774,0.23669949671046742,0.03344347667154178,0.12283874659609897
measurement_noise_0.850,measurement_noise,188,80,oracle_event,29,True,21,8.589389633331365,0.22799796414370868,0.6278820698776011,0.07177192640249581,0.22,0.8,0.06,0.00799796414370868,0.17211793012239895,0.011771926402495816,0.06396260688953448
measurement_noise_0.850,measurement_noise,189,80,oracle_event,39,True,11,5.042657448058811,0.22594501836932493,0.6671975162778647,0.05994367949953877,0.22,0.8,0.06,0.005945018369324928,0.13280248372213532,5.632050046122661e-05,0.046267940863973823
measurement_noise_0.850,measurement_noise,190,80,oracle_event,46,True,4,13.192090408206784,0.23712154630301152,0.6817426485192047,0.06165305835627938,0.22,0.8,0.06,0.01712154630301152,0.1182573514807953,0.00165305835627938,0.045677318713362065
measurement_noise_0.850,measurement_noise,191,80,oracle_event,57,True,7,9.359027648321565,0.2174250592936696,0.6805046951714382,0.05652093670398537,0.22,0.8,0.06,0.0025749407063304086,0.11949530482856185,0.003479063296014627,0.0418497696103023
measurement_noise_0.850,measurement_noise,192,80,oracle_event,50,True,0,8.041296129383491,0.2368996557657678,0.6948611641023994,0.06505177600753893,0.22,0.8,0.06,0.016899655765767796,0.10513883589760065,0.005051776007538936,0.04236342255696913
measurement_noise_0.850,measurement_noise,193,80,oracle_event,37,True,13,8.786927294460106,0.2323020726844924,0.6889436488005423,0.061169845797887874,0.22,0.8,0.06,0.012302072684492404,0.11105635119945778,0.0011698457978878765,0.04150942322727935
measurement_noise_0.850,measurement_noise,194,80,oracle_event,51,True,1,10.386996912316313,0.1693432082344394,0.5968566249468219,0.0415545720607846,0.22,0.8,0.06,0.050656791765560594,0.20314337505317814,0.0184454279392154,0.09074853158598471
measurement_noise_0.850,measurement_noise,195,80,oracle_event,35,True,15,6.066790301317438,0.16424093423572314,0.6097901390288852,0.03928645541895154,0.22,0.8,0.06,0.05575906576427686,0.1902098609711148,0.02071354458104846,0.08889415710548004
measurement_noise_0.850,measurement_noise,196,80,oracle_event,51,True,1,10.065753552285726,0.14742175465201757,0.5907268957328514,0.033062707765230556,0.22,0.8,0.06,0.07257824534798243,0.20927310426714862,0.02693729223476944,0.10292954728330017
measurement_noise_0.850,measurement_noise,197,80,oracle_event,,False,,0.0,0.23232534338952163,0.7004400334331724,0.06243837461260866,0.22,0.8,0.06,0.012325343389521626,0.09955996656682764,0.0024383746126086653,0.03810789485631931
measurement_noise_0.850,measurement_noise,198,80,oracle_event,45,True,5,12.608909518244369,0.23071244588560258,0.7137537035802146,0.06050135864555024,0.22,0.8,0.06,0.010712445885602578,0.08624629641978543,0.0005013586455502456,0.032486700316979415
measurement_noise_0.850,measurement_noise,199,80,oracle_event,38,True,12,8.863407106949385,0.21757950466627568,0.6543972234970131,0.056776783160120574,0.22,0.8,0.06,0.0024204953337243207,0.14560277650298692,0.003223216839879424,0.050415496225530224
process_disturbance_2.70,process_disturbance,100,80,oracle_event,37,True,13,6.174990626544384,0.3887648766516457,0.23450381998314948,0.06292468207729822,0.46,0.06,0.06,0.0712351233483543,0.17450381998314948,0.0029246820772982213,0.08288787513626733
process_disturbance_2.70,process_disturbance,101,80,oracle_event,47,True,3,13.515084130628109,0.3316664986050245,0.3771480922702045,0.061443897836928094,0.46,0.06,0.06,0.1283335013949755,0.3171480922702045,0.0014438978369280958,0.14897516383403603
process_disturbance_2.70,process_disturbance,102,80,oracle_event,49,True,1,4.6738579884269615,0.24561365150210596,0.44951747367487915,0.04539300723610129,0.46,0.06,0.06,0.21438634849789406,0.38951747367487916,0.014606992763898707,0.20617027164555732
process_disturbance_2.70,process_disturbance,103,80,oracle_event,50,True,0,52.09925591963014,0.4170933422335329,0.14598552705832998,0.060423583219991125,0.46,0.06,0.06,0.04290665776646713,0.08598552705832999,0.0004235832199911277,0.04310525601492941
process_disturbance_2.70,process_disturbance,104,80,oracle_event,43,True,7,4.960867322690229,0.4267104428417721,0.13396617809375594,0.062348779792036624,0.46,0.06,0.06,0.0332895571582279,0.07396617809375594,0.002348779792036626,0.036534838348006825
process_disturbance_2.70,process_disturbance,105,80,oracle_event,41,True,9,6.35631708831303,0.4276824735882617,0.12920762079251477,0.06042002336300612,0.46,0.06,0.06,0.032317526411738295,0.06920762079251477,0.0004200233630061237,0.03398172352241973
process_disturbance_2.70,process_disturbance,106,80,oracle_event,50,True,0,39.596141304105345,0.37954195625112025,0.2336312048374692,0.06342157898310852,0.46,0.06,0.06,0.08045804374887977,0.1736312048374692,0.0034215789831085197,0.08583694252315249
process_disturbance_2.70,process_disturbance,107,80,oracle_event,40,True,10,5.72012054587706,0.4197235344524989,0.1579163841967015,0.061824990875550045,0.46,0.06,0.06,0.04027646554750114,0.09791638419670151,0.0018249908755500477,0.046672613539917564
process_disturbance_2.70,process_disturbance,108,80,oracle_event,50,True,0,13.007580239698845,0.35616716115258135,0.2871343379309574,0.06243499536814069,0.46,0.06,0.06,0.10383283884741867,0.2271343379309574,0.002434995368140694,0.11113405738217225
process_disturbance_2.70,process_disturbance,109,80,oracle_event,50,True,0,16.045498107059615,0.37423781299179737,0.27488566363068795,0.06658085004537688,0.46,0.06,0.06,0.08576218700820265,0.21488566363068795,0.006580850045376882,0.10240956689475583
process_disturbance_2.70,process_disturbance,110,80,oracle_event,50,True,0,21.842777763266117,0.3884938680310687,0.23152497528116717,0.06080567982324849,0.46,0.06,0.06,0.0715061319689313,0.17152497528116717,0.0008056798232484938,0.08127892902444898
process_disturbance_2.70,process_disturbance,111,80,oracle_event,50,True,0,12.599336210139956,0.39031885892377494,0.2291197957408838,0.06383500436012832,0.46,0.06,0.06,0.06968114107622508,0.16911979574088382,0.003835004360128319,0.08087864705907907
