block,generation_seed,test_index,predicted_risk,predicted_loss_k1,predicted_loss_k2,predicted_loss_k3,predicted_loss_spread,true_loss_k1,true_loss_k2,true_loss_k3,true_best_loss,true_loss_spread,true_best_action,true_responsive_action,true_safe_action_count,primary_safe_action_count,support_safe_action_count,primary_action,support_action,primary_regret,support_regret,support_under,support_over,support_distance_k1,support_distance_k2,support_distance_k3,support_distance_selected,safety_score_selected,downside_score_selected,context_benefit_probability,context_release_probability,context_anchor_age,context_trigger_score,context_feature_distance,context_current_mismatch_indicator,context_current_parameter_estimate
block_086,44028,63,0.039432491740782,0.2789678295620076,0.24542445618911674,0.24898394684890565,0.03354337337289087,0.18461043192928328,0.18461043192928328,0.18461043192928328,0.18461043192928328,0.0,1,2,2,1,2,3,2,0.0,0.0,0,1,2.4870163151909153,2.4870163151909153,2.4870163151909153,2.4870163151909153,0.8214449404761907,0.0002849754139635202,0.7113315389713738,0.2263012775668155,12.0,6.337855453748655,1.2648722031868873,0.01837793865890355,0.9221086439487163
block_086,44028,64,0.05456130704044455,0.18570465847447282,0.17478706121497348,0.18046759056910924,0.01091759725949934,0.10057283201794201,0.10057283201794201,0.10057283201794201,0.10057283201794201,0.0,1,2,2,1,2,3,2,0.0,0.0,0,1,2.4222416506827904,2.4222416506827904,2.4222416506827904,2.4222416506827904,0.6107410714285717,5.432659232994473e-05,0.7422372070570493,0.2043812580343574,22.0,6.337855453748655,1.0613025504543596,0.03373340765553464,0.9190875438621414
block_086,44028,65,0.04116770024816773,0.09598130041531962,0.09226576306359888,0.08261404176153986,0.01336725865377976,0.05223462346545027,0.05223462346545027,0.05223462346545027,0.05223462346545027,0.0,1,3,1,1,1,3,3,0.0,0.0,0,1,1.8292897239772272,1.8292897239772272,1.8292897239772272,1.8292897239772272,0.9765937499999998,0.0,0.7407660186827983,0.19130028697556892,32.0,6.337855453748655,0.9183724908311592,0.3445221928793065,0.9199358462851871
block_086,44028,66,0.021650629657851056,0.07043550548781344,0.08359507334723104,0.13728536505667951,0.06684985956886608,0.02449777082635555,0.02449777082635555,0.02449777082635555,0.02449777082635555,0.0,1,1,2,1,2,2,1,0.0,0.0,0,0,1.3361864845940257,1.3361864845940257,1.3361864845940257,1.3361864845940257,0.8060252976190477,0.008341138983302649,0.654289982771373,0.458227887051183,52.0,6.337855453748655,0.7079909427756936,0.3100614939622194,0.9197738375197821
block_086,44028,67,0.021376018479341098,0.1826614314014549,0.18803586075419776,0.19629420247638363,0.013632771074928718,0.22150040640383556,0.22150040640383556,0.22150040640383556,0.22150040640383556,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,1.6080676818027642,1.6080676818027642,1.6080676818027642,1.6080676818027642,0.7132916666666667,0.0,0.7682620027429111,0.28287750445326065,10.0,5.307625746477998,0.7040646536533623,0.3404198914672483,0.918574217742052
block_086,44028,68,0.02644945967689055,0.14431626935787156,0.16253099577175975,0.19296361602493833,0.04864734666706677,0.11143438398804695,0.11143438398804695,0.11143438398804695,0.11143438398804695,0.0,1,1,2,1,1,2,2,0.0,0.0,0,1,2.100531628113023,2.100531628113023,2.100531628113023,2.100531628113023,0.32260069444444434,0.0005220948224121874,0.6612291958960718,0.4616342103084369,30.0,5.307625746477998,0.517956967753977,0.03925734127395693,0.9197223897534503
block_086,44028,69,0.014383357370353553,0.2323315585468157,0.2708421610801643,0.2535483893819553,0.03851060253334859,0.0570067344429677,0.0570067344429677,0.0570067344429677,0.0570067344429677,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,2.5490031015546526,2.5490031015546526,2.5490031015546526,2.5490031015546526,0.7311398809523811,0.0,0.7852230622550831,0.23589196248489963,10.0,9.108921018534954,0.9382487662268484,0.4438121586849455,0.9303523974270177
block_086,44028,70,0.0180038081028443,0.11890197047061205,0.1439073219881266,0.14299256561952264,0.025005351517514568,0.027720172818225104,0.027720172818225104,0.027720172818225104,0.027720172818225104,0.0,1,1,2,1,2,3,1,0.0,0.0,0,0,1.9898946107960302,1.9898946107960302,1.9898946107960302,1.9898946107960302,0.6992341269841269,0.004468083858188119,0.7058046802534885,0.2793078021638903,30.0,9.108921018534954,0.7172491203816911,0.10658622892901495,0.9237009573683767
block_086,44028,71,0.026675863326962968,0.27364036787533147,0.2429216815087117,0.24637674292501413,0.030718686366619757,0.34671394699253144,0.24565544890648805,0.24565544890648805,0.24565544890648805,0.10105849808604339,2,2,2,1,2,3,2,0.0,0.0,0,0,1.7087444779073497,1.7087444779073497,1.7087444779073497,1.7087444779073497,0.9172247023809526,0.0002510212937573047,0.6909284635815569,0.25683162104740576,9.0,10.795117494348787,1.1031663584651834,0.012900906530676133,0.9184148470662713
block_086,44028,72,0.015777394035823015,0.2596234567494084,0.26806301706525765,0.2926898320012914,0.033066375251882996,0.24861832060145048,0.1475598225154071,0.1475598225154071,0.1475598225154071,0.10105849808604336,2,2,1,1,1,2,2,0.0,0.0,0,0,2.1681165226660815,2.1681165226660815,2.1681165226660815,2.1681165226660815,0.8162529761904761,7.469704929609872e-05,0.725147972816704,0.23773698637487173,19.0,10.795117494348787,0.9228421152071351,0.0041012785806398945,0.9260509537627063
block_086,44028,73,0.01191034239760222,0.1635289985601087,0.28510377788728325,0.3400022298776245,0.17647323131751583,0.18875684619232858,0.0876983481062852,0.0876983481062852,0.0876983481062852,0.10105849808604338,2,1,1,1,1,1,1,0.10105849808604338,0.10105849808604338,1,0,2.6862894685044063,2.6862894685044063,2.6862894685044063,2.6862894685044063,0.8722380952380953,0.0015039583962532547,0.6768992853182623,0.31633705590485733,29.0,10.795117494348787,0.858398791114476,1.2436011644990046,0.9167141315630823
block_086,44028,74,0.01940017178245015,0.04890377219912887,0.08045818948492231,0.1234174442871642,0.07451367208803533,0.13731885652711148,0.03626035844106812,0.03626035844106812,0.03626035844106812,0.10105849808604336,2,1,1,1,1,1,1,0.10105849808604336,0.10105849808604336,1,0,1.2248528740864049,1.2248528740864049,1.2248528740864049,1.2248528740864049,0.9791860119047616,0.0005641318179061397,0.6436193270819622,0.504821301700796,49.0,10.795117494348787,0.5893354495735121,0.33597144792156514,0.9182510105327494
block_086,44028,75,0.038369051884145286,0.13416446981796382,0.1310480360196007,0.13168071633020365,0.0031164337983631274,0.06975221540755915,0.06975221540755915,0.06975221540755915,0.06975221540755915,0.0,1,2,2,1,1,3,3,0.0,0.0,0,1,1.9454864866321948,1.9454864866321948,1.9454864866321948,1.9454864866321948,0.94975,0.0,0.7967816411304798,0.2123622810569489,5.0,4.612339812534982,1.2288601865261208,0.0682326169625127,0.921920792566614
block_086,44028,76,0.020823178002850634,0.19276771006094898,0.20675492737105755,0.18169687137796112,0.025058055993096434,0.0323640996303722,0.0323640996303722,0.0323640996303722,0.0323640996303722,0.0,1,3,1,1,1,3,3,0.0,0.0,0,1,1.8203975660695089,1.8203975660695089,1.8203975660695089,1.8203975660695089,0.9483750000000001,0.0,0.7229704095672254,0.24202768913846257,25.0,4.612339812534982,0.9442989523736384,0.3682395209825574,0.9146050680200727
block_086,44028,77,0.033018329617326155,0.16677999938658225,0.2048903565942805,0.20766671907226508,0.04088671968568283,0.08751857379028025,0.09250364938058278,0.10090786232349515,0.08751857379028025,0.013389288533214902,1,1,1,1,1,3,3,0.013389288533214902,0.013389288533214902,0,1,10.920602914006954,10.920602914006954,10.920602914006954,10.920602914006954,0.39968749999999986,0.0,0.559164316504471,0.5766872660193231,28.0,4.643406786813982,0.45612876688960574,0.4941604092168741,0.8636205673602559
block_086,44028,78,0.013178251270758237,0.11165570887571401,0.1368316745264995,0.19377134012515054,0.08211563124943654,0.06615750042111722,0.07456171336402959,0.07456171336402959,0.06615750042111722,0.008404212942912367,1,1,1,1,1,1,1,0.0,0.0,0,0,9.63464868414937,9.63464868414937,9.63464868414937,9.63464868414937,0.844139880952381,0.010120603247340845,0.41965533522990767,0.6204392425971482,48.0,4.643406786813982,0.3557779989805286,3.6424014643471407,0.8746073203828321
block_086,44028,79,0.024276729081922837,0.3297173803888398,0.2934451174555971,0.31018721466179966,0.036272262933242705,0.047992044997562176,0.028909508750721125,0.028909508750721125,0.028909508750721125,0.01908253624684105,2,2,2,1,1,3,3,0.0,0.0,0,1,10.174166471980627,10.174166471980627,10.174166471980627,10.174166471980627,0.5169255952380951,0.0,0.6102824095237098,0.5316305885938246,8.0,12.87174256952142,0.5213011445756385,0.5315507130125312,0.8683484489962604
block_086,44028,80,0.023781799691434537,0.3519366025560537,0.3381132375486134,0.35895373523711993,0.020840497688506543,0.0635230377518161,0.0635230377518161,0.0635230377518161,0.0635230377518161,0.0,1,2,2,1,1,3,3,0.0,0.0,0,1,12.901543452105756,12.901543452105756,12.901543452105756,12.901543452105756,0.6025952380952379,0.0,0.6555263296565951,0.49859075679011783,10.0,5.340034493964086,0.9053670930420451,0.3531818311566704,0.8531475496066327
block_086,44028,81,0.016819991545408138,0.16603000858044953,0.17894885724139853,0.17199209681810962,0.012918848660949,0.04512647421315399,0.03450160094447705,0.03450160094447705,0.03450160094447705,0.010624873268676935,2,3,1,1,1,3,3,0.0,0.0,0,1,14.111922446887508,14.111922446887508,14.111922446887508,14.111922446887508,0.5578749999999999,0.0,0.5641594879426901,0.5652441649397909,11.0,4.6325635542515675,0.3613301488842878,0.5259458267043865,0.8468043081548662
block_086,44028,82,0.019002383238537708,0.19221342315952122,0.21334134073666108,0.22816427316393434,0.035950850004413115,0.0674373119282794,0.06482654669030553,0.06790155696152066,0.06482654669030553,0.003075010271215123,2,1,1,1,1,3,3,0.003075010271215123,0.003075010271215123,0,1,10.154765775654772,10.154765775654772,10.154765775654772,10.154765775654772,0.4606056547619044,0.0,0.6693240750841233,0.5200384440394038,7.0,4.6724561345647375,0.4868249388039772,0.06446841568888412,0.866725676884558
block_086,44028,83,0.01599863199469131,0.11266797457842363,0.1561949353593757,0.17168276236607288,0.05901478778764925,0.02516235005931371,0.028237360330528826,0.028237360330528826,0.02516235005931371,0.003075010271215116,1,1,1,1,1,1,1,0.0,0.0,0,0,11.541353910078161,11.541353910078161,11.541353910078161,11.541353910078161,0.8526398809523811,0.004215651550476674,0.5733619660742997,0.5745014310707324,27.0,4.6724561345647375,0.40191539334109583,0.06233366362246819,0.8602006852281875
block_086,44028,84,0.022014785947829033,0.28893627635694147,0.28331785653101293,0.3602372895418295,0.07691943301081655,0.02224772138102557,0.03424829843341145,0.03424829843341145,0.02224772138102557,0.012000577052385879,1,2,1,1,1,2,2,0.012000577052385879,0.012000577052385879,0,1,13.163613422826952,13.163613422826952,13.163613422826952,13.163613422826952,0.7213075396825396,0.004987846204192603,0.6206743119269773,0.527253417793154,8.0,9.709905011908447,0.6150869484741983,0.25133866059624477,0.8521765389557038
block_086,44028,85,0.02956261765289468,0.15942836624128162,0.18080967781704294,0.19602869486538926,0.03660032862410764,0.04217137166823337,0.02645334827688231,0.02645334827688231,0.02645334827688231,0.01571802339135106,2,3,1,1,1,3,3,0.0,0.0,0,1,12.34681582014316,12.34681582014316,12.34681582014316,12.34681582014316,0.48775148809523783,0.0,0.5971509624631675,0.552889770735282,13.0,5.448543569331652,0.4431946929661385,0.10824555551318803,0.8556667513773644
block_086,44028,86,0.019814024894506635,0.2456207489101085,0.23683760007297702,0.2972500261264174,0.060412426053440355,0.02680202767642027,0.03229559959224063,0.03229559959224063,0.02680202767642027,0.005493571915820363,1,2,1,1,1,2,2,0.005493571915820363,0.005493571915820363,0,1,11.146423316711415,11.146423316711415,11.146423316711415,11.146423316711415,0.7841096230158731,0.0009145257954921396,0.6270946167123645,0.524539105450952,4.0,6.365004060474811,0.5854745917637506,0.21273135949833283,0.8620145219885706
block_086,44029,0,0.001450784367503838,0.05294292272086549,0.08201914090372865,0.08970503660938739,0.0367621138885219,0.024407392899653775,0.024407392899653775,0.024407392899653775,0.024407392899653775,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,4.303298062683817,4.303298062683817,4.303298062683817,4.303298062683817,0.6818273809523808,0.03912871554172399,0.7176747103567683,0.2009217681532791,41.0,35.526543359041824,0.9184772774326379,0.2836397906576259,0.921864388471615
block_086,44029,1,0.03488334682809127,0.23006529908585796,0.21849658420867293,0.23728881576725416,0.01879223155858123,0.20069728348501487,0.20069728348501487,0.20069728348501487,0.20069728348501487,0.0,1,2,2,1,2,3,2,0.0,0.0,0,1,2.1018127238293998,2.1018127238293998,2.1018127238293998,2.1018127238293998,0.8782440476190477,0.0007403162674855914,0.7106939145772502,0.24960206518489444,11.0,7.114455379828495,1.2114220843984354,0.07898471910804994,0.9138851868605415
block_086,44029,2,0.011536407848172385,0.23743418854668538,0.26260636646361474,0.24888572959803765,0.025172177916929356,0.1058312734493337,0.1058312734493337,0.1058312734493337,0.1058312734493337,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,1.7777238439449001,1.7777238439449001,1.7777238439449001,1.7777238439449001,0.6752708333333335,0.0,0.7903988075302117,0.18608659780839445,21.0,7.114455379828495,1.0427932668309827,0.3726537429871935,0.9248167963671985
block_086,44029,3,0.02828999590474057,0.1480750492867637,0.15579511105217986,0.16094143053769702,0.012866381250933312,0.059933193311279456,0.059933193311279456,0.059933193311279456,0.059933193311279456,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,1.6927021953551282,1.6927021953551282,1.6927021953551282,1.6927021953551282,0.9529999999999998,0.0,0.7160928859475608,0.23075087224497376,31.0,7.114455379828495,0.8990717877380215,0.041035449713276544,0.9204002282855187
block_086,44029,4,0.018496308451041218,0.08611111255176807,0.09643463748245237,0.13755491200823236,0.051443799456464295,0.026761270986230195,0.026761270986230195,0.026761270986230195,0.026761270986230195,0.0,1,1,2,1,1,2,2,0.0,0.0,0,1,1.634746640899116,1.634746640899116,1.634746640899116,1.634746640899116,0.5301066468253971,7.856803014379744e-05,0.6926551130180445,0.3699133641966905,51.0,7.114455379828495,0.8061606461948218,0.24658768736238285,0.916145410401794
block_086,44029,5,0.012286467502917564,0.2958224052179072,0.2854506964550201,0.3079924850235723,0.022541788568552212,0.38783372233540014,0.3420881683250477,0.3420881683250477,0.3420881683250477,0.04574555401035246,2,2,1,1,1,2,2,0.0,0.0,0,0,3.546466292566297,3.546466292566297,3.546466292566297,3.546466292566297,0.7833902867965363,0.0005980334249303415,0.6505145109348918,0.4224473136761036,9.0,15.867083536520981,0.5677089373960795,2.2415079612040114,0.918754323178798
block_086,44029,6,0.011035634915598216,0.30484987989866374,0.29303925866925584,0.3155168779288139,0.022477619259558046,0.2573428226067187,0.21159726859636624,0.21159726859636624,0.21159726859636624,0.04574555401035246,2,2,1,1,1,2,2,0.0,0.0,0,0,2.885271384744591,2.885271384744591,2.885271384744591,2.885271384744591,0.7812886904761908,0.0012351978566309395,0.6907789827992739,0.35628125152921636,19.0,15.867083536520981,0.5064077047462868,0.19667640913187717,0.9218516892981876
block_086,44029,7,0.015981330160676318,0.05362089344104409,0.1214361716512126,0.14683125148372125,0.09321035804267716,0.14735601339239932,0.10161045938204684,0.10161045938204684,0.10161045938204684,0.04574555401035248,2,1,1,1,1,1,1,0.04574555401035248,0.04574555401035248,1,0,2.88402495986344,2.88402495986344,2.88402495986344,2.88402495986344,0.8382440476190477,0.015147343188352093,0.5307080305417735,0.7731507392542498,39.0,15.867083536520981,0.27355526153248105,0.007557477884317349,0.9172362671855337
block_086,44029,8,0.019688208733497792,0.23363946516876075,0.25818459075914924,0.2542860836562191,0.02454512559038849,0.13651612738434132,0.13651612738434132,0.13651612738434132,0.13651612738434132,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,1.8728220409766183,1.8728220409766183,1.8728220409766183,1.8728220409766183,0.7808363095238094,0.0,0.8371406246221925,0.2037995592335142,2.0,4.783886377017327,1.283138567580822,0.6100800033445343,0.9248411706086843
block_086,44029,9,0.03215774292802512,0.14540044361928958,0.14426901348447108,0.14744340802284503,0.0031743945383739536,0.08925994670265505,0.08925994670265505,0.08925994670265505,0.08925994670265505,0.0,1,2,2,1,2,3,2,0.0,0.0,0,1,1.8059017041899927,1.8059017041899927,1.8059017041899927,1.8059017041899927,0.6564226190476191,0.00037610476624643055,0.7929815561841164,0.22639078652498254,12.0,4.783886377017327,1.051415435088885,0.054303427623651736,0.9156750982073459
block_086,44029,10,0.025629801958025212,0.22172939966652544,0.29623264885422074,0.343947321386977,0.12221792172045154,0.05705565336855672,0.05705565336855672,0.05705565336855672,0.05705565336855672,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,3.033216940100586,3.033216940100586,3.033216940100586,3.033216940100586,0.901907738095238,0.002313145243304011,0.5514475090010139,0.48445895101148984,32.0,4.783886377017327,0.8760316995216922,2.096823514759016,0.9157699510432942
block_086,44029,11,0.027739142561067968,0.17855752008165257,0.19198961877070672,0.18968464655182257,0.01343209868905415,0.1356461298492555,0.1356461298492555,0.1356461298492555,0.1356461298492555,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,2.4173431276209816,2.4173431276209816,2.4173431276209816,2.4173431276209816,0.9024523809523813,0.0,0.839426360240201,0.19275374307563284,6.0,5.164998282601772,1.37403966011617,0.8547649783217632,0.9174084852045659
block_086,44029,12,0.03240688309323558,0.3279321126282203,0.3453621513644486,0.398779349655717,0.07084723702749668,0.0898285955715961,0.0898285955715961,0.0898285955715961,0.0898285955715961,0.0,1,1,2,1,1,2,2,0.0,0.0,0,1,3.4574750058859536,3.4574750058859536,3.4574750058859536,3.4574750058859536,0.19879166666666662,0.014183653409667547,0.6835902513244709,0.33430930835564066,16.0,5.164998282601772,1.149421838398794,2.3309252917663814,0.9182282725812835
block_086,44029,13,0.036789241731469184,0.1423003182203055,0.15859117759519561,0.15514658898751085,0.01629085937489011,0.025606210536360387,0.025606210536360387,0.025606210536360387,0.025606210536360387,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,2.1732777036493585,2.1732777036493585,2.1732777036493585,2.1732777036493585,0.9434791666666662,0.0,0.7262982382185947,0.21711216140570289,36.0,5.164998282601772,0.972937623987973,0.406528794257458,0.9167682944996732
block_086,44029,14,0.04199893690868147,0.2566585269846245,0.2544307140338318,0.29947735001786546,0.04504663598403369,0.4304977162010306,0.4734614345351851,0.5057058280265871,0.4304977162010306,0.07520811182555653,1,2,1,1,1,2,2,0.042963718334154466,0.042963718334154466,0,1,4.015141187521004,4.015141187521004,4.015141187521004,4.015141187521004,0.762690386002886,0.007695818359262739,0.5571481261182678,0.5345911026278896,4.0,12.763544967627332,0.44167662314631856,0.6827485446952567,0.9195398201939277
block_086,44029,15,0.045870189793147845,0.22429294567131014,0.22553353316224337,0.250941755692043,0.026648810020732883,0.34176778862473767,0.33629440635463315,0.33337447795552255,0.33337447795552255,0.008393310669215115,3,3,1,1,1,3,3,0.0,0.0,0,0,4.120200745855472,4.120200745855472,4.120200745855472,4.120200745855472,0.2754464285714286,0.0,0.5648910676637657,0.5581502594754723,14.0,12.763544967627332,0.47637044171195225,0.17924285955812297,0.9189802597801909
block_086,44029,16,0.024828192915111614,0.26468122617840983,0.2773818455180396,0.29979129876779936,0.03511007258938953,0.2271019352072156,0.22418200680810502,0.18646423104659848,0.18646423104659848,0.04063770416061713,3,3,1,1,1,3,3,0.0,0.0,0,0,2.975608452951969,2.975608452951969,2.975608452951969,2.975608452951969,0.26650892857142866,0.0,0.6120234274373813,0.5486110857918438,24.0,12.763544967627332,0.4048686752934131,0.22211286566920344,0.9205408374881362
block_086,44029,17,0.012267163852208444,0.07982932297460829,0.17551756636271162,0.21564043772554858,0.1358111147509403,0.12791163192259727,0.09019385616109074,0.09019385616109074,0.09019385616109074,0.03771777576150653,2,1,1,1,1,1,1,0.03771777576150653,0.03771777576150653,1,0,3.1391261952231515,3.1391261952231515,3.1391261952231515,3.1391261952231515,0.9126190476190478,0.004117754341603776,0.4688340351742276,0.7893696511763798,44.0,12.763544967627332,0.20898273088744782,0.10645908623367166,0.9258693525766063
block_086,44029,18,0.017441219757681693,0.26957628519884097,0.2817886011814286,0.3314175546630964,0.061841269464255444,0.07875455424639301,0.07875455424639301,0.07875455424639301,0.07875455424639301,0.0,1,1,2,1,1,2,2,0.0,0.0,0,1,2.891994340304861,2.891994340304861,2.891994340304861,2.891994340304861,0.2900699404761905,0.00010914543251989322,0.7342247777456687,0.3158656939201896,5.0,8.481146755953668,0.8758172762289784,1.5227977455823403,0.9131796890460219
block_086,44029,19,0.01632387205860614,0.3360845113951252,0.38305846622952533,0.4238812770608554,0.08779676566573019,0.02528943640945205,0.02528943640945205,0.02528943640945205,0.02528943640945205,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.4043461615806576,2.4043461615806576,2.4043461615806576,2.4043461615806576,0.9314166666666667,0.0031009271751253724,0.6798263887924314,0.2871380949710475,25.0,8.481146755953668,0.7362813594838329,0.3554646213379366,0.9208104439023004
block_086,44029,20,0.011592531412699881,0.15220046024945913,0.1538343126155505,0.16541042968337147,0.013209969433912339,0.24724185400084142,0.24724185400084142,0.24724185400084142,0.24724185400084142,0.0,1,1,3,1,2,3,2,0.0,0.0,0,1,1.7523152865746137,1.7523152865746137,1.7523152865746137,1.7523152865746137,0.6957708333333337,0.0,0.7896276797721467,0.24189268890117652,10.0,11.583959134407792,0.9001224197180073,0.21824896008188477,0.9128284957945475
block_086,44029,21,0.01022002282609978,0.26888129626398016,0.2890371526557392,0.3120890137040575,0.04320771744007734,0.1518274128635396,0.1518274128635396,0.1518274128635396,0.1518274128635396,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.1690343026048007,2.1690343026048007,2.1690343026048007,2.1690343026048007,0.7600952380952379,0.003751272346452595,0.7522014646878491,0.24461241391462604,20.0,11.583959134407792,0.7776369311336344,0.8019017504593806,0.9265152004639589
block_086,44029,22,0.018349726395863894,0.06872261714576831,0.12395682298082583,0.15752824869069876,0.08880563154493044,0.0752627753376326,0.0752627753376326,0.0752627753376326,0.0752627753376326,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.9158004449570574,1.9158004449570574,1.9158004449570574,1.9158004449570574,0.9614791666666666,0.0007891060031923547,0.6281497153803367,0.49687954040498394,40.0,11.583959134407792,0.5435641305093767,0.45968151911159016,0.921773057383683
block_086,44029,23,0.013010365401662722,0.27878091274272776,0.2884938649661399,0.29890109258761405,0.020120179844886288,0.20496378119412276,0.20496378119412276,0.20496378119412276,0.20496378119412276,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,1.9625580870500179,1.9625580870500179,1.9625580870500179,1.9625580870500179,0.6833690476190476,0.0,0.7756693806418969,0.20333235579920297,7.0,7.776869571928644,1.4773561645383642,0.4339173985126608,0.9291642907971938
block_086,44029,24,0.017200458263513442,0.17430945761849448,0.171844341926685,0.16756847661588622,0.006740981002608254,0.11140739840748803,0.11140739840748803,0.11140739840748803,0.11140739840748803,0.0,1,3,1,1,1,3,3,0.0,0.0,0,1,1.9880038114020409,1.9880038114020409,1.9880038114020409,1.9880038114020409,0.8776577380952382,0.0,0.8097592537851354,0.2036478727340081,17.0,7.776869571928644,1.2804182497665546,1.261470257913859,0.914168977370929
block_086,44029,25,0.01741551451037013,0.16033019273301688,0.2077370813738435,0.22676994115775562,0.06643974842473874,0.05754505836086281,0.05754505836086281,0.05754505836086281,0.05754505836086281,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.0016255042129565,2.0016255042129565,2.0016255042129565,2.0016255042129565,0.7138452380952378,0.016671722242356926,0.7479490475781678,0.19612216228526244,27.0,7.776869571928644,1.0684017879652847,0.001231904548744003,0.9230145019109127
block_086,44029,26,0.011225816568565196,0.06322587432035764,0.10821137593666609,0.13725919528187838,0.07403332096152074,0.025677631272483546,0.025677631272483546,0.025677631272483546,0.025677631272483546,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.6047479359736205,2.6047479359736205,2.6047479359736205,2.6047479359736205,0.9024255952380955,0.010570555908902919,0.7095557079102041,0.29547685233126403,47.0,7.776869571928644,0.8947970762824752,0.15478232071590348,0.9246825975573664
block_086,44029,27,0.0181629545357202,0.3791218345930241,0.3732301534840653,0.40504399350460535,0.03181384002054005,0.39162677486628544,0.387612362274922,0.387612362274922,0.387612362274922,0.004014412591363425,2,2,1,1,1,2,2,0.0,0.0,0,0,2.657505681421888,2.657505681421888,2.657505681421888,2.657505681421888,0.6076349206349209,0.010663201017157597,0.7238689135748352,0.34247026673126857,4.0,9.779638565083934,0.6076962032245158,1.0965676376462192,0.9206040502176425
block_086,44029,28,0.02554091613473101,0.3391924238634784,0.29131573876426536,0.3333303157410633,0.04787668509921306,0.27172928315213707,0.26771487056077364,0.26771487056077364,0.26771487056077364,0.004014412591363425,2,2,1,1,1,2,2,0.0,0.0,0,0,2.834735763440162,2.834735763440162,2.834735763440162,2.834735763440162,0.8257247023809522,0.004061304625241121,0.7244994549578332,0.34781880164600687,14.0,9.779638565083934,0.5288468345902063,0.7160832198708007,0.916564346672406
block_086,44029,29,0.02973558696747018,0.15208729357235315,0.19160080931472054,0.21353717896726937,0.06144988539491622,0.13849260829443427,0.13447819570307085,0.13447819570307085,0.13447819570307085,0.004014412591363425,2,1,1,1,1,1,1,0.004014412591363425,0.004014412591363425,1,0,2.375000365106261,2.375000365106261,2.375000365106261,2.375000365106261,0.8832261904761903,0.0017492665800100432,0.542944400190994,0.724147549318947,34.0,9.779638565083934,0.3885191017436724,0.696324626408837,0.9214199996282483
block_086,44029,30,0.03087670643498641,0.2705039321492375,0.2939781653785693,0.3366821853023833,0.0661782531531458,0.1401586169718924,0.1401586169718924,0.1401586169718924,0.1401586169718924,0.0,1,1,2,1,1,2,2,0.0,0.0,0,1,4.021483741377918,4.021483741377918,4.021483741377918,4.021483741377918,0.22313839285714288,0.0004933698895928134,0.7368278675476002,0.32291005750495594,8.0,5.8084761013265025,1.2916173829088986,2.9238964899897875,0.9145817656104832
block_086,44029,31,0.029951467133913477,0.18668332093036702,0.1900331816172226,0.19317576589759272,0.006492444967225702,0.054964754450929625,0.054964754450929625,0.054964754450929625,0.054964754450929625,0.0,1,1,2,1,2,3,2,0.0,0.0,0,1,1.835679355168494,1.835679355168494,1.835679355168494,1.835679355168494,0.6486289682539685,0.00010993471783941803,0.7846975532930409,0.19621824057866796,18.0,5.8084761013265025,1.100809120769623,0.06684140308736354,0.920915720644588
block_086,44029,32,0.018971104791949484,0.1128154967287751,0.1592182033714664,0.17224793618339418,0.05943243945461908,0.023672738843655068,0.023672738843655068,0.023672738843655068,0.023672738843655068,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.2792025067015933,2.2792025067015933,2.2792025067015933,2.2792025067015933,0.8142916666666666,0.00375719930552519,0.7211867145329554,0.24805788197886836,38.0,5.8084761013265025,0.8900595872032393,0.24243097630734883,0.9243968471248605
block_086,44029,33,0.018954020261637047,0.301220508454014,0.330748909476612,0.35692660831684814,0.055706099862834146,0.02671056250727628,0.02671056250727628,0.02671056250727628,0.02671056250727628,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.6909667496879686,1.6909667496879686,1.6909667496879686,1.6909667496879686,0.6921547619047617,0.005204555452913821,0.6971792814540623,0.27665667930642085,19.0,6.065649926874513,0.871618515539671,0.06432111920289982,0.9220012961158677
block_086,44029,34,0.02369625574562508,0.1735306609273435,0.18586534759532478,0.1784906946800449,0.012334686667981265,0.114531757776623,0.114531757776623,0.114531757776623,0.114531757776623,0.0,1,1,2,1,1,3,3,0.0,0.0,0,1,1.7987150452443346,1.7987150452443346,1.7987150452443346,1.7987150452443346,0.9298958333333335,0.0,0.8242547712656497,0.23660506645842738,3.0,5.324709668908,0.9833065927988403,0.5528777648519895,0.9156048679535439
