trial,unsafe_selected,total_regret
1145,727,40.68884360955377
1146,709,40.38823818679897
1147,713,40.30453568029094
1148,745,42.98778812289139
1149,720,41.93899541775918
1150,698,39.84031454449778
1151,712,40.725600313486105
1152,755,43.753669630113265
1153,729,41.81710030768673
1154,724,41.558277692585854
1155,715,39.93040617586512
1156,717,40.50831927644717
1157,726,41.89567243912921
1158,729,41.372488808946315
1159,734,41.38148817098059
1160,738,41.88010506323015
1161,735,42.378853505910065
1162,706,40.69363774188941
1163,733,40.838957894379405
1164,713,40.87696015532765
1165,717,40.097595735919796
1166,739,42.760860816813086
1167,733,41.521031098303986
1168,747,42.98601599436343
1169,729,41.20789983430124
1170,740,42.195724705492125
1171,730,40.881969980177146
1172,758,42.1005690123032
1173,744,42.5818073253144
1174,711,41.45118733853009
1175,735,41.5440295158599
1176,706,39.87936282731351
1177,710,39.57194269435954
1178,714,40.52840815272455
1179,741,41.99612452135743
1180,755,41.73159802717059
1181,740,42.35030834996149
1182,735,41.09214127365603
1183,725,41.50678160591731
1184,724,41.64404566259412
1185,748,42.91602601426996
1186,732,40.29754698997534
1187,740,42.2918469555153
1188,733,40.85953684908828
1189,727,40.4665065776222
1190,741,40.84079530244881
1191,725,42.11727334871889
1192,718,41.08514971266316
1193,750,42.983570418169215
1194,721,41.564194466528974
1195,736,41.27488584620783
1196,717,40.31163388420022
1197,715,40.27831757926314
1198,734,42.012956042054235
1199,721,41.07710722840054
1200,726,40.654866868511114
1201,735,41.17816041134126
1202,764,43.40988854572679
1203,726,42.46477686055361
1204,714,40.632405865554695
1205,716,39.11882895211094
1206,719,40.13816091320118
1207,714,41.06650734544206
1208,735,42.29856042123383
1209,754,43.25766029072464
1210,705,39.3640463132384
1211,775,45.2222086083613
1212,735,42.06143097589373
1213,719,40.11486989001324
1214,729,40.967846742243175
1215,732,41.65020330156488
1216,743,42.12217320815088
1217,719,41.05324160325123
1218,731,42.31077201964157
1219,725,40.45129353652403
1220,726,40.85921684190169
1221,725,42.093085725715085
1222,715,39.61028509919194
1223,727,41.55636320160429
1224,713,40.625240762996526
1225,698,39.71707809558594
1226,716,41.37477912481189
1227,741,42.2210645065406
1228,729,41.74436751036868
1229,724,41.06673163372817
1230,735,42.533658042235444
1231,735,41.88174250733284
1232,722,40.15585776020579
1233,724,40.50562486100905
1234,741,42.192441166156975
1235,715,41.04515995213074
1236,691,39.03490437542469
1237,732,42.340259300049205
1238,711,40.38653283156749
1239,720,41.472648519746876
1240,717,40.88493717620694
1241,718,41.5100567065153
1242,692,40.297073573658956
1243,733,42.09587790464326
1244,720,40.352599423036544
1245,719,41.358622567797525
1246,693,39.50015641699725
1247,720,41.23599921116745
1248,729,41.661251862076824
1249,746,43.07846567629385
1250,723,40.03980457162675
1251,715,40.707849545357405
1252,728,42.11513339598651
1253,723,40.02881124314445
1254,702,39.56376933865236
1255,732,41.54977119494559
1256,707,41.38227588536666
1257,713,40.21807536584533
1258,724,40.902939750742746
1259,739,42.150204182408025
1260,742,42.43797534841476
1261,723,41.20452172982031
1262,730,41.22992484913829
1263,695,38.92146863929043
1264,716,40.41400629081488
1265,745,42.44880682802981
1266,722,41.2937476228616
1267,726,40.965601235129824
1268,721,40.52339761766536
1269,718,40.511976859585126
1270,722,41.40576006520762
1271,743,42.50856426837284
1272,786,44.76931740304675
1273,714,40.63883299289415
1274,730,42.32338192015172
1275,729,41.765523205737296
1276,711,40.39528546855038
1277,744,41.7965159388303
1278,746,41.7787541018923
1279,721,42.137709375307026
1280,754,42.46062538501281
1281,701,41.70646140012125
1282,716,40.257120394749876
1283,723,40.096407658997705
1284,741,42.658829441712626
1285,736,42.034420143804134
1286,713,39.71559838536907
1287,711,40.73866980691287
1288,705,41.223510509508294
1289,738,42.201815719016146
1290,720,41.673045978216976
1291,720,39.90484428455365
1292,723,41.610590390261486
1293,697,38.98980293561318
1294,722,40.63401797372815
1295,723,41.482404128193046
1296,711,40.211298612823356
1297,745,41.87925754819846
1298,722,41.000841224945404
1299,740,41.44645223298554
1300,747,42.60149668421845
1301,731,40.95736210513607
1302,722,41.72023027734378
1303,714,40.27105729127459
1304,715,39.87681691388698
1305,710,40.03522091970098
1306,695,39.36712362841566
1307,724,41.48288730679923
1308,731,41.183893927275825
1309,698,38.94811796143887
1310,737,43.29212529498648
1311,718,39.6337218333232
1312,745,42.629464106568015
1313,748,41.305446690200576
1314,733,42.154027239637855
1315,724,40.54764298303192
1316,704,40.127493072547026
1317,717,42.01264842245839
1318,727,40.119335366885934
1319,742,41.969837407684395
1320,756,43.36792943882419
1321,752,43.142285253816496
1322,708,40.52949343831831
1323,719,41.6924212502243
1324,736,42.4393767991481
1325,732,41.278974811739225
1326,695,39.68515027936392
1327,728,42.20571352799694
1328,749,43.28469613691911
1329,713,40.18824312793026
1330,732,40.418259642590186
1331,719,40.91276381523331
1332,714,40.113906322012056
1333,758,43.22871114756214
1334,720,41.39560486487864
1335,728,42.38293089714427
1336,760,42.74768201936161
1337,728,41.81754254671511
1338,742,42.04463709163829
1339,717,41.65391770056761
1340,721,40.44644421201967
1341,750,42.4861567938014
1342,752,43.563322221490075
1343,760,42.94793627802609
1344,728,41.58303485723136
1345,740,42.143283278979304
1346,722,40.40696807870475
1347,758,43.272591955883215
1348,736,41.98792759298517
1349,750,41.938854930505705
1350,749,42.653732542969884
1351,728,41.36261879816627
1352,740,41.618075968104314
1353,736,41.946986395632436
1354,724,40.89400783910914
1355,712,40.566590036403944
1356,729,40.72354267739932
1357,755,44.082982599663914
1358,745,41.689265258017755
1359,744,42.67421841317229
1360,720,41.20000827915087
1361,719,40.747269713496806
1362,731,42.14644469826715
1363,724,40.676367263171734
1364,721,41.69717284880277
1365,713,40.66173103488625
1366,723,41.203547135475944
1367,707,39.02832557392246
1368,725,41.51177226214096
1369,740,41.66148214418839
1370,707,40.38999243601796
1371,759,42.444821825726905
1372,720,40.27922629524534
1373,730,42.19159694612661
1374,711,40.68558049233322
1375,745,42.460485505803796
1376,715,41.440003648330595
1377,726,42.2161900963454
1378,744,43.03281881445137
1379,731,42.51952423732591
1380,743,42.66850271578446
1381,712,40.458148330528246
1382,734,41.452344271231425
1383,720,41.19563693636977
1384,720,40.632343197309865
1385,724,41.607388482296905
1386,733,42.86725458488261
1387,748,43.46955611136756
1388,713,40.5681365892215
1389,726,42.13872475659225
1390,729,41.98365821215415
1391,710,40.5708742562456
1392,720,40.37951507010706
1393,706,40.70391384355213
1394,731,41.227132474214145
1395,733,42.094321345564325
1396,735,41.61711624337406
1397,731,42.33442393001165
1398,729,41.062731694276955
1399,717,40.44342110098975
1400,747,42.585063332070185
1401,719,40.7672384749588
1402,719,39.691739897874314
1403,732,41.735558253323475
1404,716,41.06375175647993
1405,716,40.89854994564048
1406,745,42.170649628015454
1407,710,40.93716991912294
1408,725,40.88967546171971
1409,694,39.36831770160942
1410,711,40.0383004377361
1411,733,41.036047298348635
1412,742,42.58501059469578
1413,717,40.23502179995862
1414,731,41.690789395464094
1415,722,41.14801756963304
1416,708,40.92546286742386
1417,750,43.01255574983056
1418,722,41.24933255143241
1419,700,39.10547476205312
1420,714,40.82538557717151
1421,733,41.67515993741768
1422,734,41.18627287680302
1423,731,41.26165522329142
1424,743,42.937300246649066
1425,699,39.644283559559504
1426,709,40.19669327166859
1427,743,41.9896786127961
1428,755,43.301461432348766
1429,706,39.77000931514436
1430,735,42.12314029625275
1431,694,39.58757888083778
1432,730,41.63249892238554
1433,738,41.61141222120372
1434,701,39.13008284416517
1435,716,41.64868897635275
1436,715,40.93713006750474
1437,760,43.80150061415126
1438,722,41.746437582163495
1439,698,39.59753999105447
1440,736,41.360693838871484
1441,703,38.65407799736439
1442,740,42.20338441828886
1443,719,41.97113695462782
1444,719,40.29255380214682
1445,716,40.76912486304678
1446,745,42.79781254531937
1447,698,39.514958935905426
1448,734,41.71486162529213
1449,746,42.34616981750029
1450,745,42.163818177518166
1451,716,41.19879912746461
1452,735,42.14748096033771
1453,707,40.63380345979436
1454,735,42.1907354248823
1455,719,39.98508820270535
1456,706,39.863221834361234
1457,748,42.129246885588856
1458,737,42.31811173474216
1459,736,42.44231933516441
1460,748,41.79688129141232
1461,726,42.37820202966288
1462,707,39.51504774810975
1463,706,40.179381040386076
1464,745,42.36358962252225
1465,733,42.03153813421615
1466,755,43.41420777544142
1467,733,41.388238257957816
1468,723,41.59906685700178
1469,737,42.189535412516314
1470,725,41.55281902062709
1471,718,41.524562983588666
1472,719,40.84360997789676
1473,748,42.814605836129296
1474,716,40.573359149820995
1475,731,41.605665728133985
1476,733,41.99801280922107
1477,727,41.761241875827395
1478,721,40.75035153103635
1479,741,42.03966808826331
1480,719,41.16391834806908
1481,717,40.42507675505926
1482,717,41.5037172234916
1483,725,41.1529666651854
1484,707,40.58197299636244
1485,704,41.27156683553858
1486,713,40.35260902527074
1487,733,41.432795403857035
1488,723,40.930901292856156
1489,714,40.77272100849959
1490,735,42.15184754176344
1491,737,41.484159499737395
1492,709,39.47695817750756
1493,728,41.797595514860305
1494,730,39.602337224287155
1495,727,40.32684886484458
1496,748,41.60182961296268
1497,739,42.03075772681679
1498,733,40.96505385123799
1499,708,40.8025797388698
1500,717,40.92147645696973
1501,748,42.500660652538905
1502,745,42.49019947684574
1503,721,39.78384033594341
1504,732,41.702483706917874
1505,746,42.24333562764916
1506,735,41.3165172136277
1507,702,39.82783349021484
1508,704,39.909184422172274
1509,697,40.240200508532276
1510,722,40.50734975138919
1511,708,40.56182891238796
1512,737,42.47836741661941
1513,733,41.05219460217086
1514,708,39.894346266703145
1515,723,41.29076562297716
1516,740,42.72949393347437
1517,749,42.674043709278706
1518,717,39.95805255652069
1519,732,41.407506445399925
1520,742,42.46565813373893
1521,722,41.06326167499146
1522,709,39.883789670694824
1523,711,39.64924371328805
1524,733,40.689333823413556
1525,734,42.2124539655699
1526,738,40.698558350165776
1527,730,41.33812149710925
1528,726,41.12922810678644
1529,731,41.58088489662943
1530,763,43.62504543479219
1531,714,40.55382352933258
1532,735,40.9366023544845
1533,739,42.730927932933675
1534,714,41.280337105139935
1535,721,41.403246770190954
1536,738,41.138496975837874
1537,723,40.86751644291298
1538,730,42.878270005973434
1539,732,42.47168595257102
1540,750,41.67815335950839
1541,704,40.05175074495117
1542,758,43.48173614251246
1543,716,40.67121595840507
1544,742,41.59045058522988
1545,716,41.14544369629594
1546,699,40.09345069750643
1547,706,40.132143993938755
1548,689,39.25284602925028
1549,712,39.878032962160304
1550,757,44.03412503458056
1551,716,42.038739498390726
1552,745,42.34144295194706
1553,722,40.59857664402527
1554,730,41.870292055241755
1555,744,42.9841047332378
1556,711,40.82390736275023
1557,692,38.925409921163975
1558,727,41.2550586264943
1559,713,41.55477424601112
1560,716,40.865393454555424
1561,711,39.78860019012959
1562,724,41.600418150868705
1563,730,40.1075928390233
1564,739,42.20912993254338
1565,712,40.145257660695826
1566,741,42.444758673664374
1567,718,40.006312866591166
1568,736,41.492401376515865
1569,730,41.33173119257075
1570,717,40.24437616206976
1571,739,42.38554561823762
1572,736,42.511207012720696
1573,750,42.79226544959226
1574,700,39.65092225686985
1575,725,41.879014350935975
1576,739,42.45532595982221
1577,711,39.54893994782406
1578,736,41.37539514378626
1579,715,40.88488120388151
1580,728,40.86375379924877
1581,728,42.450900871883995
1582,737,41.30301367048995
1583,731,42.57848383976474
1584,754,43.54564906770842
1585,715,40.2555738637729
1586,718,40.92508622409056
1587,710,40.37551052402741
1588,713,40.39558798361502
1589,722,40.79347692947576
1590,725,41.467817364907305
1591,731,40.575872553005055
1592,731,41.92111653140623
1593,694,39.719504843936974
1594,695,39.98776735716204
1595,704,40.28484212576569
1596,709,39.76529653742421
1597,724,40.92650100701116
1598,726,40.97230034109047
1599,732,41.639526055110004
1600,723,41.19903433242409
1601,725,40.688100215237796
1602,709,40.998164819830315
1603,720,40.030446480905454
1604,725,41.68672514761036
1605,721,40.105705615393475
1606,718,40.66746901640101
1607,734,41.89604574986246
1608,739,41.793314993631185
1609,729,41.22131974222127
1610,685,39.4322688985463
1611,741,41.56554812039328
1612,728,41.898143977022585
1613,719,40.76138086836576
1614,737,41.658943047445305
1615,731,40.877489482427514
1616,710,39.46999047086973
1617,702,40.22831771870956
1618,733,41.193972017573074
1619,741,42.07300558549378
1620,707,39.788913247250996
1621,748,42.38882835266614
1622,763,43.23519264340511
1623,737,42.16908381392118
1624,734,42.37168048915018
1625,734,41.637040400199105
1626,729,41.58845144146453
1627,717,40.53218454835511
1628,723,42.04196382062384
1629,703,40.389298104990075
1630,713,40.39169737424041
1631,711,40.09252703941772
1632,718,40.86660488261715
1633,727,42.76040420902314
1634,735,41.51084768156899
1635,724,42.2256954777806
1636,729,40.85802518544996
1637,737,41.65567739064266
1638,737,42.767401617805206
1639,754,42.63084164626167
1640,736,41.752375614453065
1641,725,41.202446519600315
1642,693,38.8211519504468
1643,752,42.933642516216324
1644,727,42.64474807122488
1645,748,42.85558811287895
1646,708,39.799440454809094
1647,704,41.042371122862335
1648,744,42.05270898071621
1649,730,41.8943073995259
1650,757,42.275478958096606
1651,722,41.37008207049841
1652,713,39.972925824038775
1653,732,40.91126719729655
1654,769,43.30652371355883
1655,761,43.90066689329709
1656,754,43.297426615384374
1657,738,41.57311195240138
1658,757,42.84814427964021
1659,722,41.75313100437252
1660,701,39.53862816356424
1661,748,42.42468722663535
1662,731,41.003633470045095
1663,740,41.386311286324684
1664,727,41.69237392418887
1665,723,41.01167980671449
1666,718,40.21967903222361
1667,728,41.94452052991489
1668,726,42.713601856553716
1669,706,40.96836838560034
1670,735,41.165274553205506
1671,716,40.631915649721584
1672,739,42.178210525156224
1673,719,40.810187045098694
1674,729,41.35360684259041
1675,710,40.780585241190735
1676,711,39.015745216897756
1677,744,41.25769253767422
1678,731,42.37267520397288
1679,716,40.92081643132663
1680,729,41.83454363933378
1681,703,40.61336367828666
1682,709,41.1542312785783
1683,729,41.59537945647074
1684,714,40.715550185011544
1685,753,42.543627985042754
1686,733,41.85621529508821
1687,726,40.5690183464601
1688,726,40.631122635817874
1689,738,42.14074105262118
1690,739,41.97283882079479
1691,724,40.2542174708029
1692,758,43.74135325570773
1693,751,42.89684978268332
1694,729,41.45398003455678
1695,715,39.371654965629205
1696,724,41.44781469768593
1697,718,39.978242629687585
1698,741,41.74779300705019
1699,738,41.77354230205897
1700,760,43.78742874388916
1701,717,40.903324004815914
1702,717,40.7089872001568
1703,709,41.648265982426224
1704,709,40.13989178561848
1705,723,41.868344949174514
1706,731,40.73607170307063
1707,713,41.03885346524372
1708,734,41.771231544579614
1709,762,43.6118035034063
1710,732,41.82802711501595
1711,737,41.51741294191528
1712,741,42.4465793833037
1713,728,39.85410805242105
1714,724,41.227792851334655
1715,741,41.891744833224585
1716,741,42.42906842675275
1717,724,40.176882539237035
1718,719,39.957977846007246
1719,732,41.899280495280586
1720,725,40.7907803972643
1721,734,41.41543785821414
1722,747,41.862664773710556
1723,703,40.16511463085014
1724,706,40.64287021739782
1725,717,40.510277343191404
1726,744,41.25919271767385
1727,748,42.431858304533684
1728,730,41.52990334728517
1729,711,39.61043734071468
1730,714,39.60410160770798
1731,709,40.661711724904315
1732,739,43.18330716668239
1733,731,41.89408421063598
1734,718,41.05381319982609
1735,709,40.41508462395249
1736,742,41.38293593670274
1737,713,39.82660712583439
1738,713,40.6706203407666
1739,725,41.331544526313095
1740,727,41.13908710255589
1741,732,41.80615932226074
1742,721,41.14051110821225
1743,729,40.53750950121967
1744,731,41.88924713524081
1745,704,39.34423006980051
1746,764,42.133402448365814
1747,698,38.28968792307856
1748,742,42.14082184588383
1749,740,42.39222053924261
1750,692,39.91216996756406
1751,749,43.251715528414124
1752,707,40.24546908196144
1753,721,40.940521848002355
1754,715,39.249928606271354
1755,695,40.174022761085446
1756,709,40.00605965731961
1757,743,41.86754874395367
1758,727,41.91593814274249
1759,716,40.21312225885723
1760,725,41.459123315878564
1761,725,41.48290767721842
1762,715,40.72630343710128
1763,724,41.132566593991584
1764,714,40.22316563548756
1765,690,38.84560550633987
1766,719,41.26432994045477
1767,727,41.13977559896099
1768,741,41.78355872765628
1769,703,39.957293079056754
1770,697,39.21114854697276
1771,717,39.94192194170535
1772,716,40.245509048505326
1773,736,42.79801592588119
1774,739,43.050940752235896
1775,720,40.653249662383615
1776,708,40.030105101016616
1777,732,41.95168882734146
1778,726,42.56117368260231
1779,748,42.53386522548921
1780,727,40.513240399794036
1781,749,42.67657645564721
1782,739,41.87235183380125
1783,734,42.703788363059864
1784,712,41.16381601716743
1785,729,40.46624593041831
1786,722,41.54178415279382
1787,752,42.17920973376421
1788,738,41.82134059772857
1789,709,38.774432928703185
1790,725,41.47570764412177
1791,723,41.30876537316648
1792,718,41.576246371344325
1793,739,40.38296258332892
1794,741,43.260388244845444
1795,721,41.477149152314205
1796,735,42.1467201515505
1797,709,40.994913921731836
1798,737,42.1961884129623
1799,738,41.39752677914276
1800,726,41.60755422436551
1801,734,40.91334868279758
1802,705,40.26755477308121
1803,693,40.292643712379785
1804,756,43.69463185175971
1805,726,41.534308541325665
1806,707,40.013873822360964
1807,714,40.26261528095566
1808,727,41.13597698103546
1809,693,38.23287908302372
1810,730,41.00212736150887
1811,751,42.466535481350164
1812,717,40.341259641715226
1813,735,41.04312446357942
1814,731,41.93413750043009
1815,710,40.50477788746302
1816,747,41.631739513146556
1817,723,40.26558354638311
1818,734,40.957443461833144
1819,697,38.979004688972154
1820,754,43.10916786643544
1821,717,41.13564318191656
1822,756,43.68716446756918
1823,722,41.45873762924568
1824,708,40.361484046908636
1825,729,41.414859084931635
1826,724,41.6687786510846
1827,736,41.56217556668596
1828,690,40.405414065667465
1829,726,41.90269685773654
1830,714,40.01682151005072
1831,687,38.66917159600547
1832,738,42.209541648072964
1833,734,42.164502660899856
1834,714,41.72327827047026
1835,719,40.29322621158864
1836,712,41.27680807545447
1837,720,41.425777733073254
1838,713,42.215176899460985
1839,724,40.77591391637338
1840,712,40.78278339966874
1841,717,40.793703746975496
1842,709,39.73561702352849
1843,717,41.73232822140787
1844,709,40.690943445646575
1845,712,41.2546968453354
1846,727,41.66776145123604
1847,715,40.22266365822091
1848,752,43.292880994414446
1849,715,40.330012029286486
1850,732,41.18342628835047
1851,717,41.666729862994664
1852,710,39.989699246526996
1853,733,40.83099774272492
1854,707,40.09219386584355
1855,699,39.373271085584975
1856,707,40.8054992431647
1857,733,42.119664027481186
1858,716,40.03446496032436
1859,740,42.21980890897704
1860,753,43.2900742626335
1861,730,41.56829513950837
1862,708,39.82067121027247
1863,723,40.787923879556246
1864,717,40.22512633476805
1865,736,41.90618670720155
1866,735,41.10196761734328
1867,719,42.60698998868812
1868,698,39.609815477393454
1869,755,42.89237773023169
1870,739,41.47256869394186
1871,730,41.380339942758496
1872,714,40.25496091936546
1873,710,40.93128539688774
1874,727,41.48725988390926
1875,723,40.610818384505095
1876,729,40.57547524277354
1877,741,42.059193540540775
1878,731,41.29547936779408
1879,690,40.14606012152151
1880,741,42.047846981192414
1881,738,42.546069145024774
1882,702,39.8384806578981
1883,728,42.3085343571921
1884,695,39.77194179890367
1885,722,41.08613747277236
1886,755,43.61520751807838
1887,717,41.54830394594672
1888,753,41.74550087909585
1889,725,40.71297267315232
1890,720,41.29640326295793
1891,712,39.783855092650384
1892,707,40.298811874038606
1893,734,41.87721368870068
1894,740,41.46614834665444
1895,710,41.25233408745133
1896,735,41.29147113696456
1897,736,42.55048354106786
1898,727,41.72912196201257
1899,705,39.667650178535055
1900,726,41.81926317555364
1901,725,41.42999719871569
1902,699,40.41353376359592
1903,732,40.9949487499533
1904,723,42.32054240336358
1905,718,40.05676271417217
1906,730,40.83162652795838
1907,763,43.05287480494827
1908,711,41.16667335219861
1909,728,41.55772878695967
1910,731,41.357124970307176
1911,754,42.31091937365346
1912,730,41.16258492996299
1913,733,41.58506368930217
1914,702,39.52503850091257
1915,722,39.99404216186565
1916,732,41.46583590131991
1917,723,41.4798008223834
1918,728,41.51185417602503
1919,749,42.40558626446417
1920,731,42.35146675403492
1921,727,41.18215436998785
1922,718,40.948848420834
1923,726,41.1303728834634
1924,740,42.513210055235476
1925,728,41.73845852902288
1926,727,42.27626350132209
1927,753,43.53133913386951
1928,728,40.855546964424356
1929,724,41.30584739084135
1930,728,41.56166675047972
1931,728,42.58155715673131
1932,735,40.89829476127916
1933,702,40.132444152455804
1934,720,40.890246100751575
1935,749,43.12698731366556
1936,735,42.58294612169495
1937,709,40.88959875854142
1938,723,41.08666071138452
1939,747,43.05080432800222
1940,725,41.90629578265371
1941,699,39.52557018178413
1942,747,43.0218538475868
1943,753,42.62721467684563
1944,755,42.52058770165317
1945,716,40.49528471420281
1946,743,41.86717848582151
1947,735,41.65071220486096
1948,737,42.98592483767276
1949,714,39.91652365746454
1950,745,42.19779038248268
1951,737,41.98586345518927
1952,707,39.97962016310546
1953,728,40.56846771614645
1954,717,40.23743496858297
1955,716,40.86270440419324
1956,721,39.96827615329068
1957,707,39.59108297505264
1958,757,42.33329890453455
1959,746,42.17833100195725
1960,708,40.32221341607018
1961,756,43.17993798103558
1962,701,39.72089373847518
1963,721,41.52210587470156
1964,728,42.47506293033111
1965,756,43.80710082348422
1966,756,42.91110012695572
1967,737,42.04549332590564
1968,721,41.719465860029786
1969,754,43.498978313127964
1970,740,42.0422182463342
1971,740,41.995384796608455
1972,758,42.383112424947235
1973,717,40.76131881194884
1974,737,41.39672938147595
1975,741,41.93091940872212
1976,701,39.54838330848881
1977,699,39.89479459739584
1978,752,42.56491346476606
1979,708,40.35321263489107
1980,745,41.9593854473454
1981,744,41.48567864974294
1982,752,42.894119102577356
1983,705,39.74878912301039
1984,734,42.597682806465095
1985,714,40.81463881882707
1986,720,41.17275536713734
1987,751,43.47239315396396
1988,756,42.49077924206652
1989,734,41.550961090845895
1990,724,41.917599528541196
1991,708,40.31507080364151
1992,739,42.451409556882076
1993,721,42.08335530935416
1994,718,41.62735495835135
1995,698,39.90078250721066
1996,756,41.9552059140008
1997,729,41.205999475351696
1998,699,39.78956208721517
1999,734,42.33328795514912
2000,722,41.59083412272864
2001,721,40.95000867223926
2002,727,41.02147214649376
2003,724,40.89168216165896
2004,727,40.23416957429696
2005,715,40.30782873862848
2006,718,41.662304963689714
2007,729,41.61085247573921
2008,700,39.060585568300496
2009,745,41.54128555090146
2010,743,41.74743093560875
2011,756,43.28493580861487
2012,748,43.422851996503255
2013,726,41.96056988656058
2014,755,43.40384512614661
2015,715,40.238192149046554
2016,715,40.77601517743695
2017,754,42.996842216275965
2018,748,42.10263439111579
2019,712,40.01604178820636
2020,710,40.63170024492033
2021,754,43.622939037621194
2022,722,40.2140245022912
2023,722,41.155282313392405
2024,738,42.79906950851508
2025,712,40.44025125354949
2026,720,40.538838471062014
2027,745,42.045477254285316
2028,728,40.46353207278133
2029,709,40.14770249049115
2030,719,40.67760653037335
2031,754,43.490526999111815
2032,709,40.059683937090306
2033,767,43.43617475917647
2034,740,41.84687501565585
2035,734,40.86345629791026
2036,726,41.61226105117587
2037,708,40.77222704911685
2038,724,41.52092548280186
2039,744,41.780132476016824
2040,720,40.97443457501303
2041,726,40.50907572508572
2042,726,41.12165120011035
2043,748,42.71009641358916
2044,726,42.36146342756738
2045,746,43.438071537233874
2046,723,40.69738587922083
2047,738,41.91977559059058
2048,740,42.482565975044636
2049,740,43.010150772632876
2050,731,41.280885582993584
2051,725,40.95245932348318
2052,737,42.65012609629718
2053,740,41.40838062970202
2054,722,40.29192377721956
2055,727,41.879066268841555
2056,680,39.807341909170304
2057,730,41.07897881855242
2058,720,41.29553597909931
2059,758,43.0493457110595
2060,694,39.616998241073844
2061,734,41.51444914204779
2062,726,41.36128993130444
2063,759,43.39249537718386
2064,742,42.388453369767646
2065,726,42.32498548618649
2066,712,40.93283713132833
2067,711,39.898176116090326
2068,713,39.64932373321931
2069,732,42.18056568534698
2070,721,41.27467702927186
2071,725,41.84546152166
2072,717,40.76921908591096
2073,700,40.39468044519775
2074,735,42.48297339482041
2075,727,41.29661099355811
2076,709,40.698528867560135
2077,727,41.99830258026451
2078,739,41.568377703647656
2079,749,41.95986979023061
2080,734,42.38423270834603
2081,728,41.72545062325419
2082,712,40.42137853631732
2083,729,41.703724028593555
2084,732,41.730319948381585
2085,745,42.93263099207331
2086,718,40.414525608435625
2087,726,40.611446508187925
2088,733,42.13495015942292
2089,746,42.68328769266195
2090,722,41.36178673031803
2091,712,40.06959987991641
2092,750,42.891716491347566
2093,738,41.77103870264983
2094,702,40.97175046895168
2095,729,41.7431146618827
2096,715,39.569965387012715
2097,737,41.118750114911194
2098,722,41.723469274202536
2099,731,41.65551620573314
2100,720,39.98241524686963
2101,724,40.95853533222031
2102,718,40.7202681314436
2103,732,41.839573264670506
2104,688,38.05417183387278
2105,737,42.08599610240475
2106,740,40.97107580155615
2107,705,40.668439601846174
2108,754,42.34732675582185
2109,737,42.31600616670502
2110,747,42.474011730350256
2111,725,39.95353167146491
2112,727,40.42548266154123
2113,716,40.380788482871864
2114,739,42.88755729279324
2115,721,42.05664542140721
2116,740,42.282738813310154
2117,732,40.78232336200228
2118,741,41.88904471382579
2119,691,38.7915940639118
2120,759,43.06383857277503
2121,735,41.7508425797078
2122,734,41.913886465397816
2123,728,41.62925711228541
2124,718,40.12806352732774
2125,734,40.90269314942059
2126,735,41.39177633526551
2127,743,41.589609647363474
2128,719,41.08186916233883
2129,720,40.622720223202116
2130,746,43.07875161096619
2131,717,40.67322353980529
2132,742,43.388557230685755
2133,710,40.54054526737004
2134,739,41.07246131554188
2135,732,41.705816401265814
2136,731,42.10309342217008
2137,739,41.02188029017228
2138,724,40.25236946641788
2139,731,42.279173012725266
2140,693,39.7657678825209
2141,739,41.71531247989628
2142,734,42.118500457248075
2143,740,42.09071238173048
2144,713,39.95056176685008
2145,718,40.9617004156356
2146,729,42.51949978575199
2147,723,41.3131153537204
2148,724,41.58932632649395
2149,727,42.53282578495092
2150,729,39.89260789282951
2151,732,42.85311083298376
2152,728,39.80186078046262
2153,728,41.955211120351194
2154,728,42.38271575513438
2155,736,42.17161058641006
2156,744,41.669574826670846
2157,717,39.816795469610724
2158,714,41.09889186807233
2159,753,42.1908062708497
2160,728,41.779446339444846
2161,723,40.98016679794664
2162,722,40.867359023022985
2163,732,41.04783529283619
2164,715,41.00904945124282
2165,722,40.62412872968548
2166,745,42.843478069994646
2167,720,40.45865348377025
2168,733,41.0130691301087
2169,740,41.46771582761855
2170,744,41.42307754401437
2171,754,42.64640885495639
2172,711,40.866259604092804
2173,707,39.430285139817954
2174,710,40.953714485827604
2175,766,44.1363532186433
2176,720,40.1890267405721
2177,718,40.48886779805932
2178,722,41.64965157824811
2179,699,40.069339549452074
2180,716,40.330302890377425
2181,724,41.1659983997145
2182,725,40.93341013453637
2183,733,41.98490734216369
2184,722,41.50974355778576
2185,735,43.353226711690596
2186,687,38.99615825106039
2187,726,40.85752201167701
2188,742,42.02832357454656
2189,703,40.04723352191029
2190,722,40.83111145686411
2191,731,42.422068230654546
2192,711,40.63629212201528
2193,727,41.57503317856788
2194,709,39.313485540597554
2195,724,41.24966997034666
2196,734,41.895731179884464
2197,725,40.53839306777766
2198,730,42.17613683522234
2199,740,41.84440133001204
2200,763,44.110561306281284
2201,725,40.386682241372114
2202,699,39.78394079101183
2203,730,42.286096013551024
2204,725,41.951603465921
2205,730,41.52158230281608
2206,701,39.48790529457843
2207,724,41.18869660616527
2208,706,39.607302545168146
2209,723,40.72970347949348
2210,737,41.76572061513716
2211,744,42.594876277171345
2212,730,41.338196533720854
2213,706,40.3090369705052
2214,731,41.22299135637427
2215,730,40.64651331579778
2216,739,41.23309521871674
2217,730,42.275945770858506
2218,740,43.32492980448243
2219,694,39.653670079422014
