condition,true_class,run_index,seed,evidence_time,predicted_condition,condition_correct,target_p_fail_A,target_p_fail_C,target_p_fail_S,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,marginal_mae
structural_change_delta_0.060,structural_change,113,41713,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28380079923323887,0.3279817585420657,0.14380062830100832,0.01733947079672162
structural_change_delta_0.060,structural_change,114,41714,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.24651151429392787,0.47994601207548737,0.10029757621444006,0.08437897385570647
structural_change_delta_0.060,structural_change,115,41715,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2568122990989376,0.40385842295154034,0.12836447914226723,0.04622721490344517
structural_change_delta_0.060,structural_change,116,41716,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2377081060501517,0.3814084222122365,0.10346972395538191,0.05341019740223429
structural_change_delta_0.060,structural_change,117,41717,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2678952044646681,0.41866661262821403,0.1093410987513895,0.05381010313738548
structural_change_delta_0.060,structural_change,118,41718,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2784743049231966,0.336217024292098,0.13585303812880534,0.016485210885300045
structural_change_delta_0.060,structural_change,119,41719,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.266431108168866,0.3582090587410323,0.15494881606496294,0.018943044835734456
structural_change_delta_0.060,structural_change,120,41720,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.25535310806226996,0.3704098686616171,0.1347998670233639,0.03341896452532775
structural_change_delta_0.060,structural_change,121,41721,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2743162653825953,0.38034913201519066,0.12034027771392368,0.03523086297289056
structural_change_delta_0.060,structural_change,122,41722,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2706339640599169,0.37654204872991603,0.1355818218497265,0.030108754273424205
structural_change_delta_0.060,structural_change,123,41723,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27729737773519714,0.34685378737897027,0.14969416232660387,0.013287415772389751
structural_change_delta_0.060,structural_change,124,41724,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2604941249974834,0.36388405158378934,0.14269615593777357,0.026897923549510778
structural_change_delta_0.060,structural_change,125,41725,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.24835037775018243,0.3730220069193304,0.12591054934304613,0.039587026608700615
structural_change_delta_0.060,structural_change,126,41726,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2483639562663923,0.36754781821865334,0.10699508757794383,0.04406292479143907
structural_change_delta_0.060,structural_change,127,41727,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2702206153743175,0.35954418923558096,0.11841996378262688,0.030301203359545517
structural_change_delta_0.060,structural_change,128,41728,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2543884166237644,0.4568047765269124,0.10790632006227158,0.07150334661362549
structural_change_delta_0.060,structural_change,129,41729,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2416222707869113,0.38139720611494754,0.11622912076612346,0.04784860485397093
structural_change_delta_0.060,structural_change,130,41730,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2659530811780773,0.3642704513126073,0.1508527538386742,0.02248820543195194
structural_change_delta_0.060,structural_change,131,41731,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26920608104429566,0.4466063735023321,0.104726978805837,0.06422443788406648
structural_change_delta_0.060,structural_change,132,41732,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26193237194197105,0.35882723111559167,0.13972975568508134,0.025721701162846427
structural_change_delta_0.060,structural_change,133,41733,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.25677983362937234,0.36593387178455744,0.13908691734061102,0.030022373604858026
structural_change_delta_0.060,structural_change,134,41734,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2703161176265656,0.3470225482826912,0.14075042737145288,0.018652001094890902
structural_change_delta_0.060,structural_change,135,41735,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26856748305942174,0.35517456781148576,0.14600395226752408,0.020201044161513314
structural_change_delta_0.060,structural_change,136,41736,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26269989470378874,0.3574303663622871,0.14167384405732128,0.024352209200392355
structural_change_delta_0.060,structural_change,137,41737,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2615671542609713,0.3904146826187622,0.13689044981545798,0.03731902618077764
structural_change_delta_0.060,structural_change,138,41738,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27689455098546256,0.34566770804988384,0.15554272584180878,0.011076810407537496
structural_change_delta_0.060,structural_change,139,41739,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.29054762247416654,0.31741817995644545,0.1388907987281631,0.024746214596519333
structural_change_delta_0.060,structural_change,140,41740,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28096254320052705,0.3400113730676503,0.13634665210869085,0.014875754719828807
structural_change_delta_0.060,structural_change,141,41741,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2515113744818491,0.36287457637768994,0.1084710905910048,0.040964037101612
structural_change_delta_0.060,structural_change,142,41742,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2558478667077704,0.36532225306066357,0.13224028629726955,0.03241136668520788
structural_change_delta_0.060,structural_change,143,41743,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2714062486225382,0.3430396961283754,0.13403316448127817,0.019200094341519685
structural_change_delta_0.060,structural_change,144,41744,70,measurement_noise_0.850,False,0.28,0.34,0.18,0.24719894273877893,0.47449976842338093,0.08121957215088157,0.0886937511779068
structural_change_delta_0.060,structural_change,145,41745,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.24174257057608595,0.3822584525493577,0.12280025523418804,0.0459052089130279
structural_change_delta_0.060,structural_change,146,41746,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2622702276875508,0.36345930101112156,0.14368820893589546,0.025833621462558427
structural_change_delta_0.060,structural_change,147,41747,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.24960376737456486,0.37131755290038876,0.12831767841337538,0.03779870237081617
structural_change_delta_0.060,structural_change,148,41748,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2433418201311499,0.38424018628079704,0.11159351635160572,0.0497682832660138
structural_change_delta_0.060,structural_change,149,41749,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2767588494855841,0.3393486803908298,0.14822163080335138,0.01189027977341158
structural_change_delta_0.060,structural_change,150,41750,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.24018386544024942,0.38243393971981954,0.11585264561880296,0.048799142886922386
structural_change_delta_0.060,structural_change,151,41751,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.23911341903911076,0.38594485424340375,0.1140994989046027,0.05091064543323009
structural_change_delta_0.060,structural_change,152,41752,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27631188133656087,0.34460734486503963,0.14695369382440676,0.013780589901357332
structural_change_delta_0.060,structural_change,153,41753,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26877388067740376,0.3629997187574464,0.14338374289518419,0.02361403172828615
structural_change_delta_0.060,structural_change,154,41754,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2709333315071607,0.3759644455541289,0.13439265210550036,0.03021282064715594
structural_change_delta_0.060,structural_change,155,41755,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27002357848743364,0.368820907464127,0.14272402775980841,0.02535776707229498
structural_change_delta_0.060,structural_change,156,41756,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26175629936575134,0.35743635114136085,0.13548522644423738,0.026731608443790706
structural_change_delta_0.060,structural_change,157,41757,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2590444227084388,0.4599290886314483,0.1063890619362968,0.07149853466223757
structural_change_delta_0.060,structural_change,158,41758,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27275044958529915,0.34594548732763264,0.14360140038236424,0.01653121245332308
structural_change_delta_0.060,structural_change,159,41759,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.318722240889865,0.295022185918937,0.10878690098567666,0.051637717995083786
structural_change_delta_0.060,structural_change,160,41760,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2581213911095659,0.3588251832954567,0.12107161290238107,0.03321072642783658
structural_change_delta_0.060,structural_change,161,41761,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.257109965614379,0.35705245335863317,0.11493647210233754,0.03500200521397221
structural_change_delta_0.060,structural_change,162,41762,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.24793626818198822,0.3730834502781234,0.12348534562068267,0.040553945491817504
structural_change_delta_0.060,structural_change,163,41763,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2535254259605255,0.4417495201283423,0.10303371595357275,0.06839679273808134
structural_change_delta_0.060,structural_change,164,41764,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26046666660309775,0.4121628346198293,0.12753170423367788,0.04805482126101788
structural_change_delta_0.060,structural_change,165,41765,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2569970761124686,0.4654512416880787,0.11110301296785208,0.07245038420258602
structural_change_delta_0.060,structural_change,166,41766,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2680973828190866,0.351943611294155,0.14458091466030976,0.019755104604919544
structural_change_delta_0.060,structural_change,167,41767,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27769034540155857,0.3420919898103496,0.16282035893798916,0.007193761823600625
structural_change_delta_0.060,structural_change,168,41768,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28617694211239203,0.3293217287620182,0.15357393561193317,0.014427092579480216
structural_change_delta_0.060,structural_change,169,41769,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2552692845442843,0.44629943471562694,0.11003413941334966,0.06699867025266432
structural_change_delta_0.060,structural_change,170,41770,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26591840161427627,0.3570146110901581,0.15279413648368928,0.019434024330730843
structural_change_delta_0.060,structural_change,171,41771,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27221621306091665,0.3438111924887524,0.14025436688213863,0.01711353751523238
structural_change_delta_0.060,structural_change,172,41772,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2630589809960623,0.36523073262412487,0.1431233111936595,0.026349480144801023
structural_change_delta_0.060,structural_change,173,41773,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2704363737634543,0.346488825512154,0.14059391503678237,0.018486178903972434
structural_change_delta_0.060,structural_change,174,41774,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.24862487000260924,0.40318658230364557,0.12351769070515813,0.05034800719862607
structural_change_delta_0.060,structural_change,175,41775,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.3133397187459241,0.2880985302131801,0.1349863830798685,0.04341826848429183
structural_change_delta_0.060,structural_change,176,41776,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26877457773022484,0.3498432027891645,0.14418905584733205,0.018959856403869196
structural_change_delta_0.060,structural_change,177,41777,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27915524710254636,0.3369793967664313,0.14769067351384094,0.012058227539060487
structural_change_delta_0.060,structural_change,178,41778,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.23854695426178701,0.38076185801653784,0.10192164368028336,0.05343108669148915
structural_change_delta_0.060,structural_change,179,41779,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28820051943368197,0.31897449941710593,0.130133819509738,0.02636406683561267
structural_change_delta_0.060,structural_change,180,41780,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26354599421213676,0.3537775337871051,0.13272414748960304,0.025835797361788426
structural_change_delta_0.060,structural_change,181,41781,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2686936795944422,0.3484846326262622,0.1401736910310685,0.01987242066691718
structural_change_delta_0.060,structural_change,182,41782,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.31391709226229814,0.279182589044131,0.11158279723207128,0.05438390199536528
structural_change_delta_0.060,structural_change,183,41783,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27072184081574363,0.35542414123929356,0.15296062766249915,0.01724722425368359
structural_change_delta_0.060,structural_change,184,41784,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2817791626812238,0.3463627330212296,0.1434909346041331,0.014883653699440095
structural_change_delta_0.060,structural_change,185,41785,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.24899697555290928,0.47566090140975875,0.10942585437222183,0.07907935716154255
structural_change_delta_0.060,structural_change,186,41786,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2556630165147147,0.44714604589388635,0.11164745703108629,0.0666118574493618
structural_change_delta_0.060,structural_change,187,41787,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2662282810271118,0.3545975260254306,0.14771455430696867,0.020218230230450034
structural_change_delta_0.060,structural_change,188,41788,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26697053421242056,0.38683654084214714,0.1293550870488762,0.03683697319361679
structural_change_delta_0.060,structural_change,189,41789,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.25660899662748027,0.36715112929763505,0.13906534668949946,0.030492261993551772
structural_change_delta_0.060,structural_change,190,41790,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26377429454572543,0.36034931116231256,0.15094758655001037,0.021875810022192254
structural_change_delta_0.060,structural_change,191,41791,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.27484327124273467,0.34823551517205337,0.14780317041157143,0.01519635783924909
structural_change_delta_0.060,structural_change,192,41792,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2682573358125426,0.37807628967962825,0.13653645789558883,0.031094165323832284
structural_change_delta_0.060,structural_change,193,41793,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2438093190476318,0.37656170928062155,0.11073219884608428,0.04734006379563515
structural_change_delta_0.060,structural_change,194,41794,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26435694429286216,0.3548653531310007,0.13770158620275488,0.02426894087846122
structural_change_delta_0.060,structural_change,195,41795,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2636719025394734,0.36857161453263304,0.13965372760113212,0.02841532813067583
structural_change_delta_0.060,structural_change,196,41796,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.26620516752714074,0.3986917662042755,0.13503902127253678,0.03914919246819932
structural_change_delta_0.060,structural_change,197,41797,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.28938974652609734,0.32226530523161145,0.14548926885291968,0.02054505748052206
structural_change_delta_0.060,structural_change,198,41798,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.2692229544279569,0.3545827234209355,0.15256006828274818,0.01759990023674347
structural_change_delta_0.060,structural_change,199,41799,70,structural_change_delta_0.060,True,0.28,0.34,0.18,0.244728736943918,0.379747763820272,0.10888914067418637,0.0487099620673892
measurement_noise_0.850,measurement_noise,100,41100,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21785686623713596,0.7286734473127644,0.0641154331607659,0.025861706536955197
measurement_noise_0.850,measurement_noise,101,41101,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2033896261557068,0.6443154719167247,0.05633544396182375,0.05865315265524827
measurement_noise_0.850,measurement_noise,102,41102,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2128331982373923,0.749940198899632,0.060218611169543475,0.019148404677506396
measurement_noise_0.850,measurement_noise,103,41103,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21364434315222966,0.7433905097803154,0.06081129478881059,0.021258813952088524
measurement_noise_0.850,measurement_noise,104,41104,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21075208265282483,0.5762586608608801,0.06812431810072797,0.08037119152900771
measurement_noise_0.850,measurement_noise,105,41105,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.18407085358909356,0.6783168572216275,0.04968406264852371,0.0559760755135851
measurement_noise_0.850,measurement_noise,106,41106,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2023580597177323,0.7272355060528197,0.05603607091885742,0.031456787770196865
measurement_noise_0.850,measurement_noise,107,41107,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2176788542485208,0.7548261842532683,0.063140889913854,0.016878617137354984
measurement_noise_0.850,measurement_noise,108,41108,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.22204083355552262,0.6555379097486705,0.06892511255311824,0.051809345453323455
measurement_noise_0.850,measurement_noise,109,41109,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21376999350600936,0.7350374803560521,0.05967837676543996,0.023838049790832875
measurement_noise_0.850,measurement_noise,110,41110,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2140162743189817,0.7741033087313469,0.05886424689387844,0.01100539001859766
measurement_noise_0.850,measurement_noise,111,41111,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20359906382132759,0.6503148194446594,0.06354161849534128,0.05654257840978478
measurement_noise_0.850,measurement_noise,112,41112,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20235161531627308,0.7192730573140708,0.056985850964148904,0.0337964921351691
measurement_noise_0.850,measurement_noise,113,41113,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21388045670079386,0.7189475190988485,0.060853132522706396,0.02934171890768804
measurement_noise_0.850,measurement_noise,114,41114,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20347864316728276,0.7002385117549476,0.060446833106861525,0.03890989272821042
measurement_noise_0.850,measurement_noise,115,41115,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21548596471473566,0.770196864301511,0.059983607482331634,0.011444521167140577
measurement_noise_0.850,measurement_noise,116,41116,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.22421979483552412,0.6397644038740353,0.06595872452964414,0.05680470516371099
measurement_noise_0.850,measurement_noise,117,41117,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21312279688402347,0.7117264947472621,0.06208046975953607,0.03241039270941684
measurement_noise_0.850,measurement_noise,118,41118,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21177551199566433,0.7558567582751766,0.05897287576807951,0.017798284653693194
measurement_noise_0.850,measurement_noise,119,41119,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2050968654560852,0.7110178001580787,0.05725429448098844,0.035543679968282574
measurement_noise_0.850,measurement_noise,120,41120,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2159733792070864,0.7282389936413527,0.06111321759973387,0.025633614917098275
measurement_noise_0.850,measurement_noise,121,41121,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21711973930106035,0.7398078540324965,0.06386134923175013,0.022311251966064444
measurement_noise_0.850,measurement_noise,122,41122,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20713043447817356,0.7289566335776684,0.05892842853470538,0.028328167803150908
measurement_noise_0.850,measurement_noise,123,41123,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21401469292645267,0.7302250953298066,0.06035187790314499,0.025370696548961916
measurement_noise_0.850,measurement_noise,124,41124,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.22222687732832924,0.7194683401834425,0.06547039212044359,0.02940964308844345
measurement_noise_0.850,measurement_noise,125,41125,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21940287902039754,0.7461356692830557,0.06280326788088014,0.019088239859142302
measurement_noise_0.850,measurement_noise,126,41126,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21531662723855993,0.7014342749652684,0.06107258575709254,0.034773894517754735
measurement_noise_0.850,measurement_noise,127,41127,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21587737869737,0.7535508661502971,0.06020325981882359,0.016925004990385514
measurement_noise_0.850,measurement_noise,128,41128,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21411508137802643,0.6950857922266575,0.060057575226719194,0.03695223387401179
measurement_noise_0.850,measurement_noise,129,41129,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21073002270932073,0.712486242463136,0.05955833252464106,0.032408467434300765
measurement_noise_0.850,measurement_noise,130,41130,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21283166257258254,0.7470221418476857,0.058744070062011794,0.020467375172573344
measurement_noise_0.850,measurement_noise,131,41131,80,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.20619075404274256,0.49778532766182443,0.05656139424985837,0.10648750801519156
measurement_noise_0.850,measurement_noise,132,41132,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20461401520116446,0.5812537610319476,0.059863804845700454,0.07808947297372917
measurement_noise_0.850,measurement_noise,133,41133,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20268922872819778,0.6043010929478705,0.057178509688704075,0.07194372287840924
measurement_noise_0.850,measurement_noise,134,41134,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.22416169284127335,0.6801591725605317,0.06880516650158401,0.0442692289274419
measurement_noise_0.850,measurement_noise,135,41135,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2095804619122744,0.6941296183024982,0.058772345109408874,0.03917252489193953
measurement_noise_0.850,measurement_noise,136,41136,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.19717856722197385,0.7146179892704431,0.053906252487736485,0.03809906367328221
measurement_noise_0.850,measurement_noise,137,41137,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2146365120594206,0.7388059750045053,0.059839254055983934,0.022239419626696736
measurement_noise_0.850,measurement_noise,138,41138,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21372055450407268,0.679977802153568,0.0639089659584463,0.043403536433601904
measurement_noise_0.850,measurement_noise,139,41139,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21043364136794235,0.7638901128034276,0.05787406735457242,0.015934059491352574
measurement_noise_0.850,measurement_noise,140,41140,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21548796274045826,0.7658525765879995,0.06019528889262819,0.012951583188056814
measurement_noise_0.850,measurement_noise,141,41141,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21241353604182311,0.7510323871486717,0.05972606337427175,0.018942671145077822
measurement_noise_0.850,measurement_noise,142,41142,80,parameter_mismatch_delta_0.520,False,0.22,0.8,0.06,0.1672899502339862,0.5528315741087595,0.04634818738799301,0.10451009608975377
measurement_noise_0.850,measurement_noise,143,41143,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21682150834364855,0.7430584961004832,0.061787507013518254,0.0206358341897955
measurement_noise_0.850,measurement_noise,144,41144,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21197531623469965,0.7447085955903381,0.05990651465615726,0.02113652450626835
measurement_noise_0.850,measurement_noise,145,41145,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2147697378943361,0.7518332319049652,0.059672814428279514,0.017908071924139745
measurement_noise_0.850,measurement_noise,146,41146,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21752034960052458,0.7352544323156189,0.061630410858566846,0.02295187631414113
measurement_noise_0.850,measurement_noise,147,41147,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.22015828754287117,0.7214892690012661,0.06463130170598291,0.027766773415862683
measurement_noise_0.850,measurement_noise,148,41148,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20956410621715119,0.7282259670292153,0.058545702927385805,0.02788807460874926
measurement_noise_0.850,measurement_noise,149,41149,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21621933592881667,0.7610338956674432,0.0611331616348209,0.014626643346187034
measurement_noise_0.850,measurement_noise,150,41150,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21259734955674708,0.7523116558395018,0.059696762023168336,0.01846474419352762
measurement_noise_0.850,measurement_noise,151,41151,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20912798983182507,0.645877895669267,0.05815519984925967,0.05561297154988277
measurement_noise_0.850,measurement_noise,152,41152,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21877902870393456,0.7199784339227289,0.06390036909640785,0.028380968823248157
measurement_noise_0.850,measurement_noise,153,41153,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20083273487290912,0.6597298561096067,0.05893786729647898,0.053499847240335095
measurement_noise_0.850,measurement_noise,154,41154,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21636299693599956,0.7638458338873587,0.06095017886176469,0.013580449346135488
measurement_noise_0.850,measurement_noise,155,41155,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20374187618498854,0.7021921763109275,0.05671110956249091,0.03911827931386438
measurement_noise_0.850,measurement_noise,156,41156,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21441738333719998,0.7593484271698627,0.05941575391367819,0.015606145193086382
measurement_noise_0.850,measurement_noise,157,41157,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2159565574554825,0.7434863223738095,0.06064902300306072,0.020402047724589582
measurement_noise_0.850,measurement_noise,158,41158,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2068023199400414,0.6610550886923254,0.06542008319980487,0.052520891522479365
measurement_noise_0.850,measurement_noise,159,41159,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.19107965403849142,0.6836769606337177,0.054453993669245075,0.0502631305528486
measurement_noise_0.850,measurement_noise,160,41160,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21707075993790478,0.6895693998307195,0.06554060003229076,0.039633480087888834
measurement_noise_0.850,measurement_noise,161,41161,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21566132499257776,0.7658494347031356,0.06004301488745248,0.012844085063913055
measurement_noise_0.850,measurement_noise,162,41162,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.2104936515812648,0.710822832857941,0.0622054872032303,0.03362966758800818
measurement_noise_0.850,measurement_noise,163,41163,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20424327513706586,0.6687205990523618,0.058337720181219924,0.04956613520978415
measurement_noise_0.850,measurement_noise,164,41164,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.18268965786978908,0.64051125683189,0.05156642781343067,0.06841088582829676
measurement_noise_0.850,measurement_noise,165,41165,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21241463963685597,0.7632285049870561,0.0588061991440036,0.015183552077361466
measurement_noise_0.850,measurement_noise,166,41166,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.24765614368747854,0.46733706233100675,0.06628012722382667,0.12219973619343284
measurement_noise_0.850,measurement_noise,167,41167,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21662754688619765,0.7470023120256859,0.06155759110040243,0.019309244062839643
measurement_noise_0.850,measurement_noise,168,41168,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21738895486171697,0.7565655283641354,0.06175960400336399,0.015935040259170564
measurement_noise_0.850,measurement_noise,169,41169,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.20534370399694887,0.7131011266827009,0.05623714340061561,0.03510600863991156
measurement_noise_0.850,measurement_noise,170,41170,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.19358279974809742,0.7082174645503843,0.05266386864379024,0.04184528901924271
measurement_noise_0.850,measurement_noise,171,41171,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.21808435809202015,0.7568045715001337,0.06151646819322266,0.015542512867022955
measurement_noise_0.850,measurement_noise,172,41172,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.22163421392086977,0.7269122058707006,0.06432211791711019,0.026348041989093133
measurement_noise_0.850,measurement_noise,173,41173,80,measurement_noise_0.850,True,0.22,0.8,0.06,0.19694602720433818,0.6446237794737754,0.059440221374507836,0.059663323982459555
