condition,true_class,seed,policy,classification_correct,classification_margin,adaptation_scale,uncertainty_scale,post_event_state_proxy_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,recovery_time,recovered,intervened
process_disturbance_boundary,process_disturbance,37185,generic_uncertainty,True,2.030052856826357,0.25,1.5,0.6563117504792043,0.31372391765980456,0.3148455233761721,0.17194898093766373,,False,True
process_disturbance_boundary,process_disturbance,37185,probabilistic_failure_aware,True,2.030052856826357,0.1,1.25,0.7189535009863244,0.3774873002291754,0.37793820935046896,0.06877959237506545,,False,True
process_disturbance_boundary,process_disturbance,37186,baseline,True,3.954141302990849,1.0,1.0,0.9189121646204144,0.011195636938896065,0.004528247552400777,0.7030816576875317,0,True,False
process_disturbance_boundary,process_disturbance,37186,generic_uncertainty,True,3.954141302990849,0.25,1.5,0.750288640585464,0.3134938938915742,0.3138679381118997,0.17577041442188293,,False,True
process_disturbance_boundary,process_disturbance,37186,probabilistic_failure_aware,True,3.954141302990849,0.1,1.25,0.8219000261770893,0.3773951980057187,0.3775471752447599,0.07030816576875314,,False,True
process_disturbance_boundary,process_disturbance,37187,baseline,True,3.79779830704312,1.0,1.0,0.8347576079744273,0.010146264665383358,0.00967231595382001,0.6960255436780536,0,True,False
process_disturbance_boundary,process_disturbance,37187,generic_uncertainty,True,3.79779830704312,0.25,1.5,0.6815767328145271,0.3135025437948773,0.3125819210115448,0.1740063859195134,,False,True
process_disturbance_boundary,process_disturbance,37187,probabilistic_failure_aware,True,3.79779830704312,0.1,1.25,0.7466299024663761,0.3773992403938818,0.37703276840461764,0.0696025543678054,,False,True
process_disturbance_boundary,process_disturbance,37188,baseline,True,1.057054737735304,1.0,1.0,0.7151707375668623,0.009922259551332272,0.0005082494470619592,0.6545196052728088,0,True,False
process_disturbance_boundary,process_disturbance,37188,generic_uncertainty,True,1.057054737735304,0.25,1.5,0.5839344620029031,0.31365319749926435,0.31512706236176546,0.1636299013182022,,False,True
process_disturbance_boundary,process_disturbance,37188,probabilistic_failure_aware,True,1.057054737735304,0.1,1.25,0.6396681538872666,0.3774594396223702,0.378050824944706,0.06545196052728089,,False,True
process_disturbance_boundary,process_disturbance,37189,baseline,True,1.9505217350532167,1.0,1.0,0.6265368050592586,0.009380945490989218,0.0038063128550936964,0.6569277909186346,0,True,False
process_disturbance_boundary,process_disturbance,37189,generic_uncertainty,True,1.9505217350532167,0.25,1.5,0.511565159156266,0.3141477782087652,0.31595157821377395,0.16423194772965866,,False,True
process_disturbance_boundary,process_disturbance,37189,probabilistic_failure_aware,True,1.9505217350532167,0.1,1.25,0.5603915546072146,0.3776570887762012,0.37838063128550925,0.06569277909186351,,False,True
process_disturbance_boundary,process_disturbance,37190,baseline,True,0.5258806684047833,1.0,1.0,0.7563572833415952,0.007648989357307387,9.429803240690315e-05,0.665920144596138,0,True,False
process_disturbance_boundary,process_disturbance,37190,generic_uncertainty,True,0.5258806684047833,0.25,1.5,0.6175631358081958,0.3142466038010631,0.3150235745081017,0.1664800361490345,,False,True
process_disturbance_boundary,process_disturbance,37190,probabilistic_failure_aware,True,0.5258806684047833,0.1,1.25,0.6765065203315503,0.37769733292608465,0.37800942980324104,0.06659201445961381,,False,True
process_disturbance_boundary,process_disturbance,37191,baseline,True,4.474675766678561,1.0,1.0,0.8318834778503842,0.011130576715108953,0.004656590300365249,0.6617973185693492,0,True,False
process_disturbance_boundary,process_disturbance,37191,generic_uncertainty,True,4.474675766678561,0.25,1.5,0.6792300153951044,0.3139949994594639,0.31616414757509204,0.1654493296423373,,False,True
process_disturbance_boundary,process_disturbance,37191,probabilistic_failure_aware,True,4.474675766678561,0.1,1.25,0.7440592023329599,0.3775951467568186,0.37846565903003704,0.06617973185693495,,False,True
process_disturbance_boundary,process_disturbance,37192,baseline,True,0.5662117066916412,1.0,1.0,0.711670805250594,0.008947719097838867,0.009571316034606259,0.6410849042537755,0,True,False
process_disturbance_boundary,process_disturbance,37192,generic_uncertainty,True,0.5662117066916412,0.25,1.5,0.5810767792331917,0.3140323087494863,0.3173928290086516,0.16027122606344388,,False,True
process_disturbance_boundary,process_disturbance,37192,probabilistic_failure_aware,True,0.5662117066916412,0.1,1.25,0.6365377192569368,0.37761120006821114,0.3789571316034608,0.06410849042537754,,False,True
process_disturbance_boundary,process_disturbance,37193,baseline,True,1.082686534277255,1.0,1.0,0.6957239586113592,0.008333504221248478,0.004086959451394034,0.6419985793144382,0,True,False
process_disturbance_boundary,process_disturbance,37193,generic_uncertainty,True,1.082686534277255,0.25,1.5,0.5680562334756775,0.31446993214509206,0.3160217398628482,0.16049964482860954,,False,True
process_disturbance_boundary,process_disturbance,37193,probabilistic_failure_aware,True,1.082686534277255,0.1,1.25,0.6222744260120996,0.37778625358971263,0.3784086959451395,0.06419985793144384,,False,True
process_disturbance_boundary,process_disturbance,37194,baseline,True,0.1827583627334184,1.0,1.0,0.6508590728731225,0.009888122665174125,0.002650882886324313,0.6716538844777633,0,True,False
process_disturbance_boundary,process_disturbance,37194,generic_uncertainty,True,0.1827583627334184,0.25,1.5,0.5314242076666943,0.31380505563131317,0.31566272072158097,0.16791347111944083,,False,True
process_disturbance_boundary,process_disturbance,37194,probabilistic_failure_aware,True,0.1827583627334184,0.1,1.25,0.5821460522867165,0.3775200374969434,0.37826508828863237,0.06716538844777631,,False,True
process_disturbance_boundary,process_disturbance,37195,baseline,True,0.2875475916756809,1.0,1.0,0.6219221832591016,0.006358375868191944,0.0035124511498306754,0.6503534771757377,0,True,False
process_disturbance_boundary,process_disturbance,37195,generic_uncertainty,True,0.2875475916756809,0.25,1.5,0.5077973362341632,0.314534555564792,0.3158781127874579,0.16258836929393441,,False,True
process_disturbance_boundary,process_disturbance,37195,probabilistic_failure_aware,True,0.2875475916756809,0.1,1.25,0.5562641113929733,0.3778128438928596,0.37835124511498364,0.06503534771757372,,False,True
process_disturbance_boundary,process_disturbance,37196,baseline,True,2.4177012419904598,1.0,1.0,0.8014566586650612,0.010831421416203989,0.0007049075344705003,0.681286235262621,0,True,False
process_disturbance_boundary,process_disturbance,37196,generic_uncertainty,True,2.4177012419904598,0.25,1.5,0.6543866215617822,0.31391786851473474,0.3148237731163823,0.17032155881565525,,False,True
process_disturbance_boundary,process_disturbance,37196,probabilistic_failure_aware,True,2.4177012419904598,0.1,1.25,0.7168446279179692,0.3775645363764484,0.3779295092465528,0.06812862352626213,,False,True
process_disturbance_boundary,process_disturbance,37197,baseline,True,2.0558280250332785,1.0,1.0,0.7890365633133065,0.008506062894151354,0.0033170379686466855,0.6738530892632925,0,True,False
process_disturbance_boundary,process_disturbance,37197,generic_uncertainty,True,2.0558280250332785,0.25,1.5,0.644245656172278,0.3141825698727908,0.315829259492162,0.16846327231582311,,False,True
process_disturbance_boundary,process_disturbance,37197,probabilistic_failure_aware,True,2.0558280250332785,0.1,1.25,0.7057357569205479,0.3776713952625735,0.3783317037968651,0.0673853089263293,,False,True
process_disturbance_boundary,process_disturbance,37198,baseline,True,1.1446125877684012,1.0,1.0,0.7016776742506076,0.010901379276103131,0.0018274742408380673,0.6552775545173937,0,True,False
process_disturbance_boundary,process_disturbance,37198,generic_uncertainty,True,1.1446125877684012,0.25,1.5,0.5729174219389398,0.3134118741385838,0.3145431314397906,0.16381938862934842,,False,True
process_disturbance_boundary,process_disturbance,37198,probabilistic_failure_aware,True,1.1446125877684012,0.1,1.25,0.6275995911673251,0.3773626698112918,0.37781725257591614,0.06552775545173939,,False,True
process_disturbance_boundary,process_disturbance,37199,baseline,True,3.113278186501733,1.0,1.0,0.7849686116745765,0.0095144149275145,0.0008860418681763127,0.6778227046224589,0,True,False
process_disturbance_boundary,process_disturbance,37199,generic_uncertainty,True,3.113278186501733,0.25,1.5,0.6409241875678755,0.3142062603704882,0.3152215104670445,0.16945567615561472,,False,True
process_disturbance_boundary,process_disturbance,37199,probabilistic_failure_aware,True,3.113278186501733,0.1,1.25,0.7020972703631952,0.37768037421218337,0.37808860418681733,0.06778227046224584,,False,True
parameter_mismatch_boundary,parameter_mismatch,37200,baseline,False,0.1754640218685865,1.0,1.0,0.622161250384361,0.005449399508072223,0.008325329104438284,0.7426682805774473,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37200,generic_uncertainty,False,0.1754640218685865,0.25,1.5,0.5079925337245497,0.389889821165929,0.38791866772389094,0.18566707014436182,,False,True
parameter_mismatch_boundary,parameter_mismatch,37200,probabilistic_failure_aware,False,0.1754640218685865,0.1,1.25,0.5564779395302792,0.46795529802783953,0.4671674670895565,0.07426682805774473,,False,True
parameter_mismatch_boundary,parameter_mismatch,37201,baseline,True,0.7080346983899711,1.0,1.0,0.5381849799680203,0.0041296465406988345,0.0015812886591773934,0.7078474116212178,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37201,generic_uncertainty,True,0.7080346983899711,0.25,1.5,0.43942619605054534,0.39028578898547545,0.3896046778352057,0.17696185290530445,,False,True
parameter_mismatch_boundary,parameter_mismatch,37201,probabilistic_failure_aware,True,0.7080346983899711,0.1,1.25,0.4813672798711424,0.46811397919813974,0.46784187113408254,0.07078474116212181,,False,True
parameter_mismatch_boundary,parameter_mismatch,37202,baseline,True,0.40647168046068477,1.0,1.0,0.6701731175282634,0.005284297254093963,0.0064519419725123095,0.7778688483330476,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37202,generic_uncertainty,True,0.40647168046068477,0.25,1.5,0.5471940590915022,0.38964420231716307,0.39161298549312795,0.1944672120832619,,False,True
parameter_mismatch_boundary,parameter_mismatch,37202,probabilistic_failure_aware,True,0.40647168046068477,0.1,1.25,0.5994210589944611,0.4678571273751766,0.46864519419725115,0.07778688483330472,,False,True
parameter_mismatch_boundary,parameter_mismatch,37203,baseline,True,0.9090741973195755,1.0,1.0,0.6185180697299011,0.005341662153390897,0.004210347323550079,0.735277448265172,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37203,generic_uncertainty,True,0.9090741973195755,0.25,1.5,0.505017889176481,0.38975325728346993,0.3889474131691122,0.183819362066293,,False,True
parameter_mismatch_boundary,parameter_mismatch,37203,probabilistic_failure_aware,True,0.9090741973195755,0.1,1.25,0.5532193796912055,0.4679007139160876,0.4675789652676448,0.07352774482651725,,False,True
parameter_mismatch_boundary,parameter_mismatch,37204,baseline,True,0.6805191992053768,1.0,1.0,0.5747383333918569,0.004311283729026054,0.011395628088734955,0.7337803496918536,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37204,generic_uncertainty,True,0.6805191992053768,0.25,1.5,0.4692718841425507,0.38995005603637545,0.387151092977816,0.1834450874229634,,False,True
parameter_mismatch_boundary,parameter_mismatch,37204,probabilistic_failure_aware,True,0.6805191992053768,0.1,1.25,0.5140615930956517,0.46797962608855426,0.46686043719112663,0.0733780349691854,,False,True
parameter_mismatch_boundary,parameter_mismatch,37205,baseline,True,0.7971600240083403,1.0,1.0,0.5107748069661284,0.005525148732877617,0.00010876351079724955,0.7160305296693205,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37205,generic_uncertainty,True,0.7971600240083403,0.25,1.5,0.4170458835118631,0.3897934691876609,0.39002719087769944,0.17900763241733011,,False,True
parameter_mismatch_boundary,parameter_mismatch,37205,probabilistic_failure_aware,True,0.7971600240083403,0.1,1.25,0.4568508758282385,0.46791674985287557,0.4680108763510797,0.07160305296693206,,False,True
parameter_mismatch_boundary,parameter_mismatch,37206,baseline,True,0.9154978062903614,1.0,1.0,0.6158585620234388,0.005130336876626152,0.0053750735793729465,0.7280722814774006,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37206,generic_uncertainty,True,0.9154978062903614,0.25,1.5,0.5028464102272037,0.3902228985328287,0.3886562316051575,0.18201807036935014,,False,True
parameter_mismatch_boundary,parameter_mismatch,37206,probabilistic_failure_aware,True,0.9154978062903614,0.1,1.25,0.5508406436838718,0.4680886141018219,0.4674624926420626,0.0728072281477401,,False,True
parameter_mismatch_boundary,parameter_mismatch,37207,baseline,True,0.20430762334848418,1.0,1.0,0.5688033764402768,0.005271567071501375,0.00015372916768396916,0.7338217468747465,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37207,generic_uncertainty,True,0.20430762334848418,0.25,1.5,0.4644260120836322,0.3899738323789394,0.39003843229192114,0.18345543671868664,,False,True
parameter_mismatch_boundary,parameter_mismatch,37207,probabilistic_failure_aware,True,0.20430762334848418,0.1,1.25,0.5087532062207444,0.46798893938101194,0.4680153729167684,0.07338217468747465,,False,True
parameter_mismatch_boundary,parameter_mismatch,37208,baseline,True,0.9217658783498888,1.0,1.0,0.4856123786283072,0.004196438025636734,0.004176390711853495,0.6770291595917282,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37208,generic_uncertainty,True,0.9217658783498888,0.25,1.5,0.3965008468061932,0.39008913173483983,0.38895590232203703,0.16925728989793204,,False,True
parameter_mismatch_boundary,parameter_mismatch,37208,probabilistic_failure_aware,True,0.9217658783498888,0.1,1.25,0.4343449157313044,0.4680352791542808,0.4675823609288146,0.06770291595917284,,False,True
parameter_mismatch_boundary,parameter_mismatch,37209,baseline,True,0.1770429401185738,1.0,1.0,0.46320794425692247,0.004421292024377224,0.0011745064283755768,0.7007092510937235,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37209,generic_uncertainty,True,0.1770429401185738,0.25,1.5,0.37820770274433796,0.3896831565396305,0.38970637339290604,0.17517731277343088,,False,True
parameter_mismatch_boundary,parameter_mismatch,37209,probabilistic_failure_aware,True,0.1770429401185738,0.1,1.25,0.41430578043056476,0.46787287914461123,0.4678825493571624,0.07007092510937234,,False,True
parameter_mismatch_boundary,parameter_mismatch,37210,baseline,True,1.588084473868324,1.0,1.0,0.4629372387459592,0.004170722886763293,0.0006523681421667371,0.7219248627512087,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37210,generic_uncertainty,True,1.588084473868324,0.25,1.5,0.3779866726201981,0.3898271984879063,0.38983690796445813,0.18048121568780218,,False,True
parameter_mismatch_boundary,parameter_mismatch,37210,probabilistic_failure_aware,True,1.588084473868324,0.1,1.25,0.4140636540608057,0.4679305178637725,0.4679347631857833,0.0721924862751209,,False,True
parameter_mismatch_boundary,parameter_mismatch,37211,baseline,True,1.272821264566132,1.0,1.0,0.5235103432484602,0.004252235475892499,0.004114127937548728,0.7229707515051877,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37211,generic_uncertainty,True,1.272821264566132,0.25,1.5,0.42744440534266803,0.3896481040049645,0.3889714680156128,0.18074268787629694,,False,True
parameter_mismatch_boundary,parameter_mismatch,37211,probabilistic_failure_aware,True,1.272821264566132,0.1,1.25,0.468241885771122,0.46785889747669407,0.467588587206245,0.07229707515051878,,False,True
parameter_mismatch_boundary,parameter_mismatch,37212,baseline,True,0.05551589837476145,1.0,1.0,0.5531205224004253,0.004548134768435394,0.001963558752843708,0.7282091171718169,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37212,generic_uncertainty,True,0.05551589837476145,0.25,1.5,0.451621015380905,0.3899373208480702,0.38950911031178903,0.18205227929295423,,False,True
parameter_mismatch_boundary,parameter_mismatch,37212,probabilistic_failure_aware,True,0.05551589837476145,0.1,1.25,0.49472603513501845,0.4679744876600481,0.4678036441247156,0.07282091171718166,,False,True
parameter_mismatch_boundary,parameter_mismatch,37213,baseline,True,1.7952466909821214,1.0,1.0,0.5928006818371441,0.005235207688069923,0.0016874639662999291,0.7519566834062219,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37213,generic_uncertainty,True,1.7952466909821214,0.25,1.5,0.4840197298916529,0.3901963612924944,0.390421865991575,0.18798917085155548,,False,True
parameter_mismatch_boundary,parameter_mismatch,37213,probabilistic_failure_aware,True,1.7952466909821214,0.1,1.25,0.5302170486784317,0.4680779721666494,0.4681687463966298,0.07519566834062213,,False,True
parameter_mismatch_boundary,parameter_mismatch,37214,baseline,True,1.3076716013359617,1.0,1.0,0.6182745715731205,0.004157301555656858,0.002774779453572407,0.7165702663475321,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37214,generic_uncertainty,True,1.3076716013359617,0.25,1.5,0.5048190737640076,0.3897851899722924,0.39069369486339356,0.17914256658688302,,False,True
parameter_mismatch_boundary,parameter_mismatch,37214,probabilistic_failure_aware,True,1.3076716013359617,0.1,1.25,0.5530015883188225,0.4679137224011589,0.46827747794535735,0.07165702663475321,,False,True
parameter_mismatch_boundary,parameter_mismatch,37215,baseline,True,0.3585302947878999,1.0,1.0,0.5937516184756665,0.005152960800435809,0.0028617193551513376,0.7470431444857614,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37215,generic_uncertainty,True,0.3585302947878999,0.25,1.5,0.48479616640568546,0.39047002671702624,0.39071542983878826,0.18676078612144034,,False,True
parameter_mismatch_boundary,parameter_mismatch,37215,probabilistic_failure_aware,True,0.3585302947878999,0.1,1.25,0.5310675922648441,0.46818751904211353,0.4682861719355151,0.0747043144485762,,False,True
parameter_mismatch_boundary,parameter_mismatch,37216,baseline,False,0.1465797458025797,1.0,1.0,0.47358956663441526,0.005864911808617217,0.0012525782677587083,0.7224205516511389,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37216,generic_uncertainty,False,0.1465797458025797,0.25,1.5,0.38668426192004357,0.38981284112860015,0.39031314456694,0.18060513791278474,,False,True
parameter_mismatch_boundary,parameter_mismatch,37216,probabilistic_failure_aware,False,0.1465797458025797,0.1,1.25,0.42359138577168737,0.4679244133280395,0.4681252578267757,0.07224205516511391,,False,True
parameter_mismatch_boundary,parameter_mismatch,37217,baseline,True,0.5925170501583057,1.0,1.0,0.6323276592228355,0.004873616940352878,0.0008769472373746368,0.7839845100969691,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37217,generic_uncertainty,True,0.5925170501583057,0.25,1.5,0.5162933717814775,0.39020267687808324,0.38978076319065647,0.19599612752424228,,False,True
parameter_mismatch_boundary,parameter_mismatch,37217,probabilistic_failure_aware,True,0.5925170501583057,0.1,1.25,0.5655710520302327,0.46808057735577197,0.46791230527626254,0.07839845100969685,,False,True
parameter_mismatch_boundary,parameter_mismatch,37218,baseline,True,0.6689261290891598,1.0,1.0,0.6043535074818428,0.004560532065474768,0.004489780141218369,0.7573780988153322,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37218,generic_uncertainty,True,0.6689261290891598,0.25,1.5,0.4934525725306036,0.39014854805137916,0.38887755496469545,0.18934452470383306,,False,True
parameter_mismatch_boundary,parameter_mismatch,37218,probabilistic_failure_aware,True,0.6689261290891598,0.1,1.25,0.5405502100679314,0.4680589824085354,0.4675510219858785,0.07573780988153322,,False,True
parameter_mismatch_boundary,parameter_mismatch,37219,baseline,True,0.5926456327415099,1.0,1.0,0.5823690542483144,0.005605449197517512,0.0035859218058622577,0.7375691612618509,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37219,generic_uncertainty,True,0.5926456327415099,0.25,1.5,0.4755023416318621,0.3899029477922795,0.3891035195485345,0.18439229031546273,,False,True
parameter_mismatch_boundary,parameter_mismatch,37219,probabilistic_failure_aware,True,0.5926456327415099,0.1,1.25,0.5208867173165974,0.4679605108910345,0.4676414078194136,0.0737569161261851,,False,True
parameter_mismatch_boundary,parameter_mismatch,37220,baseline,True,1.6339261733834451,1.0,1.0,0.5433058662823637,0.004359226164153957,0.004954739000855968,0.7211942885005017,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37220,generic_uncertainty,True,1.6339261733834451,0.25,1.5,0.4436073822175262,0.3902070610728914,0.38876131524978563,0.18029857212512543,,False,True
parameter_mismatch_boundary,parameter_mismatch,37220,probabilistic_failure_aware,True,1.6339261733834451,0.1,1.25,0.48594753983271044,0.46808243311226055,0.4675045260999146,0.07211942885005018,,False,True
parameter_mismatch_boundary,parameter_mismatch,37221,baseline,True,0.9700897468953532,1.0,1.0,0.5553441405389918,0.004770588414760528,0.008245703447349872,0.7323993227209508,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37221,generic_uncertainty,True,0.9700897468953532,0.25,1.5,0.4534365919883334,0.38979769652103,0.3879385741381629,0.1830998306802377,,False,True
parameter_mismatch_boundary,parameter_mismatch,37221,probabilistic_failure_aware,True,0.9700897468953532,0.1,1.25,0.49671489966055304,0.4679186062254972,0.467175429655265,0.07323993227209512,,False,True
parameter_mismatch_boundary,parameter_mismatch,37222,baseline,True,1.0188552320731463,1.0,1.0,0.5953307892667483,0.004908664212982116,0.0005945824929135535,0.7451908325090616,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37222,generic_uncertainty,True,1.0188552320731463,0.25,1.5,0.48608555395730463,0.38978194973418084,0.3898513543767721,0.1862977081272654,,False,True
parameter_mismatch_boundary,parameter_mismatch,37222,probabilistic_failure_aware,True,1.0188552320731463,0.1,1.25,0.5324800455596205,0.46791228120538886,0.4679405417507085,0.07451908325090617,,False,True
parameter_mismatch_boundary,parameter_mismatch,37223,baseline,True,1.5058601879070217,1.0,1.0,0.6678194364481023,0.005368658193388035,0.001176647599269498,0.7688132069991125,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37223,generic_uncertainty,True,1.5058601879070217,0.25,1.5,0.5452722865369564,0.3896707041088683,0.39029416189981747,0.19220330174977812,,False,True
parameter_mismatch_boundary,parameter_mismatch,37223,probabilistic_failure_aware,True,1.5058601879070217,0.1,1.25,0.597315862637423,0.4678677026871173,0.46811766475992717,0.07688132069991126,,False,True
parameter_mismatch_boundary,parameter_mismatch,37224,baseline,True,0.2889902328315701,1.0,1.0,0.5721827732946848,0.004370777923096941,0.00042987920632930887,0.726365205026179,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37224,generic_uncertainty,True,0.2889902328315701,0.25,1.5,0.4671852780608542,0.3900970840502092,0.38989253019841796,0.18159130125654474,,False,True
parameter_mismatch_boundary,parameter_mismatch,37224,probabilistic_failure_aware,True,0.2889902328315701,0.1,1.25,0.5117758306565066,0.46803842867712875,0.4679570120793675,0.07263652050261787,,False,True
parameter_mismatch_boundary,parameter_mismatch,37225,baseline,True,0.38873126141962355,1.0,1.0,0.4964371345642755,0.004646189155475143,0.003092659154220745,0.7073358819622578,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37225,generic_uncertainty,True,0.38873126141962355,0.25,1.5,0.4053392230172884,0.38989239667013176,0.3892268352114453,0.17683397049056446,,False,True
parameter_mismatch_boundary,parameter_mismatch,37225,probabilistic_failure_aware,True,0.38873126141962355,0.1,1.25,0.4440268717763721,0.46795650132196326,0.46769073408457795,0.07073358819622576,,False,True
parameter_mismatch_boundary,parameter_mismatch,37226,baseline,True,0.21343337365300896,1.0,1.0,0.7087682148886026,0.005228252089946856,0.0013948584797034425,0.7679063180856566,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37226,generic_uncertainty,True,0.21343337365300896,0.25,1.5,0.5787068241267921,0.3899116339658764,0.3903487146199254,0.19197657952141414,,False,True
parameter_mismatch_boundary,parameter_mismatch,37226,probabilistic_failure_aware,True,0.21343337365300896,0.1,1.25,0.6339415635128377,0.4679640721385914,0.4681394858479703,0.07679063180856567,,False,True
parameter_mismatch_boundary,parameter_mismatch,37227,baseline,True,1.5625701453689156,1.0,1.0,0.5672188466952471,0.0051330211456126614,0.01404680798908886,0.7418539033827342,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37227,generic_uncertainty,True,1.5625701453689156,0.25,1.5,0.46313224896443733,0.38994474362426146,0.3864882980027282,0.18546347584568354,,False,True
parameter_mismatch_boundary,parameter_mismatch,37227,probabilistic_failure_aware,True,1.5625701453689156,0.1,1.25,0.5073359597318418,0.4679773354772326,0.4665953192010914,0.07418539033827336,,False,True
parameter_mismatch_boundary,parameter_mismatch,37228,baseline,False,0.0008341726596643451,1.0,1.0,0.5104268263839342,0.0040511576970950515,0.0053551498896037275,0.7413378409167533,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37228,generic_uncertainty,False,0.0008341726596643451,0.25,1.5,0.4167617585562723,0.3898339219413545,0.38866121252759933,0.1853344602291883,,False,True
parameter_mismatch_boundary,parameter_mismatch,37228,probabilistic_failure_aware,False,0.0008341726596643451,0.1,1.25,0.456539632533584,0.467933227476519,0.4674644850110397,0.07413378409167527,,False,True
parameter_mismatch_boundary,parameter_mismatch,37229,baseline,True,1.4701770024362286,1.0,1.0,0.5568039973860133,0.004760171587716263,0.0007790915227606776,0.7287548553161967,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37229,generic_uncertainty,True,1.4701770024362286,0.25,1.5,0.4546285601125704,0.3895976472677671,0.38980522711930965,0.18218871382904916,,False,True
parameter_mismatch_boundary,parameter_mismatch,37229,probabilistic_failure_aware,True,1.4701770024362286,0.1,1.25,0.4980206353194964,0.4678386299339626,0.46792209084772374,0.07287548553161956,,False,True
parameter_mismatch_boundary,parameter_mismatch,37230,baseline,True,0.6646065317804579,1.0,1.0,0.5780370450024375,0.003977251686195405,0.0051883516266396645,0.7608443283173705,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37230,generic_uncertainty,True,0.6646065317804579,0.25,1.5,0.4719652708940564,0.3904017769551523,0.39129708790665996,0.19021108207934262,,False,True
parameter_mismatch_boundary,parameter_mismatch,37230,probabilistic_failure_aware,True,0.6646065317804579,0.1,1.25,0.5170120504554222,0.4681604280642009,0.46851883516266374,0.076084432831737,,False,True
parameter_mismatch_boundary,parameter_mismatch,37231,baseline,True,0.1301399605445578,1.0,1.0,0.5551454630546417,0.00395985378497408,0.0006837521166288552,0.7622541024369295,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37231,generic_uncertainty,True,0.1301399605445578,0.25,1.5,0.4532743725016543,0.3896884514194327,0.38982906197084277,0.19056352560923237,,False,True
parameter_mismatch_boundary,parameter_mismatch,37231,probabilistic_failure_aware,True,0.1301399605445578,0.1,1.25,0.4965371971163108,0.4678750786188597,0.46793162478833694,0.07622541024369296,,False,True
parameter_mismatch_boundary,parameter_mismatch,37232,baseline,True,1.2702686749431806,1.0,1.0,0.52013616155361,0.005114946370166568,0.007970460940145974,0.7188243184377041,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37232,generic_uncertainty,True,1.2702686749431806,0.25,1.5,0.424689397525394,0.3902425029792753,0.3919926152350366,0.17970607960942603,,False,True
parameter_mismatch_boundary,parameter_mismatch,37232,probabilistic_failure_aware,True,1.2702686749431806,0.1,1.25,0.4652239259158738,0.4680964623767271,0.46879704609401446,0.07188243184377044,,False,True
parameter_mismatch_boundary,parameter_mismatch,37233,baseline,False,0.09469075559780049,1.0,1.0,0.7257292900555602,0.007396989154411752,0.005293946453042153,0.7361577959030826,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37233,generic_uncertainty,False,0.09469075559780049,0.25,1.5,0.5925554840094709,0.3894830678366508,0.3886765133867396,0.18403944897577065,,False,True
parameter_mismatch_boundary,parameter_mismatch,37233,probabilistic_failure_aware,False,0.09469075559780049,0.1,1.25,0.6491120103307579,0.4677921488803809,0.46747060535469565,0.07361577959030828,,False,True
parameter_mismatch_boundary,parameter_mismatch,37234,baseline,True,1.3915675344880696,1.0,1.0,0.5618076691033371,0.005907738717990248,0.0006372925353795855,0.73928771687882,0,True,False
parameter_mismatch_boundary,parameter_mismatch,37234,generic_uncertainty,True,1.3915675344880696,0.25,1.5,0.4587140409618501,0.3896338135153083,0.39015932313384516,0.184821929219705,,False,True
parameter_mismatch_boundary,parameter_mismatch,37234,probabilistic_failure_aware,True,1.3915675344880696,0.1,1.25,0.5024960553583082,0.4678528252741628,0.4680637292535382,0.07392877168788196,,False,True
parameter_mismatch_boundary,parameter_mismatch,37235,baseline,True,0.5713129610400631,1.0,1.0,0.5826797953610988,0.005021115979320825,0.00019216998565685373,0.7203074890538476,0,True,False
