generation_seed,test_index,action,unsafe_action,realized_action_regret,clean_score,poison_score,delta_score,clean_excluded,poison_excluded,membership_switch,clean_cutoff_score,abs_clean_cutoff_margin,near_cutoff_primary
44811,84,1,0,0.0,0.885241403828391,0.7682834456600692,-0.11695795816832177,1,1,0,0.34770702979657725,0.5375343740318137,0
44811,84,2,0,0.000467002353851,0.5776934095439663,0.3671554158854819,-0.2105379936584844,1,1,0,0.34770702979657725,0.22998637974738906,0
44811,84,3,0,0.000467002353851,0.41893239927975595,0.1828752792077716,-0.23605712007198434,1,0,1,0.34770702979657725,0.0712253694831787,1
44812,0,1,0,0.0,0.652745844480058,0.7378045225194622,0.08505867803940415,1,1,0,0.3404952099811633,0.31225063449889473,0
44812,0,2,0,0.0,0.25000474116739213,0.3299314973016776,0.07992675613428546,0,0,0,0.3404952099811633,0.09049046881377115,0
44812,0,3,0,0.0,0.14943284633268414,0.15962208714962164,0.010189240816937506,0,0,0,0.3404952099811633,0.19106236364847914,0
44812,1,1,1,0.0564848423072925,0.63919308718948,0.7364701469472877,0.09727705975780776,1,1,0,0.3404952099811633,0.2986978772083167,0
44812,1,2,0,0.0,0.2390573952580963,0.32841082928203574,0.08935343402393944,0,0,0,0.3404952099811633,0.10143781472306698,0
44812,1,3,0,0.0,0.14205526377259708,0.1587004699278951,0.01664520615529802,0,0,0,0.3404952099811633,0.1984399462085662,0
44812,2,1,1,0.0564848423072925,0.6408923764516499,0.7366364466865654,0.09574407023491549,1,1,0,0.3404952099811633,0.3003971664704866,0
44812,2,2,0,0.0,0.24040169708131368,0.328599880566144,0.0881981834848303,0,0,0,0.3404952099811633,0.10009351289984961,0
44812,2,3,0,0.0,0.1429565666992168,0.15881492907807288,0.015858362378856072,0,0,0,0.3404952099811633,0.19753864328194648,0
44812,3,1,1,0.0564848423072925,0.7289646333215049,0.7457769999411076,0.016812366619602725,1,1,0,0.3404952099811633,0.38846942334034157,0
44812,3,2,0,0.0,0.32292936332676087,0.33919834542267313,0.016268982095912266,0,1,1,0.3404952099811633,0.017565846654402417,1
44812,3,3,0,0.0,0.200878740115637,0.16528536874696345,-0.03559337136867355,0,0,0,0.3404952099811633,0.13961646986552628,0
44812,4,1,0,0.0,0.6385069362258476,0.736403075087943,0.09789613886209536,1,1,0,0.3404952099811633,0.29801172624468436,0
44812,4,2,0,0.0,0.2385168275069121,0.3283346186974103,0.08981779119049821,0,0,0,0.3404952099811633,0.10197838247425117,0
44812,4,3,0,0.0,0.14169319795547913,0.15865433843265403,0.016961140477174896,0,0,0,0.3404952099811633,0.19880201202568415,0
44812,5,1,0,0.0,0.6380709531332884,0.7363604803774014,0.098289527244113,1,1,0,0.3404952099811633,0.29757574315212515,0
44812,5,2,0,0.0,0.2381740159973089,0.32828623149731206,0.09011221550000317,0,0,0,0.3404952099811633,0.10232119398385439,0
44812,5,3,0,0.0,0.14146369501394468,0.1586250516883422,0.017161356674397527,0,0,0,0.3404952099811633,0.1990315149672186,0
44812,6,1,0,0.0,0.646529741329761,0.7371901682554478,0.09066042692568677,1,1,0,0.3404952099811633,0.30603453134859776,0
44812,6,2,0,0.0,0.24491889680558082,0.3292303114204994,0.08431141461491859,0,0,0,0.3404952099811633,0.09557631317558246,0
44812,6,3,0,0.0,0.14599467220421383,0.15919685776598186,0.013202185561768026,0,0,0,0.3404952099811633,0.19450053777694945,0
44812,7,1,0,0.0,0.7129012258297628,0.7440137063010156,0.031112480471252812,1,1,0,0.3404952099811633,0.3724060158485995,0
44812,7,2,1,0.0116443923245906,0.3057209236703314,0.3371215842942329,0.03140066062390151,0,0,0,0.3404952099811633,0.0347742863108319,1
44812,7,3,1,0.0116443923245906,0.18836478076650623,0.164009121279728,-0.02435565948677823,0,0,0,0.3404952099811633,0.15213042921465705,0
44812,8,1,0,0.0,0.6766967539004358,0.7402137311744273,0.06351697727399153,1,1,0,0.3404952099811633,0.33620154391927254,0
44812,8,2,1,0.0116443923245906,0.2706977491949649,0.3326988376077241,0.0620010884127592,0,0,0,0.3404952099811633,0.06979746078619836,0
44812,8,3,1,0.0116443923245906,0.16361750311692908,0.16130481562433482,-0.002312687492594251,0,0,0,0.3404952099811633,0.1768777068642342,0
44812,9,1,0,0.0,0.6805365251007912,0.7406069259839854,0.06007040088319415,1,1,0,0.3404952099811633,0.34004131511962793,0
44812,9,2,1,0.0116443923245905,0.2741875377013337,0.33315316575153925,0.058965628050205554,0,0,0,0.3404952099811633,0.06630767227982959,1
44812,9,3,1,0.0116443923245905,0.16604112262373788,0.16158176494973855,-0.004459357673999326,0,0,0,0.3404952099811633,0.1744540873574254,0
44812,10,1,0,0.0,0.6799783454287268,0.7405496379024414,0.06057129247371462,1,1,0,0.3404952099811633,0.33948313544756353,0
44812,10,2,1,0.0116443923245906,0.2736771259745989,0.3330869234511071,0.05940979747650815,0,0,0,0.3404952099811633,0.06681808400656436,0
44812,10,3,1,0.0116443923245906,0.16568607356578494,0.1615413728701099,-0.0041447006956750465,0,0,0,0.3404952099811633,0.17480913641537835,0
44812,11,1,1,0.0948577966702901,0.644659471116598,0.7370061120394231,0.09234664092282507,1,1,0,0.3404952099811633,0.30416426113543477,0
44812,11,2,0,0.0,0.24341036738217747,0.32902059409877144,0.08561022671659396,0,0,0,0.3404952099811633,0.09708484259898581,0
44812,11,3,0,0.0,0.14497845821562047,0.15906976531419945,0.014091307098578976,0,0,0,0.3404952099811633,0.1955167517655428,0
44812,12,1,1,0.0948577966702901,0.6701962266785157,0.739552703120964,0.06935647644244824,1,1,0,0.3404952099811633,0.32970101669735247,0
44812,12,2,0,0.0,0.26490174213005685,0.3319367379390293,0.06703499580897243,0,0,0,0.3404952099811633,0.07559346785110643,0
44812,12,3,0,0.0,0.1596124503854505,0.16084069095879086,0.0012282405733403667,0,0,0,0.3404952099811633,0.1808827595957128,0
44812,13,1,1,0.0948577966702901,0.6795216732210004,0.7405028011431833,0.06098112792218291,1,1,0,0.3404952099811633,0.33902646323983715,0
44812,13,2,0,0.0,0.2732603254992405,0.3330327779890974,0.05977245248985691,0,0,0,0.3404952099811633,0.06723488448192277,0
44812,13,3,0,0.0,0.16539628773051085,0.16150836005984973,-0.003887927670661123,0,0,0,0.3404952099811633,0.17509892225065243,0
44812,14,1,0,0.0,0.6627106222683014,0.7387983119630497,0.07608768969474833,1,1,0,0.3404952099811633,0.32221541228713807,0
44812,14,2,0,0.0,0.2583962680488275,0.3310696009027902,0.07267333285396271,0,0,0,0.3404952099811633,0.0820989419323358,0
44812,14,3,0,0.0,0.15514694958776187,0.16031326110774322,0.0051663115199813425,0,0,0,0.3404952099811633,0.1853482603934014,0
44812,15,1,0,0.0,0.6438716350931365,0.7369286855409586,0.09305705044782209,1,1,0,0.3404952099811633,0.3033764251119732,0
44812,15,2,0,0.0,0.24277786629931622,0.328932421351169,0.0861545550518528,0,0,0,0.3404952099811633,0.09771734368184706,0
44812,15,3,0,0.0,0.144552864158425,0.15901634330335,0.01446347914492499,0,0,0,0.3404952099811633,0.19594234582273828,0
44812,16,1,0,0.0,0.6457907701688708,0.7371174024720961,0.09132663230322535,1,1,0,0.3404952099811633,0.3052955601877075,0
44812,16,2,0,0.0,0.24432167126706966,0.3291473812096705,0.08482570994260086,0,0,0,0.3404952099811633,0.09617353871409362,0
44812,16,3,0,0.0,0.1455921578786717,0.15914659566765774,0.013554437788986046,0,0,0,0.3404952099811633,0.1949030521024916,0
44812,17,1,0,0.0,0.6850503989323635,0.7410718725305039,0.05602147359814036,1,1,0,0.3404952099811633,0.34455518895120024,0
44812,17,2,0,0.0,0.27835458549771064,0.33369138026228057,0.05533679476456993,0,0,0,0.3404952099811633,0.062140624483452644,1
44812,17,3,0,0.0,0.16894716011563618,0.1619101013105991,-0.0070370588050370775,0,0,0,0.3404952099811633,0.1715480498655271,0
44812,18,1,0,0.0,0.672923588670662,0.7398293525741898,0.06690576390352776,1,1,0,0.3404952099811633,0.33242837868949876,0
44812,18,2,0,0.0,0.26731660650278083,0.33225542767621596,0.06493882117343514,0,0,0,0.3404952099811633,0.07317860347838245,0
44812,18,3,0,0.0,0.16127807198536834,0.16103470908848616,-0.0002433628968821766,0,0,0,0.3404952099811633,0.17921713799579495,0
44812,19,1,0,0.0,0.7089798679062899,0.7435911931724726,0.03461132526618271,1,1,0,0.3404952099811633,0.3684846579251266,0
44812,19,2,0,0.0,0.30168576938291264,0.33662628106973325,0.03494051168682061,0,0,0,0.3404952099811633,0.038809440598250644,1
44812,19,3,0,0.0,0.18546480982777316,0.16370534514141616,-0.021759464686357005,0,0,0,0.3404952099811633,0.15503040015339012,0
44812,20,1,0,0.0,0.669722497911381,0.7395047501580527,0.06978225224667167,1,1,0,0.3404952099811633,0.32922728793021777,0
44812,20,2,0,0.0,0.26448475247290515,0.33188153587643915,0.067396783403534,0,0,0,0.3404952099811633,0.07601045750825813,0
44812,20,3,0,0.0,0.15932527742683508,0.1608070936691334,0.0014818162422983172,0,0,0,0.3404952099811633,0.1811699325543282,0
44812,21,1,1,0.0664023082707094,0.6525923130109463,0.737789298750257,0.08519698573931067,1,1,0,0.3404952099811633,0.31209710302978305,0
44812,21,2,0,0.0,0.24987777320639346,0.3299140998866505,0.08003632668025704,0,0,0,0.3404952099811633,0.09061743677476983,0
44812,21,3,0,0.0,0.14934678412486607,0.1596115310486352,0.010264746923769136,0,0,0,0.3404952099811633,0.1911484258562972,0
44812,22,1,1,0.0664023082707094,0.6428012254204257,0.7368235874739605,0.09402236205353476,1,1,0,0.3404952099811633,0.30230601543926244,0
44812,22,2,0,0.0,0.2419212937360648,0.3288127823819161,0.08689148864585128,0,0,0,0.3404952099811633,0.09857391624509848,0
44812,22,3,0,0.0,0.1439769564012355,0.15894386816593123,0.014966911764695723,0,0,0,0.3404952099811633,0.19651825357992778,0
44812,23,1,1,0.0664023082707094,0.6534565856532235,0.7378750313982098,0.08441844574498625,1,1,0,0.3404952099811633,0.3129613756720602,0
44812,23,2,0,0.0,0.2505934159855041,0.33001208798704557,0.07941867200154146,0,0,0,0.3404952099811633,0.08990179399565917,0
44812,23,3,0,0.0,0.14983201874865504,0.15967099025586257,0.009838971507207528,0,0,0,0.3404952099811633,0.19066319123250824,0
44812,24,1,1,0.0664023082707094,0.6752891965567837,0.7400701135142899,0.06478091695750621,1,1,0,0.3404952099811633,0.3347939865756204,0
44812,24,2,0,0.0,0.26943091084130544,0.3325330792163977,0.06310216837509225,0,0,0,0.3404952099811633,0.07106429913985784,0
44812,24,3,0,0.0,0.16273996621731035,0.16120382099744798,-0.001536145219862367,0,0,0,0.3404952099811633,0.17775524376385293,0
44812,25,1,0,0.0,0.6450166770084568,0.7370412378444718,0.09202456083601507,1,1,0,0.3404952099811633,0.3045214670272935,0
44812,25,2,0,0.0,0.24369771974808233,0.32906060459388636,0.08536288484580404,0,0,0,0.3404952099811633,0.09679749023308096,0
44812,25,3,0,0.0,0.14517190546532863,0.15909400922275505,0.013922103757426418,0,0,0,0.3404952099811633,0.19532330451583466,0
44812,26,1,0,0.0,0.639476163772972,0.7364978309085758,0.09702166713560378,1,1,0,0.3404952099811633,0.2989809537918087,0
44812,26,2,0,0.0,0.23928078563523494,0.3284422915263665,0.08916150589113156,0,0,0,0.3404952099811633,0.10121442434592834,0
44812,26,3,0,0.0,0.14220494893727095,0.15871951610938564,0.01651456717211469,0,0,0,0.3404952099811633,0.19829026104389233,0
44812,27,1,1,0.0979831329881,0.7313484630722535,0.7460434463578565,0.014694983285602925,1,1,0,0.3404952099811633,0.39085325309109026,0
44812,27,2,0,0.0,0.3255804087049961,0.3395135257682633,0.01393311706326722,0,1,1,0.3404952099811633,0.014914801276167178,1
44812,27,3,0,0.0,0.20282798081203862,0.16547941842967184,-0.03734856238236678,0,0,0,0.3404952099811633,0.13766722916912466,0
44812,28,1,1,0.0979831329881,0.7198113727896527,0.7447656174684698,0.024954244678817128,1,1,0,0.3404952099811633,0.3793161628084894,0
44812,28,2,0,0.0,0.3129869599548805,0.33800524903456364,0.02501828907968312,0,1,1,0.3404952099811633,0.027508250026282766,1
44812,28,3,0,0.0,0.1936194714416389,0.1645516641007752,-0.0290678073408637,0,0,0,0.3404952099811633,0.14687573853952438,0
44812,29,1,1,0.0979831329881,0.7233454329833257,0.745153964507293,0.021808531523967334,1,1,0,0.3404952099811633,0.38285022300216237,0
44812,29,2,0,0.0,0.3167818833360045,0.3384627586643785,0.02168087532837404,0,1,1,0.3404952099811633,0.023713326645158794,1
44812,29,3,0,0.0,0.19638079140992704,0.16483285300406514,-0.0315479384058619,0,0,0,0.3404952099811633,0.14411441857123625,0
44812,30,1,1,0.0979831329881,0.7532602037929043,0.7485580729387705,-0.004702130854133735,1,1,0,0.3404952099811633,0.412764993811741,0
44812,30,2,0,0.0,0.3512289716543214,0.3425059323767914,-0.008723039277529987,1,1,0,0.3404952099811633,0.010733761673158093,1
44812,30,3,0,0.0,0.22198935844405082,0.16732651841779542,-0.054662840026255405,0,0,0,0.3404952099811633,0.11850585153711246,0
44812,31,1,0,0.0,0.6426509912639037,0.7368088458137546,0.09415785454985093,1,1,0,0.3404952099811633,0.3021557812827404,0
44812,31,2,0,0.0,0.241801328193949,0.3287960053622999,0.08699467716835091,0,0,0,0.3404952099811633,0.09869388178721428,0
44812,31,3,0,0.0,0.143896340865004,0.15893370601608267,0.015037365151078674,0,0,0,0.3404952099811633,0.19659886911615929,0
44812,32,1,0,0.0,0.6311726087046172,0.7356888363292777,0.10451622762466051,1,1,0,0.3404952099811633,0.29067739872345394,0
44812,32,2,0,0.0,0.23281795464699256,0.32752439391165494,0.09470643926466238,0,0,0,0.3404952099811633,0.10767725533417072,0
44812,32,3,0,0.0,0.13788881879913165,0.15816423060252727,0.02027541180339562,0,0,0,0.3404952099811633,0.20260639118203164,0
44812,33,1,0,0.0,0.6397520099978815,0.7365248150900078,0.09677280509212627,1,1,0,0.3404952099811633,0.2992568000167182,0
44812,33,2,0,0.0,0.23949868146313963,0.3284729620107703,0.08897428054763068,0,0,0,0.3404952099811633,0.10099652851802365,0
44812,33,3,0,0.0,0.1423509867838875,0.1587380838738247,0.016387097089937214,0,0,0,0.3404952099811633,0.1981442231972758,0
44812,34,1,1,0.0691302513325141,0.7022676167160423,0.7428746255503881,0.04060700883434576,1,1,0,0.3404952099811633,0.36177240673487904,0
44812,34,2,0,0.0,0.2949218204055384,0.3357883032093829,0.04086648280384453,0,0,0,0.3404952099811633,0.0455733895756249,1
44812,34,3,0,0.0,0.1806325704675967,0.16319193230293186,-0.017440638164664846,0,0,0,0.3404952099811633,0.15986263951356658,0
44812,35,1,1,0.0691302513325141,0.6429112276718074,0.7368343828065124,0.09392315513470495,1,1,0,0.3404952099811633,0.30241601769064413,0
44812,35,2,0,0.0,0.242009173064378,0.3288250688703591,0.08681589580598112,0,0,0,0.3404952099811633,0.09848603691678529,0
44812,35,3,0,0.0,0.1440360169070565,0.15895131048480732,0.014915293577750816,0,0,0,0.3404952099811633,0.19645919307410678,0
44812,36,1,1,0.0691302513325141,0.6482075034009607,0.737355584507168,0.08914808110620731,1,1,0,0.3404952099811633,0.3077122934197974,0
44812,36,2,0,0.0,0.24628061509876165,0.32941892874197004,0.0831383136432084,0,0,0,0.3404952099811633,0.09421459488240164,0
44812,36,3,0,0.0,0.1469133969649765,0.15931119830204268,0.012397801337066194,0,0,0,0.3404952099811633,0.1935818130161868,0
44812,37,1,1,0.0691302513325141,0.7142588509247758,0.7441606791019995,0.029901828177223644,1,1,0,0.3404952099811633,0.37376364094361253,0
44812,37,2,0,0.0,0.30713265795973865,0.33729408709308867,0.030161429133350015,0,1,1,0.3404952099811633,0.03336255202142463,1
44812,37,3,0,0.0,0.18938241903854475,0.16411497430828295,-0.025267444730261795,0,0,0,0.3404952099811633,0.15111279094261854,0
44812,38,1,0,0.0,0.6463845302680609,0.7371758650534269,0.09079133478536605,1,1,0,0.3404952099811633,0.3058893202868976,0
44812,38,2,0,0.0,0.2448014169516407,0.329214008241687,0.0844125912900463,0,0,0,0.3404952099811633,0.09569379302952258,0
44812,38,3,0,0.0,0.14591547355070858,0.1591869762764252,0.013271502725716616,0,0,0,0.3404952099811633,0.1945797364304547,0
44812,39,1,0,0.0,0.6381050817035268,0.7363638140304182,0.09825873232689142,1,1,0,0.3404952099811633,0.2976098717223635,0
44812,39,2,0,0.0,0.23820083246111812,0.32829001818399695,0.09008918572287883,0,0,0,0.3404952099811633,0.10229437752004517,0
44812,39,3,0,0.0,0.14148164488022028,0.15862734353244468,0.0171456986522244,0,0,0,0.3404952099811633,0.199013565100943,0
44812,40,1,0,0.0,0.7158895070935639,0.7443376909780388,0.028448183884474898,1,1,0,0.3404952099811633,0.37539429711240063,0
44812,40,2,0,0.0,0.3088384459956231,0.33750199082492777,0.028663544829304666,0,1,1,0.3404952099811633,0.03165676398554018,1
44812,40,3,0,0.0,0.19061414689177622,0.16424258804493969,-0.026371558846836535,0,0,0,0.3404952099811633,0.14988106308938706,0
44812,41,1,0,0.0,0.646520372422285,0.7371892453584806,0.09066887293619563,1,1,0,0.3404952099811633,0.3060251624411217,0
44812,41,2,0,0.0,0.24491131528514,0.3292292594477886,0.08431794416264857,0,0,0,0.3404952099811633,0.09558389469602327,0
44812,41,3,0,0.0,0.1459895608469189,0.15919622014926055,0.013206659302341661,0,0,0,0.3404952099811633,0.1945056491342444,0
44812,42,1,0,0.0,0.6449997559712661,0.7370395736258398,0.0920398176545737,1,1,0,0.3404952099811633,0.30450454599010285,0
44812,42,2,0,0.0,0.24368409959209872,0.32905870881095606,0.08537460921885734,0,0,0,0.3404952099811633,0.09681111038906456,0
44812,42,3,0,0.0,0.14516273495702853,0.15909286046074933,0.013930125503720803,0,0,0,0.3404952099811633,0.19533247502413476,0
44812,43,1,1,0.041865988186863,0.7000651615427347,0.7426412615207036,0.04257609997796896,1,1,0,0.3404952099811633,0.3595699515615714,0
44812,43,2,0,0.0,0.29274078335336484,0.33551595181972715,0.04277516846636231,0,0,0,0.3404952099811633,0.04775442662779844,1
44812,43,3,0,0.0,0.17908206490665649,0.16302521121588553,-0.01605685369077095,0,0,0,0.3404952099811633,0.1614131450745068,0
44812,44,1,1,0.041865988186863,0.657219033587574,0.7382492218123252,0.08103018822475117,1,1,0,0.3404952099811633,0.31672382360641077,0
44812,44,2,0,0.0,0.2537346478589046,0.3304401839090232,0.0767055360501186,0,0,0,0.3404952099811633,0.08676056212225869,0
44812,44,3,0,0.0,0.15196631545797842,0.15993086430251868,0.007964548844540259,0,0,0,0.3404952099811633,0.18852889452318486,0
44812,45,1,1,0.041865988186863,0.6764493178060935,0.7401884646315015,0.06373914682540793,1,1,0,0.3404952099811633,0.33595410782493024,0
44812,45,2,0,0.0,0.2704745710218486,0.3326696685496037,0.06219509752775515,0,0,0,0.3404952099811633,0.07002063895931471,0
44812,45,3,0,0.0,0.16346282045134775,0.1612870413882748,-0.0021757790630729523,0,0,0,0.3404952099811633,0.17703238952981554,0
44812,46,1,1,0.041865988186863,0.679724283097626,0.7405235773339859,0.06079929423635988,1,1,0,0.3404952099811633,0.3392290731164627,0
44812,46,2,0,0.0,0.27344515797034175,0.33305679490016393,0.05961163692982219,0,0,0,0.3404952099811633,0.06705005201082154,0
44812,46,3,0,0.0,0.1655247786657465,0.16152300297269734,-0.004001775693049159,0,0,0,0.3404952099811633,0.17497043131541679,0
44812,47,1,1,0.0533425683167137,0.676670887798717,0.7402110895009061,0.0635402017021891,1,1,0,0.3404952099811633,0.3361756778175537,0
44812,47,2,0,0.0,0.27067440933880343,0.3326957877712982,0.06202137843249478,0,0,0,0.3404952099811633,0.06982080064235985,0
44812,47,3,0,0.0,0.16360132473159095,0.16130295716166426,-0.002298367569926685,0,0,0,0.3404952099811633,0.17689388524957234,0
44812,48,1,1,0.0533425683167137,0.6416352041755754,0.7367092302360271,0.09507402606045168,1,1,0,0.3404952099811633,0.3011399941944121,0
44812,48,2,0,0.0,0.24099184601855683,0.32868266327975254,0.08769081726119571,0,0,0,0.3404952099811633,0.09950336396260645,0
44812,48,3,0,0.0,0.1433526475490053,0.15886505950382318,0.015512411954817867,0,0,0,0.3404952099811633,0.19714256243215797,0
44812,49,1,1,0.0533425683167137,0.6787302868434761,0.7404217061734008,0.06169141932992461,1,1,0,0.3404952099811633,0.33823507686231286,0
44812,49,2,0,0.0,0.2725397137443626,0.3329390538775513,0.060399340133188706,0,0,0,0.3404952099811633,0.0679554962368007,0
44812,49,3,0,0.0,0.1648955826358187,0.1614512224361381,-0.003444360199680585,0,0,0,0.3404952099811633,0.1755996273453446,0
44812,50,1,1,0.0533425683167137,0.6805360458177173,0.7406068767741321,0.060070830956414745,1,1,0,0.3404952099811633,0.34004083583655403,0
44812,50,2,0,0.0,0.2741870989775439,0.33315310884319915,0.058966009865655256,0,0,0,0.3404952099811633,0.06630811100361939,1
44812,50,3,0,0.0,0.16604081735716858,0.16158173024738548,-0.0044590871097831,0,0,0,0.3404952099811633,0.1744543926239947,0
44812,51,1,0,0.0,0.6504428085629169,0.7375764283250688,0.08713361976215184,1,1,0,0.3404952099811633,0.30994759858175364,0
44812,51,2,0,0.0,0.24810741322859328,0.329670952811573,0.08156353958297971,0,0,0,0.3404952099811633,0.09238779675257,0
44812,51,3,0,0.0,0.1481480077598623,0.15946402810012486,0.01131602034026255,0,0,0,0.3404952099811633,0.19234720222130097,0
44812,52,1,1,0.0866416649075499,0.6542460220175,0.7379534125313291,0.08370739051382903,1,1,0,0.3404952099811633,0.31375081203633676,0
44812,52,2,0,0.0,0.251249017977208,0.3301017046844388,0.07885268670723078,0,0,0,0.3404952099811633,0.08924619200395528,0
44812,52,3,0,0.0,0.15027687046848714,0.15972537755352192,0.00944850708503478,0,0,0,0.3404952099811633,0.19021833951267614,0
44812,53,1,1,0.0866416649075499,0.6370197611201556,0.7362578539069958,0.09923809278684026,1,1,0,0.3404952099811633,0.2965245511389923,0
44812,53,2,0,0.0,0.23734959322096358,0.32816968434940735,0.09082009112844378,0,0,0,0.3404952099811633,0.1031456167601997,0
44812,53,3,0,0.0,0.1409121097050163,0.15855451953496813,0.017642409829951827,0,0,0,0.3404952099811633,0.19958310027614698,0
44812,54,1,1,0.0866416649075499,0.6867953022285527,0.7412524186790529,0.05445711645050022,1,1,0,0.3404952099811633,0.3463000922473894,0
44812,54,2,0,0.0,0.27998448492422806,0.3339006640509174,0.053916179126689334,0,0,0,0.3404952099811633,0.06051072505693522,1
44812,54,3,0,0.0,0.170087419921796,0.1620378480863319,-0.008049571835464092,0,0,0,0.3404952099811633,0.1704077900593673,0
44812,55,1,1,0.0866416649075499,0.6900402430559187,0.7415894185920743,0.05154917553615557,1,1,0,0.3404952099811633,0.34954503307475543,0
44812,55,2,0,0.0,0.2830443369155633,0.334291734143651,0.05124739722808769,0,0,0,0.3404952099811633,0.05745087306559998,1
44812,55,3,0,0.0,0.1722335407650724,0.16227666795246584,-0.00995687281260657,0,0,0,0.3404952099811633,0.16826166921609087,0
44812,56,1,1,0.1204730697299111,0.6854429419474158,0.7411124489832757,0.05566950703585982,1,1,0,0.3404952099811633,0.34494773196625256,0
44812,56,2,1,0.0728139715543509,0.27872032121298534,0.33373840131540344,0.0550180801024181,0,0,0,0.3404952099811633,0.06177488876817794,1
44812,56,3,0,0.0,0.16920284861289012,0.16193879935215522,-0.0072640492607349005,0,0,0,0.3404952099811633,0.17129236136827317,0
44812,57,1,1,0.120473069729911,0.6479392446014097,0.7373291163594374,0.0893898717580277,1,1,0,0.3404952099811633,0.30744403462024644,0
44812,57,2,1,0.0728139715543509,0.2460623481543815,0.32938873937314284,0.08332639121876134,0,0,0,0.3404952099811633,0.09443286182678179,0
44812,57,3,0,0.0,0.14676604638943166,0.15929289515945425,0.01252684877002258,0,0,0,0.3404952099811633,0.19372916359173162,0
44812,58,1,1,0.120473069729911,0.7085179150375511,0.7435416117399993,0.035023696702448204,1,1,0,0.3404952099811633,0.36802270505638784,0
44812,58,2,1,0.0728139715543509,0.3012145202166796,0.33656821636567474,0.03535369614899514,0,0,0,0.3404952099811633,0.03928068976448368,1
44812,58,3,0,0.0,0.18512697582612794,0.16366974853555832,-0.02145722729056962,0,0,0,0.3404952099811633,0.15536823415503534,0
44812,59,1,0,0.0,0.6691398997511676,0.7394458168792054,0.0703059171280378,1,1,0,0.3404952099811633,0.32864468977000433,0
44812,59,2,0,0.0,0.263972924221179,0.33181370893419165,0.06784078471301264,0,0,0,0.3404952099811633,0.07652228575998427,0
44812,59,3,0,0.0,0.1589729678393742,0.16076581649529847,0.001792848655924273,0,0,0,0.3404952099811633,0.18152224214178908,0
44812,60,1,0,0.0,0.6421665136722893,0.7367613217723534,0.09459480810006415,1,1,0,0.3404952099811633,0.301671303691126,0
44812,60,2,0,0.0,0.24141488956800108,0.32874192683110287,0.08732703726310179,0,0,0,0.3404952099811633,0.0990803204131622,0
44812,60,3,0,0.0,0.1436367285343371,0.1589009514398529,0.015264222905515795,0,0,0,0.3404952099811633,0.1968584814468262,0
44812,61,1,0,0.0,0.6479360974233402,0.737328805883003,0.08939270845966274,1,1,0,0.3404952099811633,0.30744088744217696,0
44812,61,2,0,0.0,0.24605978869876183,0.3293883852660475,0.0833285965672857,0,0,0,0.3404952099811633,0.09443542128240145,0
44812,61,3,0,0.0,0.14676431872203985,0.15929268047725081,0.012528361755210965,0,0,0,0.3404952099811633,0.19373089125912343,0
44812,62,1,0,0.0,0.6802742638714253,0.7405800035487734,0.06030573967734809,1,1,0,0.3404952099811633,0.33977905389026203,0
44812,62,2,0,0.0,0.27394758770829375,0.33312203329176926,0.05917444558347551,0,0,0,0.3404952099811633,0.06654762227286953,0
44812,62,3,0,0.0,0.16587418574837254,0.16156278102433408,-0.004311404724038459,0,0,0,0.3404952099811633,0.17462102423279074,0
44812,63,1,0,0.0,0.6553812485223082,0.7380662478961145,0.08268499937380636,1,1,0,0.3404952099811633,0.3148860385411449,0
44812,63,2,0,0.0,0.25219502693518275,0.33023076650552297,0.07803573957034021,0,0,0,0.3404952099811633,0.08830018304598053,0
44812,63,3,0,0.0,0.15091932681658596,0.159803716821153,0.008884390004567033,0,0,0,0.3404952099811633,0.18957588316457732,0
44812,64,1,0,0.0,0.6468470067711797,0.7372214262391401,0.09037441946796043,1,1,0,0.3404952099811633,0.3063517967900164,0
44812,64,2,0,0.0,0.24517578224538997,0.3292659435391281,0.08409016129373811,0,0,0,0.3404952099811633,0.09531942773577332,0
44812,64,3,0,0.0,0.14616788535514927,0.15921845554713046,0.013050570191981192,0,0,0,0.3404952099811633,0.19432732462601401,0
44812,65,1,1,0.1853016031915277,0.6377568597154276,0.7363298050806224,0.09857294536519479,1,1,0,0.3404952099811633,0.29726164973426433,0
44812,65,2,1,0.0928215846373965,0.23792736638540743,0.3282513900084219,0.09032402362301448,0,0,0,0.3404952099811633,0.10256784359575585,0
44812,65,3,0,0.0,0.14129862170831442,0.15860396494566742,0.017305343237353,0,0,0,0.3404952099811633,0.19919658827284886,0
44812,66,1,1,0.1853016031915277,0.7088120584677776,0.7435731775421021,0.03476111907432444,1,1,0,0.3404952099811633,0.36831684848661433,0
44812,66,2,1,0.0928215846373965,0.3015144835969884,0.3366051815840712,0.03509069798708281,0,0,0,0.3404952099811633,0.03898072638417488,1
44812,66,3,0,0.0,0.1853419963748253,0.16369240971729607,-0.021649586657529224,0,0,0,0.3404952099811633,0.155153213606338,0
44812,67,1,0,0.0,0.7063805209663797,0.7433127225755232,0.036932201609143456,1,1,0,0.3404952099811633,0.3658853109852164,0
44812,67,2,0,0.0,0.29904524432017443,0.3363003240116106,0.037255079691436155,0,0,0,0.3404952099811633,0.04144996566098885,1
44812,67,3,0,0.0,0.18357410483001962,0.16350555839057476,-0.020068546439444862,0,0,0,0.3404952099811633,0.15692110515114366,0
