generation_seed,test_index,primary_action,support_baseline_action,calibration_guard_action,support_changed_action,guard_changed_support_action,baseline_expansion_outcome,guarded_expansion_outcome,baseline_regret,guarded_regret,primary_regret,context_support_distance,calibration_probability_baseline_action,calibration_threshold,predicted_baseline_action_loss,realized_baseline_action_loss,baseline_action_loss_error,severe_underestimation,true_best_action,true_responsive_action,vetoed_actions
44106,12,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.252791162137323,nan,0.468010308717,0.08600625956151312,0.0271217564366442,0.05888450312486891,0,1,1,
44106,13,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.7808910330269465,nan,0.468010308717,0.14147280641118773,0.1287454578546126,0.012727348556575119,0,1,1,
44106,14,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3131576393012496,0.3542671700175012,0.468010308717,0.18121179034533585,0.07109044870020988,0.11012134164512598,0,1,2,
44106,15,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.00277351698243,nan,0.468010308717,0.11053886501044277,0.02932112677737421,0.08121773823306856,0,1,1,
44106,16,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.486314621764388,nan,0.468010308717,0.2091254304415649,0.12309779018002782,0.08602764026153707,0,2,3,
44106,17,1,1,1,0,0,neutral,neutral,0.06902705672318203,0.06902705672318203,0.06902705672318203,3.5943867025625726,nan,0.468010308717,0.12530984540913898,0.13579299337614026,-0.010483147967001283,0,2,1,
44106,18,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.989477498408406,nan,0.468010308717,0.14267673139602488,0.028158597522401033,0.11451813387362385,0,2,2,
44106,19,1,1,1,0,0,neutral,neutral,0.1369229885178751,0.1369229885178751,0.1369229885178751,3.5323241874094613,nan,0.468010308717,0.15818765978809984,0.4237657303553595,-0.2655780705672597,0,3,1,
44106,20,1,1,1,0,0,neutral,neutral,0.18348500275514185,0.18348500275514185,0.18348500275514185,3.1963711501499152,nan,0.468010308717,0.10718906499544217,0.29455300398005935,-0.18736393898461717,0,3,1,
44106,21,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.120189764868401,nan,0.468010308717,0.15872806534855122,0.15248588470822855,0.00624218064032267,0,1,2,
44106,22,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.276231044023697,nan,0.468010308717,0.1924443681221298,0.09534098529114038,0.09710338283098943,0,1,1,
44106,23,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.2760833930854076,nan,0.468010308717,0.10861157484584053,0.045080722897837835,0.06353085194800269,0,1,2,
44106,24,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.578362900047118,nan,0.468010308717,0.166300426139904,0.13179694394165956,0.03450348219824445,0,1,1,
44106,25,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.7518817999583183,nan,0.468010308717,0.12354481648203651,0.0734683437172127,0.05007647276482381,0,1,1,
44106,26,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.319869473054125,nan,0.468010308717,0.08402699014588713,0.03193094592744566,0.052096044218441474,0,1,2,
44106,27,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,6.589327087729477,nan,0.468010308717,0.19488274030384306,0.3463681398634969,-0.15148539955965384,0,1,1,
44106,28,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.974447228678315,nan,0.468010308717,0.11043682856792772,0.2316514046688698,-0.12121457610094208,0,1,1,
44106,29,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.250316294689846,nan,0.468010308717,0.11253818664253976,0.1351989487063786,-0.022660762063838852,0,1,1,3
44106,30,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.531850001421934,nan,0.468010308717,0.17192789575262254,0.07962519512201595,0.0923027006306066,0,1,2,
44106,31,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.957770659191707,nan,0.468010308717,0.09025795514732475,0.04073561771734708,0.04952233742997767,0,1,2,
44106,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.447401975357357,nan,0.468010308717,0.13041052330515843,0.12584193937460256,0.0045685839305558695,0,1,3,
44106,33,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.954407450957385,nan,0.468010308717,0.14327036379292185,0.06982647660486695,0.0734438871880549,0,1,2,
44106,34,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,5.335369253134984,nan,0.468010308717,0.08452980723226956,0.030601228485419973,0.05392857874684959,0,1,1,
44106,35,1,1,1,0,0,neutral,neutral,0.10465741904913461,0.10465741904913461,0.10465741904913461,2.945466486821307,nan,0.468010308717,0.1805256111808798,0.2395696341592814,-0.059044022978401584,0,2,1,
44106,36,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.8321863973253865,nan,0.468010308717,0.19333657180892985,0.08122701201835408,0.11210955979057577,0,2,3,
44106,37,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.202718365030816,nan,0.468010308717,0.10959214230108481,0.04381470923243817,0.06577743306864664,0,2,2,
44106,38,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.5488222764887687,nan,0.468010308717,0.13750699794251126,0.15244576004699328,-0.014938762104482028,0,1,1,
44106,39,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.4191902343570626,nan,0.468010308717,0.13683162988727143,0.09465822215295525,0.04217340773431619,0,1,2,
44106,40,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.1548379112133285,nan,0.468010308717,0.09894724191384138,0.05108919601391897,0.047858045899922416,0,1,2,
44106,41,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.9003698300269254,nan,0.468010308717,0.19150812525006342,0.17885175557980618,0.01265636967025724,0,2,3,
44106,42,1,1,1,0,0,neutral,neutral,0.09713297131981104,0.09713297131981104,0.09713297131981104,3.087759708542241,nan,0.468010308717,0.12702110765100272,0.20439578927819071,-0.077374681627188,0,2,3,
44106,43,1,1,1,0,0,neutral,neutral,0.09713297131981102,0.09713297131981102,0.09713297131981102,4.982813487637061,nan,0.468010308717,0.051792578088374,0.14724334416883403,-0.09545076608046002,0,2,3,
44106,44,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.6979910272290253,nan,0.468010308717,0.1416511691624763,0.15225277680504368,-0.010601607642567373,0,1,2,
44106,45,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.2533354092068274,nan,0.468010308717,0.13951643718099238,0.0990323626044764,0.04048407457651598,0,1,1,
44106,46,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.5827064872077905,nan,0.468010308717,0.12049871012176162,0.030782881860931872,0.08971582826082974,0,1,1,
44106,47,1,1,1,0,0,neutral,neutral,0.07231919215614108,0.07231919215614108,0.07231919215614108,3.294214757150725,nan,0.468010308717,0.16691796240931728,0.21659198699511875,-0.049674024585801474,0,2,3,
44106,48,1,1,1,0,0,neutral,neutral,0.07231919215614108,0.07231919215614108,0.07231919215614108,3.195300337642478,nan,0.468010308717,0.14513603148117818,0.1552871477029631,-0.010151116221784912,0,2,1,
44106,49,1,1,1,0,0,neutral,neutral,0.07231919215614108,0.07231919215614108,0.07231919215614108,4.390721354718687,nan,0.468010308717,0.05831636790182583,0.10836668172937779,-0.05005031382755196,0,2,3,
44106,50,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,58.10326674602735,nan,0.468010308717,0.14534547351358396,0.13348322324975548,0.011862250263828478,0,1,3,
44106,51,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,57.99298577382183,nan,0.468010308717,0.15070449414064552,0.07733292704213923,0.07337156709850629,0,1,1,
44106,52,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,57.942872023954145,nan,0.468010308717,0.2109258324721881,0.031849540968332944,0.17907629150385515,0,1,1,
44106,53,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,12.884462767307218,nan,0.468010308717,0.17165192422795758,0.11469059871724153,0.056961325510716046,0,1,1,
44106,54,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,17.360041200983954,nan,0.468010308717,0.18455660166667529,0.022587163825282697,0.1619694378413926,0,1,1,
44106,55,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,16.6981935231171,nan,0.468010308717,0.08299533673939888,0.09781693717127694,-0.014821600431878065,0,1,1,
44106,56,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,13.347809637295914,nan,0.468010308717,0.05550896175945816,0.03686772503398378,0.01864123672547438,0,1,1,
44106,57,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,15.571904975348085,nan,0.468010308717,0.13228404984321177,0.05367423247012916,0.0786098173730826,0,1,1,
44106,58,1,1,1,0,0,neutral,neutral,0.009235063525157676,0.009235063525157676,0.009235063525157676,14.31404929863854,nan,0.468010308717,0.10246469758476656,0.042026883988092144,0.06043781359667442,0,2,1,
44106,59,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,22.500257974008395,nan,0.468010308717,0.15937408004027273,0.021218645116753254,0.13815543492351948,0,1,1,
44106,60,1,1,1,0,0,neutral,neutral,0.013067225307151834,0.013067225307151834,0.013067225307151834,12.489158148783881,nan,0.468010308717,0.09338753377330383,0.059098139523560377,0.034289394249743456,0,2,1,
44107,0,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.437506147922229,nan,0.468010308717,0.14489587836292392,0.0622985542930678,0.08259732406985612,0,2,2,
44107,1,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.8692804346289194,nan,0.468010308717,0.1034607792836248,0.02543468711976801,0.0780260921638568,0,2,2,
44107,2,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.6452400073461355,nan,0.468010308717,0.2371760061085071,0.22373731578609346,0.013438690322413627,0,3,3,
44107,3,1,1,1,0,0,neutral,neutral,0.16352150155034983,0.16352150155034983,0.16352150155034983,5.058291386451909,nan,0.468010308717,0.05565119312888072,0.30674010567442067,-0.25108891254553994,0,3,1,
44107,4,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.099862922229902,nan,0.468010308717,0.13409759038096694,0.028327085309991604,0.10577050507097534,0,1,1,
44107,5,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.29992820562551,0.2977022076829922,0.468010308717,0.18449756941351766,0.11588832407940673,0.06860924533411093,0,2,2,
44107,6,1,1,1,0,0,neutral,neutral,0.0996898451429072,0.0996898451429072,0.0996898451429072,3.447717814131083,nan,0.468010308717,0.18145385106680526,0.1668978960669467,0.014555954999858567,0,2,1,
44107,7,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.734714903919312,nan,0.468010308717,0.09735876330636983,0.02791512978101061,0.06944363352535922,0,2,3,
44107,8,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.044649429466311,nan,0.468010308717,0.1410074850426056,0.027590047220160785,0.11341743782244482,0,1,1,
44107,9,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.834984112294289,nan,0.468010308717,0.13147923677465118,0.12945964501653645,0.002019591758114725,0,1,1,
44107,10,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.369260796277483,nan,0.468010308717,0.1351822575356032,0.06738502866492353,0.06779722887067967,0,1,2,
44107,11,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.099181747002769,nan,0.468010308717,0.0792270123470913,0.02727974822132103,0.05194726412577027,0,1,1,
44107,12,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.43769075281266,nan,0.468010308717,0.1430290121118741,0.12942659952968508,0.013602412582189027,0,1,1,
44107,13,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.8915864841456664,nan,0.468010308717,0.2058009900551902,0.071350424799731,0.1344505652554592,0,1,1,
44107,14,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.832194133286066,nan,0.468010308717,0.11384112590873745,0.02948762339518144,0.084353502513556,0,1,1,
44107,15,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.674430588314859,nan,0.468010308717,0.24323705977856133,0.12332595416236496,0.11991110561619638,0,2,3,
44107,16,1,1,1,0,0,neutral,neutral,0.0690649730497306,0.0690649730497306,0.0690649730497306,3.211620400126043,nan,0.468010308717,0.130883242808557,0.13609774201466898,-0.005214499206111972,0,2,1,
44107,17,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.2098200621241175,nan,0.468010308717,0.14159177050475005,0.028373697946087725,0.11321807255866233,0,2,2,
44107,18,1,1,1,0,0,neutral,neutral,0.13818698822123132,0.13818698822123132,0.13818698822123132,3.2173150462550417,nan,0.468010308717,0.13693628241586545,0.42694061976342634,-0.2900043373475609,0,3,1,
44107,19,2,2,2,0,0,neutral,neutral,0.1021297099039752,0.1021297099039752,0.1021297099039752,3.3149976950148243,nan,0.468010308717,0.14757778602336244,0.2138154429589246,-0.06623765693556216,0,3,2,
44107,20,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.478211129399127,0.28837511079612926,0.468010308717,0.17412182727968453,0.15178192221815145,0.022339905061533077,0,1,2,
44107,21,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.259648107877137,nan,0.468010308717,0.21450894548993735,0.09453186332423227,0.11997708216570507,0,1,1,
44107,22,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.156730082809596,nan,0.468010308717,0.12890856757104693,0.044509690254399714,0.08439887731664722,0,1,2,
44107,23,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.560724609039816,nan,0.468010308717,0.1454454613899937,0.13263951562902496,0.012805945760968745,0,1,1,
44107,24,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.7687264688224036,nan,0.468010308717,0.16691120996535316,0.07381980545404121,0.09309140451131195,0,1,1,
44107,25,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.265778458066097,nan,0.468010308717,0.13502941974125043,0.032139291894920506,0.10289012784632992,0,1,2,
44107,26,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,5.926533151444403,nan,0.468010308717,0.18813512854550352,0.3464706580397035,-0.1583355294942,0,1,1,
44107,27,3,3,3,0,0,neutral,neutral,0.025334108087056717,0.025334108087056717,0.025334108087056717,4.002283299034894,nan,0.468010308717,0.20177745923123092,0.25717219370178207,-0.055394734470551155,0,1,1,
44107,28,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.2541210001715897,nan,0.468010308717,0.11415930719525613,0.13550044012662912,-0.02134113293137299,0,1,1,
44107,29,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.2280804755488584,0.26594785752049943,0.468010308717,0.16716528753088827,0.07959823285707049,0.08756705467381778,0,1,2,
44107,30,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.6269188488735002,nan,0.468010308717,0.12461690746183332,0.040745876769538246,0.08387103069229507,0,1,2,
44107,31,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.0154591433070665,nan,0.468010308717,0.1288328285674502,0.12667748514193541,0.002155343425514794,0,1,3,
44107,32,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.75473244732902,nan,0.468010308717,0.13321889753465968,0.07019899350049867,0.06301990403416101,0,1,2,
44107,33,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,5.156184818608142,nan,0.468010308717,0.07766329247792683,0.03084424653418413,0.0468190459437427,0,1,1,
44107,34,1,1,1,0,0,neutral,neutral,0.1061625425052479,0.1061625425052479,0.1061625425052479,3.199851848613394,nan,0.468010308717,0.15905253800431723,0.24052239830553732,-0.08146986030122008,0,2,1,
44107,35,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.2827185664390592,nan,0.468010308717,0.1869624212975533,0.08050474345642741,0.10645767784112589,0,2,2,
44107,36,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.565995730989036,nan,0.468010308717,0.14765791441133785,0.04343423199846473,0.10422368241287312,0,2,2,
44107,37,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.7108034713114098,nan,0.468010308717,0.14449130495045318,0.15253815026702816,-0.008046845316574985,0,2,2,
44107,38,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.181027905051084,nan,0.468010308717,0.15308698902113752,0.09453086591520377,0.05855612310593375,0,2,3,
44107,39,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.116145124414617,nan,0.468010308717,0.12172734809410038,0.05097402786013351,0.07075332023396687,0,2,2,
44107,40,1,1,1,0,0,neutral,neutral,0.09772328708089517,0.09772328708089517,0.09772328708089517,2.9823282698890723,nan,0.468010308717,0.16020511584046657,0.2781485657848663,-0.11794344994439973,0,2,3,
44107,41,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.0974954566394937,nan,0.468010308717,0.1827853904177998,0.10828390962494068,0.0745014807928591,0,2,3,
44107,42,1,1,1,0,0,neutral,neutral,0.09772328708089517,0.09772328708089517,0.09772328708089517,4.411640448033156,nan,0.468010308717,0.04968234619741064,0.14853915644153104,-0.09885681024412041,0,2,3,
44107,43,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.629275404203259,nan,0.468010308717,0.1509784750242092,0.15185101722516767,-0.000872542200958476,0,1,2,
44107,44,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.3890283549713813,nan,0.468010308717,0.13061998464605387,0.0984623223955305,0.03215766225052337,0,1,1,
44107,45,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3768588634413117,0.4243443430463548,0.468010308717,0.126513313326624,0.030940388467811452,0.09557292485881254,0,1,2,
44107,46,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.2673387141063763,nan,0.468010308717,0.2071235918684028,0.14567786333839483,0.06144572853000796,0,2,3,
44107,47,1,1,1,0,0,neutral,neutral,0.07281042275703148,0.07281042275703148,0.07281042275703148,3.4040765599329967,nan,0.468010308717,0.15593139955124471,0.15656777984568745,-0.0006363802944427399,0,2,1,
44107,48,1,1,1,0,0,neutral,neutral,0.07281042275703148,0.07281042275703148,0.07281042275703148,3.71131190042534,nan,0.468010308717,0.05735370012502265,0.10932463576031409,-0.05197093563529144,0,2,3,
44107,49,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,53.73827274057386,nan,0.468010308717,0.14629025377511967,0.13391989581272593,0.012370357962393747,0,1,2,
44107,50,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,53.64445813234156,nan,0.468010308717,0.14686177599143585,0.0775271470936082,0.06933462889782765,0,1,1,
44107,51,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,53.60018950066037,nan,0.468010308717,0.18356328520910134,0.031954502351119636,0.1516087828579817,0,1,1,
44107,52,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.718132845086919,nan,0.468010308717,0.1578355879696018,0.20286669030170607,-0.04503110233210428,0,2,2,
44107,53,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.149242111056671,nan,0.468010308717,0.17734722680444276,0.12526664045997574,0.05208058634446702,0,2,2,
44107,54,1,1,1,0,0,neutral,neutral,0.02961729104119451,0.02961729104119451,0.02961729104119451,4.060661713061416,nan,0.468010308717,0.12121881663711319,0.0936887350644391,0.027530081572674087,0,2,1,
44107,55,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,12.572571423763105,nan,0.468010308717,0.16396981915386485,0.11499619186080931,0.048973627293055544,0,1,1,
44107,56,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,16.94397569007693,nan,0.468010308717,0.16994558149986685,0.022504290504168828,0.14744129099569803,0,1,1,
44107,57,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,15.211879326723505,nan,0.468010308717,0.13123938059889012,0.05369182389473533,0.0775475567041548,0,1,1,
44107,58,1,1,1,0,0,neutral,neutral,0.008734838315056108,0.008734838315056108,0.008734838315056108,14.07107333517825,nan,0.468010308717,0.11646916175587937,0.04154850043018807,0.0749206613256913,0,2,1,
44107,59,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,21.420318701840124,nan,0.468010308717,0.154344731348926,0.07830635570922807,0.07603837563969794,0,1,1,
44107,60,1,1,1,0,0,neutral,neutral,0.012856349551382082,0.012856349551382082,0.012856349551382082,12.200320924699621,nan,0.468010308717,0.09288886655121321,0.05895164654034028,0.03393722001087293,0,2,1,
44108,0,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.3081419205519893,nan,0.468010308717,0.15428387379922892,0.06215531019172445,0.09212856360750447,0,2,3,
44108,1,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.9087477212145685,nan,0.468010308717,0.0987718700077224,0.02555849731644042,0.07321337269128199,0,2,2,
44108,2,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.829878279011644,nan,0.468010308717,0.2560981428803847,0.22140385042337155,0.03469429245701314,0,3,3,
44108,3,1,1,1,0,0,neutral,neutral,0.161958269514632,0.161958269514632,0.161958269514632,4.578099160619219,nan,0.468010308717,0.07028831095276958,0.30431015120376925,-0.23402184025099967,0,3,1,
44108,4,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.2453680178923134,nan,0.468010308717,0.139651276761707,0.028527986082322276,0.11112329067938471,0,1,1,
44108,5,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.254125732385453,0.33940028995199506,0.468010308717,0.1897321799060999,0.11357697622349291,0.07615520368260698,0,2,2,
44108,6,1,1,1,0,0,neutral,neutral,0.09936099814842506,0.09936099814842506,0.09936099814842506,3.19181866202707,nan,0.468010308717,0.1762868667759186,0.16610714960413925,0.010179717171779346,0,2,1,
44108,7,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.5883555287843825,nan,0.468010308717,0.09721902783978739,0.027961639987669755,0.06925738785211763,0,2,2,
44108,8,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.0493202263947916,nan,0.468010308717,0.1432580547085011,0.02774278843470516,0.11551526627379592,0,1,1,
44108,9,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.8265353938873288,nan,0.468010308717,0.1364523335996671,0.12755224227677622,0.00890009132289088,0,1,1,
44108,10,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.204072115808495,nan,0.468010308717,0.13618238778134736,0.06722613901211581,0.06895624876923155,0,1,2,
44108,11,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.137272032006942,nan,0.468010308717,0.08339140235944606,0.027369195883814038,0.056022206475632025,0,1,1,
44108,12,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.5387852713922223,nan,0.468010308717,0.14181368549055665,0.12779469856455503,0.01401898692600162,0,1,1,
44108,13,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.1749963711149665,nan,0.468010308717,0.19945097889787905,0.071387350532365,0.12806362836551405,0,1,1,
44108,14,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.624095742789013,nan,0.468010308717,0.11770876585698375,0.02959591431457096,0.0881128515424128,0,1,1,
44108,15,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3107902497544095,0.398778758136581,0.468010308717,0.20120201905818605,0.12193313812033618,0.07926888093784987,0,2,2,
44108,16,1,1,1,0,0,neutral,neutral,0.06976632289761575,0.06976632289761575,0.06976632289761575,3.01703313645406,nan,0.468010308717,0.13001300893679285,0.1369992370915619,-0.006986228154769042,0,2,1,
44108,17,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.2939778739949004,nan,0.468010308717,0.12937401802585188,0.02842327452183952,0.10095074350401237,0,2,2,
44108,18,1,1,1,0,0,neutral,neutral,0.13805320843446078,0.13805320843446078,0.13805320843446078,3.4155840763623937,nan,0.468010308717,0.16961020429955162,0.423525778378142,-0.25391557407859033,0,3,1,
44108,19,1,1,1,0,0,neutral,neutral,0.1825778997898949,0.1825778997898949,0.1825778997898949,2.9963104295260385,nan,0.468010308717,0.11502476255257121,0.29325896311882005,-0.17823420056624883,0,3,3,
44108,20,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3503589947279457,0.3341403925312329,0.468010308717,0.17853100624338655,0.15072489823684235,0.027806108006544206,0,1,2,
44108,21,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.271656904402375,0.296020547029753,0.468010308717,0.16794430742980657,0.09412847005613495,0.07381583737367162,0,1,2,
44108,22,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.381748637188159,nan,0.468010308717,0.11796267219186289,0.04447677669203522,0.07348589549982767,0,1,2,
44108,23,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.694058643098381,nan,0.468010308717,0.19737404315940352,0.13092616890012848,0.06644787425927504,0,1,1,
44108,24,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.653499369477898,nan,0.468010308717,0.16485772458144277,0.07372313622635557,0.0911345883550872,0,1,1,
44108,25,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.1303850282360806,nan,0.468010308717,0.11768475385657565,0.0322688220729264,0.08541593178364926,0,1,2,
44108,26,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,6.041835286752166,nan,0.468010308717,0.21332582529367564,0.34777371063762214,-0.1344478853439465,0,1,1,
44108,27,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.7106138228988437,nan,0.468010308717,0.11717604765622816,0.2331736220601866,-0.11599757440395844,0,1,1,
44108,28,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.2544608801054495,nan,0.468010308717,0.12349219525004594,0.13428543049749803,-0.010793235247452085,0,1,1,
44108,29,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,1.9835322172958592,0.30520404065343865,0.468010308717,0.17414086821420052,0.07989238070139726,0.09424848751280326,0,1,2,
44108,30,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.5224527718907055,nan,0.468010308717,0.12983863989146097,0.040913676861724875,0.0889249630297361,0,1,1,
44108,31,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.920188004229092,nan,0.468010308717,0.12802655611714375,0.12498730707119862,0.0030392490459451305,0,1,3,
44108,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.6602090900540984,nan,0.468010308717,0.13188078803772024,0.07007596505021355,0.0618048229875067,0,1,3,
44108,33,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.070856204890779,nan,0.468010308717,0.10248751266272553,0.03087637426417607,0.07161113839854946,0,1,1,
44108,34,1,1,1,0,0,neutral,neutral,0.10555598203470704,0.10555598203470704,0.10555598203470704,3.021979804322396,nan,0.468010308717,0.18752453384349635,0.23926107158574897,-0.05173653774225262,0,2,1,
44108,35,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.7915584879066513,nan,0.468010308717,0.21451647666687326,0.0808157098807418,0.13370076678613146,0,2,3,
44108,36,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.1941463693748915,nan,0.468010308717,0.14803475526617738,0.043640135843713304,0.10439461942246407,0,2,2,
44108,37,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.0196364622295913,nan,0.468010308717,0.1623038712237601,0.15086715505453197,0.011436716169228145,0,2,3,
44108,38,3,1,3,1,1,harmful,neutral,0.0918432570224697,0.0,0.0,2.182093175957708,0.48396062744546225,0.468010308717,0.14239371172106666,0.18665581019921473,-0.044262098478148076,0,2,3,1
44108,39,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.043554345890752,nan,0.468010308717,0.12353828070423382,0.050557726745575654,0.07298055395865817,0,2,2,
44108,40,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.7738943829479776,nan,0.468010308717,0.19044178694411534,0.17837584885748273,0.012065938086632616,0,3,3,
