regime,seed,mean_pre_nis,mean_event_nis,mean_post_nis,delta_event_vs_pre_nis,delta_post_vs_pre_nis,recovery_ratio_nis,event_max_nis,post_max_nis,event_longest_nis_run_above_1,post_longest_nis_run_above_1,mean_pre_absolute_innovation,mean_event_absolute_innovation,mean_post_absolute_innovation,delta_event_vs_pre_absolute_innovation,delta_post_vs_pre_absolute_innovation,pre_innovation_lag1_autocorrelation,event_innovation_lag1_autocorrelation,post_innovation_lag1_autocorrelation,delta_event_vs_pre_autocorrelation,delta_post_vs_pre_autocorrelation
measurement_noise,10,0.5493251737851248,0.8579141720646452,1.083491408977508,0.30858899827952035,0.5341662351923833,1.2629368347753585,5.928480510646931,4.685054392589588,1,3,0.6784106171176985,0.6297712362054051,0.9340321698625088,-0.04863938091229336,0.25562155274481035,-0.3357792617644723,0.4135198943700644,-0.49193809371131136,0.7492991561345368,-0.15615883194683905
measurement_noise,11,0.9405799438272926,1.5628182481951065,1.0720852808775894,0.6222383043678139,0.13150533705029677,0.6859948571211342,6.42420801735276,5.076734997761298,2,3,0.8041365734808805,1.1502094496765163,0.958536690085232,0.34607287619563576,0.1544001166043515,-0.16032474505493688,-0.6701885051772013,0.02996419842647199,-0.5098637601222644,0.19028894348140887
measurement_noise,12,1.1972351321928814,1.7728147436128885,1.068097829105971,0.5755796114200071,-0.1291373030869103,0.6024869958654846,4.4489038032157,3.8225619431428526,2,2,0.9179201274387594,1.3533454131172762,0.9527544054210287,0.4354252856785168,0.034834277982269346,0.1505992582616287,-0.49053744737609256,0.0024567564789231317,-0.6411367056377213,-0.14814250178270558
measurement_noise,13,1.2602013301813384,0.6511195251122637,0.7604338590466388,-0.6090818050690747,-0.49976747113469955,1.1678867392501548,2.0672849283808707,4.691637406314369,1,2,1.0863487524356739,0.7025037874452531,0.737424137346044,-0.38384496499042076,-0.3489246150896299,-0.21856343326937108,0.482391699423536,-0.11686537367652823,0.7009551326929071,0.10169805959284285
measurement_noise,14,0.8891112727718201,0.5908011232757577,1.286283710192946,-0.2983101494960624,0.39717243742112596,2.177185620533076,2.1539194558029555,8.596339990147769,2,5,0.8299791367579527,0.6711721211381686,1.0186422716869892,-0.15880701561978405,0.18866313492903652,-0.1411374076378042,0.34297000367904534,0.06222932459124617,0.48410741131684953,0.20336673222905036
measurement_noise,15,0.8477104257521155,2.1681323269834647,0.9952357436425231,1.3204219012313492,0.14752531789040757,0.45902905982991427,8.919980703208529,3.9100897458194868,3,2,0.8514044739874517,1.5051720595728322,0.9143744314903033,0.6537675855853805,0.06296995750285161,0.30762417841192474,0.0794357658051322,-0.20627790483011374,-0.22818841260679254,-0.5139020832420385
measurement_noise,16,0.7135093461525873,1.052201609183683,0.7680141021979711,0.3386922630310957,0.05450475604538374,0.7299115449871629,4.066056141931043,3.1630363408655167,2,1,0.5765053453690115,0.9244921047242535,0.7545930569107192,0.3479867593552419,0.17808771154170766,0.15379624022574453,-0.026288978267691342,-0.3663840809534363,-0.18008521849343587,-0.5201803211791808
measurement_noise,17,0.8469715593591579,0.8044988243228198,0.5675982355589504,-0.04247273503633808,-0.2793733238002075,0.7055302237837525,2.2044165793625314,2.9873265164802323,1,1,0.8119696799249476,0.8591374549221849,0.6474232609165662,0.04716777499723723,-0.1645464190083814,-0.272275408397646,-0.423314586885163,0.10777584546231335,-0.15103917848751697,0.38005125385995936
measurement_noise,18,1.1529392790316986,0.9976368912617346,0.884796649976884,-0.15530238776996397,-0.26814262905481456,0.8868924733296242,3.5081049757542524,2.588056394038746,2,3,1.0242551318413513,0.9442076122315972,0.8627623435283853,-0.08004751960975409,-0.16149278831296598,-0.16402164266376573,-0.17506670561311852,-0.2510762904687928,-0.011045062949352785,-0.08705464780502709
measurement_noise,19,0.881139923253577,1.7476531988962143,1.0710509377277504,0.8665132756426372,0.18991101447417336,0.6128509583043098,10.08850471700697,5.590540868149014,4,2,0.757226213696246,1.2187142381025224,0.9262116187570837,0.46148802440627645,0.1689854050608377,0.12091524835059561,-0.12236451639217862,0.30720491080257306,-0.24327976474277424,0.18628966245197745
measurement_noise,20,0.47147210350135443,0.975601752110819,1.091852210554001,0.5041296486094646,0.6203801070526465,1.119157697483161,2.430795378789414,5.168769622434399,3,3,0.6341236942906083,0.9224508582965638,0.9636441405121303,0.2883271640059555,0.329520446221522,-0.09740646568095554,-0.05283143391396622,0.37491727043023687,0.04457503176698932,0.4723237361111924
measurement_noise,21,1.0948755144301638,1.2961203808870305,0.817592235514845,0.20124486645686668,-0.2772832789153189,0.6307996136552344,6.723091001035834,3.9380146223554786,1,1,0.9714240713387454,0.9265679684617784,0.7856670890568005,-0.04485610287696706,-0.18575698228194493,0.158699755893793,-0.20553205980702213,-0.12178603787618893,-0.36423181570081514,-0.28048579376998195
measurement_noise,22,0.46637638019890426,0.8211821016765452,0.8422560518779736,0.3548057214776409,0.3758796716790693,1.025662943891955,4.582774821451194,4.226404481450538,1,1,0.5925247334398719,0.7577836444695087,0.7505921365977842,0.16525891102963686,0.15806740315791235,0.23864741248824295,0.23903610248037457,-0.05065181049703158,0.0003886899921316245,-0.28929922298527455
measurement_noise,23,1.3119819465983944,1.0136216341784072,1.435012807837513,-0.2983603124199872,0.12303086123911866,1.4157282751756273,2.639271905423576,6.213961498683124,2,3,1.074864597400544,0.9938581020987716,1.0984423812430175,-0.0810064953017724,0.023577783842473554,-0.03283760617712914,0.13570777571320253,0.44563038602355654,0.16854538189033166,0.4784679922006857
measurement_noise,24,0.8630585233480945,0.7273965621269963,1.4644400243034141,-0.1356619612210982,0.6013815009553196,2.013262229366605,1.760598870155911,6.8528961182128585,2,3,0.8421966366734819,0.8524831703576728,1.0807429704666203,0.010286533684190968,0.2385463337931384,0.034601111038076345,0.06164601751326439,0.49777969138633266,0.027044906475188042,0.4631785803482563
measurement_noise,25,1.330743654868776,0.813703741719424,1.279284184359182,-0.5170399131493522,-0.051459470509594096,1.572174390711754,2.2212933824788763,8.415783909494959,2,3,1.0156076971780184,0.8792363887710619,0.9743882881808336,-0.13637130840695644,-0.04121940899718479,0.19446017896931117,-0.061742054781365484,0.054159808951681085,-0.25620223375067663,-0.14030037001763007
measurement_noise,26,0.8775419699451797,0.7886068573233296,0.7236003431784863,-0.08893511262185017,-0.15394162676669343,0.9175679065657578,2.6841981129629184,2.543088351950487,3,2,0.7993684777801716,0.7714285826242726,0.7951563724771414,-0.02793989515589901,-0.004212105303030178,0.22232693454301455,-0.5546550008585569,0.2692968913390467,-0.7769819354015715,0.046969956796032164
measurement_noise,27,1.050450001109076,0.5749143962976161,1.7191063349096019,-0.47553560481145996,0.6686563338005258,2.9901953159939336,1.4369868962604517,9.248017447534716,1,3,0.9777281701419471,0.7251160305833867,1.2617321285726466,-0.25261213955856043,0.2840039584306995,-0.028568607841252213,-0.3981116087726552,0.2113423523661231,-0.369543000931403,0.2399109602073753
measurement_noise,28,0.6364202444424788,1.515553835121778,0.5167832944512476,0.8791335906792993,-0.1196369499912312,0.34098643180786903,4.890884511591293,3.0593473391299937,2,1,0.6477115668333459,1.2727138250237096,0.6277618258533595,0.6250022581903637,-0.019949740979986363,-0.048935963771549296,0.39783967402659665,0.047465259207675047,0.44677563779814594,0.09640122297922435
measurement_noise,29,0.6249493234980291,1.3855059563942118,0.9307634463676507,0.7605566328961827,0.3058141228696216,0.6717859580981498,7.074222054990552,4.742988217410864,4,1,0.7146897637651547,1.055787015560678,0.7807976240045736,0.3410972517955234,0.06610786023941895,0.028833658308922237,0.383403359314206,-0.09652434375465133,0.35456970100528373,-0.12535800206357356
