threshold,harmful_recall,harmful_precision,beneficial_specificity,balanced_accuracy,flagged,flagged_fraction,tp,fp,fn,tn,qualifies_recall_constraint,selected_threshold,representation,transfer,training_block,test_block
0.9358974358974359,0.0,0.0,0.918918918918919,0.4594594594594595,3,0.07692307692307693,0,3,2,34,0,0,percentile,block_071_090_to_block_091_110,block_071_090,block_091_110
0.9615384615384616,0.0,0.0,0.9459459459459459,0.47297297297297297,2,0.05128205128205128,0,2,2,35,0,0,percentile,block_071_090_to_block_091_110,block_071_090,block_091_110
0.9871794871794872,0.0,0.0,0.972972972972973,0.4864864864864865,1,0.02564102564102564,0,1,2,36,0,0,percentile,block_071_090_to_block_091_110,block_071_090,block_091_110
0.01020408163265306,1.0,0.12244897959183673,0.0,0.5,49,1.0,6,43,0,0,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.030612244897959183,1.0,0.125,0.023255813953488372,0.5116279069767442,48,0.9795918367346939,6,42,0,1,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.05102040816326531,1.0,0.1276595744680851,0.046511627906976744,0.5232558139534884,47,0.9591836734693877,6,41,0,2,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.07142857142857142,1.0,0.13043478260869565,0.06976744186046512,0.5348837209302325,46,0.9387755102040817,6,40,0,3,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.09183673469387756,1.0,0.13333333333333333,0.09302325581395349,0.5465116279069767,45,0.9183673469387755,6,39,0,4,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.11224489795918367,1.0,0.13636363636363635,0.11627906976744186,0.5581395348837209,44,0.8979591836734694,6,38,0,5,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.1326530612244898,1.0,0.13953488372093023,0.13953488372093023,0.5697674418604651,43,0.8775510204081632,6,37,0,6,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.15306122448979592,1.0,0.14285714285714285,0.16279069767441862,0.5813953488372093,42,0.8571428571428571,6,36,0,7,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.17346938775510204,1.0,0.14634146341463414,0.18604651162790697,0.5930232558139534,41,0.8367346938775511,6,35,0,8,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.19387755102040816,1.0,0.15,0.20930232558139536,0.6046511627906976,40,0.8163265306122449,6,34,0,9,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.21428571428571427,1.0,0.15384615384615385,0.23255813953488372,0.6162790697674418,39,0.7959183673469388,6,33,0,10,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.23469387755102042,1.0,0.15789473684210525,0.2558139534883721,0.627906976744186,38,0.7755102040816326,6,32,0,11,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.25510204081632654,1.0,0.16216216216216217,0.27906976744186046,0.6395348837209303,37,0.7551020408163265,6,31,0,12,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.2755102040816326,1.0,0.16666666666666666,0.3023255813953488,0.6511627906976745,36,0.7346938775510204,6,30,0,13,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.29591836734693877,1.0,0.17142857142857143,0.32558139534883723,0.6627906976744187,35,0.7142857142857143,6,29,0,14,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.3163265306122449,1.0,0.17647058823529413,0.3488372093023256,0.6744186046511628,34,0.6938775510204082,6,28,0,15,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.336734693877551,1.0,0.18181818181818182,0.37209302325581395,0.686046511627907,33,0.673469387755102,6,27,0,16,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.35714285714285715,1.0,0.1875,0.3953488372093023,0.6976744186046512,32,0.6530612244897959,6,26,0,17,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.37755102040816324,1.0,0.1935483870967742,0.4186046511627907,0.7093023255813954,31,0.6326530612244898,6,25,0,18,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.3979591836734694,1.0,0.2,0.4418604651162791,0.7209302325581395,30,0.6122448979591837,6,24,0,19,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.41836734693877553,1.0,0.20689655172413793,0.46511627906976744,0.7325581395348837,29,0.5918367346938775,6,23,0,20,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.4387755102040816,1.0,0.21428571428571427,0.4883720930232558,0.7441860465116279,28,0.5714285714285714,6,22,0,21,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.45918367346938777,1.0,0.2222222222222222,0.5116279069767442,0.7558139534883721,27,0.5510204081632653,6,21,0,22,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.47959183673469385,1.0,0.23076923076923078,0.5348837209302325,0.7674418604651163,26,0.5306122448979592,6,20,0,23,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.5,1.0,0.24,0.5581395348837209,0.7790697674418605,25,0.5102040816326531,6,19,0,24,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.5204081632653061,1.0,0.25,0.5813953488372093,0.7906976744186047,24,0.4897959183673469,6,18,0,25,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.5408163265306123,1.0,0.2608695652173913,0.6046511627906976,0.8023255813953488,23,0.46938775510204084,6,17,0,26,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.5612244897959183,1.0,0.2727272727272727,0.627906976744186,0.813953488372093,22,0.4489795918367347,6,16,0,27,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.5816326530612245,1.0,0.2857142857142857,0.6511627906976745,0.8255813953488372,21,0.42857142857142855,6,15,0,28,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.6020408163265306,1.0,0.3,0.6744186046511628,0.8372093023255813,20,0.40816326530612246,6,14,0,29,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.6224489795918368,0.8333333333333334,0.2631578947368421,0.6744186046511628,0.7538759689922481,19,0.3877551020408163,5,14,1,29,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.6428571428571429,0.8333333333333334,0.2777777777777778,0.6976744186046512,0.7655038759689923,18,0.3673469387755102,5,13,1,30,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.6632653061224489,0.8333333333333334,0.29411764705882354,0.7209302325581395,0.7771317829457365,17,0.3469387755102041,5,12,1,31,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.6836734693877551,0.8333333333333334,0.3125,0.7441860465116279,0.7887596899224807,16,0.32653061224489793,5,11,1,32,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.7040816326530612,0.8333333333333334,0.3333333333333333,0.7674418604651163,0.8003875968992249,15,0.30612244897959184,5,10,1,33,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.7244897959183674,0.8333333333333334,0.35714285714285715,0.7906976744186046,0.812015503875969,14,0.2857142857142857,5,9,1,34,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.7448979591836735,0.8333333333333334,0.38461538461538464,0.813953488372093,0.8236434108527132,13,0.2653061224489796,5,8,1,35,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.7653061224489796,0.8333333333333334,0.4166666666666667,0.8372093023255814,0.8352713178294574,12,0.24489795918367346,5,7,1,36,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.7857142857142857,0.8333333333333334,0.45454545454545453,0.8604651162790697,0.8468992248062015,11,0.22448979591836735,5,6,1,37,1,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.8061224489795918,0.8333333333333334,0.5,0.8837209302325582,0.8585271317829457,10,0.20408163265306123,5,5,1,38,1,1,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.826530612244898,0.6666666666666666,0.4444444444444444,0.8837209302325582,0.7751937984496124,9,0.1836734693877551,4,5,2,38,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.8469387755102041,0.6666666666666666,0.5,0.9069767441860465,0.7868217054263565,8,0.16326530612244897,4,4,2,39,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.8673469387755102,0.6666666666666666,0.5714285714285714,0.9302325581395349,0.7984496124031008,7,0.14285714285714285,4,3,2,40,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.8877551020408163,0.5,0.5,0.9302325581395349,0.7151162790697674,6,0.12244897959183673,3,3,3,40,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.9081632653061225,0.3333333333333333,0.4,0.9302325581395349,0.6317829457364341,5,0.10204081632653061,2,3,4,40,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.9285714285714286,0.3333333333333333,0.5,0.9534883720930233,0.6434108527131783,4,0.08163265306122448,2,2,4,41,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.9489795918367347,0.3333333333333333,0.6666666666666666,0.9767441860465116,0.6550387596899224,3,0.061224489795918366,2,1,4,42,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.9693877551020408,0.16666666666666666,0.5,0.9767441860465116,0.5717054263565892,2,0.04081632653061224,1,1,5,42,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
0.9897959183673469,0.0,0.0,0.9767441860465116,0.4883720930232558,1,0.02040816326530612,0,1,6,42,0,0,percentile,block_091_110_to_block_071_090,block_091_110,block_071_090
