generation_seed,test_index,action,predicted_action_loss,realized_action_loss,calibration_error,severe_underestimation,local_mean_error,local_median_error,local_error_std,local_underestimate_fraction,local_severe_underestimate_fraction,local_neighbor_distance,local_min_error
44056,58,1,0.11715151372865598,0.03596406296461049,0.08118745076404549,0,0.03525834771387493,0.07434000391830572,0.0988592159753319,0.14285714285714285,0.14285714285714285,2.686742147370456,-0.2000604429410411
44056,58,2,0.12592285120870828,0.03596406296461049,0.08995878824409778,0,0.0664450811280224,0.08038383955865833,0.0917424924454181,0.14285714285714285,0.14285714285714285,2.7209637349667988,-0.13161260356155988
44056,58,3,0.10761084176208775,0.03596406296461049,0.07164677879747727,0,0.05273606207966695,0.04330269017219316,0.086424987462762,0.14285714285714285,0.14285714285714285,3.0413630641092753,-0.11981711167137735
44056,59,1,0.1845094862007265,0.23561277657267268,-0.05110329037194619,1,0.07195126774408651,0.09621568277598166,0.04712185992999843,0.14285714285714285,0.0,2.319269577333038,-0.0229442476963628
44056,59,2,0.2147898725694473,0.23561277657267268,-0.020822904003225395,0,0.10084197594091585,0.13043908833228438,0.04912485273146782,0.14285714285714285,0.0,2.3226672647013404,-0.0010117915538246647
44056,59,3,0.31471786225200826,0.23561277657267268,0.07910508567933558,0,0.20046901644026846,0.22450445937146996,0.04496698555411486,0.0,0.0,2.3229688831877437,0.10768922765510838
44056,60,1,0.17362423875094815,0.14758485433483295,0.026039384416115197,0,0.07195126774408651,0.09621568277598166,0.04712185992999843,0.14285714285714285,0.0,1.487433389446381,-0.0229442476963628
44056,60,2,0.19512066370665954,0.14758485433483295,0.04753580937182658,0,0.10084197594091585,0.13043908833228438,0.04912485273146782,0.14285714285714285,0.0,1.5055438048434147,-0.0010117915538246647
44056,60,3,0.2903225519470474,0.14758485433483295,0.14273769761221447,0,0.20046901644026846,0.22450445937146996,0.04496698555411486,0.0,0.0,1.525494050763368,0.10768922765510838
44056,61,1,0.16667134468587513,0.09043648019719276,0.07623486448868237,0,0.07574684622849288,0.08303405146362573,0.04253106303428981,0.14285714285714285,0.0,1.1671473965998274,-0.0229442476963628
44056,61,2,0.20539395763112092,0.09043648019719276,0.11495747743392816,0,0.11084525522566242,0.13043908833228438,0.04678778051514757,0.14285714285714285,0.0,1.1755464610020159,-0.0010117915538246647
44056,61,3,0.29066169883107024,0.09043648019719276,0.2002252186338775,0,0.2038243371644826,0.21801777821119922,0.042629706836551734,0.0,0.0,1.176137763113288,0.10768922765510838
44056,62,1,0.08542559571514573,0.0425527229562461,0.04287287275889963,0,0.07938121834711302,0.07537684596285953,0.018071500075358092,0.0,0.0,1.9400397243090335,0.04859827529449185
44056,62,2,0.14580418883897694,0.0425527229562461,0.10325146588273085,0,0.12615551823095603,0.12542547656619837,0.025813116758743423,0.0,0.0,1.9603418176003224,0.08038383955865833
44056,62,3,0.22913564693065538,0.0425527229562461,0.1865829239744093,0,0.22295517192958217,0.23507738778001022,0.02503482064121767,0.0,0.0,2.0667988960244084,0.1771164476365828
44056,63,1,0.2709925742502279,0.4760177369570765,-0.20502516270684862,1,0.11081812559921922,0.1530129227278081,0.11141941318117717,0.2857142857142857,0.14285714285714285,3.096249475567312,-0.05792379682499049
