policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
direct_loss,0.27058823529411763,0.15961329739354316,0.01588665735743158,0.0,0.12228943218393488,0.7176470588235294,0.2823529411764706,22,40,23,0.9839526950447076,0.4117647058823529,0.0,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
fixed_risk_0.010,0.17647058823529413,0.15782739440618085,0.014100754370069253,0.0,0.12228943218393488,0.7411764705882353,0.25882352941176473,19,51,15,0.9176371507272586,0.5294117647058824,0.3058823529411765,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
two_stage_0.10,0.2235294117647059,0.15911349529240643,0.015386855256294851,0.0,0.12228943218393488,0.7294117647058823,0.27058823529411763,21,45,19,0.9783556422200094,0.4,0.15294117647058825,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
two_stage_0.25,0.2,0.15716520672496262,0.013438566688851024,0.0,0.10689333459987929,0.7411764705882353,0.25882352941176473,20,48,17,0.9491300054069058,0.4823529411764706,0.2823529411764706,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
two_stage_1.00,0.11764705882352941,0.1514470889044165,0.007720448868304897,0.0,0.10689333459987929,0.8,0.2,13,62,10,0.6828201141654526,0.7411764705882353,0.5529411764705883,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
fixed_k3,0.17647058823529413,0.14650014785759394,0.0027735078214823575,0.0,0.047648167361590554,0.9176470588235294,0.08235294117647059,0,70,15,0.0,1.0,0.7411764705882353,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,0
oracle,1.0,0.14372664003611157,0.0,0.0,0.0,1.0,0.0,0,0,85,0.8987948374308135,0.5529411764705883,0.7294117647058823,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,0
direct_loss,0.32,0.14097257066874175,0.019534024940515923,0.0,0.122667054612175,0.6933333333333334,0.30666666666666664,21,30,24,0.875893931310002,0.52,0.0,103,64e29887d55d59527bb23a2713a825f1deeeb4fa5a2931fecc311cc5e3de8c26,249,174,75,1
fixed_risk_0.010,0.18666666666666668,0.13792967771013104,0.016491131981905226,0.0,0.122667054612175,0.7466666666666667,0.25333333333333335,17,44,14,0.7309629290050981,0.6,0.24,103,64e29887d55d59527bb23a2713a825f1deeeb4fa5a2931fecc311cc5e3de8c26,249,174,75,1
two_stage_0.10,0.28,0.1401828528619266,0.018744307133700795,0.0,0.122667054612175,0.7066666666666667,0.29333333333333333,20,34,21,0.8334104287181178,0.48,0.09333333333333334,103,64e29887d55d59527bb23a2713a825f1deeeb4fa5a2931fecc311cc5e3de8c26,249,174,75,1
