condition,true_class,run_index,evidence_time,scheme,detected_event_time,event_time_error,trigger_score,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
process_disturbance_2.70,process_disturbance,194,80,oracle_event,50,0,120.81622028856064,0.4332221236019729,0.1205678394037214,0.06167305125152868,0.46,0.06,0.06,0.026777876398027145,0.0605678394037214,0.0016730512515286816,0.02967292235109241
process_disturbance_2.70,process_disturbance,195,80,oracle_event,50,0,101.05668909383675,0.43337964576246774,0.11987086882614886,0.061516705454618785,0.46,0.06,0.06,0.026620354237532284,0.059870868826148865,0.0015167054546187872,0.029335976172766644
process_disturbance_2.70,process_disturbance,196,80,oracle_event,50,0,42.38737232437043,0.4116422288955753,0.15997004984717889,0.06003430315129989,0.46,0.06,0.06,0.04835777110442474,0.09997004984717889,3.430315129989564e-05,0.04945404136763451
process_disturbance_2.70,process_disturbance,197,80,oracle_event,50,0,158.27881760879302,0.371696888324372,0.26253465613100274,0.06660772113030644,0.46,0.06,0.06,0.08830311167562804,0.20253465613100274,0.006607721130306443,0.09914849631231241
process_disturbance_2.70,process_disturbance,198,80,oracle_event,50,0,55.61777659066352,0.42677504291997137,0.13360701950454673,0.062240844860902284,0.46,0.06,0.06,0.03322495708002865,0.07360701950454673,0.0022408448609022857,0.03635760714849256
process_disturbance_2.70,process_disturbance,199,80,oracle_event,50,0,19.234373529604508,0.40596235527445784,0.19143378579418802,0.06231512115726603,0.46,0.06,0.06,0.05403764472554218,0.13143378579418802,0.00231512115726603,0.0625955172256654
parameter_mismatch_delta_0.520,parameter_mismatch,100,80,oracle_event,35,15,54.71200441387197,0.23436485948905442,0.4981984249245494,0.05349095316175563,0.06,0.58,0.0,0.17436485948905442,0.08180157507545055,0.05349095316175563,0.10321912924208687
parameter_mismatch_delta_0.520,parameter_mismatch,101,80,oracle_event,76,26,11.560062396358008,0.1488348432662498,0.5601193790184271,0.031367317772305336,0.06,0.58,0.0,0.0888348432662498,0.01988062098157284,0.031367317772305336,0.04669426067337599
parameter_mismatch_delta_0.520,parameter_mismatch,102,80,oracle_event,79,29,27.24658583903211,0.19135592803675727,0.5301866284015133,0.0537529387481801,0.06,0.58,0.0,0.13135592803675727,0.049813371598486644,0.0537529387481801,0.07830741279447467
parameter_mismatch_delta_0.520,parameter_mismatch,103,80,oracle_event,70,20,23.959272540927298,0.09931923320883511,0.5722612092783727,0.0156389043713469,0.06,0.58,0.0,0.03931923320883511,0.007738790721627309,0.0156389043713469,0.020898976100603105
parameter_mismatch_delta_0.520,parameter_mismatch,104,80,oracle_event,46,4,214.244568688947,0.2500375123162316,0.5060643193126265,0.057259249020828955,0.06,0.58,0.0,0.19003751231623162,0.07393568068737344,0.057259249020828955,0.10707748067481133
parameter_mismatch_delta_0.520,parameter_mismatch,105,80,oracle_event,67,17,26.831240559495058,0.09258433521000216,0.5707289104920912,0.013434535196854955,0.06,0.58,0.0,0.03258433521000216,0.00927108950790878,0.013434535196854955,0.018429986638255298
parameter_mismatch_delta_0.520,parameter_mismatch,106,80,oracle_event,77,27,9.938190472652481,0.08506914736560146,0.5734003872589777,0.010376825676590555,0.06,0.58,0.0,0.025069147365601466,0.006599612741022276,0.010376825676590555,0.014015195261071433
parameter_mismatch_delta_0.520,parameter_mismatch,107,80,oracle_event,66,16,12.126460552201689,0.09533471746714789,0.5676002245315583,0.014646057375390428,0.06,0.58,0.0,0.03533471746714789,0.01239977546844162,0.014646057375390428,0.020793516770326648
parameter_mismatch_delta_0.520,parameter_mismatch,108,80,oracle_event,55,5,39.12482824866573,0.09156606503861192,0.5727459138166886,0.013058664422803287,0.06,0.58,0.0,0.031566065038611923,0.007254086183311359,0.013058664422803287,0.01729293854824219
parameter_mismatch_delta_0.520,parameter_mismatch,109,80,oracle_event,58,8,19.65247365490476,0.11546819678881746,0.5656504846211372,0.020452081365078284,0.06,0.58,0.0,0.05546819678881747,0.014349515378862754,0.020452081365078284,0.03008993117758617
parameter_mismatch_delta_0.520,parameter_mismatch,110,80,oracle_event,53,3,20.755338435333883,0.21355271380012752,0.5202956452032657,0.05878408349638023,0.06,0.58,0.0,0.15355271380012753,0.059704354796734305,0.05878408349638023,0.09068038403108068
parameter_mismatch_delta_0.520,parameter_mismatch,111,80,oracle_event,72,22,14.989562085133857,0.0837806034048474,0.5722544657880505,0.010367947470940567,0.06,0.58,0.0,0.023780603404847403,0.007745534211949456,0.010367947470940567,0.013964695029245808
parameter_mismatch_delta_0.520,parameter_mismatch,112,80,oracle_event,48,2,52.90422443872817,0.19836655305217207,0.4938795841432631,0.04802346327902016,0.06,0.58,0.0,0.13836655305217208,0.08612041585673685,0.04802346327902016,0.0908368107293097
parameter_mismatch_delta_0.520,parameter_mismatch,113,80,oracle_event,74,24,20.67278081959941,0.10212695008249305,0.5702949717345422,0.01736580992187983,0.06,0.58,0.0,0.04212695008249305,0.009705028265457716,0.01736580992187983,0.023065929423276864
parameter_mismatch_delta_0.520,parameter_mismatch,114,80,oracle_event,40,10,26.336341529601718,0.10413375428410723,0.5698196946197575,0.01767335699912132,0.06,0.58,0.0,0.044133754284107235,0.010180305380242505,0.01767335699912132,0.023995805554490355
parameter_mismatch_delta_0.520,parameter_mismatch,115,80,oracle_event,51,1,156.06539952428696,0.10059966611409805,0.569543838266317,0.017401738595303834,0.06,0.58,0.0,0.04059966611409806,0.010456161733682912,0.017401738595303834,0.0228191888143616
parameter_mismatch_delta_0.520,parameter_mismatch,116,80,oracle_event,30,20,22.008191211214765,0.10465625503853354,0.5678785165341182,0.018886632417108463,0.06,0.58,0.0,0.04465625503853354,0.01212148346588171,0.018886632417108463,0.02522145697384124
parameter_mismatch_delta_0.520,parameter_mismatch,117,80,oracle_event,44,6,52.696304778148814,0.09761748815657262,0.570364216619388,0.01493790158860761,0.06,0.58,0.0,0.03761748815657262,0.009635783380611995,0.01493790158860761,0.02073039104193074
parameter_mismatch_delta_0.520,parameter_mismatch,118,80,oracle_event,62,12,10.667990746876454,0.20007512742338646,0.5268148371148533,0.0565489069588469,0.06,0.58,0.0,0.14007512742338646,0.05318516288514663,0.0565489069588469,0.08326973242246
parameter_mismatch_delta_0.520,parameter_mismatch,119,80,oracle_event,53,3,27.81194721657808,0.21027782005317977,0.5342012420498665,0.05054553092130247,0.06,0.58,0.0,0.15027782005317977,0.04579875795013344,0.05054553092130247,0.08220736964153856
parameter_mismatch_delta_0.520,parameter_mismatch,120,80,oracle_event,49,1,25.35487878018385,0.09012794211119894,0.5704571705730037,0.012554658076118492,0.06,0.58,0.0,0.030127942111198944,0.009542829426996247,0.012554658076118492,0.01740847653810456
parameter_mismatch_delta_0.520,parameter_mismatch,121,80,oracle_event,70,20,12.942688360508113,0.10557257818235113,0.5688000913778076,0.0174794733150484,0.06,0.58,0.0,0.04557257818235114,0.011199908622192334,0.0174794733150484,0.02475065337319729
parameter_mismatch_delta_0.520,parameter_mismatch,122,80,oracle_event,76,26,33.36371834737621,0.08549719145834923,0.5745201824612526,0.010294293885825794,0.06,0.58,0.0,0.025497191458349236,0.005479817538747378,0.010294293885825794,0.013757100960974137
parameter_mismatch_delta_0.520,parameter_mismatch,123,80,oracle_event,47,3,23.157421950660762,0.08361615196741928,0.5751094304984119,0.009876581778307556,0.06,0.58,0.0,0.023616151967419285,0.00489056950158806,0.009876581778307556,0.012794434415771634
parameter_mismatch_delta_0.520,parameter_mismatch,124,80,oracle_event,30,20,48.776370429160515,0.08712361397139964,0.5744499995864085,0.011546975578789701,0.06,0.58,0.0,0.027123613971399646,0.005550000413591438,0.011546975578789701,0.014740196654593595
parameter_mismatch_delta_0.520,parameter_mismatch,125,80,oracle_event,56,6,32.94865231247584,0.10656259406711806,0.5686249070036458,0.02131310230622155,0.06,0.58,0.0,0.04656259406711806,0.011375092996354197,0.02131310230622155,0.026416929789897934
parameter_mismatch_delta_0.520,parameter_mismatch,126,80,oracle_event,63,13,10.791630545025921,0.21695643936194745,0.5213631593248854,0.06050309125463494,0.06,0.58,0.0,0.15695643936194745,0.05863684067511454,0.06050309125463494,0.09203212376389898
parameter_mismatch_delta_0.520,parameter_mismatch,127,80,oracle_event,32,18,6.280327217675553,0.09262705483185586,0.5730703607400309,0.01400578852025365,0.06,0.58,0.0,0.032627054831855865,0.006929639259969034,0.01400578852025365,0.01785416087069285
parameter_mismatch_delta_0.520,parameter_mismatch,128,80,oracle_event,38,12,59.08579894857542,0.16984248729655838,0.5299966899146258,0.04086407226387376,0.06,0.58,0.0,0.10984248729655838,0.050003310085374175,0.04086407226387376,0.06690328988193543
parameter_mismatch_delta_0.520,parameter_mismatch,129,80,oracle_event,76,26,23.434213301666148,0.08448887844282399,0.5751224481499778,0.009622752026285503,0.06,0.58,0.0,0.02448887844282399,0.004877551850022144,0.009622752026285503,0.012996394106377212
parameter_mismatch_delta_0.520,parameter_mismatch,130,80,oracle_event,32,18,19.572283985162084,0.08775179873772797,0.5740157025228146,0.010766776898284394,0.06,0.58,0.0,0.02775179873772797,0.005984297477185319,0.010766776898284394,0.014834291037732561
parameter_mismatch_delta_0.520,parameter_mismatch,131,80,oracle_event,46,4,25.90995312670195,0.17634181182198355,0.517138563196544,0.04190886692357552,0.06,0.58,0.0,0.11634181182198355,0.0628614368034559,0.04190886692357552,0.07370403851633833
parameter_mismatch_delta_0.520,parameter_mismatch,132,80,oracle_event,63,13,10.028018386028066,0.08488861089116713,0.5767727767555165,0.010799264187757248,0.06,0.58,0.0,0.02488861089116713,0.0032272232444834348,0.010799264187757248,0.012971699441135938
parameter_mismatch_delta_0.520,parameter_mismatch,133,80,oracle_event,70,20,79.33831073793557,0.0862060145743928,0.5738808538816458,0.011405700772901293,0.06,0.58,0.0,0.026206014574392797,0.0061191461183541795,0.011405700772901293,0.014576953821882756
parameter_mismatch_delta_0.520,parameter_mismatch,134,80,oracle_event,71,21,31.535253938326782,0.10207230799549621,0.5686165558820956,0.01775464326843265,0.06,0.58,0.0,0.042072307995496216,0.011383444117904373,0.01775464326843265,0.02373679846061108
parameter_mismatch_delta_0.520,parameter_mismatch,135,80,oracle_event,76,26,32.059682108324076,0.0906900562215626,0.5731378193224582,0.012879969066954041,0.06,0.58,0.0,0.03069005622156261,0.0068621806775417404,0.012879969066954041,0.016810735322019463
parameter_mismatch_delta_0.520,parameter_mismatch,136,80,oracle_event,30,20,71.37375480780145,0.08451188492051968,0.5749887384271615,0.009766306448415599,0.06,0.58,0.0,0.024511884920519686,0.005011261572838488,0.009766306448415599,0.013096484313924591
parameter_mismatch_delta_0.520,parameter_mismatch,137,80,oracle_event,78,28,26.646705735596317,0.10589263866410475,0.5733052365423577,0.019503726785920238,0.06,0.58,0.0,0.04589263866410476,0.006694763457642305,0.019503726785920238,0.024030376302555768
parameter_mismatch_delta_0.520,parameter_mismatch,138,80,oracle_event,73,23,13.999206992353251,0.12878192610836908,0.5611994600988284,0.026734035364708225,0.06,0.58,0.0,0.06878192610836908,0.018800539901171587,0.026734035364708225,0.03810550045808297
parameter_mismatch_delta_0.520,parameter_mismatch,139,80,oracle_event,63,13,10.096732491835214,0.17043525934766807,0.5329192662377735,0.04318742876444283,0.06,0.58,0.0,0.11043525934766807,0.047080733762226434,0.04318742876444283,0.06690114062477912
parameter_mismatch_delta_0.520,parameter_mismatch,140,80,oracle_event,35,15,16.830290818909038,0.08600257562055783,0.570787221743459,0.011618238117264132,0.06,0.58,0.0,0.026002575620557827,0.009212778256540988,0.011618238117264132,0.015611197331454316
parameter_mismatch_delta_0.520,parameter_mismatch,141,80,oracle_event,72,22,22.39500458975307,0.09000508109049983,0.5749410942968616,0.013101391974966587,0.06,0.58,0.0,0.030005081090499833,0.005058905703138383,0.013101391974966587,0.0160551262562016
parameter_mismatch_delta_0.520,parameter_mismatch,142,80,oracle_event,30,20,17.300532036742105,0.10741616540376445,0.5683145718166901,0.01869015002309157,0.06,0.58,0.0,0.04741616540376445,0.011685428183309865,0.01869015002309157,0.025930581203388627
parameter_mismatch_delta_0.520,parameter_mismatch,143,80,oracle_event,79,29,8.299441710444237,0.2156940361291826,0.5317944385322769,0.05396210816404064,0.06,0.58,0.0,0.1556940361291826,0.048205561467723035,0.05396210816404064,0.08595390192031542
parameter_mismatch_delta_0.520,parameter_mismatch,144,80,oracle_event,44,6,46.89578818739564,0.09366159648580019,0.5743806431103207,0.01408470147415013,0.06,0.58,0.0,0.033661596485800194,0.0056193568896792945,0.01408470147415013,0.017788551616543205
parameter_mismatch_delta_0.520,parameter_mismatch,145,80,oracle_event,35,15,14.051273621984818,0.09499684627175987,0.570082355518288,0.015413174548571208,0.06,0.58,0.0,0.03499684627175988,0.009917644481711951,0.015413174548571208,0.02010922176734768
parameter_mismatch_delta_0.520,parameter_mismatch,146,80,oracle_event,51,1,42.83799700316888,0.1645294475352087,0.5268738567970569,0.03687125493907164,0.06,0.58,0.0,0.10452944753520871,0.053126143202943066,0.03687125493907164,0.0648422818924078
parameter_mismatch_delta_0.520,parameter_mismatch,147,80,oracle_event,42,8,13.814278307205225,0.08521716901574092,0.5721081577902418,0.01147011169168323,0.06,0.58,0.0,0.02521716901574092,0.007891842209758138,0.01147011169168323,0.014859707639060762
parameter_mismatch_delta_0.520,parameter_mismatch,148,80,oracle_event,54,4,18.429270833743974,0.08978174282049044,0.573488030807041,0.011563702032563834,0.06,0.58,0.0,0.02978174282049044,0.006511969192958933,0.011563702032563834,0.015952471348671067
parameter_mismatch_delta_0.520,parameter_mismatch,149,80,oracle_event,31,19,41.097263165419385,0.09590087591723871,0.5739725917205798,0.014239533006082737,0.06,0.58,0.0,0.035900875917238714,0.0060274082794201655,0.014239533006082737,0.018722605734247205
parameter_mismatch_delta_0.520,parameter_mismatch,150,80,oracle_event,30,20,21.405334411049274,0.09176224665924954,0.5757629631935789,0.01236671353505836,0.06,0.58,0.0,0.03176224665924954,0.004237036806421068,0.01236671353505836,0.016121999000242988
parameter_mismatch_delta_0.520,parameter_mismatch,151,80,oracle_event,63,13,68.32982830058386,0.08659449876434268,0.5722987444522974,0.011488701122918842,0.06,0.58,0.0,0.02659449876434268,0.007701255547702512,0.011488701122918842,0.015261485144988011
parameter_mismatch_delta_0.520,parameter_mismatch,152,80,oracle_event,58,8,4.889845323398963,0.09975287484561918,0.5668486246195648,0.016852081117712456,0.06,0.58,0.0,0.03975287484561918,0.013151375380435204,0.016852081117712456,0.02325211044792228
parameter_mismatch_delta_0.520,parameter_mismatch,153,80,oracle_event,57,7,10.205315075004549,0.08944923750494256,0.5694640293704584,0.013168601871452659,0.06,0.58,0.0,0.029449237504942563,0.010535970629541591,0.013168601871452659,0.017717936668645604
parameter_mismatch_delta_0.520,parameter_mismatch,154,80,oracle_event,51,1,69.0063802955407,0.11642515416008788,0.5697322705707591,0.022024828630624542,0.06,0.58,0.0,0.05642515416008788,0.010267729429240813,0.022024828630624542,0.02957257073998441
parameter_mismatch_delta_0.520,parameter_mismatch,155,80,oracle_event,30,20,15.23980322461482,0.12345744202698626,0.5577677250012266,0.022211982291093342,0.06,0.58,0.0,0.06345744202698626,0.022232274998773338,0.022211982291093342,0.03596723310561765
parameter_mismatch_delta_0.520,parameter_mismatch,156,80,oracle_event,72,22,20.789371678218433,0.09380124922874238,0.5743880105361547,0.0132372397533792,0.06,0.58,0.0,0.03380124922874238,0.005611989463845224,0.0132372397533792,0.017550159481988934
parameter_mismatch_delta_0.520,parameter_mismatch,157,80,oracle_event,30,20,32.52542920830812,0.11586315596434518,0.563014499573501,0.02467859637488201,0.06,0.58,0.0,0.055863155964345185,0.016985500426498934,0.02467859637488201,0.03250908425524204
parameter_mismatch_delta_0.520,parameter_mismatch,158,80,oracle_event,68,18,36.3974697602274,0.11679917340417711,0.5708454448683341,0.023189470566520952,0.06,0.58,0.0,0.05679917340417712,0.009154555131665854,0.023189470566520952,0.029714399700787975
parameter_mismatch_delta_0.520,parameter_mismatch,159,80,oracle_event,53,3,33.90459763328953,0.09449381666983939,0.5698045630684587,0.014198552297821522,0.06,0.58,0.0,0.03449381666983939,0.010195436931541235,0.014198552297821522,0.01962926863306738
parameter_mismatch_delta_0.520,parameter_mismatch,160,80,oracle_event,58,8,14.439435256894834,0.12395918877283499,0.5592812340653105,0.026645052559755515,0.06,0.58,0.0,0.06395918877283499,0.020718765934689465,0.026645052559755515,0.037107669089093326
parameter_mismatch_delta_0.520,parameter_mismatch,161,80,oracle_event,30,20,60.86683797200616,0.0998527645516119,0.5747624731233635,0.014627061171782248,0.06,0.58,0.0,0.03985276455161191,0.005237526876636478,0.014627061171782248,0.019905784200010213
parameter_mismatch_delta_0.520,parameter_mismatch,162,80,oracle_event,37,13,259.14108162998525,0.09135445306250359,0.5729288702103568,0.012355266092122858,0.06,0.58,0.0,0.03135445306250359,0.0070711297896431935,0.012355266092122858,0.01692694964808988
parameter_mismatch_delta_0.520,parameter_mismatch,163,80,oracle_event,70,20,16.23575316551,0.09155701209453246,0.5723046685958681,0.013550306472015054,0.06,0.58,0.0,0.03155701209453246,0.007695331404131811,0.013550306472015054,0.017600883323559774
parameter_mismatch_delta_0.520,parameter_mismatch,164,80,oracle_event,34,16,14.39661008254559,0.08376769436593859,0.5778274952996645,0.009907373164444365,0.06,0.58,0.0,0.02376769436593859,0.002172504700335476,0.009907373164444365,0.011949190743572811
parameter_mismatch_delta_0.520,parameter_mismatch,165,80,oracle_event,64,14,33.56546178056952,0.1306705176570316,0.5635893811192098,0.02815064096846358,0.06,0.58,0.0,0.07067051765703161,0.016410618880790206,0.02815064096846358,0.03841059250209514
parameter_mismatch_delta_0.520,parameter_mismatch,166,80,oracle_event,78,28,44.910082935789895,0.1444636588194653,0.5645577113559055,0.0336070912267529,0.06,0.58,0.0,0.0844636588194653,0.01544228864409447,0.0336070912267529,0.04450434623010422
parameter_mismatch_delta_0.520,parameter_mismatch,167,80,oracle_event,48,2,15.9763064972056,0.10480754120245966,0.5675240225007223,0.01848553285348687,0.06,0.58,0.0,0.044807541202459666,0.012475977499277646,0.01848553285348687,0.02525635051840806
parameter_mismatch_delta_0.520,parameter_mismatch,168,80,oracle_event,61,11,16.006450882888675,0.08988773592596883,0.572204903761637,0.012592619052826978,0.06,0.58,0.0,0.029887735925968828,0.007795096238362942,0.012592619052826978,0.016758483739052917
parameter_mismatch_delta_0.520,parameter_mismatch,169,80,oracle_event,36,14,37.54381465462158,0.09331322848813764,0.5722647210248396,0.013675134517486906,0.06,0.58,0.0,0.03331322848813764,0.0077352789751603535,0.013675134517486906,0.018241213993594966
parameter_mismatch_delta_0.520,parameter_mismatch,170,80,oracle_event,76,26,70.37464425753154,0.08294398785972368,0.5734382540166968,0.009765159794527745,0.06,0.58,0.0,0.02294398785972368,0.006561745983303169,0.009765159794527745,0.013090297879184865
parameter_mismatch_delta_0.520,parameter_mismatch,171,80,oracle_event,32,18,43.581762726732165,0.13456800916834072,0.5463661372521561,0.02599816848067462,0.06,0.58,0.0,0.07456800916834072,0.03363386274784386,0.02599816848067462,0.044733346798953064
parameter_mismatch_delta_0.520,parameter_mismatch,172,80,oracle_event,74,24,27.48211462825299,0.08674734429344565,0.5748432274321618,0.01145024969948725,0.06,0.58,0.0,0.02674734429344565,0.005156772567838197,0.01145024969948725,0.014451455520257032
parameter_mismatch_delta_0.520,parameter_mismatch,173,80,oracle_event,75,25,26.779172578774336,0.09723896822074565,0.5735322192983979,0.01483578886242896,0.06,0.58,0.0,0.037238968220745655,0.006467780701602033,0.01483578886242896,0.019514179261592216
parameter_mismatch_delta_0.520,parameter_mismatch,174,80,oracle_event,45,5,393.4920816638312,0.08791107298845242,0.571480909165755,0.012257195083229571,0.06,0.58,0.0,0.027911072988452426,0.008519090834244958,0.012257195083229571,0.016229119635308986
parameter_mismatch_delta_0.520,parameter_mismatch,175,80,oracle_event,76,26,9.659562882034237,0.08923344399376691,0.5742485252384116,0.012499840646537539,0.06,0.58,0.0,0.029233443993766914,0.005751474761588327,0.012499840646537539,0.01582825313396426
parameter_mismatch_delta_0.520,parameter_mismatch,176,80,oracle_event,32,18,9.975120184849672,0.08644705137227988,0.5741834846946939,0.011189578335371972,0.06,0.58,0.0,0.026447051372279887,0.005816515305306025,0.011189578335371972,0.01448438167098596
parameter_mismatch_delta_0.520,parameter_mismatch,177,80,oracle_event,52,2,22.349932169817798,0.08799065542721854,0.5757275208236952,0.010562336535236026,0.06,0.58,0.0,0.02799065542721854,0.0042724791763048,0.010562336535236026,0.014275157046253123
parameter_mismatch_delta_0.520,parameter_mismatch,178,80,oracle_event,55,5,7.613223105873091,0.08449078205729763,0.5735062996230014,0.01059311891972533,0.06,0.58,0.0,0.024490782057297628,0.00649370037699859,0.01059311891972533,0.013859200451340516
parameter_mismatch_delta_0.520,parameter_mismatch,179,80,oracle_event,44,6,25.731652605455007,0.09352598787393765,0.5664313229077234,0.014035302520894365,0.06,0.58,0.0,0.03352598787393765,0.013568677092276604,0.014035302520894365,0.020376655829036208
parameter_mismatch_delta_0.520,parameter_mismatch,180,80,oracle_event,65,15,219.95723329359708,0.09118972674713281,0.5726595978165298,0.012919450046810346,0.06,0.58,0.0,0.031189726747132815,0.007340402183470207,0.012919450046810346,0.01714985965913779
parameter_mismatch_delta_0.520,parameter_mismatch,181,80,oracle_event,67,17,15.278392885247543,0.08264641654772306,0.5754698285004495,0.009832091944373539,0.06,0.58,0.0,0.022646416547723064,0.004530171499550484,0.009832091944373539,0.012336226663882363
parameter_mismatch_delta_0.520,parameter_mismatch,182,80,oracle_event,55,5,11.81995419969457,0.17295450032932547,0.5382908795368262,0.043938553239961806,0.06,0.58,0.0,0.11295450032932547,0.041709120463173766,0.043938553239961806,0.06620072467748701
parameter_mismatch_delta_0.520,parameter_mismatch,183,80,oracle_event,55,5,14.875717110762276,0.10998846912619127,0.5688784819035865,0.01936177758338275,0.06,0.58,0.0,0.04998846912619127,0.011121518096413485,0.01936177758338275,0.026823921601995836
parameter_mismatch_delta_0.520,parameter_mismatch,184,80,oracle_event,78,28,28.71927288565688,0.09887353712603981,0.5711840003181479,0.016739825696667515,0.06,0.58,0.0,0.03887353712603982,0.008815999681852094,0.016739825696667515,0.021476454168186474
parameter_mismatch_delta_0.520,parameter_mismatch,185,80,oracle_event,73,23,21.79701156191621,0.08669929319499266,0.5721922184976191,0.011573359200244299,0.06,0.58,0.0,0.02669929319499266,0.007807781502380817,0.011573359200244299,0.015360144632539258
parameter_mismatch_delta_0.520,parameter_mismatch,186,80,oracle_event,75,25,21.969539021335695,0.0844243456931685,0.5724221192046179,0.010937991863727275,0.06,0.58,0.0,0.02442434569316851,0.007577880795382019,0.010937991863727275,0.014313406117425934
parameter_mismatch_delta_0.520,parameter_mismatch,187,80,oracle_event,38,12,22.27222660140788,0.09018715299547012,0.5737574215978495,0.012403393038458263,0.06,0.58,0.0,0.030187152995470118,0.006242578402150478,0.012403393038458263,0.01627770814535962
parameter_mismatch_delta_0.520,parameter_mismatch,188,80,oracle_event,31,19,20.38928717681288,0.09072809423304427,0.5760559112636628,0.012299785383349537,0.06,0.58,0.0,0.030728094233044276,0.003944088736337115,0.012299785383349537,0.015657322784243644
parameter_mismatch_delta_0.520,parameter_mismatch,189,80,oracle_event,55,5,20.592621747322454,0.09517465599530579,0.5668747442781392,0.014489201325747852,0.06,0.58,0.0,0.035174655995305795,0.01312525572186074,0.014489201325747852,0.02092970434763813
parameter_mismatch_delta_0.520,parameter_mismatch,190,80,oracle_event,42,8,168.79421561959802,0.08802718723374534,0.5711700969905815,0.012010636598796231,0.06,0.58,0.0,0.028027187233745338,0.008829903009418438,0.012010636598796231,0.016289242280653336
parameter_mismatch_delta_0.520,parameter_mismatch,191,80,oracle_event,57,7,12.212730132307227,0.08704730202007913,0.5718240590852601,0.01233980473964321,0.06,0.58,0.0,0.027047302020079128,0.008175940914739832,0.01233980473964321,0.015854349224820725
parameter_mismatch_delta_0.520,parameter_mismatch,192,80,oracle_event,32,18,58.578661522261676,0.10492888358397232,0.5649953928494013,0.020024824918096328,0.06,0.58,0.0,0.04492888358397232,0.015004607150598703,0.020024824918096328,0.02665277188422245
parameter_mismatch_delta_0.520,parameter_mismatch,193,80,oracle_event,68,18,12.629755874162438,0.11823997078688914,0.5666688861640662,0.023294185143738506,0.06,0.58,0.0,0.05823997078688914,0.013331113835933772,0.023294185143738506,0.03162175658885381
parameter_mismatch_delta_0.520,parameter_mismatch,194,80,oracle_event,42,8,19.359177022113286,0.08422340695130116,0.5744638111701805,0.009869741387125226,0.06,0.58,0.0,0.024223406951301166,0.005536188829819433,0.009869741387125226,0.01320977905608194
parameter_mismatch_delta_0.520,parameter_mismatch,195,80,oracle_event,51,1,14.420356680677788,0.09229678842030327,0.5723655791080398,0.013475816722579859,0.06,0.58,0.0,0.03229678842030327,0.007634420891960203,0.013475816722579859,0.017802342011614444
parameter_mismatch_delta_0.520,parameter_mismatch,196,80,oracle_event,69,19,7.393403833408705,0.08830097921562631,0.5714770157696013,0.012644354450323834,0.06,0.58,0.0,0.028300979215626312,0.008522984230398656,0.012644354450323834,0.016489439298782934
parameter_mismatch_delta_0.520,parameter_mismatch,197,80,oracle_event,68,18,16.439293194152505,0.09447170423926113,0.5747034219338243,0.01447052356419482,0.06,0.58,0.0,0.03447170423926113,0.005296578066175672,0.01447052356419482,0.018079601956543873
parameter_mismatch_delta_0.520,parameter_mismatch,198,80,oracle_event,66,16,12.897655004021447,0.09093070516678996,0.5707212906055834,0.01321435638441006,0.06,0.58,0.0,0.03093070516678996,0.009278709394416551,0.01321435638441006,0.017807923648538858
parameter_mismatch_delta_0.520,parameter_mismatch,199,80,oracle_event,61,11,13.833923384713136,0.08884106139276804,0.5755917410402567,0.012621124160534868,0.06,0.58,0.0,0.02884106139276804,0.004408258959743283,0.012621124160534868,0.015290148171015398
structural_change_delta_0.060,structural_change,100,80,oracle_event,59,9,31.317913762820012,0.27817006458300436,0.373129544130716,0.15305095586360046,0.28,0.34,0.18,0.001829935416995665,0.03312954413071595,0.026949044136399536,0.020636174561370384
structural_change_delta_0.060,structural_change,101,80,oracle_event,50,0,18.71704674846222,0.26714674376518416,0.37217630431287574,0.15836651608545604,0.28,0.34,0.18,0.012853256234815869,0.032176304312875714,0.02163348391454395,0.022221014820745177
structural_change_delta_0.060,structural_change,102,80,oracle_event,50,0,29.114612987069318,0.2756731948974582,0.3753506512999947,0.15155970982163952,0.28,0.34,0.18,0.004326805102541853,0.03535065129999465,0.028440290178360472,0.02270591552696566
structural_change_delta_0.060,structural_change,103,80,oracle_event,72,22,31.21682437363156,0.2712421244621538,0.37864215508248333,0.15594998752777625,0.28,0.34,0.18,0.008757875537846238,0.03864215508248331,0.024050012472223742,0.023816681030851095
structural_change_delta_0.060,structural_change,104,80,oracle_event,45,5,20.199684772436097,0.27528769310480755,0.3718594456836656,0.1545868689090406,0.28,0.34,0.18,0.004712306895192475,0.031859445683665555,0.025413131090959384,0.020661627889939138
structural_change_delta_0.060,structural_change,105,80,oracle_event,57,7,7.829426404595218,0.26439533720535396,0.37896099625262536,0.1554174662804907,0.28,0.34,0.18,0.015604662794646063,0.038960996252625335,0.024582533719509303,0.026382730922260234
structural_change_delta_0.060,structural_change,106,80,oracle_event,77,27,12.491947121136207,0.27433513830229667,0.37214113260811066,0.1557249873493776,0.28,0.34,0.18,0.0056648616977033606,0.032141132608110634,0.024275012650622402,0.020693668985478798
structural_change_delta_0.060,structural_change,107,80,oracle_event,50,0,32.68340486998103,0.2762337486173425,0.36575845844892657,0.16048642391672574,0.28,0.34,0.18,0.003766251382657515,0.025758458448926547,0.019513576083274253,0.016346095304952773
