generation_seed,test_index,outcome,primary_action,expanded_action,true_responsive_action,action_step,safety_score,downside_score,support_distance,predicted_under_risk,predicted_loss_k1,predicted_loss_k2,predicted_loss_k3,predicted_loss_k1_minus_k2,predicted_loss_k1_minus_k3,predicted_loss_k2_minus_k3,predicted_primary_regret,predicted_expanded_regret,predicted_regret_margin,primary_regret,expanded_regret,incremental_regret,context_benefit_probability,context_release_probability,context_anchor_age,context_trigger_score,context_feature_distance,context_current_mismatch_indicator,context_current_parameter_estimate,expanded_action_reconstructed,context_support_distance,action_support_distance,epistemic_excess,predicted_action_loss,predicted_relative_loss,harmful_target
44005,10,beneficial,3,1,1,2,0.690592261904762,0.0022164510842896516,2.4676593450474664,0.013425575547269662,0.1838781576239466,0.18933299967834574,0.19031116994211136,-0.005454842054399139,-0.00643301231816476,-0.0009781702637656209,0.0,0.0021251308390450494,0.0021251308390450494,0.0,0.0,0.0,0.668536452056517,0.3400722735042459,6.0,6.278590399769532,1.6430894354230037,0.9167732590097775,0.9143665448752145,1,1.8134941784549645,2.517392097553831,0.7038979190988663,0.1838781576239466,0.0,0
44005,11,beneficial,3,2,2,1,0.8329851190476191,0.0,1.7688958982531133,0.021509859449312912,0.15365281674483788,0.1522148339952482,0.15442727996816463,0.0014379827495896724,-0.000774463223326749,-0.0022124459729164214,0.00013254208146300958,0.0007744985591928062,0.0006419564777297966,0.0,0.0,0.0,0.7738304203539252,0.2837894412053646,16.0,6.278590399769532,1.3939125975940017,0.009824826729866152,0.9198936378884486,2,1.0454307088713932,2.099421728667959,1.0539910197965656,0.1522148339952482,0.0,0
44005,15,beneficial,3,2,2,1,0.9353928571428571,0.0,2.1829157587797647,0.0172029496044868,0.1286409417962113,0.1117003505907354,0.11821835559890884,0.016940591205475905,0.010422586197302464,-0.006518005008173441,9.669571657054745e-06,0.002143878838024619,0.002134209266367564,0.0,0.0,0.0,0.7589035124670329,0.3097893547071884,23.0,8.861221010077193,1.1352981109622844,0.21967958517753605,0.9228339308318991,2,1.7088015713205678,1.8816815983442745,0.17288002702370675,0.1117003505907354,0.0,0
44005,16,beneficial,3,2,2,1,0.89690625,0.0,2.226328522125201,0.013553321215483341,0.1059280481601313,0.10401221989623326,0.10610299829014637,0.0019158282638980367,-0.0001749501300150752,-0.002090778393913112,0.0,0.0036410499841582856,0.0036410499841582856,0.0,0.0,0.0,0.7338521533916256,0.2795807830008556,33.0,8.861221010077193,0.9122447434999887,0.00021453084489993755,0.9194148373660839,2,1.8530108291540976,1.9762941589258287,0.12328332977173106,0.10401221989623326,0.0,0
44005,24,beneficial,3,2,2,1,0.9475892857142856,0.00018997596875706756,2.125889219655981,0.01765494307446348,0.13017710749166456,0.11587991159624667,0.12627571679590188,0.014297195895417891,0.0039013906957626743,-0.010395805199655217,2.4711127568028794e-05,0.00500232422951469,0.004977613101946662,0.0,0.0,0.0,0.6938477313627395,0.47535030330052735,26.0,7.920617905254036,0.6780691664179239,0.542534396943952,0.9199061602788218,2,1.3906843957060657,1.6221392304196969,0.23145483471363115,0.11587991159624667,0.0,0
44005,36,beneficial,3,1,1,2,0.6491884920634924,0.005543685507643445,2.0983899893178677,0.01507552656045602,0.05391604272572996,0.07395347215223119,0.07946358509397985,-0.020037429426501233,-0.025547542368249895,-0.005510112941748663,0.0,0.004313306461372074,0.004313306461372074,0.0,0.0,0.0,0.6610479737226101,0.36729935684611964,40.0,5.622785264913806,0.7797343993379826,0.2288110763443333,0.9176689192949017,1,1.1735450604870161,1.7714369030825714,0.5978918425955553,0.05391604272572996,0.0,0
44005,37,beneficial,3,2,2,1,0.8316413690476189,2.6494499671386418e-05,2.219293076264587,0.01813764362682263,0.18461435345590785,0.1805881339318752,0.18808661986237957,0.004026219524032648,-0.003472266406471719,-0.007498485930504367,1.611595276175791e-05,0.00404124303500705,0.004025127082245292,0.0,0.0,0.0,0.608906189308097,0.3996134873983795,5.0,6.520510802879969,1.535201204366009,0.061870846002411245,0.916537342730825,2,1.2029846645857907,2.0583297300304872,0.8553450654446966,0.1805881339318752,0.0,0
44005,38,beneficial,3,1,1,2,0.736049107142857,0.0048492634172402444,2.0422431507459846,0.02485113729207863,0.15519949824803578,0.17775704953315716,0.1855209224904664,-0.02255755128512138,-0.030321424242430617,-0.007763872957309237,0.0009452105271085787,0.009404046247635101,0.008458835720526522,0.0,0.0,0.0,0.7793406093134447,0.3652784482879071,15.0,6.520510802879969,1.2701589126436537,0.12895660555512053,0.9253963027765264,1,1.3941377133775212,1.6091011949699978,0.21496348159247658,0.15519949824803578,0.0,0
44005,50,beneficial,3,2,2,1,0.964797619047619,4.314078410201235e-05,1.8461532157130158,0.02165639763523371,0.12252464284737855,0.1068111171208995,0.11392433576072183,0.01571352572647905,0.008600307086656711,-0.0071132186398223385,1.611595276175791e-05,0.005576257703624715,0.005560141750862957,0.0,0.0,0.0,0.7240221613815789,0.4328715367383697,25.0,7.045171433748348,0.7211837165789058,0.2600189912063255,0.9209888033631027,2,1.205608777768467,1.369523277033903,0.163914499265436,0.1068111171208995,0.0,0
44005,56,beneficial,3,2,2,1,0.8879017857142856,0.0,1.9661855147162561,0.01219229705167079,0.15306659105583187,0.1493615102948801,0.153721218657948,0.0037050807609517733,-0.0006546276021161257,-0.004359708363067899,4.286353599332388e-05,0.0005587974673076417,0.0005159339313143178,0.0,0.0,0.0,0.7857285123597636,0.3034993590637277,18.0,6.361122938861032,0.9260361803148511,0.05350831711322684,0.9151117046032828,2,1.340884932511585,1.8673260985559614,0.5264411660443764,0.1493615102948801,0.0,0
44006,5,beneficial,3,2,2,1,0.9512271825396826,0.0004714097945796483,2.2331164210003447,0.021899301314023765,0.062059235198480577,0.0422385421399565,0.04247023801143679,0.019820693058524075,0.019588997187043787,-0.00023169587148028775,0.0,0.0012250645206662706,0.0012250645206662706,0.0,0.0,0.0,0.6894713712298739,0.347441128031355,46.0,6.278590399769532,0.9910637876398563,0.11065100638352011,0.9120392470706489,2,1.8599081754587552,2.1835520459927986,0.3236438705340434,0.0422385421399565,0.0,0
44006,13,harmful,3,2,3,1,0.6269712301587301,0.0034018650626860057,2.4161620149852245,0.060761272815963045,0.19020883617880235,0.15881691963261066,0.16071628680243408,0.031391916546191695,0.029492549376368277,-0.0018993671698234182,0.0,0.002604928530142201,0.002604928530142201,0.0,0.05509288960996095,0.05509288960996095,0.666068666475078,0.5165645199022698,21.0,6.49123797439421,0.8457780606580698,0.2952545676721676,0.9206813980601712,2,1.6401029671315441,2.451100424886372,0.810997457754828,0.15881691963261066,0.0,1
44006,30,beneficial,3,2,2,1,0.778831845238095,0.004982422385525841,1.9998757768376443,0.042127627813545086,0.05874422058325006,0.050354661421231114,0.051839866614784735,0.008389559162018945,0.006904353968465324,-0.001485205193553621,0.0,0.004585826652841915,0.004585826652841915,0.0,0.0,0.0,0.6632884812261902,0.4505472701563194,40.0,5.622785264913806,0.7797343993379826,0.2288110763443333,0.9176689192949017,2,1.2162675011714539,1.936523824738797,0.7202563235673431,0.050354661421231114,0.0,0
44006,32,beneficial,3,2,2,1,0.6702956349206349,1.3270985973124345e-05,1.9952976887397291,0.019658532075652456,0.16604585827673188,0.1507193966658501,0.15552915669323833,0.015326461610881775,0.010516701583493548,-0.004809760027388227,0.0,0.0009541279266506709,0.0009541279266506709,0.0,0.0,0.0,0.7860702267903716,0.33712418689365997,15.0,6.520510802879969,1.2701589126436537,0.12895660555512053,0.9253963027765264,2,1.1984240659794858,1.8914560875898236,0.6930320216103378,0.1507193966658501,0.0,0
44006,62,beneficial,3,2,2,1,0.8663749999999999,0.0032731719470061376,2.0950107342790525,0.04295939304858391,0.06890940407216041,0.05615756753357958,0.05831053404713231,0.012751836538580828,0.010598870025028101,-0.0021529665135527273,0.0,0.0036904710847785937,0.0036904710847785937,0.0,0.0,0.0,0.6331672018029448,0.44876531583508655,51.0,7.114455379828495,0.8061606461948218,0.24658768736238285,0.916145410401794,2,1.621773874453686,2.0173570077115386,0.39558313325785255,0.05615756753357958,0.0,0
44006,66,harmful,3,1,3,2,0.8902991071428571,0.0055001731360974394,2.4936441656976633,0.027087746795092328,0.153450206230163,0.16968431778101578,0.18606994306830052,-0.016234111550852776,-0.032619736838137514,-0.01638562528728474,0.0003460786663552186,0.001366174702121651,0.0010200960357664322,0.0,0.06584179081013905,0.06584179081013905,0.8058414256242139,0.3850101288546659,2.0,4.783886377017327,1.283138567580822,0.6100800033445343,0.9248411706086843,1,1.7216554949520895,1.920936683578257,0.19928118862616762,0.153450206230163,0.0,1
44007,10,harmful,3,2,3,1,0.6932708333333334,0.0,2.3930816260809147,0.04630703246686746,0.17710065188626697,0.1546460782544883,0.1561973310833159,0.022454573631778663,0.02090332080295107,-0.0015512528288275929,0.0,0.004475915739652991,0.004475915739652991,0.0,0.08560044261099997,0.08560044261099997,0.6742783061650293,0.42855758336991495,21.0,6.49123797439421,0.8457780606580698,0.2952545676721676,0.9206813980601712,2,1.3683015176867126,2.0167619220528836,0.648460404366171,0.1546460782544883,0.0,1
44007,56,beneficial,3,2,2,1,0.6922261904761904,0.0,1.9862359121464728,0.019461311767258977,0.16902769290884354,0.15350892608891414,0.15528353798696717,0.015518766819929392,0.013744154921876361,-0.00177461189805303,0.0,0.0014807009049658652,0.0014807009049658652,0.0,0.0,0.0,0.7571355714988438,0.2897488534115963,21.0,7.114455379828495,1.0427932668309827,0.3726537429871935,0.9248167963671985,2,1.4253318180877321,2.1329590687890834,0.7076272507013512,0.15350892608891414,0.0,0
44007,58,beneficial,3,2,2,1,0.9533333333333331,0.0,2.3822879249098188,0.04406144789903045,0.06473950514311565,0.06039272948810806,0.06284399454319088,0.004346775655007587,0.0018955105999247657,-0.0024512650550828213,0.0,0.001002603971028704,0.001002603971028704,0.0,0.0,0.0,0.6325793893299415,0.49840789588715323,51.0,7.114455379828495,0.8061606461948218,0.24658768736238285,0.916145410401794,2,1.9056043876393087,2.183501144497256,0.27789675685794735,0.06039272948810806,0.0,0
44007,62,harmful,3,1,3,2,0.8388581349206344,0.015008799705107448,2.224416217342718,0.04164244844607737,0.1630897939329449,0.17926546412307726,0.1957230884175487,-0.016175670190132357,-0.03263329448460381,-0.01645762429447145,0.0,0.004689341814363297,0.004689341814363297,0.0,0.0662866923896189,0.0662866923896189,0.8067385965719852,0.3132745942558223,2.0,4.783886377017327,1.283138567580822,0.6100800033445343,0.9248411706086843,1,1.7471366785910512,1.8968973451550546,0.14976066656400344,0.1630897939329449,0.0,1
44007,67,beneficial,3,1,1,2,0.6481354166666672,0.014186643698112613,2.454340687624201,0.03855158508534,0.0507298673290917,0.06133394468299814,0.06503483295686531,-0.010604077353906435,-0.014304965627773607,-0.0037008882738671714,0.0,0.002472295888547259,0.002472295888547259,0.0,0.0,0.0,0.6878056176097161,0.3428271599044813,36.0,5.164998282601772,0.972937623987973,0.406528794257458,0.9167682944996732,1,1.4419554742184222,2.241431000755962,0.7994755265375397,0.0507298673290917,0.0,0
44008,22,beneficial,3,2,2,1,0.65925,0.0,1.8632751700376886,0.0334440598139342,0.2185127539891576,0.20726151521926897,0.20798798513035088,0.011251238769888622,0.01052476885880671,-0.0007264699110819117,0.0,0.002050868999971426,0.002050868999971426,0.0,0.0,0.0,0.6190301079655308,0.3866939408169078,5.0,6.520510802879969,1.535201204366009,0.061870846002411245,0.916537342730825,2,1.3497550562795813,2.090039084383658,0.7402840281040766,0.20726151521926897,0.0,0
44008,54,beneficial,3,2,2,1,0.9691517857142858,2.3151959793288767e-05,2.171388821600788,0.05633189008245389,0.07984922502708758,0.06062820925796863,0.06211067659674908,0.01922101576911895,0.0177385484303385,-0.0014824673387804493,1.720401743612408e-05,0.004091249012338582,0.004074044994902458,0.0,0.0,0.0,0.6282711737951223,0.5128779233332751,51.0,7.114455379828495,0.8061606461948218,0.24658768736238285,0.916145410401794,2,1.8998273898874882,2.0318287107712143,0.13200132088372607,0.06062820925796863,0.0,0
44008,58,harmful,3,1,3,2,0.7884052579365075,0.006342681162932486,2.3336391534242273,0.025062308055856356,0.1714990626418606,0.19469460081281106,0.20797918509034868,-0.023195538170950464,-0.036480122448488084,-0.01328458427753762,0.00036681682874049074,0.01250713918564761,0.01214032235690712,0.0,0.06550338329153715,0.06550338329153715,0.8119656178649106,0.31581624734427843,2.0,4.783886377017327,1.283138567580822,0.6100800033445343,0.9248411706086843,1,1.7326342409257773,2.0407568445980844,0.30812260367230704,0.1714990626418606,0.0,1
44010,4,beneficial,3,2,2,1,0.6196393849206352,0.010243485782663765,2.113686463290881,0.05383014318522995,0.11581790762924962,0.08978690710964811,0.09242254290802497,0.026031000519601513,0.02339536472122465,-0.002635635798376862,0.0014737030999510889,0.013048844494658991,0.011575141394707902,0.0,0.0,0.0,0.5675869833993444,0.6552945276391021,46.0,7.920617905254036,0.5104616453561625,0.21879723107468446,0.9243018799850267,2,1.750415674602364,1.9875922006243925,0.23717652602202843,0.08978690710964811,0.0,0
