condition,true_class,seed,policy,selected_action,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
process_disturbance_2.70,process_disturbance,38194,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.35507832871509576,0.008074899425027855,0.006840814904104597,0.6679740790383386,1.0229733984817242,True,0
process_disturbance_2.70,process_disturbance,38194,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.33750921533958506,0.006897474486414156,0.005167963896775873,0.6225776077746039,0.9098583022429753,True,0
process_disturbance_2.70,process_disturbance,38195,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4317477870347272,0.009055578390487718,0.002054661715374606,0.6668607162566903,1.3746214048967214,True,0
process_disturbance_2.70,process_disturbance,38195,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4317477870347272,0.009055578390487718,0.002054661715374606,0.6668607162566903,1.3746214048967214,True,0
process_disturbance_2.70,process_disturbance,38195,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.42180493408321335,0.00829205911222529,0.0012549558696614005,0.6291420267318407,1.2762611248165145,True,0
process_disturbance_2.70,process_disturbance,38196,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4053505026388136,0.011084906546237398,0.0018452574474729921,0.7057284436375099,1.2861173701370905,True,0
process_disturbance_2.70,process_disturbance,38196,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4053505026388136,0.011084906546237398,0.0018452574474729921,0.7057284436375099,1.2861173701370905,True,0
process_disturbance_2.70,process_disturbance,38196,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.3965234080334368,0.010089488452169077,0.00041952807379730395,0.6590069259111884,1.1626616351970127,True,0
process_disturbance_2.70,process_disturbance,38197,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.5011717439847378,0.010788906414887115,0.0013976034976542762,0.6721183764095903,1.6171632579942512,True,0
process_disturbance_2.70,process_disturbance,38197,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.5011717439847378,0.010788906414887115,0.0013976034976542762,0.6721183764095903,1.6171632579942512,True,0
process_disturbance_2.70,process_disturbance,38197,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.4924860100336447,0.009794838406103668,0.0016328203285739251,0.6297045102857944,1.4703243005534852,True,0
process_disturbance_2.70,process_disturbance,38198,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.49595517670489536,0.008566589247985668,0.004823043021666029,0.7086011837931993,1.4856023565479919,True,0
process_disturbance_2.70,process_disturbance,38198,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.49595517670489536,0.008566589247985668,0.004823043021666029,0.7086011837931993,1.4856023565479919,True,0
process_disturbance_2.70,process_disturbance,38198,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.4787456562706681,0.007671867531774791,0.003984256507430839,0.6650653281834649,1.3396769367460502,True,0
process_disturbance_2.70,process_disturbance,38199,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.39720532780513873,0.009798166233562942,0.006281235163909993,0.6956677785409587,1.37874601760198,True,0
process_disturbance_2.70,process_disturbance,38199,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.39720532780513873,0.009798166233562942,0.006281235163909993,0.6956677785409587,1.37874601760198,True,0
process_disturbance_2.70,process_disturbance,38199,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.38025664309815604,0.00931323568453668,0.005224981051619504,0.6543205727370238,1.308158097358905,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38200,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.20294425347554482,0.0057167122066684225,0.006338731781987406,0.7186335253877103,0.9582594797393543,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38200,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.20643872970766744,0.0055646707461591135,0.006103803785574624,0.717286299499652,0.9135407796230774,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38200,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.20343102371245275,0.005680277579549315,0.006280308871349116,0.7180865660284318,0.9477600973702913,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38201,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2195763290193348,0.005499864189305156,0.0020532512514562784,0.7053401515100803,0.9555641629810532,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38201,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.22414753695209752,0.00543990061208717,0.0014991257454908258,0.7028619198445683,0.9172726128420057,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38201,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.22040157540615984,0.0054832742537138145,0.0019140830810392417,0.7048296658681475,0.9465747346811377,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38202,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2508171762169356,0.004941540670670726,0.0003235766481611835,0.7301907994400624,0.8829838671106682,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38202,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.25199679030604843,0.00465842774097233,0.0010160819564182244,0.7245796630024994,0.8399777006445737,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38202,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2508865381384521,0.00487182275851737,0.0005004170733964308,0.7287527270675573,0.872595512501267,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38203,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2603171342309838,0.006123686852147633,0.0039540833834941225,0.7178624486650698,0.8825045147898342,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38203,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2651956929705477,0.005911544713315396,0.0039003991274738636,0.7125229222369864,0.83756075867494,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38203,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2613328447391604,0.006074500825558353,0.0039359884647170995,0.7163978690919913,0.8715993030959085,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38204,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.20653705531607294,0.0044257361644636905,0.0029222266726404156,0.7313315805186075,0.7889087773883391,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38204,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.20902291253806798,0.004352860588328473,0.0028469583600087,0.7301783253047492,0.7665650336043544,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38204,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2068908444982116,0.004407467562140687,0.002901164488563701,0.7310171134644506,0.7838374480180776,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38205,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.25449375404207897,0.005325680857291149,0.0005319233492901976,0.7924483210019344,0.9998584111118305,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38205,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.26833721802457716,0.005203989242833043,0.000270913388240146,0.7895582135731657,0.9406890021185104,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38205,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.25755483013049857,0.0052950801569555915,0.00046411335179397106,0.7916983552170366,0.9858821488141177,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38206,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2729772724046712,0.005974344658677221,9.56287379472176e-06,0.7468712839982543,1.1685271856850927,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38206,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.28380714777506955,0.0059054206273162985,0.00024331162401514117,0.745408615060142,1.1114521717076011,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38206,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2752254478066664,0.005957473858954061,4.998547618739746e-05,0.746505953944105,1.155724143304956,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38207,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.26940736778271485,0.00549148943311009,0.008357727932422399,0.692251762562341,0.8095443326246881,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38207,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2767448242380345,0.005369895776188923,0.00790937911865508,0.6891611208227679,0.7704065742541218,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38207,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2711117262971173,0.005461063113502544,0.008241600335295307,0.6913302926640227,0.8003285679839859,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38208,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.23996439122490573,0.004765277354020663,0.00402906238473133,0.7251767327425137,0.8721850114230071,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38208,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.24924721684990608,0.004675220023249927,0.003731116831371617,0.7235522955308294,0.8339373678350208,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38208,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.24205767648459312,0.00474333009448463,0.003957813792652476,0.7247656875349573,0.8631185831471058,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38209,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.309914125829532,0.0043696555770653305,0.0036567452011520007,0.7497603542252709,1.0048429146618645,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38209,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.3188624733227729,0.0041823281974904605,0.0038033819013267856,0.7499438789057049,0.9628225573208273,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38209,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.3119364356597693,0.0043242650830928415,0.00368502541917326,0.7498416214302457,0.995088737786487,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38210,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2388196146844384,0.004165149289383685,0.0026745050999981146,0.7072222360693724,0.8159279915003789,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38210,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2419656393630264,0.004064386684769149,0.0032314918130874615,0.7063989219357176,0.7851648314166778,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38210,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.23908372209556802,0.004136500532471644,0.00281500699788495,0.706938844224679,0.8091886463227735,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38211,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.33422666769944986,0.004485204258443805,0.0011838640657997335,0.7380822177252585,0.7063647467224664,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38211,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.34005490437201236,0.00432268495685145,0.0013241018337046828,0.7364541229161429,0.6654488746609859,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38211,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.33620737761590597,0.004449664122840447,0.0012223038876928438,0.7376852910274193,0.6975420151006894,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38212,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.3646898399446118,0.006139994200521544,0.0013083650195367946,0.7339336801160963,1.072921035212244,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38212,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.3742435730804102,0.005982486822403652,0.002053042642849001,0.7292667736016772,1.0048423477948922,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38212,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.36685135769406424,0.006097903564719489,0.0014902262610817507,0.7328207042824102,1.0563744838310227,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38213,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.21394565459188197,0.004164247786646407,0.0025908048702073527,0.7286251743248843,0.8692853271683921,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38213,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.22382631753988844,0.004131226951485423,0.0024911559680825812,0.7284708388111121,0.8335279565119424,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38213,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.21620090863608638,0.004155976882503456,0.0025681404503333782,0.7285899807807721,0.8610186349952865,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38214,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.27236810715706267,0.004526659915183958,0.0013572255429497027,0.7416369222038698,0.9942035894951256,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38214,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.28271153544506,0.004322992467513092,0.0013722783217667844,0.7436447957095393,0.9490732508073972,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38214,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2746588955740168,0.004479984856724699,0.0013667161973451858,0.7420210194415156,0.9839177734718842,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38215,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.19686635812335015,0.0041177396453055985,0.001970473974086673,0.7421746238263599,0.8238259326032399,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38215,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.20952956781957724,0.004071676823741275,0.002160942310442726,0.7411043455561416,0.7880706221480972,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38215,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.1997531232017202,0.004106290384538005,0.0020165741065573117,0.7418327073887707,0.8154450373066917,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38216,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.26836145635941705,0.004673828240359964,0.0007142360854205387,0.7219094163482447,0.9089326895616757,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38216,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.27558217782685174,0.00448162050614946,0.0006540367813029357,0.7195575278610625,0.8662068537802915,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38216,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.26987786916899714,0.0046267393632331835,0.0006972129771326552,0.721382015442671,0.8988594564316215,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38217,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2564411791726389,0.004855221019481111,0.0018203029663738102,0.7140810049578921,0.7100715420535801,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38217,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.25403659618228397,0.004672850531018085,0.0020945964146246165,0.711990378466225,0.680650778017207,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38217,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2556371992678876,0.004809068978749643,0.0018927674040715159,0.7135663087951736,0.7029997638145264,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38218,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.1956770611004248,0.004364905923479003,0.0036176065057756945,0.727575934447031,0.8391726627381845,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38218,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.20597373639507865,0.0043963433190716715,0.0039068154055775794,0.7267752003665618,0.8068106866997181,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38218,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.1977876696351389,0.004370763870615914,0.0036835944070632287,0.7274223212852008,0.8313696246864462,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38219,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.21440500811198931,0.004720923976135312,0.0043659387207061195,0.7339887367211404,0.9168459215488733,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38219,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2285200944378272,0.004722143617913429,0.003932059425666989,0.7334266866809126,0.8773659121275377,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38219,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.217629583269479,0.004718548425510061,0.004267203780532913,0.733727062698536,0.907373745478331,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38220,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.1547730035787238,0.005059530551082416,0.0026557951661615453,0.7072827442473064,0.7019929604820542,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38220,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.1595849374860738,0.004874815124577973,0.002254932563557688,0.7047434092712873,0.668435029920445,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38220,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.15556795051711475,0.005012794618773974,0.002558579818186857,0.7066421493140539,0.6940272358342733,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38221,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.27833299544179685,0.005297669448767742,0.0016219165181114992,0.7661000186441255,1.0959549389529708,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38221,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2912045929693837,0.005294750403122669,0.0012157339718535942,0.7650613811968855,1.0550423860683162,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38221,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2811305082417238,0.0052857144322053465,0.001517302041261659,0.7658321073270435,1.0863209073988151,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38222,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.20715817403324152,0.004131611407665659,0.008451514780353442,0.7295005971707383,0.8768015602306036,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38222,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.21638312196382392,0.004137286858580272,0.008531778389910039,0.7261193040036915,0.8461954495189945,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38222,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.20957523632057248,0.0041384143895871,0.00846851651570435,0.728669463481506,0.8701965915166562,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38223,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.21694851231385115,0.0034486804572861603,0.0002936813033840302,0.7053530753662657,0.7855263636623634,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38223,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.22004646874040318,0.0033791955455788024,0.0004935985129121967,0.7037435063064775,0.7635966394017869,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38223,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.21756903831522445,0.0034298867470012708,0.00033761052419267745,0.7047554700734051,0.7804338575673353,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38224,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2597429297711794,0.0051798080839129896,0.006351639734368586,0.7341106294888609,0.9037660880061995,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38224,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.26207667848200394,0.005011990323394367,0.006133180585807807,0.7298639688051691,0.8519517953251626,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38224,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2602648953408924,0.005135764610951762,0.006291604285890817,0.7331392098541885,0.8919749327701156,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38225,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.22873141551861412,0.003820959037283578,0.00231267589923001,0.6860490034649278,0.554236818489987,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38225,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.23215512290800358,0.0036472141901755023,0.00235203770258241,0.68433982232758,0.5383417284829664,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38225,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.22943527285204007,0.0037800370830385404,0.0023184904807108664,0.6856223209991389,0.5506334344064849,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38226,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.22633722596408012,0.003979695736926988,0.003265634596770872,0.704157583112112,0.7148285301385192,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38226,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.22616694129301468,0.003906366451349175,0.004014423412094126,0.7054976057256572,0.6928541696642997,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38226,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.22612808525926456,0.003960992307013137,0.00342831680649347,0.7045326931623223,0.7098569736265965,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38227,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.206433947563116,0.004004105863221275,0.0005974876193446388,0.7030699927539322,0.6859181990283632,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38227,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.21040694467732546,0.00391282768722854,0.00024223303520243267,0.7011456936896014,0.6605088324092155,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38227,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2072188379572465,0.003981904627613384,0.0005094766180717691,0.7025892125303207,0.6799118890857662,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38228,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2970821758784857,0.0052464423689922365,0.0015794390367277478,0.7332205275398682,1.118761394603575,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38228,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.3079819144358292,0.005138028044444943,0.001829481941800326,0.7322420476985038,1.0616881597563446,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38228,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2994937518278801,0.005220843534239686,0.001646371590135698,0.7329962339066306,1.105382053160613,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38229,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.23661000337666813,0.005626042139795455,0.007696552184847216,0.7515394347254623,0.9549566405894627,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38229,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.24409933752457968,0.00550131634209723,0.006717210495604808,0.7507999996723752,0.9128916621305324,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38229,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.23826733415342016,0.00559781703684144,0.007456967278804738,0.7513754667300638,0.9451882629264642,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38230,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.24637816192447798,0.0040427346060804056,0.0016657779208695267,0.7245852798749342,0.9275218419683431,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38230,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2563680185735761,0.003849240100694948,0.0017284292202331963,0.7258582928597003,0.8841524467609737,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38230,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.24834162381584854,0.0039981776930273,0.001688316591522132,0.7248741735807303,0.9175758839246492,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38231,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2060780865028512,0.004018193739863775,0.0059589452174390045,0.739301978990236,0.8204503929438788,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38231,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.21569193398673062,0.0038449153279958305,0.005406085310418751,0.7388877252308038,0.7831665642027239,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38231,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.20823805162250617,0.003975336446956872,0.00582147944344269,0.7390505342585674,0.8118700480306408,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38232,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.33627138226273395,0.00464916507224442,0.004203047648804192,0.7766367647355302,1.1833976252499672,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38232,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.35232110432806163,0.004591953412146082,0.004335087077856237,0.7747790841197651,1.1163655482040478,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38232,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.33998281626442745,0.004634214283144703,0.0042352143920635354,0.7761273361776788,1.1677235211803967,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38233,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.33440942447656247,0.005254772642749213,0.005263810744569719,0.7359944347094836,1.1074693249917693,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38233,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.34273386945829054,0.0051098502691461455,0.005239738127497118,0.7366344900631147,1.0459290508232957,True,0
