model,held_out_seed,test_rows,test_severe,test_nonsevere,balanced_accuracy,severe_recall,severe_precision,nonsevere_specificity,roc_auc
local_severe_fraction_only,44015,246,32,214,0.6375584112149533,0.8125,0.18439716312056736,0.46261682242990654,0.6844334112149533
local_severe_fraction_only,44016,240,42,198,0.6201298701298701,0.7857142857142857,0.23404255319148937,0.45454545454545453,0.6361832611832612
local_severe_fraction_only,44017,243,33,210,0.6069264069264069,0.5757575757575758,0.2,0.638095238095238,0.6396103896103896
local_severe_fraction_only,44018,243,21,222,0.6444658944658944,0.7619047619047619,0.1322314049586777,0.527027027027027,0.6524024024024024
local_severe_fraction_only,44019,270,33,237,0.5866896816263905,0.8484848484848485,0.14893617021276595,0.32489451476793246,0.6613604398414525
local_severe_fraction_only,44020,267,31,236,0.6719518862766539,0.9032258064516129,0.175,0.4406779661016949,0.7328458173865501
local_severe_fraction_only,44021,264,21,243,0.5470311581422692,0.5714285714285714,0.09375,0.522633744855967,0.5547717029198511
local_severe_fraction_only,44022,261,22,239,0.5734119437048307,0.6363636363636364,0.10687022900763359,0.5104602510460251,0.607645492582731
local_severe_fraction_only,44023,255,24,231,0.6755952380952381,0.875,0.14788732394366197,0.47619047619047616,0.766955266955267
local_severe_fraction_only,44024,252,23,229,0.5970191760015189,0.5652173913043478,0.1326530612244898,0.62882096069869,0.6452439719005126
local_severe_fraction_only,44025,258,12,246,0.5741869918699187,0.4166666666666667,0.07042253521126761,0.7317073170731707,0.5497967479674797
local_severe_fraction_only,44026,249,17,232,0.6689908722109533,0.7647058823529411,0.11607142857142858,0.5732758620689655,0.6991632860040569
local_severe_fraction_only,44027,261,20,241,0.46763485477178424,0.4,0.06666666666666667,0.5352697095435685,0.49419087136929457
local_severe_fraction_only,44028,261,16,245,0.6443877551020408,0.75,0.096,0.5387755102040817,0.7482142857142857
local_severe_fraction_only,44029,270,19,251,0.6488781715244286,0.6842105263157895,0.11818181818181818,0.6135458167330677,0.6851541203606626
local_severe_fraction_only,44030,261,14,247,0.518074031231926,0.21428571428571427,0.06382978723404255,0.8218623481781376,0.5409196067090803
local_severe_fraction_only,44031,258,11,247,0.5725064409274936,0.36363636363636365,0.06896551724137931,0.7813765182186235,0.6786897313213103
local_severe_fraction_only,44032,261,9,252,0.4384920634920635,0.0,0.0,0.876984126984127,0.3324514991181658
local_severe_fraction_only,44033,267,9,258,0.49741602067183466,0.1111111111111111,0.03225806451612903,0.8837209302325582,0.5585701981050818
local_severe_fraction_only,44034,273,5,268,0.6216417910447761,0.4,0.045454545454545456,0.8432835820895522,0.49925373134328355
local_severe_fraction_only,44035,273,4,269,0.5394981412639406,0.25,0.02127659574468085,0.828996282527881,0.4214684014869889
local_severe_fraction_only,44036,276,5,271,0.43357933579335795,0.0,0.0,0.8671586715867159,0.45571955719557194
local_severe_fraction_only,44037,273,6,267,0.7827715355805243,0.6666666666666666,0.12903225806451613,0.898876404494382,0.775593008739076
local_severe_fraction_only,44038,261,20,241,0.696161825726141,0.55,0.22448979591836735,0.8423236514522822,0.7773858921161826
local_severe_fraction_only,44039,261,20,241,0.5856846473029046,0.3,0.16216216216216217,0.8713692946058091,0.6737551867219918
local_severe_fraction_only,44040,267,21,246,0.6811846689895471,0.47619047619047616,0.2631578947368421,0.8861788617886179,0.7188346883468835
local_severe_fraction_only,44041,270,18,252,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.8888888888888888,0.7691798941798942
local_severe_fraction_only,44042,267,14,253,0.6291643139469226,0.35714285714285715,0.16666666666666666,0.9011857707509882,0.7680688876341051
local_severe_fraction_only,44043,276,8,268,0.5475746268656716,0.125,0.1111111111111111,0.9701492537313433,0.6564832089552239
local_severe_fraction_only,44044,279,6,273,0.5705128205128205,0.16666666666666666,0.125,0.9743589743589743,0.6361416361416361
local_severe_fraction_only,44045,282,9,273,0.6501831501831502,0.3333333333333333,0.25,0.967032967032967,0.7393162393162394
local_severe_fraction_only,44046,288,4,284,0.49471830985915494,0.0,0.0,0.9894366197183099,0.6346830985915493
local_severe_fraction_only,44047,273,3,270,0.4981481481481482,0.0,0.0,0.9962962962962963,0.5364197530864198
local_severe_fraction_only,44048,273,5,268,0.6776119402985075,0.4,0.14285714285714285,0.9552238805970149,0.8014925373134328
local_severe_fraction_only,44049,282,6,276,0.6485507246376812,0.3333333333333333,0.16666666666666666,0.9637681159420289,0.8484299516908212
local_severe_fraction_only,44050,279,5,274,0.49452554744525545,0.0,0.0,0.9890510948905109,0.7459854014598541
local_severe_fraction_only,44051,270,10,260,0.5788461538461539,0.2,0.15384615384615385,0.9576923076923077,0.6842307692307693
local_severe_fraction_only,44052,267,15,252,0.5134920634920636,0.06666666666666667,0.09090909090909091,0.9603174603174603,0.7461640211640213
local_severe_fraction_only,44053,270,13,257,0.5287339120023945,0.07692307692307693,0.16666666666666666,0.980544747081712,0.8268482490272374
local_severe_fraction_only,44054,270,14,256,0.5259486607142857,0.07142857142857142,0.16666666666666666,0.98046875,0.7280970982142857
local_severe_fraction_only,44055,270,11,259,0.5377325377325377,0.09090909090909091,0.2,0.9845559845559846,0.7685152685152684
local_severe_fraction_only,44056,267,28,239,0.5053048416019128,0.03571428571428571,0.14285714285714285,0.9748953974895398,0.697101016138673
local_severe_fraction_only,44057,261,32,229,0.48034934497816595,0.0,0.0,0.9606986899563319,0.6337336244541485
local_severe_fraction_only,44058,264,40,224,0.5678571428571428,0.225,0.3103448275862069,0.9107142857142857,0.6712053571428571
local_severe_fraction_only,44059,261,32,229,0.6550900655021834,0.40625,0.37142857142857144,0.9039301310043668,0.7412663755458515
local_severe_fraction_only,44060,270,20,250,0.5960000000000001,0.4,0.13333333333333333,0.792,0.6012000000000001
local_severe_fraction_only,44061,261,4,257,0.48249027237354086,0.0,0.0,0.9649805447470817,0.5058365758754864
local_severe_fraction_only,44062,261,7,254,0.7581552305961754,0.5714285714285714,0.2222222222222222,0.9448818897637795,0.8669853768278967
local_severe_fraction_only,44063,258,9,249,0.5495314591700133,0.1111111111111111,0.25,0.9879518072289156,0.6838464970995091
local_severe_fraction_only,44064,255,10,245,0.5,0.0,0.0,1.0,0.6275510204081632
local_severe_fraction_only,44065,255,7,248,0.5,0.0,0.0,1.0,0.5673963133640553
local_severe_fraction_only,44066,252,8,244,0.5,0.0,0.0,1.0,0.6147540983606558
local_severe_fraction_only,44067,255,10,245,0.5479591836734694,0.1,0.5,0.9959183673469387,0.6216326530612246
local_severe_fraction_only,44068,252,11,241,0.495850622406639,0.0,0.0,0.991701244813278,0.5694077706525841
local_severe_fraction_only,44069,234,13,221,0.6583710407239819,0.38461538461538464,0.25,0.9321266968325792,0.6790810998955794
local_severe_fraction_only,44070,240,11,229,0.5909090909090909,0.18181818181818182,1.0,1.0,0.6167129813418023
local_error_std_only,44001,228,46,182,0.4383659818442427,0.717391304347826,0.1774193548387097,0.15934065934065933,0.38724319159101767
local_error_std_only,44002,228,38,190,0.5131578947368421,0.8947368421052632,0.1708542713567839,0.13157894736842105,0.4581717451523546
local_error_std_only,44003,228,50,178,0.5164044943820225,0.78,0.22674418604651161,0.25280898876404495,0.4237078651685393
local_error_std_only,44004,231,55,176,0.553409090909091,0.2545454545454545,0.35,0.8522727272727273,0.5620867768595041
local_error_std_only,44005,228,56,172,0.5195182724252492,0.17857142857142858,0.29411764705882354,0.8604651162790697,0.5512873754152824
local_error_std_only,44006,237,60,177,0.490819209039548,0.75,0.24861878453038674,0.23163841807909605,0.4102165725047081
local_error_std_only,44007,237,67,170,0.4518876207199298,0.6567164179104478,0.2558139534883721,0.24705882352941178,0.38028972783143106
local_error_std_only,44008,234,71,163,0.44085371122440165,0.6056338028169014,0.2670807453416149,0.27607361963190186,0.3679253434718742
local_error_std_only,44009,237,60,177,0.386864406779661,0.35,0.17073170731707318,0.423728813559322,0.37660075329566856
local_error_std_only,44010,228,63,165,0.4138528138528138,0.47619047619047616,0.21897810218978103,0.3515151515151515,0.3554593554593555
local_error_std_only,44011,228,56,172,0.4767441860465116,0.5,0.22950819672131148,0.45348837209302323,0.4468957641196013
local_error_std_only,44012,237,52,185,0.4538981288981289,0.4807692307692308,0.19083969465648856,0.42702702702702705,0.4478170478170478
local_error_std_only,44013,231,48,183,0.44552595628415304,0.4375,0.17355371900826447,0.453551912568306,0.4245787795992714
local_error_std_only,44014,252,45,207,0.46473429951690826,0.4222222222222222,0.15702479338842976,0.5072463768115942,0.4519055287171229
local_error_std_only,44015,246,32,214,0.4047897196261682,0.375,0.09022556390977443,0.43457943925233644,0.43866822429906543
local_error_std_only,44016,240,42,198,0.4397546897546898,0.40476190476190477,0.14049586776859505,0.47474747474747475,0.4316979316979317
local_error_std_only,44017,243,33,210,0.40194805194805194,0.48484848484848486,0.10062893081761007,0.319047619047619,0.34552669552669546
local_error_std_only,44018,243,21,222,0.43050193050193053,0.42857142857142855,0.06666666666666667,0.43243243243243246,0.3627198627198627
local_error_std_only,44019,270,33,237,0.6106635980053702,0.5757575757575758,0.18446601941747573,0.6455696202531646,0.5755018539828667
local_error_std_only,44020,267,31,236,0.39550300710770914,0.1935483870967742,0.0594059405940594,0.597457627118644,0.4110852925095681
local_error_std_only,44021,264,21,243,0.6416813639035861,0.9047619047619048,0.11176470588235295,0.3786008230452675,0.6294336664707035
local_error_std_only,44022,261,22,239,0.6744960060859643,0.8636363636363636,0.13380281690140844,0.48535564853556484,0.6804868771395969
local_error_std_only,44023,255,24,231,0.36444805194805197,0.2916666666666667,0.051094890510948905,0.43722943722943725,0.41684704184704185
local_error_std_only,44024,252,23,229,0.5177520410100627,0.8695652173913043,0.0947867298578199,0.16593886462882096,0.5170875261059427
local_error_std_only,44025,258,12,246,0.491869918699187,0.8333333333333334,0.045662100456621,0.15040650406504066,0.48119918699187
local_error_std_only,44026,249,17,232,0.602053752535497,0.9411764705882353,0.0855614973262032,0.2629310344827586,0.5302991886409737
local_error_std_only,44027,261,20,241,0.5577800829875519,0.85,0.08762886597938144,0.26556016597510373,0.48112033195020754
local_error_std_only,44028,261,16,245,0.45943877551020407,0.625,0.0546448087431694,0.2938775510204082,0.40038265306122445
local_error_std_only,44029,270,19,251,0.4145523170475991,0.5263157894736842,0.05405405405405406,0.30278884462151395,0.34409729503040476
local_error_std_only,44030,261,14,247,0.5245806824754193,0.5714285714285714,0.058394160583941604,0.4777327935222672,0.511711972238288
local_error_std_only,44031,258,11,247,0.44203165255796834,0.2727272727272727,0.030303030303030304,0.611336032388664,0.5171144644828856
local_error_std_only,44032,261,9,252,0.7182539682539683,0.7777777777777778,0.07526881720430108,0.6587301587301587,0.7372134038800705
local_error_std_only,44033,267,9,258,0.4728682170542635,0.3333333333333333,0.02912621359223301,0.6124031007751938,0.48858742463393623
local_error_std_only,44034,273,5,268,0.6283582089552239,0.6,0.031578947368421054,0.6567164179104478,0.4884328358208956
local_error_std_only,44035,273,4,269,0.5455390334572491,0.5,0.017857142857142856,0.5910780669144982,0.5315985130111525
local_error_std_only,44036,276,5,271,0.5952029520295203,0.6,0.02631578947368421,0.5904059040590406,0.5442804428044281
local_error_std_only,44037,273,6,267,0.37734082397003743,0.16666666666666666,0.009009009009009009,0.5880149812734082,0.4104244694132334
local_error_std_only,44038,261,20,241,0.47354771784232363,0.25,0.0641025641025641,0.6970954356846473,0.46597510373443984
local_error_std_only,44039,261,20,241,0.4053941908713693,0.4,0.05333333333333334,0.4107883817427386,0.33101659751037343
local_error_std_only,44040,267,21,246,0.42044134727061555,0.5238095238095238,0.061452513966480445,0.3170731707317073,0.39179248935346495
local_error_std_only,44041,270,18,252,0.42261904761904756,0.3333333333333333,0.046511627906976744,0.5119047619047619,0.32958553791887124
local_error_std_only,44042,267,14,253,0.36208356860530777,0.21428571428571427,0.023622047244094488,0.5098814229249012,0.2715979672501412
local_error_std_only,44043,276,8,268,0.5307835820895522,0.375,0.034482758620689655,0.6865671641791045,0.5806902985074627
local_error_std_only,44044,279,6,273,0.34798534798534797,0.3333333333333333,0.011363636363636364,0.3626373626373626,0.3131868131868132
local_error_std_only,44045,282,9,273,0.5213675213675214,0.5555555555555556,0.034482758620689655,0.48717948717948717,0.4989824989824989
local_error_std_only,44046,288,4,284,0.4524647887323944,0.25,0.010101010101010102,0.6549295774647887,0.5215669014084507
local_error_std_only,44047,273,3,270,0.29814814814814816,0.0,0.0,0.5962962962962963,0.2685185185185185
local_error_std_only,44048,273,5,268,0.38917910447761195,0.2,0.008771929824561403,0.5783582089552238,0.25522388059701495
local_error_std_only,44049,282,6,276,0.38768115942028986,0.3333333333333333,0.01282051282051282,0.4420289855072464,0.2330917874396135
local_error_std_only,44050,279,5,274,0.4208029197080292,0.4,0.012903225806451613,0.4416058394160584,0.3109489051094891
local_error_std_only,44051,270,10,260,0.33076923076923076,0.3,0.01775147928994083,0.36153846153846153,0.3059615384615385
local_error_std_only,44052,267,15,252,0.3746031746031746,0.4,0.03529411764705882,0.3492063492063492,0.31812169312169314
local_error_std_only,44053,270,13,257,0.307991619275666,0.23076923076923078,0.018633540372670808,0.3852140077821012,0.34151451661179283
local_error_std_only,44054,270,14,256,0.4388950892857143,0.42857142857142855,0.04081632653061224,0.44921875,0.37848772321428575
local_error_std_only,44055,270,11,259,0.4327834327834328,0.36363636363636365,0.03007518796992481,0.5019305019305019,0.30361530361530364
local_error_std_only,44056,267,28,239,0.3951733413030484,0.39285714285714285,0.07096774193548387,0.39748953974895396,0.35146443514644354
local_error_std_only,44057,261,32,229,0.40031386462882096,0.46875,0.08928571428571429,0.3318777292576419,0.3738400655021834
local_error_std_only,44058,264,40,224,0.35892857142857143,0.325,0.087248322147651,0.39285714285714285,0.31333705357142855
local_error_std_only,44059,261,32,229,0.310589519650655,0.25,0.05263157894736842,0.37117903930131,0.24870360262008734
local_error_std_only,44060,270,20,250,0.52,0.9,0.07725321888412018,0.14,0.47050000000000003
local_error_std_only,44061,261,4,257,0.27626459143968873,0.0,0.0,0.5525291828793775,0.17996108949416345
local_error_std_only,44062,261,7,254,0.33717660292463447,0.14285714285714285,0.008333333333333333,0.531496062992126,0.23453318335208098
local_error_std_only,44063,258,9,249,0.4785809906291834,0.5555555555555556,0.032467532467532464,0.40160642570281124,0.4245872378402499
local_error_std_only,44064,255,10,245,0.49081632653061225,0.7,0.03825136612021858,0.2816326530612245,0.5222448979591836
local_error_std_only,44065,255,7,248,0.3372695852534562,0.42857142857142855,0.015789473684210527,0.24596774193548387,0.3289170506912442
local_error_std_only,44066,252,8,244,0.44672131147540983,0.5,0.02631578947368421,0.39344262295081966,0.4818135245901639
local_error_std_only,44067,255,10,245,0.4479591836734694,0.5,0.032679738562091505,0.39591836734693875,0.5295918367346939
local_error_std_only,44068,252,11,241,0.486420218785364,0.5454545454545454,0.041666666666666664,0.42738589211618255,0.5011316484345529
local_error_std_only,44069,234,13,221,0.4751131221719457,0.6153846153846154,0.05161290322580645,0.334841628959276,0.4556213017751479
local_error_std_only,44070,240,11,229,0.40591504565303693,0.5454545454545454,0.034482758620689655,0.2663755458515284,0.3904327113934101
local_calibration_compact,44001,228,46,182,0.5600812231247014,0.5652173913043478,0.24299065420560748,0.554945054945055,0.5734591495461061
local_calibration_compact,44002,228,38,190,0.6026315789473684,0.5789473684210527,0.23655913978494625,0.6263157894736842,0.6461218836565097
local_calibration_compact,44003,228,50,178,0.6252808988764045,0.7,0.30434782608695654,0.550561797752809,0.6689887640449439
local_calibration_compact,44004,231,55,176,0.5988636363636364,0.8,0.29333333333333333,0.3977272727272727,0.6426652892561984
local_calibration_compact,44005,228,56,172,0.5622923588039866,0.8571428571428571,0.27586206896551724,0.26744186046511625,0.6407807308970099
local_calibration_compact,44006,237,60,177,0.5322033898305085,0.8666666666666667,0.26804123711340205,0.1977401129943503,0.5266949152542373
local_calibration_compact,44007,237,67,170,0.5366988586479368,0.7910447761194029,0.3028571428571429,0.2823529411764706,0.6176909569798069
local_calibration_compact,44008,234,71,163,0.5167199516115095,0.8309859154929577,0.31216931216931215,0.20245398773006135,0.6837466516892766
local_calibration_compact,44009,237,60,177,0.5086158192090395,0.9833333333333333,0.2565217391304348,0.03389830508474576,0.722834274952919
local_calibration_compact,44010,228,63,165,0.5060606060606061,1.0,0.27876106194690264,0.012121212121212121,0.7090909090909091
local_calibration_compact,44011,228,56,172,0.502906976744186,1.0,0.24669603524229075,0.005813953488372093,0.6723941029900332
local_calibration_compact,44012,237,52,185,0.5027027027027027,1.0,0.22033898305084745,0.005405405405405406,0.6515592515592515
local_calibration_compact,44013,231,48,183,0.5109289617486339,1.0,0.21145374449339208,0.02185792349726776,0.6892645719489982
local_calibration_compact,44014,252,45,207,0.5357487922705314,0.9555555555555556,0.1902654867256637,0.11594202898550725,0.6752012882447666
local_calibration_compact,44015,246,32,214,0.5420560747663551,1.0,0.14035087719298245,0.08411214953271028,0.7381717289719626
local_calibration_compact,44016,240,42,198,0.5638528138528138,0.9761904761904762,0.19617224880382775,0.15151515151515152,0.6845839345839346
local_calibration_compact,44017,243,33,210,0.5396103896103897,0.9696969696969697,0.1461187214611872,0.10952380952380952,0.6457431457431458
local_calibration_compact,44018,243,21,222,0.5099742599742599,0.9523809523809523,0.0881057268722467,0.06756756756756757,0.5435435435435435
local_calibration_compact,44019,270,33,237,0.5379746835443038,1.0,0.13095238095238096,0.0759493670886076,0.6789413118527042
local_calibration_compact,44020,267,31,236,0.5572033898305084,1.0,0.12916666666666668,0.11440677966101695,0.7730317113176599
local_calibration_compact,44021,264,21,243,0.5246913580246914,1.0,0.08333333333333333,0.04938271604938271,0.6261022927689593
local_calibration_compact,44022,261,22,239,0.50418410041841,1.0,0.08494208494208494,0.008368200836820083,0.603271205781666
local_calibration_compact,44023,255,24,231,0.5137987012987013,0.9583333333333334,0.09663865546218488,0.06926406926406926,0.7644300144300146
local_calibration_compact,44024,252,23,229,0.5066451490412,0.9565217391304348,0.09243697478991597,0.056768558951965066,0.6494209227264097
local_calibration_compact,44025,258,12,246,0.4563008130081301,0.75,0.04186046511627907,0.16260162601626016,0.5994241192411924
local_calibration_compact,44026,249,17,232,0.5387931034482759,1.0,0.0735930735930736,0.07758620689655173,0.6446501014198783
local_calibration_compact,44027,261,20,241,0.4893153526970954,0.85,0.07488986784140969,0.12863070539419086,0.5423236514522821
local_calibration_compact,44028,261,16,245,0.5830357142857143,0.9375,0.07352941176470588,0.22857142857142856,0.733545918367347
local_calibration_compact,44029,270,19,251,0.638184105682533,0.8421052631578947,0.10126582278481013,0.4342629482071713,0.7199622562382051
local_calibration_compact,44030,261,14,247,0.5860323886639676,0.5,0.07954545454545454,0.6720647773279352,0.6993927125506073
local_calibration_compact,44031,258,11,247,0.6926757453073242,0.6363636363636364,0.10144927536231885,0.7489878542510121,0.8174457121825542
local_calibration_compact,44032,261,9,252,0.6051587301587301,0.3333333333333333,0.08823529411764706,0.876984126984127,0.5414462081128747
local_calibration_compact,44033,267,9,258,0.49870801033591733,0.2222222222222222,0.03333333333333333,0.7751937984496124,0.5157192075796727
local_calibration_compact,44034,273,5,268,0.5067164179104477,0.2,0.0196078431372549,0.8134328358208955,0.530223880597015
local_calibration_compact,44035,273,4,269,0.45353159851301117,0.0,0.0,0.9070631970260223,0.5659851301115242
local_calibration_compact,44036,276,5,271,0.42435424354243545,0.0,0.0,0.8487084870848709,0.7055350553505535
local_calibration_compact,44037,273,6,267,0.6348314606741573,0.3333333333333333,0.10526315789473684,0.9363295880149812,0.8242821473158551
local_calibration_compact,44038,261,20,241,0.7149377593360996,0.6,0.22641509433962265,0.8298755186721992,0.8024896265560166
local_calibration_compact,44039,261,20,241,0.7317427385892116,0.7,0.19718309859154928,0.7634854771784232,0.8356846473029046
local_calibration_compact,44040,267,21,246,0.7697444831591174,0.7142857142857143,0.25862068965517243,0.8252032520325203,0.8631436314363143
local_calibration_compact,44041,270,18,252,0.6607142857142857,0.5,0.16666666666666666,0.8214285714285714,0.7817460317460317
local_calibration_compact,44042,267,14,253,0.8455674760022586,0.8571428571428571,0.2222222222222222,0.83399209486166,0.8842461885940147
local_calibration_compact,44043,276,8,268,0.6007462686567164,0.25,0.13333333333333333,0.9514925373134329,0.8738339552238805
local_calibration_compact,44044,279,6,273,0.6391941391941391,0.3333333333333333,0.11764705882352941,0.945054945054945,0.8888888888888888
local_calibration_compact,44045,282,9,273,0.6947496947496947,0.4444444444444444,0.21052631578947367,0.945054945054945,0.8567358567358567
local_calibration_compact,44046,288,4,284,0.8116197183098591,0.75,0.07692307692307693,0.8732394366197183,0.8912852112676056
local_calibration_compact,44047,273,3,270,0.6240740740740741,0.3333333333333333,0.041666666666666664,0.9148148148148149,0.774074074074074
local_calibration_compact,44048,273,5,268,0.6533582089552239,0.4,0.07407407407407407,0.9067164179104478,0.8119402985074627
local_calibration_compact,44049,282,6,276,0.6594202898550725,0.5,0.05660377358490566,0.8188405797101449,0.8285024154589372
local_calibration_compact,44050,279,5,274,0.6361313868613139,0.4,0.05405405405405406,0.8722627737226277,0.8211678832116789
local_calibration_compact,44051,270,10,260,0.5461538461538462,0.2,0.06666666666666667,0.8923076923076924,0.7363461538461539
local_calibration_compact,44052,267,15,252,0.6051587301587301,0.3333333333333333,0.1388888888888889,0.876984126984127,0.753968253968254
local_calibration_compact,44053,270,13,257,0.6456150853038013,0.38461538461538464,0.1724137931034483,0.9066147859922179,0.8222089194851842
local_calibration_compact,44054,270,14,256,0.5739397321428571,0.21428571428571427,0.15,0.93359375,0.8253348214285714
local_calibration_compact,44055,270,11,259,0.6112671112671113,0.2727272727272727,0.1875,0.9498069498069498,0.7946647946647947
local_calibration_compact,44056,267,28,239,0.6273909145248058,0.39285714285714285,0.25,0.8619246861924686,0.7613568439928273
local_calibration_compact,44057,261,32,229,0.5754639737991266,0.3125,0.2127659574468085,0.8384279475982532,0.7239355895196506
local_calibration_compact,44058,264,40,224,0.6107142857142858,0.525,0.23595505617977527,0.6964285714285714,0.7032924107142857
local_calibration_compact,44059,261,32,229,0.8308542576419213,0.90625,0.3411764705882353,0.7554585152838428,0.8524153930131004
local_calibration_compact,44060,270,20,250,0.512,0.7,0.07650273224043716,0.324,0.5549999999999999
local_calibration_compact,44061,261,4,257,0.44357976653696496,0.0,0.0,0.8871595330739299,0.6391050583657588
local_calibration_compact,44062,261,7,254,0.7384701912260967,0.5714285714285714,0.14285714285714285,0.905511811023622,0.8728908886389202
local_calibration_compact,44063,258,9,249,0.6840696117804552,0.4444444444444444,0.17391304347826086,0.9236947791164659,0.8759482373940206
local_calibration_compact,44064,255,10,245,0.6418367346938776,0.3,0.42857142857142855,0.9836734693877551,0.8565306122448979
local_calibration_compact,44065,255,7,248,0.6247119815668203,0.2857142857142857,0.18181818181818182,0.9637096774193549,0.8352534562211982
local_calibration_compact,44066,252,8,244,0.6147540983606558,0.25,0.2857142857142857,0.9795081967213115,0.9228995901639344
local_calibration_compact,44067,255,10,245,0.6877551020408164,0.4,0.4,0.9755102040816327,0.903469387755102
local_calibration_compact,44068,252,11,241,0.6197661259901923,0.2727272727272727,0.2727272727272727,0.966804979253112,0.9006035458317616
local_calibration_compact,44069,234,13,221,0.5678733031674208,0.3076923076923077,0.09523809523809523,0.8280542986425339,0.7786286112077968
local_calibration_compact,44070,240,11,229,0.6552203255260024,0.45454545454545453,0.13157894736842105,0.8558951965065502,0.8076617705438666
loss_plus_local_calibration,44001,228,46,182,0.6008122312470139,0.6521739130434783,0.26785714285714285,0.5494505494505495,0.6285236502627808
loss_plus_local_calibration,44002,228,38,190,0.6552631578947368,0.7105263157894737,0.2621359223300971,0.6,0.6704986149584488
loss_plus_local_calibration,44003,228,50,178,0.6524719101123595,0.76,0.31932773109243695,0.5449438202247191,0.6938202247191011
loss_plus_local_calibration,44004,231,55,176,0.5903409090909091,0.8,0.2875816993464052,0.3806818181818182,0.6633264462809917
loss_plus_local_calibration,44005,228,56,172,0.582641196013289,0.8571428571428571,0.2874251497005988,0.3081395348837209,0.676702657807309
loss_plus_local_calibration,44006,237,60,177,0.5546610169491525,0.8833333333333333,0.2789473684210526,0.22598870056497175,0.5830508474576271
loss_plus_local_calibration,44007,237,67,170,0.5600087796312555,0.7611940298507462,0.31875,0.3588235294117647,0.6355575065847234
loss_plus_local_calibration,44008,234,71,163,0.5860191825801434,0.8591549295774648,0.35260115606936415,0.3128834355828221,0.6968806705262249
loss_plus_local_calibration,44009,237,60,177,0.5396892655367231,0.9833333333333333,0.2694063926940639,0.096045197740113,0.7396421845574388
loss_plus_local_calibration,44010,228,63,165,0.5151515151515151,1.0,0.2825112107623318,0.030303030303030304,0.6977392977392977
loss_plus_local_calibration,44011,228,56,172,0.5232558139534884,1.0,0.2545454545454545,0.046511627906976744,0.657392026578073
loss_plus_local_calibration,44012,237,52,185,0.5108108108108108,1.0,0.22317596566523606,0.021621621621621623,0.6423076923076924
loss_plus_local_calibration,44013,231,48,183,0.5245901639344263,1.0,0.21621621621621623,0.04918032786885246,0.6456056466302368
loss_plus_local_calibration,44014,252,45,207,0.5454106280193237,0.9555555555555556,0.19369369369369369,0.13526570048309178,0.6398282340311325
loss_plus_local_calibration,44015,246,32,214,0.5537383177570093,1.0,0.14349775784753363,0.10747663551401869,0.7130549065420559
loss_plus_local_calibration,44016,240,42,198,0.579004329004329,0.9761904761904762,0.2019704433497537,0.18181818181818182,0.6844636844636844
loss_plus_local_calibration,44017,243,33,210,0.5316017316017316,0.9393939393939394,0.14418604651162792,0.12380952380952381,0.6494949494949495
loss_plus_local_calibration,44018,243,21,222,0.5405405405405406,1.0,0.09333333333333334,0.08108108108108109,0.569069069069069
loss_plus_local_calibration,44019,270,33,237,0.540084388185654,1.0,0.13147410358565736,0.08016877637130802,0.7138473341004986
loss_plus_local_calibration,44020,267,31,236,0.548728813559322,1.0,0.12704918032786885,0.09745762711864407,0.769409513395298
loss_plus_local_calibration,44021,264,21,243,0.5185185185185185,1.0,0.08235294117647059,0.037037037037037035,0.638056045463453
loss_plus_local_calibration,44022,261,22,239,0.5167364016736402,1.0,0.08695652173913043,0.03347280334728033,0.6443514644351465
loss_plus_local_calibration,44023,255,24,231,0.52245670995671,0.9583333333333334,0.09829059829059829,0.08658008658008658,0.7427849927849928
loss_plus_local_calibration,44024,252,23,229,0.5197455857224227,0.9565217391304348,0.09482758620689655,0.08296943231441048,0.6582494778811468
loss_plus_local_calibration,44025,258,12,246,0.5873983739837398,1.0,0.05581395348837209,0.17479674796747968,0.6165311653116532
loss_plus_local_calibration,44026,249,17,232,0.540948275862069,1.0,0.07391304347826087,0.08189655172413793,0.679766734279919
loss_plus_local_calibration,44027,261,20,241,0.5643153526970954,1.0,0.08695652173913043,0.12863070539419086,0.5784232365145228
loss_plus_local_calibration,44028,261,16,245,0.5640306122448979,0.875,0.07106598984771574,0.2530612244897959,0.6946428571428571
loss_plus_local_calibration,44029,270,19,251,0.6222478507024534,0.8421052631578947,0.0963855421686747,0.40239043824701193,0.6909205284126652
loss_plus_local_calibration,44030,261,14,247,0.6250722961249278,0.6428571428571429,0.08490566037735849,0.6072874493927125,0.6790052053209948
loss_plus_local_calibration,44031,258,11,247,0.777511961722488,0.8181818181818182,0.12162162162162163,0.7368421052631579,0.7957305852042693
loss_plus_local_calibration,44032,261,9,252,0.5853174603174603,0.3333333333333333,0.06818181818181818,0.8373015873015873,0.5502645502645502
loss_plus_local_calibration,44033,267,9,258,0.481266149870801,0.2222222222222222,0.028985507246376812,0.7403100775193798,0.5223944875107666
loss_plus_local_calibration,44034,273,5,268,0.5011194029850746,0.2,0.018518518518518517,0.8022388059701493,0.5694029850746268
loss_plus_local_calibration,44035,273,4,269,0.4423791821561338,0.0,0.0,0.8847583643122676,0.5724907063197026
loss_plus_local_calibration,44036,276,5,271,0.4095940959409594,0.0,0.0,0.8191881918819188,0.7121771217712177
