bootstrap,unsafe_recall,safe_specificity,unsafe_precision,negative_predictive_value,alert_coverage,balanced_accuracy
2979,0.8069800569800569,0.6848801392794964,0.32501434308663224,0.9496750232126276,0.39296584376056815,0.7459300981297767
2980,0.829992576095026,0.6810846560846561,0.3168036270898271,0.9574191149126069,0.39620523184012574,0.755538616089841
2981,0.8197389885807504,0.6838235294117647,0.29821958456973297,0.9585832083958021,0.3870893636572479,0.7517812589962576
2982,0.8265472312703583,0.6835664335664335,0.30136579572446553,0.9597809667673716,0.38873499538319484,0.7550568324183959
2983,0.8050490883590463,0.6936307444235421,0.3348891481913652,0.9488970588235294,0.38655841226883175,0.7493399163912942
2984,0.8162951575710992,0.6834090301896875,0.3094405594405594,0.9553688141923437,0.3905769887333561,0.7498520938803933
2985,0.8108303249097473,0.6862299465240642,0.32363112391930837,0.951436515291937,0.39142695995487875,0.7485301357169057
2986,0.81640625,0.6831815747188003,0.306361770741718,0.9559677721566423,0.389917695473251,0.7497939123594002
2987,0.8174157303370787,0.6902583423035522,0.3358338141950375,0.9517625231910947,0.39137308039747065,0.7538370363203155
2988,0.8223234624145785,0.684040404040404,0.31583552055993,0.955957086391869,0.3922443376801647,0.7531819332274913
2989,0.8183217859892224,0.6838586437440306,0.31449704142011836,0.9550304878048781,0.39174779786740843,0.7510902148666265
2990,0.8038777032065623,0.6847534833869239,0.31419411250364326,0.9510606624488277,0.3896649630891539,0.7443155932967431
2991,0.799554565701559,0.6844534962661235,0.3166715671861217,0.949162116362267,0.39038108356290174,0.7420040309838413
2992,0.8159509202453987,0.6846143491721631,0.3122982095685354,0.9549380398047315,0.390129394251689,0.750282634708781
2993,0.8098647573587908,0.6825850340136055,0.30378991345866907,0.9545281582952816,0.38933426280934125,0.7462248956861981
2994,0.8227374719521316,0.6831815747188003,0.3173687247547605,0.9556096647312231,0.39363997728563316,0.752959523335466
2995,0.821826280623608,0.6866666666666666,0.324633431085044,0.9546056364668054,0.3920892261699437,0.7542464736451373
2996,0.8258594917787743,0.6856,0.31908749639041295,0.9566511627906977,0.3918307309346006,0.7557297458893871
2997,0.8325434439178515,0.6855877616747182,0.3102737709743892,0.9601578650629581,0.3896535902729984,0.7590656027962849
2998,0.8187451587916343,0.6856205576817933,0.31486446231754545,0.9554285714285714,0.39003136981526665,0.7521828582367138
2999,0.8263239875389408,0.683178950194657,0.310143232972815,0.958019578313253,0.39173250887438454,0.7547514688667989
3000,0.8159278737791135,0.6848493113323333,0.31969384751251106,0.9534839567116006,0.39208217913204063,0.7503885925557234
3001,0.7902097902097902,0.6922551563993989,0.3340230564587644,0.944113263785395,0.38658439035538794,0.7412324733045945
3002,0.8152492668621701,0.6869026786916139,0.32344386271087844,0.9529411764705882,0.390992835209826,0.7510759727768921
3003,0.8223429014740109,0.6831089188108252,0.30840849578120455,0.9572202503269195,0.3910125142207053,0.7527259101424181
3004,0.8203125,0.6877412485025955,0.30918727915194344,0.9573837317027979,0.386216308427158,0.7540268742512978
3005,0.8020086083213773,0.6822543586971213,0.3222830786970308,0.9481592787377912,0.39451836688274766,0.7421314835092493
3006,0.8129084967320261,0.6840706788893317,0.2949896234805811,0.9574191149126069,0.3854416638098503,0.748489587810679
3007,0.8076358296622613,0.6854611357229158,0.3194888178913738,0.9511922503725783,0.39076154806491886,0.7465484826925886
3008,0.823394495412844,0.6807738814993954,0.31190269331016507,0.9563986409966025,0.3945834761741515,0.7520841884561198
3009,0.8182565789473685,0.6851435375049609,0.2948148148148148,0.9590740740740741,0.38461538461538464,0.7517000582261647
3010,0.8357487922705314,0.6834398296059638,0.303864168618267,0.9617834394904459,0.3902216129769248,0.7595943109382477
3011,0.8198412698412698,0.6849683757233213,0.3061647895672792,0.9573067519277788,0.3882176964676102,0.7524048227822955
3012,0.8176382660687593,0.6810658054097699,0.3158198614318707,0.9540056550424129,0.3950279393317368,0.7493520357392647
3013,0.8038777032065623,0.68866195339094,0.3119212962962963,0.9523809523809523,0.384898095556298,0.7462698282987512
3014,0.8315958299919808,0.6869354186328704,0.3087228341768383,0.9604147031102733,0.3876962142197599,0.7592656243124256
3015,0.8168355416991426,0.6799678628816282,0.3048283885980221,0.9557688688123471,0.39286938635584506,0.7484017022903855
3016,0.8103186646433991,0.6864979462037896,0.3110075713453698,0.9539679617013441,0.387366046249295,0.7484083054235944
3017,0.8163109756097561,0.6866089273817455,0.3128834355828221,0.9553207267334075,0.388227288193263,0.7514599514957507
3018,0.814555633310007,0.6860261420293761,0.3331425300515169,0.950522778192681,0.3948022598870056,0.7502908876696915
3019,0.813033359193173,0.6807883094248559,0.30562846310877806,0.9546907313404775,0.39197530864197533,0.7469108343090145
3020,0.8148148148148148,0.6817756384543389,0.3028705330990041,0.9559430071241095,0.39026063100137176,0.7482952266345768
3021,0.8031496062992126,0.6882007474639615,0.324465008675535,0.9493647578714786,0.3890201372482844,0.745675176881587
3022,0.8234817813765182,0.680519832137539,0.3011548711874445,0.9584366062917064,0.39167246578520065,0.7520008067570285
3023,0.819359756097561,0.6820375335120643,0.3118653901943719,0.9554929577464789,0.39295485636114913,0.7506986448048126
3024,0.7832973362131029,0.6859706362153344,0.3201883460859329,0.9437067514494109,0.3885648942252716,0.7346339862142186
3025,0.8098802395209581,0.6848501215230894,0.3167447306791569,0.9523094254600075,0.39075726378403114,0.7473651805220238
3026,0.8256603773584905,0.6869399945696443,0.32176470588235295,0.9563409563409564,0.391209296973881,0.7563001859640675
3027,0.8056589724497394,0.6878597242671664,0.3169302870533099,0.9516666666666667,0.3873383253914227,0.7467593483584529
3028,0.8084045584045584,0.688478522681654,0.32775050534218886,0.9503140007388252,0.39010927115016336,0.7484415405431062
3029,0.8313057583130575,0.6805555555555556,0.30200353565114907,0.960418648905804,0.3924153081281073,0.7559306569343065
3030,0.8179650238473768,0.681302549045776,0.30114135206321335,0.9570678665166854,0.390469660610216,0.7496337864465764
3031,0.8234362628661916,0.6823798012355627,0.3054331864904552,0.9579562594268477,0.39097485359972445,0.7529080320508772
3032,0.7955039883973894,0.6888501274654502,0.321135831381733,0.9479320531757754,0.3867753623188406,0.7421770579314197
3033,0.8187451587916343,0.6832439678284182,0.3090643274853801,0.9561057962858751,0.3908124785738773,0.7509945633100263
3034,0.8312202852614897,0.6866872234884033,0.3098050797401063,0.9600749765698219,0.3882582272675152,0.7589537543749465
3035,0.8008689355539464,0.6875,0.32141819238593433,0.9491869918699187,0.38868180277871905,0.7441844677769732
3036,0.8275862068965517,0.6909262759924386,0.31569506726457397,0.9587783398913247,0.38527988942639946,0.7592562414444952
3037,0.8092006033182504,0.6864197530864198,0.31944030961595715,0.9518736922198973,0.3898560817084494,0.7478101782023351
3038,0.824773413897281,0.6869034994697774,0.3161551823972206,0.9571481344661987,0.38949030221019393,0.7558384566835292
3039,0.8193146417445483,0.6798599892299407,0.30670553935860057,0.9560772434683832,0.3937098255280074,0.7495873154872446
3040,0.8100979653353428,0.684642280796127,0.31432748538011696,0.952835485682201,0.39027730229373503,0.7473701230657349
3041,0.7759000734753857,0.6888153540701523,0.3099501027296742,0.9446360500998366,0.38212202781516375,0.732357713772769
3042,0.8078401229823213,0.6837103466738054,0.30785002929115407,0.9533407988055245,0.38919288645690836,0.7457752348280633
3043,0.8191101385849745,0.680161943319838,0.32150014314342973,0.9531013615733737,0.397790684432297,0.7496360409524063
3044,0.8001543209876543,0.681793625067531,0.30562923666371944,0.9511965328811004,0.39,0.7409739730275926
3045,0.8087272727272727,0.6854567469393247,0.32231884057971016,0.9509145203434117,0.3916893732970027,0.7470920098332987
3046,0.7969924812030075,0.6935224839400428,0.3164179104477612,0.950476889214967,0.380595319245626,0.7452574825715251
3047,0.8187357197258187,0.6834164084601912,0.31386861313868614,0.9551873470156279,0.3920558608058608,0.751076064093005
3048,0.8044412607449857,0.6864717878993881,0.32750072907553224,0.9487034949267192,0.3918409324648612,0.7454565243221869
3049,0.8112633181126332,0.6882494004796164,0.31297709923664124,0.9541928333949021,0.38616780045351473,0.7497563592961247
3050,0.8073136427566807,0.6834347532116295,0.3290341071940384,0.9485735735735735,0.3957128274923443,0.745374197984155
3051,0.8050724637681159,0.6897394136807817,0.32705328230791875,0.9497290226125957,0.3883173296753544,0.7474059387244488
3052,0.8125466766243465,0.684238838084992,0.31664726426076834,0.9529874508334895,0.3915669515669516,0.7483927573546693
3053,0.8185419968304279,0.6840198577753924,0.30489964580873674,0.9570114510981791,0.3887550200803213,0.7512809273029102
3054,0.8162962962962963,0.6837469975980784,0.3173963133640553,0.9538346984363366,0.39258254183627317,0.7500216469471874
3055,0.7983134223471539,0.6892488954344624,0.32860862019091697,0.9471941122355105,0.38877642825011244,0.7437811588908081
3056,0.8034124629080118,0.6850977747808497,0.3168519602106495,0.950420954162769,0.39004906995321237,0.7442551188444307
3057,0.8196850393700787,0.6861400501120929,0.304296989184449,0.9578424153166422,0.3864226815768666,0.7529125447410858
3058,0.838358458961474,0.6804193899782135,0.29898446833930703,0.9628131021194605,0.3921293042867182,0.7593889244698437
3059,0.816967792615868,0.6825291622481442,0.3027656477438137,0.9567075436640654,0.38958829533855055,0.7497484774320061
3060,0.8249818445896877,0.6880721593968767,0.3289892846799884,0.9549701046337817,0.39216354344122656,0.7565270019932822
3061,0.826530612244898,0.6866537717601547,0.3333333333333333,0.9543010752688172,0.3951219512195122,0.7565921920025264
3062,0.8155038759689922,0.6875,0.31014150943396224,0.9558113627924248,0.3864205969469127,0.751501937984496
3063,0.8186490455212923,0.6903601408069321,0.32774838330393885,0.9537972315750094,0.3888888888888889,0.7545045931641121
3064,0.7954545454545454,0.6890969899665552,0.3252032520325203,0.9470490899062327,0.3877068557919622,0.7422757677105503
3065,0.8179650238473768,0.6816095058061031,0.3038086802480071,0.9566041311351147,0.3909279778393352,0.74978726482674
3066,0.8178939034045922,0.6861480585785301,0.3066191748293262,0.9569046280682031,0.3869745003445899,0.7520209809915612
3067,0.8142857142857143,0.686632870864461,0.3155594405594406,0.9542083796811272,0.38885112168592795,0.7504592925750877
3068,0.787624140565317,0.6888038024821759,0.30430932703659974,0.9494085532302092,0.3814026792750197,0.7382139715237465
3069,0.8078401229823213,0.6838744012772752,0.30668222935512107,0.9536178107606679,0.38868095724169216,0.7458572621297983
3070,0.8018362662586075,0.6874748827863363,0.30996746524696833,0.9519569653125579,0.3854309165526676,0.7446555745224719
3071,0.8120805369127517,0.6826029216467463,0.31302098304110376,0.9532640949554896,0.3921767557208883,0.7473417292797491
3072,0.8321400159108989,0.6796657381615598,0.30222479052297024,0.9604498594189316,0.3934743065029559,0.7559028770362294
3073,0.7942973523421588,0.6919900908340215,0.34330985915492956,0.9431626336522229,0.3899759697905939,0.7431437215880902
3074,0.8146989835809226,0.6847579677290305,0.3059307105108632,0.9558823529411765,0.38801549327865115,0.7497284756549766
3075,0.810611643330877,0.6923609189039579,0.331026181161601,0.9511406844106464,0.3871606664336479,0.7514862811174174
3076,0.8077769625825385,0.6843686006825939,0.3225900966891298,0.9503317535545024,0.3928406998158379,0.7460727816325662
3077,0.8279143536875495,0.681407447973713,0.30970038564224267,0.9582210242587601,0.39357851722124926,0.7546609008306313
3078,0.8294753086419753,0.6871898054996647,0.3155268564719695,0.9586452095808383,0.38932693406467833,0.7583325570708199
3079,0.8207395498392283,0.6821601289629231,0.301446708001181,0.9579324655725335,0.38984806629834257,0.7514498394010757
3080,0.8275607958732498,0.6859989082969432,0.3279789719626168,0.9555217639232085,0.39424294761082324,0.7567798520850966
3081,0.8077214231642695,0.6875680087051143,0.3171819262782402,0.9521567150122434,0.38787040239824744,0.747644715934692
3082,0.8149231894659839,0.6898417421885568,0.3269738773114177,0.9527367831122735,0.3889269406392694,0.7523824658272703
3083,0.8124076809453471,0.6858437457091858,0.3246753246753247,0.951609830443894,0.39226583304388096,0.7491257133272664
3084,0.8191252779836916,0.6856055457387522,0.3232884727911059,0.953857791225416,0.39260280266482883,0.752365411861222
3085,0.8242517267843438,0.6844178780057057,0.31616131881071535,0.9565217391304348,0.39208217913204063,0.7543348023950247
3086,0.8014814814814815,0.6879171774962539,0.3207826860361696,0.9496051147047763,0.38810263490967667,0.7446993294888677
3087,0.8190255220417634,0.6856279197581753,0.31640274873020613,0.9552067381316999,0.39050285847625715,0.7523267208999693
3088,0.8165007112375533,0.6867551462621885,0.3316960416064721,0.9515856633514731,0.3937428896473265,0.7516279287498708
3089,0.8325508607198748,0.6893969782056425,0.31414230882787125,0.9601489757914339,0.3867762932511134,0.7609739194627587
3090,0.8076655052264808,0.6885178595866976,0.3374090247452693,0.9479932165065008,0.39293067947838023,0.7480916824065893
3091,0.8054298642533937,0.6858532630725578,0.3147656940760389,0.9516310461192351,0.38879339979374355,0.7456415636629757
3092,0.8103568929321203,0.6881395959065862,0.3275813295615276,0.9508701957940536,0.3905645784996133,0.7492482444193533
3093,0.8249807247494217,0.6833783783783783,0.3135071784353941,0.9570401211203634,0.392434172703231,0.7541795515639
3094,0.8231186966640807,0.6834217506631299,0.30771461716937354,0.9576286935513845,0.3905312039868615,0.7532702236636053
3095,0.826645264847512,0.6832773673606447,0.3040141676505313,0.959268338676221,0.38982855827867907,0.7549613161040784
3096,0.8145896656534954,0.6854353350274174,0.3130841121495327,0.9545539206556156,0.38940065961560333,0.7500125003404564
3097,0.8282111899133175,0.6829400596691076,0.3101209796400118,0.9585078035782261,0.39210922133518455,0.7555756247912127
3098,0.8414322250639387,0.6791364977205685,0.29201183431952665,0.9645781755856028,0.3916116324875449,0.7602843613922536
3099,0.8228438228438228,0.6877278250303767,0.3140569395017794,0.9571589627959414,0.3878536922015183,0.7552858239370998
3100,0.7824238128986535,0.6902050113895216,0.3231850117096019,0.9437522902161964,0.3849447825107054,0.7363144121440875
3101,0.8148420279206466,0.6835528996333017,0.32247746437918,0.952317880794702,0.3941999082989454,0.7491974637769742
3102,0.8170631665299426,0.6804796802131912,0.29345904537418976,0.9581613508442777,0.3890417239798258,0.7487714233715669
3103,0.8040847201210287,0.6869482547874508,0.31561757719714967,0.9512883204814745,0.3877950489349453,0.7455164874542397
3104,0.7984046410442349,0.6868124405812848,0.32315820369826825,0.9478912839737582,0.3897277510867079,0.7426085408127598
3105,0.8466003316749585,0.6862587224906066,0.30395951175945224,0.9650877524061143,0.387964887964888,0.7664295270827826
3106,0.8174846625766872,0.686110736898828,0.3138987043580683,0.9553554680172576,0.38913716053626674,0.7517976997377576
3107,0.8198133524766691,0.6850331125827814,0.32443181818181815,0.9537156555412134,0.3936039360393604,0.7524232325297253
3108,0.8085880640465793,0.6869576825523962,0.3214699074074074,0.9513773340728415,0.3898477157360406,0.7477728732994877
3109,0.8033873343151694,0.6906599254922832,0.31937939110070257,0.951080982044705,0.3849447825107054,0.7470236299037263
3110,0.8225806451612904,0.6817137451006893,0.32269197584124243,0.954218690881574,0.3967819239986306,0.7521471951309898
3111,0.8082298136645962,0.6909309469747562,0.31028315946348733,0.9544280442804428,0.38233618233618233,0.7495803803196762
3112,0.8262128892107169,0.6824260434958801,0.32674684994272624,0.9546485260770975,0.3975409836065574,0.7543194663532985
3113,0.8097521982414069,0.6860077364279045,0.30086130086130086,0.9557703029176733,0.38488797439414724,0.7478799673346557
3114,0.8144486692015209,0.6856394707828004,0.3195107398568019,0.9532477486108449,0.39108622097771556,0.7500440699921607
3115,0.8235294117647058,0.6879871002418705,0.3085169743895176,0.9584425308873081,0.3859770114942529,0.7557582560032882
3116,0.8047058823529412,0.6863612004287245,0.3047223047223047,0.9536485480268057,0.3852843574779723,0.7455335413908328
3117,0.8287073750991277,0.6806833114323259,0.30071942446043165,0.9599703484062269,0.39172584826964263,0.7546953432657268
3118,0.827027027027027,0.6829595810393447,0.3120629370629371,0.9578154425612053,0.3925875085792725,0.7549933040331859
3119,0.8382706164931946,0.6858043299534119,0.3134730538922156,0.9612060687536009,0.3907803907803908,0.7620374732233033
3120,0.8074581430745814,0.6810425903533521,0.3088791848617176,0.9524614806463736,0.3922576224734498,0.7442503667139668
3121,0.8027972027972028,0.6870785001348799,0.33102652825836215,0.9475446428571429,0.3921302578018996,0.7449378514660414
3122,0.801893171061528,0.6872545035893268,0.3393419170243205,0.9454071175703372,0.3943805010155721,0.7445738373254274
3123,0.8291788856304986,0.6816905175872676,0.32213044716604955,0.9562851782363978,0.3971270218301097,0.7554347016088832
3124,0.8050713153724247,0.6870619946091644,0.3043738765727981,0.9539670658682635,0.3844736235890348,0.7460666549907946
3125,0.8152444076222038,0.6821999458141426,0.2954954954954955,0.9575965012359764,0.3877052043311212,0.7487221767181732
3126,0.8153846153846154,0.6854428686111854,0.3315325561558146,0.9509931316131428,0.39499101527403413,0.7504137419979005
3127,0.8404512489927478,0.6829137653990359,0.30577543242450894,0.9626274065685164,0.3916637960730279,0.7616825071958919
3128,0.8181148748159057,0.6805873635996228,0.3190695002871913,0.9533874315908663,0.39653797972896027,0.7493511192077642
3129,0.8247646632874729,0.6844978165938864,0.33004926108374383,0.9539748953974896,0.3962567458950511,0.7546312399406796
3130,0.8155555555555556,0.6911843515541265,0.32325308279506754,0.953957100591716,0.3864306784660767,0.753369953554841
3131,0.8212634822804314,0.687064809855383,0.3132530120481928,0.9567406302442663,0.3882044261921059,0.7541641460679072
3132,0.800599700149925,0.6832071389940508,0.3131046613896218,0.9499905997367927,0.3907216494845361,0.7419034195719879
3133,0.8117647058823529,0.6887680678955046,0.31990727325412927,0.9530275229357799,0.3877092461521177,0.7502663868889288
3134,0.8203732503888025,0.6873584654322632,0.3101116990005879,0.9571508069003896,0.38689866939611056,0.7538658579105328
3135,0.800561797752809,0.6878082191780822,0.3334308277274057,0.9464655984919886,0.3919073819348923,0.7441850084654456
3136,0.8420168067226891,0.6786197564276049,0.2967130589280426,0.9638669998078032,0.3935897435897436,0.760318281575147
3137,0.8237205523964257,0.6825933946940985,0.3018755582018458,0.958745247148289,0.38972038519549834,0.7531569735452621
3138,0.8183183183183184,0.6826162712773086,0.3152111046847889,0.954639175257732,0.39326737177300125,0.7504672947978135
3139,0.8228438228438228,0.6861010588392977,0.3113790061746545,0.9573592668786235,0.38877457704618196,0.7544724408415603
3140,0.8019145802650958,0.6840607210626186,0.31842105263157894,0.949398043641836,0.3914835164835165,0.7429876506638572
3141,0.8264401772525849,0.687347602275806,0.32652465713452,0.9557355434168393,0.39228479853479853,0.7568938897641955
3142,0.8123667377398721,0.686046511627907,0.327319587628866,0.9510839355197331,0.392845089436382,0.7492066246838895
3143,0.8322475570032574,0.6886130599028603,0.3069069069069069,0.9612052730696798,0.3854166666666667,0.7604303084530588
3144,0.8034508627156789,0.6874001065530101,0.3133411351667642,0.9516872579752904,0.38660784979074764,0.7454254846343444
3145,0.8138091543832429,0.6876453687234916,0.31482593037214884,0.9544246107102164,0.387531984182368,0.7507272615533672
3146,0.8148148148148148,0.6857369884783472,0.3252772249075917,0.9521883045237219,0.39274148520379676,0.750275901646581
3147,0.8029090909090909,0.6900804289544236,0.3231850117096019,0.9499907732053885,0.38664402942840975,0.7464947599317573
3148,0.8064516129032258,0.6917557871937187,0.3257328990228013,0.9508745813174544,0.38589875442806537,0.7491037000484722
3149,0.8125466766243465,0.6879100281162137,0.3182217022521205,0.9534236407496752,0.3881698455949137,0.7502283523702802
3150,0.801994301994302,0.6867678381256656,0.32365622305260133,0.9488688615045061,0.3901973979362943,0.7443810700599838
3151,0.8107541899441341,0.6836189170664839,0.33467858172383974,0.9484594903004945,0.39750200527099805,0.747186553505309
3152,0.810578984989278,0.6906951582364079,0.3314820228003508,0.9506701414743113,0.38905947913112704,0.750637071612843
3153,0.8119335347432024,0.6874166888829646,0.31432748538011696,0.9539400665926748,0.3874915023793338,0.7496751118130836
3154,0.8287153652392947,0.6795075456711676,0.289612676056338,0.9617762788083193,0.38970840480274443,0.7541114554552311
3155,0.8060512024825446,0.6890187226131987,0.3073055309080154,0.9540356683213826,0.38333333333333336,0.7475349625478717
3156,0.8146233382570163,0.6851046480021745,0.3225146198830409,0.9525699168556312,0.3925619834710744,0.7498639931295954
3157,0.8170553935860059,0.6832425068119891,0.3253047011027278,0.9523357387011014,0.3955463728191001,0.7501489501989975
3158,0.8319132455460883,0.6824773004472151,0.31431079894644426,0.958690272225395,0.3941176470588235,0.7571952729966517
3159,0.8227009113504556,0.6852758301362614,0.2944839857651246,0.9603262884686689,0.38466803559206025,0.7539883707433586
3160,0.8168355416991426,0.6858490566037736,0.31015093222846996,0.9558602554470323,0.38825692290014935,0.7513422991514581
3161,0.8314176245210728,0.6869177804779263,0.3187426556991774,0.9585531273549359,0.3907254361799816,0.7591677024994996
3162,0.8355416991426344,0.6833758903373203,0.31271878646441076,0.9601586102719033,0.3929390187987162,0.7594587947399773
3163,0.8457142857142858,0.6778107306551631,0.3023934617629889,0.9637722829212191,0.39639014231169734,0.7617625081847244
3164,0.8108515448379804,0.6852167081314652,0.30919540229885056,0.9542304886943836,0.38821954484605087,0.7480341264847228
3165,0.8038207200587804,0.6858103564223268,0.3189504373177843,0.950242266120015,0.389949977262392,0.7448155382405536
3166,0.8171070931849791,0.6821069348861831,0.32848755940732455,0.9514491415912867,0.3977095841672226,0.749607014035581
3167,0.8095952023988006,0.6840478430318505,0.31477703293500436,0.9524700598802395,0.390997150997151,0.7468215227153255
3168,0.8023743016759777,0.6871787936164457,0.33188908145580587,0.9472408650260999,0.3922501699524133,0.7447765476462117
3169,0.8264331210191083,0.6850939123484747,0.30511463844797176,0.9593359447864205,0.38822321122903114,0.7557635166837915
3170,0.8105187319884726,0.6957506327427734,0.33000880023467294,0.9520597885526796,0.3832490163012929,0.753134682365623
3171,0.8298755186721992,0.6799840722059994,0.2931691586045148,0.961524024024024,0.3903192584963955,0.7549297954390993
3172,0.8185358255451713,0.6848290598290598,0.30812078569334506,0.9565379593359448,0.38885088919288646,0.7516824426871156
3173,0.7990777338603425,0.6880845872305815,0.3451906659077974,0.9433190856718082,0.39505340078695894,0.7435811605454621
3174,0.8088023088023089,0.6839174137462646,0.32511600928074247,0.95,0.3941472336534065,0.7463598612742868
3175,0.8138138138138138,0.6917936380646886,0.31976401179941005,0.9542772861356932,0.38461538461538464,0.7528037259392513
3176,0.8123145400593472,0.685479525862069,0.31924198250728864,0.9526394608760764,0.3910168718650251,0.7488970329607081
3177,0.8382352941176471,0.6854082998661312,0.30390995260663506,0.9627679578789018,0.38831377961812746,0.7618217969918891
3178,0.8123515439429929,0.6813008130081301,0.3037300177619893,0.954985754985755,0.390836515098924,0.7468261784755614
3179,0.8162361623616237,0.6870867629199838,0.32291970802919706,0.9533795169443925,0.390714122746977,0.7516614626408038
3180,0.8189090909090909,0.6887818306951136,0.33244759374077354,0.952598515134209,0.3920138888888889,0.7538454608021022
3181,0.8153511947863866,0.6838744735769596,0.32609325224442515,0.9517867271695972,0.39498970487302676,0.7496128341816731
3182,0.7977443609022556,0.6824587303717622,0.30960023344032683,0.9497571908853194,0.3902744562122765,0.7401015456370089
3183,0.8306389530408006,0.6779869067103109,0.31366279069767444,0.9576189558851859,0.39856331827134744,0.7543129298755558
3184,0.808854532677442,0.686605455036457,0.33150921658986177,0.9492253126750047,0.39324951863178165,0.7477299938569495
3185,0.7971119133574007,0.6894476394275779,0.3222416812609457,0.9483075791022811,0.3865944482058226,0.7432797763924893
3186,0.8244392884764115,0.6843858246735944,0.310334788937409,0.9576808351976137,0.3903852710535288,0.754412556575003
3187,0.7903103709311128,0.6885489983757445,0.31210762331838565,0.9483594332587622,0.3840854288666896,0.7394296846534286
3188,0.8062015503875969,0.6854216546953977,0.3054331864904552,0.9537294095872664,0.3865803814713896,0.7458116025414974
3189,0.8018942383583267,0.6878722252301028,0.30583985550872966,0.9529345584099006,0.38382437897169264,0.7448832317942148
3190,0.8323216995447648,0.6828678839957035,0.31714368314541774,0.9583568871302054,0.3945927446954141,0.7575947917702341
3191,0.8107324147933285,0.6942412554861018,0.3271875914544922,0.9523809523809523,0.38401888064733647,0.7524868351397151
3192,0.8297533810660302,0.6805837049047426,0.3061344291165248,0.9592458579318225,0.3935088935088935,0.7551685429853865
3193,0.8196078431372549,0.6823798012355627,0.3064516129032258,0.9566936546789682,0.39101020525169133,0.7509938221864088
3194,0.7948910593538693,0.6849044166117337,0.3068445475638051,0.9500731528895391,0.3867205024674742,0.7398977379828016
3195,0.8093415007656968,0.6867372938178893,0.31152372531682876,0.9536312849162011,0.3871961656966792,0.748039397291793
3196,0.829683698296837,0.6812690827027744,0.2987733644859813,0.9606888805690752,0.39060004563084644,0.7554763904998056
3197,0.8070739549839229,0.6871575571294936,0.30014947683109117,0.955406911928651,0.3832932279133723,0.7471157560567082
3198,0.8089488636363636,0.6900786532358217,0.33648449039881834,0.9489563567362429,0.391103408434431,0.7495137584360927
3199,0.8142857142857143,0.6888918701368393,0.318342151675485,0.9541062801932367,0.38729508196721313,0.7515887922112767
3200,0.8065902578796562,0.6859350026638252,0.3231917336394948,0.9501845018450185,0.3912848158131177,0.7462626302717408
3201,0.7912388774811773,0.6894124018413215,0.33507246376811595,0.9434871224754493,0.3899626992200746,0.7403256396612494
3202,0.8153284671532847,0.6910492157923201,0.3283362727807172,0.9528337061894109,0.38809034907597534,0.7531888414728024
3203,0.8226897069872277,0.6845955832543016,0.31989482909728306,0.9553790886746076,0.3929063360881543,0.7536426451207646
3204,0.8008849557522124,0.6826402640264027,0.3111747851002865,0.9503767689762911,0.3907737095510021,0.7417626098893075
3205,0.8217168011738811,0.6860026917900404,0.32435563278308716,0.9544943820224719,0.3926987376322074,0.7538597464819607
3206,0.8034508627156789,0.6891553564369483,0.3122448979591837,0.9522942461762564,0.38444295001120826,0.7463031095763135
3207,0.8216510903426791,0.6904666399251237,0.31305637982195844,0.9575375486742073,0.38457149378066874,0.7560588651339014
3208,0.8479299363057324,0.6803475935828877,0.3081597222222222,0.9638257575757576,0.3956043956043956,0.7641387649443101
3209,0.8024425287356322,0.685928303905832,0.32236652236652236,0.949102350545993,0.39073071718538566,0.7441854163207321
3210,0.8247588424437299,0.6867761917586857,0.3060859188544153,0.9590071455434374,0.38662053056516726,0.7557675171012077
3211,0.8368794326241135,0.6768203072812291,0.3050847457627119,0.9607434098236298,0.3976467900388394,0.7568498699526713
3212,0.8107913669064748,0.6921949920085242,0.3278068644560791,0.9518315018315018,0.3863789615643965,0.7514931794574995
3213,0.8230277185501066,0.6874141247595493,0.33731430235945237,0.9525894897182026,0.3952792170408751,0.755220921654828
3214,0.831315577078289,0.6824945887445888,0.3050044418122594,0.9602207841644461,0.39126404819835475,0.7569050829114389
3215,0.8049853372434017,0.6849204208254653,0.3197437390797903,0.9502245508982036,0.39120528594212806,0.7449528790344335
3216,0.8194444444444444,0.685480572597137,0.32701283547257876,0.953175355450237,0.39388716534528323,0.7524625085207908
3217,0.7873270211216314,0.6865671641791045,0.3148849402854646,0.9463629684055841,0.3867297510420187,0.736947092650368
3218,0.8092621664050236,0.6844438473938743,0.30502958579881656,0.9544773323342076,0.38770360174351914,0.746853006899449
3219,0.8324447829398325,0.680262981349792,0.31444188722669736,0.9584120982986768,0.3965320556696327,0.7563538821448123
3220,0.8096935138987883,0.6866521975040695,0.3296575739988392,0.9498967911428036,0.3927065527065527,0.7481728557014289
3221,0.7936736161035226,0.68860484090291,0.3252799057159694,0.9463651653896468,0.38810748999428246,0.7411392285032163
3222,0.8345618345618345,0.689922480620155,0.3088814792361322,0.9617061611374408,0.3847679029624446,0.7622421575909948
3223,0.8374905517762661,0.6811830145163479,0.32041642567958356,0.9589381207028266,0.3977455716586151,0.7593367831463069
3224,0.8178939034045922,0.6816222042576126,0.3041813898704358,0.9565135186235584,0.3910189982728843,0.7497580538311024
3225,0.8096632503660323,0.6929979605710401,0.32877526753864444,0.9514653724099309,0.3857355807820204,0.7513306054685363
