condition,true_class,sequence_replicate,evidence_budget,policy,selected_action,reference_action,action_matches_reference,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,estimated_p_pass,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
parameter_mismatch_delta_0.520,parameter_mismatch,9,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.19404562432224257,0.004292988891538153,0.0007023048271662669,0.6982445195075743,0.6468344129819222,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,9,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.19396371894846448,0.004335627965654881,0.0007379682009979183,0.6993864081206704,0.6558054365736723,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,9,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.19404562432224257,0.004292988891538153,0.0007023048271662669,0.6982445195075743,0.6468344129819222,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,9,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.19404562432224257,0.004292988891538153,0.0007023048271662669,0.6982445195075743,0.6468344129819222,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.20675431383769452,0.004826131958294833,0.0007661525790844115,0.7308853842644218,1.0048950395023797,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.20780528391793135,0.004815127923711875,0.0007512701745563399,0.7304335933845352,0.9980687577461053,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.20780528391793135,0.004815127923711875,0.0007512701745563399,0.7304335933845352,0.9980687577461053,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.20675431383769452,0.004826131958294833,0.0007661525790844115,0.7308853842644218,1.0048950395023797,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.20780528391793135,0.004815127923711875,0.0007512701745563399,0.7304335933845352,0.9980687577461053,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.20780528391793135,0.004815127923711875,0.0007512701745563399,0.7304335933845352,0.9980687577461053,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.05,0.6,0.0,0.42,0.06,0.58,0.0,0.20675431383769452,0.004826131958294833,0.0007661525790844115,0.7308853842644218,1.0048950395023797,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.05,0.6,0.0,0.42,0.06,0.58,0.0,0.20780528391793135,0.004815127923711875,0.0007512701745563399,0.7304335933845352,0.9980687577461053,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,10,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.05,0.6,0.0,0.42,0.06,0.58,0.0,0.20780528391793135,0.004815127923711875,0.0007512701745563399,0.7304335933845352,0.9980687577461053,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.2,0.8,0.0,0.42,0.06,0.58,0.0,0.25183459894482946,0.005591030212378539,0.004447756931985736,0.7449261436097174,0.9693985795103623,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.0,0.42,0.06,0.58,0.0,0.2535866784239685,0.0055633967136160135,0.004280782340790323,0.7440380217725105,0.95805357496592,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.0,0.42,0.06,0.58,0.0,0.2535866784239685,0.0055633967136160135,0.004280782340790323,0.7440380217725105,0.95805357496592,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.25183459894482946,0.005591030212378539,0.004447756931985736,0.7449261436097174,0.9693985795103623,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.2535866784239685,0.0055633967136160135,0.004280782340790323,0.7440380217725105,0.95805357496592,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.2535866784239685,0.0055633967136160135,0.004280782340790323,0.7440380217725105,0.95805357496592,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.45,0.1,0.55,0.0,0.42,0.06,0.58,0.0,0.25183459894482946,0.005591030212378539,0.004447756931985736,0.7449261436097174,0.9693985795103623,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.1,0.55,0.0,0.42,0.06,0.58,0.0,0.2535866784239685,0.0055633967136160135,0.004280782340790323,0.7440380217725105,0.95805357496592,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,11,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.1,0.55,0.0,0.42,0.06,0.58,0.0,0.2535866784239685,0.0055633967136160135,0.004280782340790323,0.7440380217725105,0.95805357496592,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.22542126539514432,0.004378161942737379,0.0013133165361303156,0.7372233900402341,0.8731290842693349,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.22756847905069078,0.004331752320629813,0.0014548353785237556,0.736609817928769,0.8649626691183041,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.22756847905069078,0.004331752320629813,0.0014548353785237556,0.736609817928769,0.8649626691183041,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.22542126539514432,0.004378161942737379,0.0013133165361303156,0.7372233900402341,0.8731290842693349,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.22756847905069078,0.004331752320629813,0.0014548353785237556,0.736609817928769,0.8649626691183041,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.22756847905069078,0.004331752320629813,0.0014548353785237556,0.736609817928769,0.8649626691183041,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.22542126539514432,0.004378161942737379,0.0013133165361303156,0.7372233900402341,0.8731290842693349,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.22756847905069078,0.004331752320629813,0.0014548353785237556,0.736609817928769,0.8649626691183041,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,12,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.22756847905069078,0.004331752320629813,0.0014548353785237556,0.736609817928769,0.8649626691183041,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.1568792705276341,0.0038836758644849242,0.004644292504094261,0.7384517069063322,0.8390332433749542,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.1596524342636638,0.0038659394017631936,0.004698248420596629,0.738206551439561,0.8328356885933311,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.1596524342636638,0.0038659394017631936,0.004698248420596629,0.738206551439561,0.8328356885933311,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.1568792705276341,0.0038836758644849242,0.004644292504094261,0.7384517069063322,0.8390332433749542,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.1596524342636638,0.0038659394017631936,0.004698248420596629,0.738206551439561,0.8328356885933311,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.1596524342636638,0.0038659394017631936,0.004698248420596629,0.738206551439561,0.8328356885933311,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.05,0.7,0.0,0.42,0.06,0.58,0.0,0.1568792705276341,0.0038836758644849242,0.004644292504094261,0.7384517069063322,0.8390332433749542,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.05,0.7,0.0,0.42,0.06,0.58,0.0,0.1596524342636638,0.0038659394017631936,0.004698248420596629,0.738206551439561,0.8328356885933311,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,13,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.05,0.7,0.0,0.42,0.06,0.58,0.0,0.1596524342636638,0.0038659394017631936,0.004698248420596629,0.738206551439561,0.8328356885933311,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.27102476793619973,0.005050818711789737,0.0010004667210601337,0.7434868879079218,1.0517513250030797,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2747417349438849,0.005038480148814633,0.0009375050270472585,0.7429030875355606,1.0400016404904353,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2747417349438849,0.005038480148814633,0.0009375050270472585,0.7429030875355606,1.0400016404904353,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.27102476793619973,0.005050818711789737,0.0010004667210601337,0.7434868879079218,1.0517513250030797,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.2747417349438849,0.005038480148814633,0.0009375050270472585,0.7429030875355606,1.0400016404904353,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.2747417349438849,0.005038480148814633,0.0009375050270472585,0.7429030875355606,1.0400016404904353,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.35,0.05,0.65,0.0,0.42,0.06,0.58,0.0,0.27102476793619973,0.005050818711789737,0.0010004667210601337,0.7434868879079218,1.0517513250030797,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.05,0.65,0.0,0.42,0.06,0.58,0.0,0.2747417349438849,0.005038480148814633,0.0009375050270472585,0.7429030875355606,1.0400016404904353,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,14,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.05,0.65,0.0,0.42,0.06,0.58,0.0,0.2747417349438849,0.005038480148814633,0.0009375050270472585,0.7429030875355606,1.0400016404904353,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.31737532160798404,0.005398271465420192,0.0033908224051688585,0.6984432322352552,0.6953433936879447,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.3176660101890602,0.005353067886337076,0.0034916645081430886,0.6975226369423776,0.6868414914696934,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.3176660101890602,0.005353067886337076,0.0034916645081430886,0.6975226369423776,0.6868414914696934,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.31737532160798404,0.005398271465420192,0.0033908224051688585,0.6984432322352552,0.6953433936879447,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.3176660101890602,0.005353067886337076,0.0034916645081430886,0.6975226369423776,0.6868414914696934,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.3176660101890602,0.005353067886337076,0.0034916645081430886,0.6975226369423776,0.6868414914696934,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.35,0.05,0.65,0.0,0.42,0.06,0.58,0.0,0.31737532160798404,0.005398271465420192,0.0033908224051688585,0.6984432322352552,0.6953433936879447,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.05,0.65,0.0,0.42,0.06,0.58,0.0,0.3176660101890602,0.005353067886337076,0.0034916645081430886,0.6975226369423776,0.6868414914696934,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,15,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.05,0.65,0.0,0.42,0.06,0.58,0.0,0.3176660101890602,0.005353067886337076,0.0034916645081430886,0.6975226369423776,0.6868414914696934,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.25667836315863823,0.004817767302525225,0.0013158143961246038,0.7819502479569442,1.143291687983428,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2600909048617201,0.004808582127586477,0.0013676793028772893,0.7818384465008434,1.1320610730133334,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2600909048617201,0.004808582127586477,0.0013676793028772893,0.7818384465008434,1.1320610730133334,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.25667836315863823,0.004817767302525225,0.0013158143961246038,0.7819502479569442,1.143291687983428,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.2600909048617201,0.004808582127586477,0.0013676793028772893,0.7818384465008434,1.1320610730133334,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.2600909048617201,0.004808582127586477,0.0013676793028772893,0.7818384465008434,1.1320610730133334,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.35,0.1,0.65,0.0,0.42,0.06,0.58,0.0,0.25667836315863823,0.004817767302525225,0.0013158143961246038,0.7819502479569442,1.143291687983428,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.1,0.65,0.0,0.42,0.06,0.58,0.0,0.2600909048617201,0.004808582127586477,0.0013676793028772893,0.7818384465008434,1.1320610730133334,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,16,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.1,0.65,0.0,0.42,0.06,0.58,0.0,0.2600909048617201,0.004808582127586477,0.0013676793028772893,0.7818384465008434,1.1320610730133334,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.23005247903447254,0.004261621192633413,0.00105400231552788,0.7237728212485789,0.9920164656520568,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.2322497768483356,0.004274509861512438,0.0008422050157805838,0.7235454748020929,0.9857055040098973,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.2322497768483356,0.004274509861512438,0.0008422050157805838,0.7235454748020929,0.9857055040098973,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.23005247903447254,0.004261621192633413,0.00105400231552788,0.7237728212485789,0.9920164656520568,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2322497768483356,0.004274509861512438,0.0008422050157805838,0.7235454748020929,0.9857055040098973,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2322497768483356,0.004274509861512438,0.0008422050157805838,0.7235454748020929,0.9857055040098973,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.05,0.5,0.0,0.42,0.06,0.58,0.0,0.23005247903447254,0.004261621192633413,0.00105400231552788,0.7237728212485789,0.9920164656520568,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.05,0.5,0.0,0.42,0.06,0.58,0.0,0.2322497768483356,0.004274509861512438,0.0008422050157805838,0.7235454748020929,0.9857055040098973,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,17,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.05,0.5,0.0,0.42,0.06,0.58,0.0,0.2322497768483356,0.004274509861512438,0.0008422050157805838,0.7235454748020929,0.9857055040098973,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.22377282102959148,0.005326281748073471,0.007739386663029091,0.7357323450521202,1.0681119442921903,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.22430534274625863,0.005326458853403151,0.007702197829293156,0.735246511659723,1.0605548979878239,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.22430534274625863,0.005326458853403151,0.007702197829293156,0.735246511659723,1.0605548979878239,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.22377282102959148,0.005326281748073471,0.007739386663029091,0.7357323450521202,1.0681119442921903,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.22430534274625863,0.005326458853403151,0.007702197829293156,0.735246511659723,1.0605548979878239,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.22430534274625863,0.005326458853403151,0.007702197829293156,0.735246511659723,1.0605548979878239,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.22377282102959148,0.005326281748073471,0.007739386663029091,0.7357323450521202,1.0681119442921903,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.22430534274625863,0.005326458853403151,0.007702197829293156,0.735246511659723,1.0605548979878239,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,18,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.22430534274625863,0.005326458853403151,0.007702197829293156,0.735246511659723,1.0605548979878239,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.2566279647192505,0.004364478155448922,0.0010702377558130527,0.7054760699161355,0.6415904771277757,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.2587241284486721,0.00434591237442879,0.001043209033306458,0.7052810099681791,0.6316511071946462,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.2587241284486721,0.00434591237442879,0.001043209033306458,0.7052810099681791,0.6316511071946462,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2566279647192505,0.004364478155448922,0.0010702377558130527,0.7054760699161355,0.6415904771277757,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2587241284486721,0.00434591237442879,0.001043209033306458,0.7052810099681791,0.6316511071946462,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.42,0.06,0.58,0.0,0.2587241284486721,0.00434591237442879,0.001043209033306458,0.7052810099681791,0.6316511071946462,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.2566279647192505,0.004364478155448922,0.0010702377558130527,0.7054760699161355,0.6415904771277757,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.2587241284486721,0.00434591237442879,0.001043209033306458,0.7052810099681791,0.6316511071946462,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,19,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.0,0.5,0.0,0.42,0.06,0.58,0.0,0.2587241284486721,0.00434591237442879,0.001043209033306458,0.7052810099681791,0.6316511071946462,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,20,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.2205749805200211,0.004561926502568091,0.003605844391088686,0.7570872599207207,0.9919512846829929,True,0
