trial,unsafe_selected,total_regret
466,756,41.91703109285632
467,771,43.27719627167988
468,744,41.61464225669339
469,751,42.23537704957685
470,751,42.22851858652857
471,712,39.803453188980804
472,729,40.74504182386852
473,734,41.34428871419013
474,723,40.34367718281689
475,772,42.671016334339356
476,740,42.10399498857589
477,744,42.45499035839675
478,730,40.999445298438985
479,743,41.07097376546401
480,732,41.407076983676376
481,754,42.52671538018841
482,731,40.1434824589805
483,725,40.538091517433855
484,750,41.67285950701043
485,730,40.07397097951755
486,758,42.07193220921042
487,741,41.26723459934441
488,727,40.26569543008061
489,746,41.234425010835444
490,751,42.519154805095845
491,725,41.14240694848251
492,751,41.725150649631466
493,742,41.84952498516922
494,757,42.51576791469624
495,773,42.682730413993745
496,733,41.48883981154003
497,752,42.28978937670764
498,734,41.380807363898526
499,729,40.81867467725771
500,763,42.54906775134074
501,740,41.371581723026
502,739,41.1473229813614
503,752,42.811714393624314
504,746,41.18296512648566
505,749,41.5718426731375
506,749,42.36240241399512
507,754,41.43808894376326
508,762,42.600973113056305
509,750,42.44479458107647
510,742,41.270038259327556
511,736,40.92170374083184
512,763,42.411660450514816
513,717,40.246958628852546
514,729,41.135043110731615
515,747,42.26011040275621
516,746,41.48501338890467
517,766,41.56809189184296
518,730,40.668085552623104
519,734,40.97160608189075
520,749,42.49388009133265
521,749,41.235209236356354
522,736,40.880794187310244
523,737,40.41156287755645
524,738,41.49813705947962
525,750,41.65637048985731
526,718,40.3582617374624
527,748,42.14266114166629
528,748,42.72876870130903
529,746,41.8361797059829
530,743,42.311699625992695
531,756,42.16321289247888
532,735,40.93387972702923
533,748,41.37254054797226
534,726,40.076119171022604
535,759,42.41143212615588
536,758,42.28044478100541
537,725,40.86918378569028
538,731,40.690273841009386
539,750,42.01416265474314
540,758,42.46114624538824
541,754,41.320747409068815
542,746,41.15063919519567
543,735,40.73332048141425
544,740,42.316338161521365
545,757,41.39304664790691
546,736,41.263894052336504
547,765,43.13116473278909
548,753,42.29159649771535
549,732,40.42269081505582
550,751,41.758279341337534
551,733,41.4960330538806
552,765,42.47849553482525
553,754,42.17989559716658
554,752,41.360730309353166
555,714,39.86343571985562
556,727,40.76418811752094
557,755,42.67598897807556
558,767,42.67513030602698
559,763,41.95091121292233
560,734,41.51249337278276
561,726,40.42838494834361
562,716,39.764957157077106
563,753,41.11388941379454
564,731,40.71155594369202
565,744,41.63848235015166
566,728,40.3274545378362
567,758,42.344360317243115
568,759,42.734205134325805
569,744,42.121534362356435
570,762,42.298857988403796
571,742,41.11440820334446
572,779,43.87146065324612
573,742,42.04612265199188
574,746,41.49190123365064
575,746,42.115915050657456
576,747,41.885246238446875
577,759,42.515746980263245
578,756,41.272680279360856
579,750,41.77423062169037
580,744,41.48172836259335
581,743,42.39905600713222
582,737,41.53955890768729
583,757,41.99195236833076
584,742,41.17620849265201
