condition,true_class,seed,predicted_class,classification_margin,correct,accepted,accepted_correct,measurement_noise_score,process_disturbance_score,parameter_mismatch_score,structural_change_score
parameter_mismatch_0.30,parameter_mismatch,8,parameter_mismatch,2.1221379535388647,True,True,True,0.34533491364719626,0.5189543051569465,2.7293643464595903,0.6072263929207257
parameter_mismatch_0.30,parameter_mismatch,9,parameter_mismatch,1.3418129520687483,True,True,True,0.16662164664848467,0.27387769726162403,1.745138662401701,0.4033257103329525
parameter_mismatch_0.30,parameter_mismatch,10,parameter_mismatch,1.5472844723995824,True,True,True,0.35600267737387625,0.6041826301309101,2.295438030082681,0.7481535576830985
parameter_mismatch_0.30,parameter_mismatch,11,parameter_mismatch,1.5583172589628913,True,True,True,0.07491079967345105,0.0,1.7321583837015595,0.1738411247386683
parameter_mismatch_0.30,parameter_mismatch,12,parameter_mismatch,1.3939258709563793,True,True,True,0.07424567293890738,0.05726758583047703,1.530198547925513,0.1362726769691336
parameter_mismatch_0.30,parameter_mismatch,13,parameter_mismatch,0.30940700965065915,True,True,True,0.1842953496565094,0.8473623258482624,1.305494251988689,0.9960872423380298
parameter_mismatch_0.30,parameter_mismatch,14,parameter_mismatch,2.1294501108065087,True,True,True,0.3191557603422588,0.3879130097979654,2.719182129570829,0.5897320187643204
parameter_mismatch_0.30,parameter_mismatch,15,parameter_mismatch,1.368921189936241,True,True,True,0.06336392306555827,0.06990122975590579,1.5850942462395734,0.21617305630333233
parameter_mismatch_0.30,parameter_mismatch,16,parameter_mismatch,0.988354670841881,True,True,True,0.31409368748649535,0.0,1.3024483583283764,0.10849217262490975
parameter_mismatch_0.30,parameter_mismatch,17,parameter_mismatch,1.9175450529616058,True,True,True,0.3511574023921439,0.0,2.2687024553537496,0.08727810479714751
parameter_mismatch_0.30,parameter_mismatch,18,parameter_mismatch,1.217163804132253,True,True,True,0.3339787625094258,0.0,1.551142566641679,0.14005199225250395
parameter_mismatch_0.30,parameter_mismatch,19,parameter_mismatch,1.4974943067973074,True,True,True,0.017376263552645765,0.0,1.6555710903537357,0.15807678355642824
parameter_mismatch_0.30,parameter_mismatch,20,parameter_mismatch,2.648000600855258,True,True,True,0.21988638813017303,0.0,2.8678869889854313,0.13785229660168427
parameter_mismatch_0.30,parameter_mismatch,21,parameter_mismatch,1.8776101092845003,True,True,True,0.29865259833270075,0.0,2.176262707617201,0.12837503557530175
parameter_mismatch_0.30,parameter_mismatch,22,parameter_mismatch,1.9736645913784274,True,True,True,0.30998831213974004,0.0,2.2836529035181674,0.12400887613902059
parameter_mismatch_0.30,parameter_mismatch,23,parameter_mismatch,2.481938195488535,True,True,True,0.33514293898129577,0.14787710918179614,2.8170811344698308,0.2969814261535974
parameter_mismatch_0.30,parameter_mismatch,24,parameter_mismatch,0.7508870609498814,True,True,True,0.6401460434760697,0.0,1.3910331044259512,0.17921554180362234
parameter_mismatch_0.30,parameter_mismatch,25,parameter_mismatch,1.4270982672260313,True,True,True,0.20754828665424307,0.0,1.6346465538802744,0.16034179585513883
parameter_mismatch_0.30,parameter_mismatch,26,parameter_mismatch,1.6639599937455178,True,True,True,0.4673591409771858,0.0,2.1313191347227036,0.13011307061957322
parameter_mismatch_0.30,parameter_mismatch,27,parameter_mismatch,1.7272639930108338,True,True,True,0.18652986728730592,0.0,1.9137938602981397,0.17520345285013936
parameter_mismatch_0.30,parameter_mismatch,28,parameter_mismatch,0.8545396727212802,True,True,True,0.0,0.7938272693318258,1.648366942053106,0.5905146304058897
parameter_mismatch_0.30,parameter_mismatch,29,parameter_mismatch,1.430322785349621,True,True,True,0.0999333729077514,0.2717364785750283,1.8652197353134106,0.43489694996378964
parameter_mismatch_0.30,parameter_mismatch,30,parameter_mismatch,1.0702148720214075,True,True,True,0.0,0.02941498278654009,1.216024033192486,0.14580916117107845
parameter_mismatch_0.30,parameter_mismatch,31,parameter_mismatch,1.4328080744850489,True,True,True,0.3739903831955338,0.429603918308437,2.0053801771693722,0.5725721026843233
parameter_mismatch_0.30,parameter_mismatch,32,parameter_mismatch,1.7371095889377064,True,True,True,0.21175066988322366,0.28521126652129575,2.169983212412381,0.4328736234746743
parameter_mismatch_0.30,parameter_mismatch,33,parameter_mismatch,1.763301645371648,True,True,True,0.45336514782266846,0.0,2.2166667931943165,0.1097465598549364
parameter_mismatch_0.30,parameter_mismatch,34,parameter_mismatch,0.1964063774397573,True,False,False,0.020749257177364866,0.77833499538248,1.1039461761423957,0.9075397987026383
parameter_mismatch_0.30,parameter_mismatch,35,process_disturbance,0.013015505172978337,False,False,False,0.0,1.415341695784107,1.4023261906111286,1.0379361434916867
parameter_mismatch_0.30,parameter_mismatch,36,parameter_mismatch,1.053493539387035,True,True,True,0.0,0.0,1.2119065820986266,0.15841304271159162
parameter_mismatch_0.30,parameter_mismatch,37,parameter_mismatch,1.455729688647807,True,True,True,0.38513188520593966,0.1278248681281159,1.8408615738537466,0.3457770074813199
parameter_mismatch_0.30,parameter_mismatch,38,parameter_mismatch,1.7699356318820043,True,True,True,0.49845876158146607,0.0,2.2683943934634705,0.12256760924612267
parameter_mismatch_0.30,parameter_mismatch,39,parameter_mismatch,2.348565142372741,True,True,True,0.44465213796550274,0.0,2.7932172803382436,0.08985416467328529
parameter_mismatch_0.30,parameter_mismatch,40,parameter_mismatch,1.491187821843338,True,True,True,0.0,0.10873688551366245,1.7632224356931518,0.2720346138498138
parameter_mismatch_0.30,parameter_mismatch,41,parameter_mismatch,1.1585768565031613,True,True,True,0.06376008547027023,0.04104088109163016,1.3427276570270437,0.18415080052388244
parameter_mismatch_0.30,parameter_mismatch,42,parameter_mismatch,1.887067479346681,True,True,True,0.36646534409059983,0.022704561308377086,2.253532823437281,0.1545379178270775
parameter_mismatch_0.30,parameter_mismatch,43,parameter_mismatch,1.2794723845239702,True,True,True,0.07909233214578193,0.14265166773889024,1.5453775734359432,0.2659051889119729
parameter_mismatch_0.30,parameter_mismatch,44,parameter_mismatch,1.2834410919285382,True,True,True,0.2708858855445515,0.0,1.5543269774730897,0.11275393208472062
parameter_mismatch_0.30,parameter_mismatch,45,parameter_mismatch,1.2002498989002572,True,True,True,0.2868827301793434,0.0,1.4871326290796008,0.12466468293384075
parameter_mismatch_0.30,parameter_mismatch,46,parameter_mismatch,1.9835643577264368,True,True,True,0.3324328048693167,0.0,2.3159971625957536,0.16352486157148402
parameter_mismatch_0.30,parameter_mismatch,47,parameter_mismatch,1.8975605608498598,True,True,True,0.43268154413085913,0.0,2.330242104980719,0.16377610730993894
parameter_mismatch_0.30,parameter_mismatch,48,parameter_mismatch,1.0711145513813933,True,True,True,0.16257557036970638,0.46788343033093943,1.7071110377673406,0.6359964863859473
parameter_mismatch_0.30,parameter_mismatch,49,parameter_mismatch,0.9996850141123691,True,True,True,0.3507700364509372,0.6373716916361494,1.7784815205076365,0.7787965063952674
parameter_mismatch_0.10,parameter_mismatch,0,parameter_mismatch,3.2336227880067088,True,True,True,0.6059270486591338,0.0,3.8395498366658427,0.16075719862268764
parameter_mismatch_0.10,parameter_mismatch,1,parameter_mismatch,2.7742779965049875,True,True,True,0.4154221030475662,0.0,3.1897000995525535,0.20485241722877906
parameter_mismatch_0.10,parameter_mismatch,2,parameter_mismatch,2.958436068529354,True,True,True,0.1566661668130035,0.11094241143846467,3.1584643064702393,0.20002823794088548
parameter_mismatch_0.10,parameter_mismatch,3,parameter_mismatch,3.0634513791868763,True,True,True,0.2814410736318147,0.2022056060082103,3.4752111207061613,0.41175974151928496
parameter_mismatch_0.10,parameter_mismatch,4,parameter_mismatch,3.3024579412276216,True,True,True,0.6419088891170199,0.26634945786258474,3.9443668303446415,0.23122045746492048
parameter_mismatch_0.10,parameter_mismatch,5,parameter_mismatch,1.5758299307553707,True,True,True,0.516598902479732,0.589901051895069,2.395450238042851,0.8196203072874804
parameter_mismatch_0.10,parameter_mismatch,6,parameter_mismatch,2.6660570166332462,True,True,True,0.7998132032179015,0.07494999666789673,3.4658702198511477,0.27700929640352906
parameter_mismatch_0.10,parameter_mismatch,7,parameter_mismatch,2.700767212588701,True,True,True,0.2648836198701532,0.015358572720238828,2.965650832458854,0.11478311735666272
parameter_mismatch_0.10,parameter_mismatch,8,parameter_mismatch,2.714667409460488,True,True,True,0.5965044818193027,0.5772462896420275,3.4038106403787083,0.6891432309182202
parameter_mismatch_0.10,parameter_mismatch,9,parameter_mismatch,2.5062296264392865,True,True,True,0.5328118585520563,0.1935021352388642,3.0390414849913427,0.3264058891730187
parameter_mismatch_0.10,parameter_mismatch,10,parameter_mismatch,3.064214986364275,True,True,True,0.7827930347611436,0.3006641049508926,3.8470080211254185,0.47217374272502327
parameter_mismatch_0.10,parameter_mismatch,11,parameter_mismatch,2.8091802246743565,True,True,True,0.4493280215547659,0.0,3.2585082462291224,0.14786389678852768
parameter_mismatch_0.10,parameter_mismatch,12,parameter_mismatch,2.476808757891634,True,True,True,0.32231442638932783,0.03746091020212039,2.799123184280962,0.12943970584096187
parameter_mismatch_0.10,parameter_mismatch,13,parameter_mismatch,1.8858491347818431,True,True,True,0.5428071070090696,0.9387049376539509,2.920913197748428,1.0350640629665848
parameter_mismatch_0.10,parameter_mismatch,14,parameter_mismatch,3.0999370783176077,True,True,True,0.57890211077299,0.3771402987017143,3.678839189090598,0.5274867438977022
parameter_mismatch_0.10,parameter_mismatch,15,parameter_mismatch,2.3901657495032524,True,True,True,0.3461531067383037,0.057923293955391586,2.736318856241556,0.15532878874745432
parameter_mismatch_0.10,parameter_mismatch,16,parameter_mismatch,2.1047152905292617,True,True,True,0.607568537137267,0.0,2.7122838276665284,0.12589959699728173
parameter_mismatch_0.10,parameter_mismatch,17,parameter_mismatch,2.5661051227556917,True,True,True,0.47110000543025865,0.0,3.0372051281859505,0.10403997024617022
parameter_mismatch_0.10,parameter_mismatch,18,parameter_mismatch,2.6568531551700385,True,True,True,0.49744248912438205,0.0,3.1542956442944208,0.1199464198207874
parameter_mismatch_0.10,parameter_mismatch,19,parameter_mismatch,2.5738943673692254,True,True,True,0.33394850656659847,0.0,2.9078428739358237,0.16949093567692924
parameter_mismatch_0.10,parameter_mismatch,20,parameter_mismatch,3.0381705328408994,True,True,True,0.7635411135993908,0.0,3.8017116464402902,0.12740111330409765
parameter_mismatch_0.10,parameter_mismatch,21,parameter_mismatch,2.9149228075450724,True,True,True,0.597438663491596,0.0,3.5123614710366686,0.15178073144969745
parameter_mismatch_0.10,parameter_mismatch,22,parameter_mismatch,2.4980787313830355,True,True,True,0.6487202349762705,0.0,3.146798966359306,0.13483142421697036
parameter_mismatch_0.10,parameter_mismatch,23,parameter_mismatch,3.160179906886163,True,True,True,0.5757805051849271,0.1009387671401564,3.73596041207109,0.3001129572275008
parameter_mismatch_0.10,parameter_mismatch,24,parameter_mismatch,2.564238284162893,True,True,True,0.5566832388575926,0.0,3.120921523020485,0.18141164577107738
parameter_mismatch_0.10,parameter_mismatch,25,parameter_mismatch,3.2448242348432212,True,True,True,0.4570103844404728,0.0,3.701834619283694,0.13177780476319653
parameter_mismatch_0.10,parameter_mismatch,26,parameter_mismatch,3.1702351516118235,True,True,True,0.7492872934481619,0.0,3.9195224450599855,0.1577270169350105
parameter_mismatch_0.10,parameter_mismatch,27,parameter_mismatch,2.4938559912222527,True,True,True,0.43710720720892404,0.0,2.9309631984311766,0.1694251468405594
parameter_mismatch_0.10,parameter_mismatch,28,parameter_mismatch,2.8035862299341816,True,True,True,0.29914890435695773,0.7999481961245016,3.6035344260586832,0.6233969835745907
parameter_mismatch_0.10,parameter_mismatch,29,parameter_mismatch,3.074138657224886,True,True,True,0.49114698236213894,0.14882011948763604,3.565285639587025,0.34917126820100064
parameter_mismatch_0.10,parameter_mismatch,30,parameter_mismatch,2.5129574806032138,True,True,True,0.398769751610777,0.048444931077116615,2.9117272322139907,0.12471539762261025
parameter_mismatch_0.10,parameter_mismatch,31,parameter_mismatch,2.1586952152270653,True,True,True,0.5533504734258947,0.2946914137590285,2.7120456886529603,0.4738283304906919
parameter_mismatch_0.10,parameter_mismatch,32,parameter_mismatch,2.437673205056293,True,True,True,0.42440645003536404,0.24594118752422905,2.862079655091657,0.42202055531159083
parameter_mismatch_0.10,parameter_mismatch,33,parameter_mismatch,3.037842795110977,True,True,True,0.6810922689294547,0.0,3.7189350640404317,0.14103918899010653
parameter_mismatch_0.10,parameter_mismatch,34,parameter_mismatch,1.941178190853703,True,True,True,0.3051495520494252,0.6817550726021967,2.7551844051765313,0.8140062143228284
parameter_mismatch_0.10,parameter_mismatch,35,parameter_mismatch,1.4931724595457945,True,True,True,0.19138250888864827,0.9369208424831201,2.4300933020289146,0.7153684239811724
parameter_mismatch_0.10,parameter_mismatch,36,parameter_mismatch,2.4628424923726286,True,True,True,0.24452023563680703,0.0,2.7073627280094357,0.13353594231179416
parameter_mismatch_0.10,parameter_mismatch,37,parameter_mismatch,3.179204907788658,True,True,True,0.6605398413279451,0.17087676715304354,3.839744749116603,0.4130981906352533
parameter_mismatch_0.10,parameter_mismatch,38,parameter_mismatch,2.803239233141214,True,True,True,0.7094893055306559,0.0,3.51272853867187,0.1094872681210513
parameter_mismatch_0.10,parameter_mismatch,39,parameter_mismatch,3.047344428920972,True,True,True,0.65904862143324,0.0,3.7063930503542117,0.11076340370976047
parameter_mismatch_0.10,parameter_mismatch,40,parameter_mismatch,2.622034049525664,True,True,True,0.27741933441047184,0.12604398357831353,2.899453383936136,0.2644348015751937
parameter_mismatch_0.10,parameter_mismatch,41,parameter_mismatch,1.7767437057101192,True,True,True,0.32247096648435947,0.015675626409795293,2.0992146721944787,0.19774719869666552
parameter_mismatch_0.10,parameter_mismatch,42,parameter_mismatch,2.527759074275349,True,True,True,0.5936543302108055,0.006792886536923393,3.121413404486155,0.18979028512972204
parameter_mismatch_0.10,parameter_mismatch,43,parameter_mismatch,2.2705783569990645,True,True,True,0.354867115131847,0.13545986401965832,2.6254454721309113,0.3189012691181869
parameter_mismatch_0.10,parameter_mismatch,44,parameter_mismatch,2.354128720223475,True,True,True,0.47327154378201675,0.0,2.8274002640054916,0.1398227609474758
parameter_mismatch_0.10,parameter_mismatch,45,parameter_mismatch,1.959167093638123,True,True,True,0.5309108792863961,0.0,2.490077972924519,0.1404211676269228
parameter_mismatch_0.10,parameter_mismatch,46,parameter_mismatch,3.098947452173077,True,True,True,0.5632357487121212,0.0,3.6621832008851984,0.1869873238321244
parameter_mismatch_0.10,parameter_mismatch,47,parameter_mismatch,2.4652558050693774,True,True,True,0.6333613968835305,0.0,3.0986172019529077,0.1416270322941457
parameter_mismatch_0.10,parameter_mismatch,48,parameter_mismatch,2.2326672520059265,True,True,True,0.4921161492702093,0.4335810615027946,2.873469276873447,0.6408020248675205
parameter_mismatch_0.10,parameter_mismatch,49,parameter_mismatch,2.411290115306906,True,True,True,0.5124517116235148,0.516943078655284,3.1077657570373267,0.6964756417304209
structural_change_0.85,structural_change,0,structural_change,1.4690580026401243,True,True,True,0.25,0.47115449348036553,0.3454021799125135,1.9402124961204898
structural_change_0.85,structural_change,1,structural_change,1.38301974247338,True,True,True,0.125,0.21655066730731942,0.2222227639513657,1.6052425064247458
structural_change_0.85,structural_change,2,structural_change,0.9924069958151074,True,True,True,0.25,0.14844672343297327,0.4428471880936882,1.4352541839087956
structural_change_0.85,structural_change,3,structural_change,0.7574477286252111,True,True,True,0.0,0.0,0.714901163604548,1.4723488922297592
structural_change_0.85,structural_change,4,structural_change,1.3706982522645856,True,True,True,0.25,0.0,0.24050348433515956,1.6206982522645856
structural_change_0.85,structural_change,5,structural_change,0.962169099987948,True,True,True,0.4644192263379739,0.0987439748612895,0.8160696796619935,1.7782387796499415
structural_change_0.85,structural_change,6,structural_change,1.3466275506332561,True,True,True,0.25,0.49978172427490275,0.2132303393778598,1.8464092749081589
structural_change_0.85,structural_change,7,structural_change,0.5541547319731432,True,True,True,0.25,0.07499573842333007,0.5825494375736873,1.1367041695468305
structural_change_0.85,structural_change,8,structural_change,0.7194868699291022,True,True,True,0.0,0.22710359217873166,0.923269285259916,1.6427561551890182
structural_change_0.85,structural_change,9,structural_change,0.9007187782809873,True,True,True,0.0,1.3797203715642252,0.5168434696323683,2.2804391498452126
structural_change_0.85,structural_change,10,structural_change,1.2669022122313565,True,True,True,0.0,1.167312634105079,0.8580215240065638,2.4342148463364355
structural_change_0.85,structural_change,11,structural_change,0.9584592517162958,True,True,True,0.0,1.1724260843762466,0.5490538877806617,2.1308853360925424
structural_change_0.85,structural_change,12,structural_change,0.45736310714462647,True,True,True,0.0,1.547554906019485,0.8979828323116847,2.0049180131641116
structural_change_0.85,structural_change,13,structural_change,0.7647830662603852,True,True,True,0.125,0.020656630931124464,0.4691851793968307,1.2339682456572159
structural_change_0.85,structural_change,14,structural_change,1.177722352954362,True,True,True,0.25,1.093895333602831,0.6318895322827159,2.271617686557193
structural_change_0.85,structural_change,15,structural_change,0.9864474601168853,True,True,True,0.375,0.9676543840424949,0.23269540157255386,1.9541018441593803
structural_change_0.85,structural_change,16,structural_change,0.8617475829160959,True,True,True,0.375,0.0,0.1724265602242211,1.2367475829160959
structural_change_0.85,structural_change,17,structural_change,0.5294711809236503,True,True,True,0.5,0.0,0.3876944564446092,1.0294711809236503
structural_change_0.85,structural_change,18,structural_change,0.5957829842855595,True,True,True,0.5,0.0,0.07510881303084194,1.0957829842855595
structural_change_0.85,structural_change,19,structural_change,0.48722568829465307,True,True,True,0.0,1.3648179224960428,0.41734356771135983,1.852043610790696
structural_change_0.85,structural_change,20,structural_change,0.09273818266236455,True,False,False,0.125,2.578002676603391,0.6828368733644203,2.6707408592657558
structural_change_0.85,structural_change,21,structural_change,0.6852790926673582,True,True,True,0.0,0.5665999176314744,1.0404304508066633,1.7257095434740215
structural_change_0.85,structural_change,22,structural_change,0.41297478047016023,True,True,True,0.0,0.0,0.6899224870586891,1.1028972675288493
structural_change_0.85,structural_change,23,structural_change,0.2963602725048067,True,False,False,0.0,0.0,0.9161683932010791,1.2125286657058858
structural_change_0.85,structural_change,24,structural_change,0.7362847539268729,True,True,True,0.25,0.0,0.4363490387469642,1.172633792673837
structural_change_0.85,structural_change,25,structural_change,0.4968234432534786,True,True,True,0.5,0.0,0.6045421767106383,1.1013656199641169
structural_change_0.85,structural_change,26,structural_change,0.960030005213866,True,True,True,0.0,0.6396997412990428,0.7724251739869978,1.7324551792008638
structural_change_0.85,structural_change,27,structural_change,0.8431952141505359,True,True,True,0.375,0.0,0.36939670169576244,1.2181952141505359
structural_change_0.85,structural_change,28,structural_change,0.8325029101051684,True,True,True,0.0,1.515962664740953,0.7680671347754735,2.3484655748461214
structural_change_0.85,structural_change,29,structural_change,1.0225990071606244,True,True,True,0.0,0.18493004379842826,0.6448159881351423,1.6674149952957666
structural_change_0.85,structural_change,30,structural_change,0.8329429410349611,True,True,True,0.125,1.4466759714691793,0.39680643308773084,2.2796189125041404
structural_change_0.85,structural_change,31,structural_change,0.5460393702087329,True,True,True,0.5037558978087324,0.0,0.5931776819974544,1.1392170522061873
structural_change_0.85,structural_change,32,structural_change,1.0320176035687323,True,True,True,0.0,0.0,0.40467791576415224,1.4366955193328845
structural_change_0.85,structural_change,33,structural_change,0.714667700404711,True,True,True,0.125,0.0,0.49464287442294974,1.2093105748276607
structural_change_0.85,structural_change,34,structural_change,1.3337566607350784,True,True,True,0.375,0.44104382981289003,0.5319678859299591,1.8657245466650374
structural_change_0.85,structural_change,35,structural_change,1.1107352331346652,True,True,True,0.0,0.9399099991441704,0.5901534407225542,2.0506452322788356
structural_change_0.85,structural_change,36,structural_change,0.2584047810680119,True,False,False,0.6417634395520273,0.0,0.9183371443084898,1.1767419253765017
structural_change_0.85,structural_change,37,structural_change,0.8231673940610105,True,True,True,0.375,0.0,0.35177145057291703,1.1981673940610105
structural_change_0.85,structural_change,38,structural_change,0.7870225213094135,True,True,True,0.5,0.0,0.34165510959602063,1.2870225213094135
structural_change_0.85,structural_change,39,structural_change,0.2853189794165365,True,False,False,0.375,1.6410961199199914,0.5151548730412311,1.9264150993365279
structural_change_0.85,structural_change,40,structural_change,1.0155685147311213,True,True,True,0.5263263386882935,0.11767846749198407,0.7924951106142739,1.8080636253453952
structural_change_0.85,structural_change,41,structural_change,0.8896767574872042,True,True,True,0.0,0.7274805340527746,0.45326696396350347,1.6171572915399788
structural_change_0.85,structural_change,42,structural_change,0.628095548827234,True,True,True,0.5,1.3537910956982409,0.4453103958912709,1.9818866445254748
structural_change_0.85,structural_change,43,structural_change,0.42786930162077486,True,True,True,0.6795956854800107,0.254758934766933,0.7850376401842916,1.2129069418050664
structural_change_0.85,structural_change,44,structural_change,0.8605290754216897,True,True,True,0.0,0.005440985981022828,0.5207126170758822,1.381241692497572
structural_change_0.85,structural_change,45,structural_change,1.0759265910734501,True,True,True,0.25,0.03897397987230056,0.24389430008359825,1.3259265910734501
structural_change_0.85,structural_change,46,structural_change,0.4568467341850555,True,True,True,0.375,1.82157421527251,0.5342986402997097,2.2784209494575656
structural_change_0.85,structural_change,47,structural_change,0.8274117591592824,True,True,True,0.5,0.0,0.31904661425562986,1.3274117591592824
structural_change_0.85,structural_change,48,structural_change,0.8501178932117095,True,True,True,0.375,0.0,0.3237536730418403,1.2251178932117095
structural_change_0.85,structural_change,49,structural_change,1.427351485144294,True,True,True,0.5,0.9416617486552907,0.21867636203017454,2.369013233799585
structural_change_0.75,structural_change,0,structural_change,0.48500428479801805,True,True,True,0.25,5.288069728546299,0.8772903392846145,5.773074013344317
structural_change_0.75,structural_change,1,structural_change,1.578707247164055,True,True,True,0.125,2.928037915514712,0.6328683910976209,4.506745162678767
structural_change_0.75,structural_change,2,structural_change,2.061914416592288,True,True,True,0.25,2.3152991385952304,0.774493695367251,4.377213555187518
structural_change_0.75,structural_change,3,structural_change,1.9422811066839252,True,True,True,0.0,2.6150143933507612,1.085201225284655,4.557295500034686
structural_change_0.75,structural_change,4,structural_change,2.405217812361159,True,True,True,0.25,1.9138318507342564,0.6473294497528312,4.319049663095416
structural_change_0.75,structural_change,5,structural_change,3.250150692196536,True,True,True,0.30443730866290686,0.10501723369014804,0.48250902768299553,3.732659719879532
structural_change_0.75,structural_change,6,structural_change,1.8572518206760984,True,True,True,0.25,2.8276772360282116,0.6170648435798441,4.68492905670431
structural_change_0.75,structural_change,7,structural_change,2.439313642447442,True,True,True,0.25,1.4661950068546572,0.9505704795653531,3.9055086493020994
structural_change_0.75,structural_change,8,structural_change,1.95074325984416,True,True,True,0.016724301905639116,2.6396831296525547,1.3706857657788878,4.590426389496715
structural_change_0.75,structural_change,9,structural_change,1.9090125091631824,True,True,True,0.0,2.850544579312155,0.8275414352778212,4.759557088475337
structural_change_0.75,structural_change,10,structural_change,1.6950895265110386,True,True,True,0.0,4.122361546664274,1.2100709625261765,5.817451073175312
structural_change_0.75,structural_change,11,structural_change,1.5097708954491198,True,True,True,0.0,3.2053160058771457,0.9425247273187924,4.7150869013262655
structural_change_0.75,structural_change,12,structural_change,2.5707594041688053,True,True,True,0.0,1.3245414091214256,1.1627280144521408,3.895300813290231
structural_change_0.75,structural_change,13,structural_change,1.9035144365097372,True,True,True,0.13448371777972956,2.4993006456847544,0.749990245098827,4.402815082194492
structural_change_0.75,structural_change,14,structural_change,2.144262971137205,True,True,True,0.25,2.630724190260166,0.9880561957463562,4.774987161397371
structural_change_0.75,structural_change,15,structural_change,0.8827917816103747,True,True,True,0.375,4.128670083344233,0.665367491032339,5.011461864954608
structural_change_0.75,structural_change,16,structural_change,2.818685239201881,True,True,True,0.375,0.8490881017939076,0.5780978107371073,3.6677733409957884
structural_change_0.75,structural_change,17,structural_change,2.46447425365842,True,True,True,0.375,1.7237379753911344,0.7176087742085436,4.1882122290495545
structural_change_0.75,structural_change,18,structural_change,2.6698972543945176,True,True,True,0.5,1.0980987262814916,0.45381318498036144,3.7679959806760093
structural_change_0.75,structural_change,19,structural_change,1.4288486036206685,True,True,True,0.0,2.864277558393473,0.7796744003914235,4.293126162014142
structural_change_0.75,structural_change,20,structural_change,1.851453306777044,True,True,True,0.125,2.897256662875753,0.8992921800730752,4.748709969652797
structural_change_0.75,structural_change,21,structural_change,0.8449963323420295,True,True,True,0.033474559410057836,4.0895702078615,1.4463166564771477,4.934566540203529
structural_change_0.75,structural_change,22,structural_change,2.41006675795459,True,True,True,0.0,1.3598118172729845,0.9558724621394097,3.7698785752275743
structural_change_0.75,structural_change,23,structural_change,2.634846686049169,True,True,True,0.0,0.8032966258538976,1.0285317809046282,3.663378466953797
structural_change_0.75,structural_change,24,structural_change,2.6071291739188265,True,True,True,0.25,1.1345340777027726,0.6768396921824401,3.741663251621599
structural_change_0.75,structural_change,25,structural_change,2.575942460161071,True,True,True,0.37776335277572404,1.16710245028526,0.7776701053963073,3.743044910446331
structural_change_0.75,structural_change,26,structural_change,1.9428773089733906,True,True,True,0.0,2.3450258867692644,1.1831378591803663,4.287903195742655
structural_change_0.75,structural_change,27,structural_change,2.582061528546349,True,True,True,0.375,1.4764297940389306,0.7376046123892304,4.0584913225852794
structural_change_0.75,structural_change,28,structural_change,0.2835398910355815,True,False,False,0.0,5.090810672514977,1.0467445871136887,5.374350563550559
structural_change_0.75,structural_change,29,structural_change,1.0077608600446641,True,True,True,0.0,3.6814726939211875,1.01726159015559,4.689233553965852
structural_change_0.75,structural_change,30,structural_change,1.9868256798227675,True,True,True,0.125,2.6492135139106603,0.7488208222273832,4.636039193733428
structural_change_0.75,structural_change,31,structural_change,2.4890265520613104,True,True,True,0.25,0.0,0.42699284463315146,2.916019396694462
structural_change_0.75,structural_change,32,structural_change,2.6261745627729685,True,True,True,0.0,1.3786241622057869,0.7705280334334648,4.004798724978755
structural_change_0.75,structural_change,33,structural_change,2.577597050406399,True,True,True,0.125,1.1949409779552616,0.8286927123962559,3.7725380283616605
structural_change_0.75,structural_change,34,structural_change,2.6073841519350096,True,True,True,0.375,1.8174380170165576,0.7658713451719228,4.424822168951567
structural_change_0.75,structural_change,35,structural_change,1.9542367090325423,True,True,True,0.0,2.6544617850601893,0.8148985992408121,4.608698494092732
structural_change_0.75,structural_change,36,structural_change,2.6929659681761833,True,True,True,0.5,0.3386100372851888,0.8877216694011524,3.5806876375773355
structural_change_0.75,structural_change,37,structural_change,2.7671830809307187,True,True,True,0.25,0.9091218280302824,0.6253964292477697,3.676304908961001
structural_change_0.75,structural_change,38,structural_change,1.9360080985764752,True,True,True,0.5,2.5613222727482254,0.7439843300508167,4.497330371324701
structural_change_0.75,structural_change,39,structural_change,1.7128899513718308,True,True,True,0.375,2.424060492936893,0.6649264745523648,4.136950444308724
structural_change_0.75,structural_change,40,structural_change,3.3670617390469637,True,True,True,0.375,0.7130379760646677,0.7387878490121771,4.105849588059141
structural_change_0.75,structural_change,41,structural_change,2.8684440183554623,True,True,True,0.012421849819459485,0.5526693465227863,0.7247001137344338,3.593144132089896
structural_change_0.75,structural_change,42,structural_change,1.6914184750041947,True,True,True,0.5,2.8292744535584555,0.6640805775365335,4.52069292856265
structural_change_0.75,structural_change,43,structural_change,2.327020201341577,True,True,True,0.5,0.2356669828918967,0.8348616905221115,3.1618818918636884
structural_change_0.75,structural_change,44,structural_change,2.295356665341239,True,True,True,0.0,1.6781364506446041,0.8597316411106717,3.973493115985843
structural_change_0.75,structural_change,45,structural_change,0.37407488126056876,True,True,True,0.25,4.888008527560944,0.7378751009017128,5.262083408821513
structural_change_0.75,structural_change,46,structural_change,1.9274381551762803,True,True,True,0.125,2.619045678559857,0.7720171331560058,4.546483833736137
structural_change_0.75,structural_change,47,structural_change,2.365799749994812,True,True,True,0.5,1.9064031852556322,0.7280670544758183,4.272202935250444
structural_change_0.75,structural_change,48,structural_change,2.6136362879851633,True,True,True,0.25,1.1795046954986477,0.6899321054108268,3.793140983483811
